企業名,会計年度,四半期,y_hat_mlm3
松風,2020,Q3,37.81843795965523
松風,2020,Q4,19.88746471729607
林兼産業,2018,Q1,86.54863902490274
林兼産業,2018,Q2,73.01982990512897
林兼産業,2018,Q3,54.639819005556205
林兼産業,2018,Q4,-26.826695351969988
林兼産業,2019,Q1,53.62304994133365
林兼産業,2019,Q2,30.14019310245976
林兼産業,2019,Q3,45.53292412653377
林兼産業,2019,Q4,-23.352795038247564
林兼産業,2020,Q1,17.41867493440327
林兼産業,2020,Q2,34.7790067636754
林兼産業,2020,Q3,52.81228961412239
林兼産業,2020,Q4,-16.648530408639772
栄研化学,2018,Q1,47.386903746623375
栄研化学,2018,Q2,48.758984580942865
栄研化学,2018,Q3,34.21442947929009
栄研化学,2018,Q4,139.19459822826292
栄研化学,2019,Q1,24.368169341145972
栄研化学,2019,Q2,32.50216209414319
栄研化学,2019,Q3,29.374986140176787
栄研化学,2019,Q4,32.3972190034317
栄研化学,2020,Q1,25.29749551388099
栄研化学,2020,Q2,18.854436146707712
栄研化学,2020,Q3,19.85683718183941
栄研化学,2020,Q4,21.030885624265792
栗本鉄工所,2018,Q1,105.43976829233372
栗本鉄工所,2018,Q2,13.659197651723161
栗本鉄工所,2018,Q3,58.47750547845857
栗本鉄工所,2018,Q4,47.85816022941049
栗本鉄工所,2019,Q1,-38.01569760562768
栗本鉄工所,2019,Q2,9.19913232076999
栗本鉄工所,2019,Q3,79.35513761096598
栗本鉄工所,2019,Q4,160.74019425277913
栗本鉄工所,2020,Q1,-34.938941428498595
栗本鉄工所,2020,Q2,85.62780240076722
栗本鉄工所,2020,Q3,203.95136817447178
栗本鉄工所,2020,Q4,90.1300753822668
栗田工業,2018,Q1,45.562905209204416
栗田工業,2018,Q2,38.2321833847368
栗田工業,2018,Q3,42.22002568160178
栗田工業,2018,Q4,31.520831835672652
栗田工業,2019,Q1,64.2235495295406
栗田工業,2019,Q2,30.52910532215435
栗田工業,2019,Q3,35.84923304751996
栗田工業,2019,Q4,57.41373511478619
栗田工業,2020,Q1,3.5153790799861326
栗田工業,2020,Q2,41.533713694781
栗田工業,2020,Q3,43.01159606024322
栗田工業,2020,Q4,23.33267972188014
森永乳業,2018,Q1,36.06777690388674
森永乳業,2018,Q2,-16.01280022286447
森永乳業,2018,Q3,317.7046185642064
森永乳業,2018,Q4,-23.001817108426167
森永乳業,2019,Q1,231.88196253586278
森永乳業,2019,Q2,118.85080762916459
森永乳業,2019,Q3,127.0493780930451
森永乳業,2019,Q4,0.7778260384161513
森永乳業,2020,Q1,145.63038333645977
森永乳業,2020,Q2,137.20694414688637
森永乳業,2020,Q3,148.66537158788697
森永乳業,2020,Q4,150.3082474843784
森永製菓,2018,Q1,157.76909992762015
森永製菓,2018,Q2,32.49929386963754
森永製菓,2018,Q3,-19.32323093787204
森永製菓,2018,Q4,112.78577979892066
森永製菓,2019,Q1,86.95133381598953
森永製菓,2019,Q2,104.83661739837828
森永製菓,2019,Q3,91.58267784043494
森永製菓,2019,Q4,60.92827566997573
森永製菓,2020,Q1,50.07349622150184
森永製菓,2020,Q2,32.52622503457212
森永製菓,2020,Q3,52.88142246315442
森永製菓,2020,Q4,-43.619387999526566
植木組,2018,Q1,-56.86173020873332
植木組,2018,Q2,293.8196930266919
植木組,2018,Q3,254.21214162453145
植木組,2018,Q4,-232.9983229380565
植木組,2019,Q1,-159.17923707883023
植木組,2019,Q2,101.2969598608457
植木組,2019,Q3,70.90340764810179
植木組,2019,Q4,188.06650154589835
植木組,2020,Q1,-28.00104193503239
植木組,2020,Q2,166.21909198790456
植木組,2020,Q3,131.4030190310857
植木組,2020,Q4,163.32770443872892
椿本チエイン,2018,Q1,19.082348302706343
椿本チエイン,2018,Q2,23.211208464548797
椿本チエイン,2018,Q3,22.863052312444893
椿本チエイン,2018,Q4,5.942887550518943
椿本チエイン,2019,Q1,143.00596139316355
椿本チエイン,2019,Q2,-55.12927873193446
椿本チエイン,2019,Q3,525.1219417599046
椿本チエイン,2019,Q4,165.89420248966778
椿本チエイン,2020,Q1,-3.982292862962794
椿本チエイン,2020,Q2,35.38468658286523
椿本チエイン,2020,Q3,41.30273212680525
椿本チエイン,2020,Q4,-22.426263782267142
椿本興業,2018,Q1,143.38814989118805
椿本興業,2018,Q2,147.26458399317949
椿本興業,2018,Q3,-120.37814999909097
椿本興業,2018,Q4,76.04404942957285
椿本興業,2019,Q1,322.7720846817176
椿本興業,2019,Q2,201.46436744440257
椿本興業,2019,Q3,62.35649577416598
椿本興業,2019,Q4,148.99914415598982
椿本興業,2020,Q1,218.16990918698752
椿本興業,2020,Q2,60.764308232769395
椿本興業,2020,Q3,-11.647953167434252
椿本興業,2020,Q4,48.424571614464185
極東貿易,2018,Q1,19.261411559733247
極東貿易,2018,Q2,9.908223027993184
極東貿易,2018,Q3,12.088361204798034
極東貿易,2018,Q4,21.150306609463996
極東貿易,2019,Q1,61.51553119861873
極東貿易,2019,Q2,19.166383383341156
極東貿易,2019,Q3,-42.633090701282384
極東貿易,2019,Q4,183.3830610971347
極東貿易,2020,Q1,-46.996977149580175
極東貿易,2020,Q2,0.2631309673130886
極東貿易,2020,Q3,-41.86458223875172
極東貿易,2020,Q4,-1.2650004794966208
極東開発工業,2018,Q1,40.41777940928834
極東開発工業,2018,Q2,42.18182483808041
極東開発工業,2018,Q3,46.82689017213247
極東開発工業,2018,Q4,41.73217997097831
極東開発工業,2019,Q1,29.097149759967955
極東開発工業,2019,Q2,34.01942417400576
極東開発工業,2019,Q3,32.25442446205784
極東開発工業,2019,Q4,54.81990680695016
極東開発工業,2020,Q1,22.02795251309516
極東開発工業,2020,Q2,47.20044326227219
極東開発工業,2020,Q3,34.083954655795026
極東開発工業,2020,Q4,48.507155533150936
極洋,2018,Q1,-69.8131365956248
極洋,2018,Q2,173.22210370879034
極洋,2018,Q3,56.162871944342555
極洋,2018,Q4,2.7494573084519516
極洋,2019,Q1,67.45609529624846
極洋,2019,Q2,73.05448992043489
極洋,2019,Q3,104.72541302039451
極洋,2019,Q4,-12.793716255478557
極洋,2020,Q1,9.497939148979526
極洋,2020,Q2,53.22386676859276
極洋,2020,Q3,74.70765959705022
極洋,2020,Q4,122.58293562153517
横河ブリッジホールディングス,2018,Q1,56.17319706334939
横河ブリッジホールディングス,2018,Q2,43.121749402259525
横河ブリッジホールディングス,2018,Q3,67.13752004327102
横河ブリッジホールディングス,2018,Q4,22.348673957569417
横河ブリッジホールディングス,2019,Q1,47.893967885609584
横河ブリッジホールディングス,2019,Q2,51.247241633576834
横河ブリッジホールディングス,2019,Q3,64.58692028543487
横河ブリッジホールディングス,2019,Q4,62.093057412050484
横河ブリッジホールディングス,2020,Q1,37.66656572007261
横河ブリッジホールディングス,2020,Q2,27.823872425087742
横河ブリッジホールディングス,2020,Q3,75.15881808925283
横河ブリッジホールディングス,2020,Q4,66.46480972816677
横河電機,2018,Q1,19.018478485807407
横河電機,2018,Q2,12.995888904554818
横河電機,2018,Q3,23.720464353352327
横河電機,2018,Q4,25.04016343703688
横河電機,2019,Q1,12.185676789792183
横河電機,2019,Q2,27.02695387347137
横河電機,2019,Q3,26.459516627948688
横河電機,2019,Q4,21.37703945691328
横河電機,2020,Q1,10.850806882607003
横河電機,2020,Q2,24.198495144393974
横河電機,2020,Q3,19.643046378030476
横河電機,2020,Q4,11.476701769210194
橋本総業ホールディングス,2018,Q1,18.954004215934447
橋本総業ホールディングス,2018,Q2,59.776111480712416
橋本総業ホールディングス,2018,Q3,53.311605826338564
橋本総業ホールディングス,2018,Q4,57.42338660513087
橋本総業ホールディングス,2019,Q1,28.627881076642552
橋本総業ホールディングス,2019,Q2,53.03028728197205
橋本総業ホールディングス,2019,Q3,59.42014019274575
橋本総業ホールディングス,2019,Q4,63.95345447762793
橋本総業ホールディングス,2020,Q1,36.893856415682194
橋本総業ホールディングス,2020,Q2,56.278259098592116
橋本総業ホールディングス,2020,Q3,43.79916807023801
橋本総業ホールディングス,2020,Q4,56.89244497310324
武田薬品工業,2018,Q1,95.79165362460162
武田薬品工業,2018,Q2,-9.729749715607795
武田薬品工業,2018,Q3,60.23805867751457
武田薬品工業,2018,Q4,-71.22316772845966
武田薬品工業,2019,Q1,99.5377341459814
武田薬品工業,2019,Q2,59.42947410287749
武田薬品工業,2019,Q3,95.98048214571912
武田薬品工業,2019,Q4,-195.82841625279542
武田薬品工業,2020,Q1,59.9048033691065
武田薬品工業,2020,Q2,58.08294017995422
武田薬品工業,2020,Q3,8.723731048895615
武田薬品工業,2020,Q4,-38.33782826630704
武蔵精密工業,2018,Q1,95.84627771601515
武蔵精密工業,2018,Q2,83.82400898837409
武蔵精密工業,2018,Q3,75.56632946528327
武蔵精密工業,2018,Q4,46.689001887569304
武蔵精密工業,2019,Q1,45.123738276272775
武蔵精密工業,2019,Q2,59.64266164111814
武蔵精密工業,2019,Q3,50.16500228220184
武蔵精密工業,2019,Q4,41.75821716457528
武蔵精密工業,2020,Q1,-111.06670736863953
武蔵精密工業,2020,Q2,-85.79651364536358
武蔵精密工業,2020,Q3,64.25294018115733
武蔵精密工業,2020,Q4,-75.36540808866403
永大産業,2018,Q1,3.1916098736476783
永大産業,2018,Q2,1.33790167676608
永大産業,2018,Q3,5.771329829825618
永大産業,2018,Q4,-18.46924056103046
永大産業,2019,Q1,-35.8370556877494
永大産業,2019,Q2,-25.210549028110222
永大産業,2019,Q3,17.673761151729423
永大産業,2019,Q4,-22.198967637858573
永大産業,2020,Q1,24.10680075449841
永大産業,2020,Q2,4.807383123568343
永大産業,2020,Q3,13.77033584568403
永大産業,2020,Q4,32.33958854560228
永谷園ホールディングス,2018,Q1,24.197154414527176
永谷園ホールディングス,2018,Q2,9.978870637853788
永谷園ホールディングス,2018,Q3,47.76786626680814
永谷園ホールディングス,2018,Q4,4.994094467422201
永谷園ホールディングス,2019,Q1,50.73623347606252
永谷園ホールディングス,2019,Q2,9.634425338423142
永谷園ホールディングス,2019,Q3,27.492160837747008
永谷園ホールディングス,2019,Q4,-37.56376112105971
永谷園ホールディングス,2020,Q1,8.354886204204604
永谷園ホールディングス,2020,Q2,4.219652210549043
永谷園ホールディングス,2020,Q3,71.50410629818873
永谷園ホールディングス,2020,Q4,-10.32299265403617
池上通信機,2018,Q1,-22.990815949843864
池上通信機,2018,Q2,-37.14840518782921
池上通信機,2018,Q3,-5.896373522507474
池上通信機,2018,Q4,4.333201370569668
池上通信機,2019,Q1,-5.608099947550045
池上通信機,2019,Q2,15.695246598730932
池上通信機,2019,Q3,314.334406656761
池上通信機,2019,Q4,509.3881610411206
池上通信機,2020,Q1,-30.90527358950868
池上通信機,2020,Q2,-128.38967583763548
池上通信機,2020,Q3,-105.78597850589472
池上通信機,2020,Q4,242.1963537512333
沢藤電機,2018,Q1,3.4312425506745967
沢藤電機,2018,Q2,-0.2087174017713096
沢藤電機,2018,Q3,112.12392986130101
沢藤電機,2018,Q4,12.5630182899813
沢藤電機,2019,Q1,24.72698389837933
沢藤電機,2019,Q2,-44.33407562441221
沢藤電機,2019,Q3,-25.53553182603673
沢藤電機,2019,Q4,-23.97578813992618
沢藤電機,2020,Q1,-37.93277807970412
沢藤電機,2020,Q2,90.75065950988551
沢藤電機,2020,Q3,-90.37750940949263
沢藤電機,2020,Q4,35.24874501876093
河合楽器製作所,2018,Q1,43.43184019376713
河合楽器製作所,2018,Q2,209.4596699008257
河合楽器製作所,2018,Q3,135.3681128659748
河合楽器製作所,2018,Q4,64.30539803903639
河合楽器製作所,2019,Q1,46.57398660447507
河合楽器製作所,2019,Q2,60.08188494944034
河合楽器製作所,2019,Q3,90.0099310188466
河合楽器製作所,2019,Q4,43.34659229286035
河合楽器製作所,2020,Q1,148.83621524315367
河合楽器製作所,2020,Q2,-145.0201508653272
河合楽器製作所,2020,Q3,98.7902971888202
河合楽器製作所,2020,Q4,-40.891202096565166
河西工業,2018,Q1,51.27474437877902
河西工業,2018,Q2,74.52079128056948
河西工業,2018,Q3,64.68268030339004
河西工業,2018,Q4,29.25668171804091
河西工業,2019,Q1,41.754933254318075
河西工業,2019,Q2,18.36043318664042
河西工業,2019,Q3,29.031964904646088
河西工業,2019,Q4,31.27599809993842
河西工業,2020,Q1,-60.86277287742908
河西工業,2020,Q2,-141.03620578522896
河西工業,2020,Q3,-211.54001800242565
河西工業,2020,Q4,-115.26959146187517
油研工業,2018,Q1,86.27059924421906
油研工業,2018,Q2,42.40651207855353
油研工業,2018,Q3,550.5253277866866
油研工業,2018,Q4,41.12482466124038
油研工業,2019,Q1,-76.69594387514258
油研工業,2019,Q2,72.06751685962058
油研工業,2019,Q3,-36.48139915501815
油研工業,2019,Q4,74.10968285695662
油研工業,2020,Q1,21.02878784019299
油研工業,2020,Q2,-26.137156447840198
油研工業,2020,Q3,84.39521607984352
油研工業,2020,Q4,34.60803218111391
浅沼組,2018,Q1,13.451894334173176
浅沼組,2018,Q2,4.439605189367512
浅沼組,2018,Q3,15.250615731595303
浅沼組,2018,Q4,90.23113593392577
浅沼組,2019,Q1,397.077621647094
浅沼組,2019,Q2,-318.246216464177
浅沼組,2019,Q3,1253.2718134856032
浅沼組,2019,Q4,228.149243489024
浅沼組,2020,Q1,188.30751122413767
浅沼組,2020,Q2,12.187746541173055
浅沼組,2020,Q3,3.9916543491985976
浅沼組,2020,Q4,27.978923327710163
淀川製鋼所,2018,Q1,28.523496802470532
淀川製鋼所,2018,Q2,73.75623312924654
淀川製鋼所,2018,Q3,42.73009320806318
淀川製鋼所,2018,Q4,19.120241783209508
淀川製鋼所,2019,Q1,57.45924219138897
淀川製鋼所,2019,Q2,73.69519122427567
淀川製鋼所,2019,Q3,64.1310051036474
淀川製鋼所,2019,Q4,9.246235709867562
淀川製鋼所,2020,Q1,48.6865176817809
淀川製鋼所,2020,Q2,52.45213429086098
淀川製鋼所,2020,Q3,47.50489152880289
淀川製鋼所,2020,Q4,40.9173840601577
清水建設,2018,Q1,25.4779366681052
清水建設,2018,Q2,20.689909535417428
清水建設,2018,Q3,33.39623537164982
清水建設,2018,Q4,40.08719667603981
清水建設,2019,Q1,27.258663174196727
清水建設,2019,Q2,42.575063285503745
清水建設,2019,Q3,34.67591237041168
清水建設,2019,Q4,62.96585403612147
清水建設,2020,Q1,25.73538498693145
清水建設,2020,Q2,28.2357613921711
清水建設,2020,Q3,27.257888434009402
清水建設,2020,Q4,23.924960330966314
滝沢鉄工所,2018,Q1,107.23008681325072
滝沢鉄工所,2018,Q2,-75.41642566268371
滝沢鉄工所,2018,Q3,407.4745819948305
滝沢鉄工所,2018,Q4,51.13660605524724
滝沢鉄工所,2019,Q1,70.63776574957538
滝沢鉄工所,2019,Q2,192.35000410995775
滝沢鉄工所,2019,Q3,250.32363489488324
滝沢鉄工所,2019,Q4,-88.75240655072665
滝沢鉄工所,2020,Q1,-41.91751669958228
滝沢鉄工所,2020,Q2,-169.93530566938114
滝沢鉄工所,2020,Q3,3.065686821839222
滝沢鉄工所,2020,Q4,-38.11073206158153
焼津水産化学工業,2018,Q1,10.746956193189249
焼津水産化学工業,2018,Q2,10.59596164272807
焼津水産化学工業,2018,Q3,12.760437137150575
焼津水産化学工業,2018,Q4,10.066437882238517
焼津水産化学工業,2019,Q1,6.263199228917188
焼津水産化学工業,2019,Q2,4.823291836981525
焼津水産化学工業,2019,Q3,13.208579628386701
焼津水産化学工業,2019,Q4,10.56396294471267
焼津水産化学工業,2020,Q1,12.992321844990556
焼津水産化学工業,2020,Q2,9.107581490251846
焼津水産化学工業,2020,Q3,5.695358212567726
焼津水産化学工業,2020,Q4,11.538535292287179
熊谷組,2018,Q1,57.4088922062582
熊谷組,2018,Q2,16.543488212595776
熊谷組,2018,Q3,463.9674180569586
熊谷組,2018,Q4,34.53465736247949
熊谷組,2019,Q1,8.571209701568506
熊谷組,2019,Q2,83.72700070633005
熊谷組,2019,Q3,117.71015635490016
熊谷組,2019,Q4,50.09985824838827
熊谷組,2020,Q1,109.9397914809997
熊谷組,2020,Q2,27.483150658481236
熊谷組,2020,Q3,116.43656851850011
熊谷組,2020,Q4,90.57711354834237
燦ホールディングス,2018,Q1,58.18919968044656
燦ホールディングス,2018,Q2,75.38316906472437
燦ホールディングス,2018,Q3,94.50156258984498
燦ホールディングス,2018,Q4,121.16825623958721
燦ホールディングス,2019,Q1,95.04964935018324
燦ホールディングス,2019,Q2,72.97754970759797
燦ホールディングス,2019,Q3,93.61472985649743
燦ホールディングス,2019,Q4,127.76070042931497
燦ホールディングス,2020,Q1,54.30125887539634
燦ホールディングス,2020,Q2,32.872465235663185
燦ホールディングス,2020,Q3,138.40409597697044
燦ホールディングス,2020,Q4,82.494876036307
片倉コープアグリ,2018,Q1,7.364923531462296
片倉コープアグリ,2018,Q2,2.6044507939176356
片倉コープアグリ,2018,Q3,12.628463122047378
片倉コープアグリ,2018,Q4,36.95767823748031
片倉コープアグリ,2019,Q1,-7.581490407699903
片倉コープアグリ,2019,Q2,25.375303524331002
片倉コープアグリ,2019,Q3,14.749152855063585
片倉コープアグリ,2019,Q4,67.36983494627248
片倉コープアグリ,2020,Q1,6.42535668856226
片倉コープアグリ,2020,Q2,13.343367045994228
片倉コープアグリ,2020,Q3,-2.3270390232330556
片倉コープアグリ,2020,Q4,45.5176167480879
牧野フライス製作所,2018,Q1,17.21553116260253
牧野フライス製作所,2018,Q2,27.628805647984507
牧野フライス製作所,2018,Q3,20.316925647020582
牧野フライス製作所,2018,Q4,34.08957769803479
牧野フライス製作所,2019,Q1,133.74922643658041
牧野フライス製作所,2019,Q2,79.8012546192873
牧野フライス製作所,2019,Q3,-300.57201524176617
牧野フライス製作所,2019,Q4,-176.40918239913503
牧野フライス製作所,2020,Q1,-117.46646875253509
牧野フライス製作所,2020,Q2,-83.42600581142142
牧野フライス製作所,2020,Q3,144.7293091665274
牧野フライス製作所,2020,Q4,17.32255339483163
特種東海製紙,2018,Q1,0.938757944134295
特種東海製紙,2018,Q2,55.68126799884965
特種東海製紙,2018,Q3,91.82210078295861
特種東海製紙,2018,Q4,-6.402475636944246
特種東海製紙,2019,Q1,94.29793332988743
特種東海製紙,2019,Q2,92.99435702691221
特種東海製紙,2019,Q3,79.17096439313582
特種東海製紙,2019,Q4,48.04568018016744
特種東海製紙,2020,Q1,54.80837010153982
特種東海製紙,2020,Q2,108.9114682244167
特種東海製紙,2020,Q3,46.79075200124089
特種東海製紙,2020,Q4,-14.812682323200306
王子ホールディングス,2018,Q1,6.305547712652583
王子ホールディングス,2018,Q2,3.773644477518758
王子ホールディングス,2018,Q3,12.602714137249563
王子ホールディングス,2018,Q4,11.057478791055587
王子ホールディングス,2019,Q1,11.148476567151533
王子ホールディングス,2019,Q2,11.931500094119883
王子ホールディングス,2019,Q3,8.969160059578257
王子ホールディングス,2019,Q4,13.344480402155114
王子ホールディングス,2020,Q1,9.774667995842947
王子ホールディングス,2020,Q2,4.545540655237232
王子ホールディングス,2020,Q3,5.039319357820318
王子ホールディングス,2020,Q4,3.7505081662509383
王将フードサービス,2018,Q1,35.518577943132186
王将フードサービス,2018,Q2,48.349177854823154
王将フードサービス,2018,Q3,60.48817717487131
王将フードサービス,2018,Q4,45.596493452706795
王将フードサービス,2019,Q1,46.98938505312782
王将フードサービス,2019,Q2,95.07173232213717
王将フードサービス,2019,Q3,57.01467826179979
王将フードサービス,2019,Q4,48.695290620833134
王将フードサービス,2020,Q1,54.791755278578194
王将フードサービス,2020,Q2,39.543929697288604
王将フードサービス,2020,Q3,75.65594474354361
王将フードサービス,2020,Q4,64.71165883076287
理想科学工業,2018,Q1,11.17367070576529
理想科学工業,2018,Q2,7.669820516462096
理想科学工業,2018,Q3,3.439266387833868
理想科学工業,2018,Q4,50.6628335215118
理想科学工業,2019,Q1,19.864697426847272
理想科学工業,2019,Q2,25.541601991116067
理想科学工業,2019,Q3,-3.666841058185014
理想科学工業,2019,Q4,45.878538906632116
理想科学工業,2020,Q1,18.028991834093517
理想科学工業,2020,Q2,25.773440726481326
理想科学工業,2020,Q3,-4.089695012510788
理想科学工業,2020,Q4,9.72581464152654
理研ビタミン,2018,Q1,29.843843578166798
理研ビタミン,2018,Q2,86.2064402369349
理研ビタミン,2018,Q3,94.45633294433651
理研ビタミン,2018,Q4,102.37603256048124
理研ビタミン,2019,Q1,63.44783914424784
理研ビタミン,2019,Q2,-29.27221474675696
理研ビタミン,2019,Q3,-278.6684671896933
理研ビタミン,2019,Q4,-25.842126025319885
理研ビタミン,2020,Q1,-344.37234967470386
理研ビタミン,2020,Q2,-70.45082614350372
理研ビタミン,2020,Q3,8.94013334886563
理研ビタミン,2020,Q4,-110.67397948244297
理研計器,2018,Q1,34.22115308299453
理研計器,2018,Q2,47.617059103413794
理研計器,2018,Q3,57.01483581968307
理研計器,2018,Q4,73.18104258453229
理研計器,2019,Q1,46.246303545462496
理研計器,2019,Q2,55.48888696236335
理研計器,2019,Q3,48.64651016750034
理研計器,2019,Q4,29.567640776625012
理研計器,2020,Q1,33.01245724961109
理研計器,2020,Q2,43.218718981080265
理研計器,2020,Q3,48.806249564926816
理研計器,2020,Q4,40.45423394418347
生化学工業,2018,Q1,5.180900594543118
生化学工業,2018,Q2,33.98560682569337
生化学工業,2018,Q3,22.016530668032374
生化学工業,2018,Q4,19.990722311907575
生化学工業,2019,Q1,18.368062121534095
生化学工業,2019,Q2,13.133579667395871
生化学工業,2019,Q3,17.93300580041887
生化学工業,2019,Q4,-169.35345032327314
生化学工業,2020,Q1,-111.41921496272244
生化学工業,2020,Q2,-496.2967868967344
生化学工業,2020,Q3,-32.100188174013056
生化学工業,2020,Q4,-97.74559305672847
田中商事,2018,Q1,1.1220318575237798
田中商事,2018,Q2,21.412837601816136
田中商事,2018,Q3,27.915902950292207
田中商事,2018,Q4,14.564689841765073
田中商事,2019,Q1,15.050630066221288
田中商事,2019,Q2,28.702931401972194
田中商事,2019,Q3,37.70758415637579
田中商事,2019,Q4,18.59554248157724
田中商事,2020,Q1,28.499966051237607
田中商事,2020,Q2,40.72872434516171
田中商事,2020,Q3,20.85732709355284
田中商事,2020,Q4,17.260842400849015
田谷,2018,Q1,-28.043106015381454
田谷,2018,Q2,-17.598953926108607
田谷,2018,Q3,-15.481785453361226
田谷,2018,Q4,-46.200046954465506
田谷,2019,Q1,-42.75043467230307
田谷,2019,Q2,-17.690032666955176
田谷,2019,Q3,-7.423574618006569
田谷,2019,Q4,-29.462909485843056
田谷,2020,Q1,-30.602533654655417
田谷,2020,Q2,-52.92957073634807
田谷,2020,Q3,-8.864942744107339
田谷,2020,Q4,-18.62903243534811
白銅,2018,Q1,51.296418257539074
白銅,2018,Q2,45.611475462376916
白銅,2018,Q3,41.79258385122756
白銅,2018,Q4,51.73668768031993
白銅,2019,Q1,22.892295208987562
白銅,2019,Q2,12.88106459674799
白銅,2019,Q3,27.09867775158463
白銅,2019,Q4,23.19945618854109
白銅,2020,Q1,27.222459144373545
白銅,2020,Q2,19.30027639567504
白銅,2020,Q3,17.78354853958865
白銅,2020,Q4,25.931358576601667
相鉄ホールディングス,2018,Q1,41.61065471208207
相鉄ホールディングス,2018,Q2,16.202874009729214
相鉄ホールディングス,2018,Q3,203.97948861931417
相鉄ホールディングス,2018,Q4,-9.546329273462007
相鉄ホールディングス,2019,Q1,31.389831484558044
相鉄ホールディングス,2019,Q2,17.63436476179254
相鉄ホールディングス,2019,Q3,60.31456623123336
相鉄ホールディングス,2019,Q4,25.749205179883234
相鉄ホールディングス,2020,Q1,40.115988846690044
相鉄ホールディングス,2020,Q2,-20.290903664456778
相鉄ホールディングス,2020,Q3,-29.495976636689534
相鉄ホールディングス,2020,Q4,-30.20115585715871
矢作建設工業,2018,Q1,18.885980013707922
矢作建設工業,2018,Q2,25.740289716097493
矢作建設工業,2018,Q3,34.946795101174246
矢作建設工業,2018,Q4,33.921244004741595
矢作建設工業,2019,Q1,22.571634798927448
矢作建設工業,2019,Q2,32.37330728789823
矢作建設工業,2019,Q3,34.81242621011785
矢作建設工業,2019,Q4,37.589713516308336
矢作建設工業,2020,Q1,12.861951947334546
矢作建設工業,2020,Q2,26.05810320982009
矢作建設工業,2020,Q3,47.14181031065078
矢作建設工業,2020,Q4,27.826882333428102
石井鉄工所,2018,Q1,51.59763073053996
石井鉄工所,2018,Q2,6.027261628951052
石井鉄工所,2018,Q3,24.425397124967446
石井鉄工所,2018,Q4,35.199450057479574
石井鉄工所,2019,Q1,47.23509179957392
石井鉄工所,2019,Q2,90.48889914621898
石井鉄工所,2019,Q3,45.1955874009573
石井鉄工所,2019,Q4,53.84374782742309
石井鉄工所,2020,Q1,17.792867775276676
石井鉄工所,2020,Q2,66.07414899859742
石井鉄工所,2020,Q3,60.46339876465374
石井鉄工所,2020,Q4,74.65527836966689
石原ケミカル,2018,Q1,28.11048896401826
石原ケミカル,2018,Q2,20.35610427396773
石原ケミカル,2018,Q3,16.49079081735522
石原ケミカル,2018,Q4,12.51967627080353
石原ケミカル,2019,Q1,43.24308100844837
石原ケミカル,2019,Q2,35.909248885773195
石原ケミカル,2019,Q3,37.69220706633075
石原ケミカル,2019,Q4,0.26783426972735924
石原ケミカル,2020,Q1,35.29806164259196
石原ケミカル,2020,Q2,29.302170182241525
石原ケミカル,2020,Q3,28.587815723167182
石原ケミカル,2020,Q4,53.22580968321171
石原産業,2018,Q1,-86.5014527672314
石原産業,2018,Q2,-42.595563745574964
石原産業,2018,Q3,-52.50766896509947
石原産業,2018,Q4,-0.28005558226152516
石原産業,2019,Q1,84.94191625571844
石原産業,2019,Q2,22.271301530411733
石原産業,2019,Q3,-9.378935724497694
石原産業,2019,Q4,69.54725360453415
石原産業,2020,Q1,23.422227619006094
石原産業,2020,Q2,-80.97927599136614
石原産業,2020,Q3,-92.6437700110713
石原産業,2020,Q4,32.951147205543236
石川製作所,2018,Q1,-41.06987143897436
石川製作所,2018,Q2,99.50377425963191
石川製作所,2018,Q3,-98.16565344632295
石川製作所,2018,Q4,36.35799322722969
石川製作所,2019,Q1,-73.8227776428731
石川製作所,2019,Q2,58.989090827245604
石川製作所,2019,Q3,-1.6857898006954315
石川製作所,2019,Q4,13.628149286936122
石川製作所,2020,Q1,-6.651087638042114
石川製作所,2020,Q2,15.020450606709318
石川製作所,2020,Q3,11.20163613570542
石川製作所,2020,Q4,23.617417100167632
石油資源開発,2018,Q1,33.42432586013365
石油資源開発,2018,Q2,-193.41003589094453
石油資源開発,2018,Q3,352.55796631010617
石油資源開発,2018,Q4,-289.00632255627534
石油資源開発,2019,Q1,-144.92344922643133
石油資源開発,2019,Q2,-10.46442698082592
石油資源開発,2019,Q3,86.67165764191577
石油資源開発,2019,Q4,-61.756124803539024
石油資源開発,2020,Q1,2.5673018604311437
石油資源開発,2020,Q2,-2.890074021554028
石油資源開発,2020,Q3,106.82692194018182
石油資源開発,2020,Q4,244.03633240008185
神奈川中央交通,2018,Q1,45.10146600456835
神奈川中央交通,2018,Q2,18.44290500481077
神奈川中央交通,2018,Q3,-175.21547110123532
神奈川中央交通,2018,Q4,-39.56098693805234
神奈川中央交通,2019,Q1,45.99153238092265
神奈川中央交通,2019,Q2,184.75647516996972
神奈川中央交通,2019,Q3,182.03123478763916
神奈川中央交通,2019,Q4,-17.349001786283907
神奈川中央交通,2020,Q1,94.63205658304628
神奈川中央交通,2020,Q2,-577.6753149705164
神奈川中央交通,2020,Q3,133.68012414613167
神奈川中央交通,2020,Q4,-548.9256933738634
神戸製鋼所,2018,Q1,-137.23252972477258
神戸製鋼所,2018,Q2,41.51213504100599
神戸製鋼所,2018,Q3,58.31390947379441
神戸製鋼所,2018,Q4,-61.27941103386706
神戸製鋼所,2019,Q1,110.96049606749273
神戸製鋼所,2019,Q2,119.09164534256729
神戸製鋼所,2019,Q3,70.50103849422794
