企業名,会計年度,四半期,y_hat_msvm
アンリツ,2018,Q1,9.92769231873508
アンリツ,2018,Q2,10.625381272039556
アンリツ,2018,Q3,10.501614916492679
アンリツ,2018,Q4,11.005247095563728
アンリツ,2019,Q1,11.358935695960621
アンリツ,2019,Q2,12.043453776718877
アンリツ,2019,Q3,12.501360520661649
アンリツ,2019,Q4,12.971851371103739
アンリツ,2020,Q1,13.252820389203336
アンリツ,2020,Q2,13.943449761180643
アンリツ,2020,Q3,14.136321754523307
アンリツ,2020,Q4,14.516781815442052
アートネイチャー,2018,Q1,14.195491427005127
アートネイチャー,2018,Q2,14.119644271382153
アートネイチャー,2018,Q3,15.742662648999072
アートネイチャー,2018,Q4,15.431383602580043
アートネイチャー,2019,Q1,14.205647090980461
アートネイチャー,2019,Q2,14.445126685504107
アートネイチャー,2019,Q3,15.50701600233073
アートネイチャー,2019,Q4,14.455530548953126
アートネイチャー,2020,Q1,13.96775230998797
アートネイチャー,2020,Q2,14.028815418491671
アートネイチャー,2020,Q3,13.987434702948782
アートネイチャー,2020,Q4,13.900028239849398
アーレスティ,2018,Q1,15.239322621909007
アーレスティ,2018,Q2,17.65783938102228
アーレスティ,2018,Q3,17.80088633361179
アーレスティ,2018,Q4,15.304934180421474
アーレスティ,2019,Q1,15.305024846973799
アーレスティ,2019,Q2,13.101950353017562
アーレスティ,2019,Q3,11.401228661650812
アーレスティ,2019,Q4,11.601009124200019
アーレスティ,2020,Q1,11.184991474979595
アーレスティ,2020,Q2,11.001085340947643
アーレスティ,2020,Q3,11.361637150596112
アーレスティ,2020,Q4,13.710263030222034
イエローハット,2018,Q1,54.22730630729197
イエローハット,2018,Q2,54.66310868907065
イエローハット,2018,Q3,55.0148785368896
イエローハット,2018,Q4,54.73964800334056
イエローハット,2019,Q1,54.24462549086695
イエローハット,2019,Q2,53.9919355967333
イエローハット,2019,Q3,55.816402749600606
イエローハット,2019,Q4,55.48400111112588
イエローハット,2020,Q1,55.164046846139435
イエローハット,2020,Q2,55.30080603283635
イエローハット,2020,Q3,52.52686274268876
イエローハット,2020,Q4,52.361185291601856
イソライト工業,2018,Q1,9.017858220859532
イソライト工業,2018,Q2,9.505674909553917
イソライト工業,2018,Q3,10.439555005362777
イソライト工業,2018,Q4,11.148795374688675
イソライト工業,2019,Q1,10.566191605593048
イソライト工業,2019,Q2,11.207527931342241
イソライト工業,2019,Q3,11.80499151736585
イソライト工業,2019,Q4,11.95949841731874
イソライト工業,2020,Q1,10.967080730796692
イソライト工業,2020,Q2,11.03804746073515
イソライト工業,2020,Q3,11.229432216741909
イソライト工業,2020,Q4,11.262427839296056
イチカワ,2018,Q1,3.9277350890529763
イチカワ,2018,Q2,4.584432095035148
イチカワ,2018,Q3,4.3967804261805306
イチカワ,2018,Q4,5.651340328150307
イチカワ,2019,Q1,4.824209671023569
イチカワ,2019,Q2,6.1213721696317815
イチカワ,2019,Q3,7.143070252204601
イチカワ,2019,Q4,9.395641523075469
イチカワ,2020,Q1,11.11838145875322
イチカワ,2020,Q2,10.941569053808067
イチカワ,2020,Q3,11.173917762185118
イチカワ,2020,Q4,10.939493321438622
イチケン,2018,Q1,8.978847122277656
イチケン,2018,Q2,10.297009442159466
イチケン,2018,Q3,12.848743018627022
イチケン,2018,Q4,14.627717334507834
イチケン,2019,Q1,18.21756694549756
イチケン,2019,Q2,20.81938122068244
イチケン,2019,Q3,22.682667947675967
イチケン,2019,Q4,25.316754072848084
イチケン,2020,Q1,28.79728967671811
イチケン,2020,Q2,30.359008683342488
イチケン,2020,Q3,32.302570510849876
イチケン,2020,Q4,33.34370207966794
イチネンホールディングス,2018,Q1,31.788964571823197
イチネンホールディングス,2018,Q2,32.09378747612679
イチネンホールディングス,2018,Q3,32.48772314065167
イチネンホールディングス,2018,Q4,32.87443126130646
イチネンホールディングス,2019,Q1,33.26099226902655
イチネンホールディングス,2019,Q2,33.96939694177612
イチネンホールディングス,2019,Q3,34.736007535172156
イチネンホールディングス,2019,Q4,35.54259412310535
イチネンホールディングス,2020,Q1,35.990924930399984
イチネンホールディングス,2020,Q2,36.83379737512915
イチネンホールディングス,2020,Q3,36.113489930989914
イチネンホールディングス,2020,Q4,38.04988533312238
イノテック,2018,Q1,8.82822187544104
イノテック,2018,Q2,9.270242631064045
イノテック,2018,Q3,9.491514220766007
イノテック,2018,Q4,9.830406361167116
イノテック,2019,Q1,9.616166889209417
イノテック,2019,Q2,9.068451723056498
イノテック,2019,Q3,10.133809422946097
イノテック,2019,Q4,10.60755114890242
イノテック,2020,Q1,11.20139847336473
イノテック,2020,Q2,9.699960461394221
イノテック,2020,Q3,10.352475818914959
イノテック,2020,Q4,12.003144243854914
イビデン,2018,Q1,18.76886074069542
イビデン,2018,Q2,19.55692942527817
イビデン,2018,Q3,20.07807554302351
イビデン,2018,Q4,19.459232151387514
イビデン,2019,Q1,19.598916156821893
イビデン,2019,Q2,19.822157990747115
イビデン,2019,Q3,17.51037014601819
イビデン,2019,Q4,17.683135231341076
イビデン,2020,Q1,17.801787295703416
イビデン,2020,Q2,20.328265383692834
イビデン,2020,Q3,21.0421954316309
イビデン,2020,Q4,21.8698479648074
イフジ産業,2018,Q1,15.987787129352864
イフジ産業,2018,Q2,16.32252352751441
イフジ産業,2018,Q3,16.893017470170946
イフジ産業,2018,Q4,16.4121633653057
イフジ産業,2019,Q1,16.33161513949435
イフジ産業,2019,Q2,16.28361949697661
イフジ産業,2019,Q3,16.91213877663065
イフジ産業,2019,Q4,16.02977396221052
イフジ産業,2020,Q1,15.646446727833663
イフジ産業,2020,Q2,15.696252541641227
イフジ産業,2020,Q3,17.441016156369606
イフジ産業,2020,Q4,16.723477800711816
イリソ電子工業,2018,Q1,57.73972254352101
イリソ電子工業,2018,Q2,59.42474392169781
イリソ電子工業,2018,Q3,60.65361223267239
イリソ電子工業,2018,Q4,60.60456860525144
イリソ電子工業,2019,Q1,60.586407723051906
イリソ電子工業,2019,Q2,60.45307481206441
イリソ電子工業,2019,Q3,60.32998379138739
イリソ電子工業,2019,Q4,60.169798357638534
イリソ電子工業,2020,Q1,59.81004050035868
イリソ電子工業,2020,Q2,59.62032182445402
イリソ電子工業,2020,Q3,59.65142483752439
イリソ電子工業,2020,Q4,59.81657971786123
インターネットイニシアティブ,2018,Q1,29.898508801835366
インターネットイニシアティブ,2018,Q2,27.26388660682901
インターネットイニシアティブ,2018,Q3,26.868967288414773
インターネットイニシアティブ,2018,Q4,26.868348878960585
インターネットイニシアティブ,2019,Q1,26.866706407391693
インターネットイニシアティブ,2019,Q2,25.612267199992523
インターネットイニシアティブ,2019,Q3,22.38303456675464
インターネットイニシアティブ,2019,Q4,22.578625647737923
インターネットイニシアティブ,2020,Q1,21.83609034272319
インターネットイニシアティブ,2020,Q2,21.84166219630744
インターネットイニシアティブ,2020,Q3,21.842112700643582
インターネットイニシアティブ,2020,Q4,22.042393610290375
インフォコム,2018,Q1,61.627456988011986
インフォコム,2018,Q2,61.62894774685924
インフォコム,2018,Q3,54.44853952400223
インフォコム,2018,Q4,51.20070652634896
インフォコム,2019,Q1,49.13286848201179
インフォコム,2019,Q2,46.31790923595059
インフォコム,2019,Q3,40.41900102743212
インフォコム,2019,Q4,37.05023801564323
インフォコム,2020,Q1,33.83629272804238
インフォコム,2020,Q2,31.01717878017372
インフォコム,2020,Q3,31.017614068089916
インフォコム,2020,Q4,31.016762397743587
インプレスホールディングス,2018,Q1,0.2890053673412818
インプレスホールディングス,2018,Q2,0.7800043887918425
インプレスホールディングス,2018,Q3,1.0031944512055564
インプレスホールディングス,2018,Q4,-0.19501830436453627
インプレスホールディングス,2019,Q1,0.04558674377854177
インプレスホールディングス,2019,Q2,1.0982534467668092
インプレスホールディングス,2019,Q3,2.578663564365918
インプレスホールディングス,2019,Q4,1.5341088332065398
インプレスホールディングス,2020,Q1,1.6905735539755606
インプレスホールディングス,2020,Q2,3.343344553423566
インプレスホールディングス,2020,Q3,4.174943554986259
インプレスホールディングス,2020,Q4,1.6394798823857961
イーグル工業,2018,Q1,31.066823960780866
イーグル工業,2018,Q2,32.46985601051178
イーグル工業,2018,Q3,32.90500664968059
イーグル工業,2018,Q4,32.53497028249299
イーグル工業,2019,Q1,35.09325879913914
イーグル工業,2019,Q2,34.678274330973515
イーグル工業,2019,Q3,34.30401411393617
イーグル工業,2019,Q4,31.858213782255408
イーグル工業,2020,Q1,31.438846745023515
イーグル工業,2020,Q2,31.166701981751547
イーグル工業,2020,Q3,31.068085619072175
イーグル工業,2020,Q4,34.76251310341601
ウシオ電機,2018,Q1,17.454643011525828
ウシオ電機,2018,Q2,17.831980845207248
ウシオ電機,2018,Q3,17.725332437216924
ウシオ電機,2018,Q4,17.429860464429527
ウシオ電機,2019,Q1,17.969687081660016
ウシオ電機,2019,Q2,17.127740119129804
ウシオ電機,2019,Q3,16.364702517669468
ウシオ電機,2019,Q4,16.71181235030971
ウシオ電機,2020,Q1,16.403876504051595
ウシオ電機,2020,Q2,14.934388959002083
ウシオ電機,2020,Q3,14.680995799471424
ウシオ電機,2020,Q4,13.792143885549697
ウッドワン,2018,Q1,8.780603729389123
ウッドワン,2018,Q2,6.83650444372525
ウッドワン,2018,Q3,5.22770270599472
ウッドワン,2018,Q4,6.978667106426032
ウッドワン,2019,Q1,8.813428747509384
ウッドワン,2019,Q2,6.781902433322312
ウッドワン,2019,Q3,9.118755827618903
ウッドワン,2019,Q4,10.90876566767803
ウッドワン,2020,Q1,13.012998112983684
ウッドワン,2020,Q2,10.297502426802604
ウッドワン,2020,Q3,12.703120348657386
ウッドワン,2020,Q4,14.210823859102302
エア・ウォーター,2018,Q1,26.615314966921318
エア・ウォーター,2018,Q2,27.060298048202608
エア・ウォーター,2018,Q3,27.566665752487644
エア・ウォーター,2018,Q4,27.994421280523753
エア・ウォーター,2019,Q1,28.795416966779438
エア・ウォーター,2019,Q2,29.531781274130395
エア・ウォーター,2019,Q3,29.116327173889392
エア・ウォーター,2019,Q4,29.27960332413996
エア・ウォーター,2020,Q1,29.162899019974287
エア・ウォーター,2020,Q2,28.177264209585168
エア・ウォーター,2020,Q3,28.042605680354754
エア・ウォーター,2020,Q4,29.181692400900285
エイチワン,2018,Q1,28.464887150765687
エイチワン,2018,Q2,31.07452274176864
エイチワン,2018,Q3,31.956950224692513
エイチワン,2018,Q4,31.826719638797826
エイチワン,2019,Q1,30.954433184029956
エイチワン,2019,Q2,29.06368901422061
エイチワン,2019,Q3,27.187988335192063
エイチワン,2019,Q4,28.735316410413535
エイチワン,2020,Q1,26.914452292692847
エイチワン,2020,Q2,26.990667193617057
エイチワン,2020,Q3,29.11901439641329
エイチワン,2020,Q4,30.37663895743644
エイチ・ツー・オー　リテイリン,2018,Q1,12.184479522339302
エイチ・ツー・オー　リテイリン,2018,Q2,9.591967052943485
エイチ・ツー・オー　リテイリン,2018,Q3,8.436212730901337
エイチ・ツー・オー　リテイリン,2018,Q4,9.495045254413501
エイチ・ツー・オー　リテイリン,2019,Q1,8.32973526688429
エイチ・ツー・オー　リテイリン,2019,Q2,10.495587383517151
エイチ・ツー・オー　リテイリン,2019,Q3,8.472818179129163
エイチ・ツー・オー　リテイリン,2019,Q4,8.1109159629497
エイチ・ツー・オー　リテイリン,2020,Q1,8.116188065239138
エイチ・ツー・オー　リテイリン,2020,Q2,7.026438670590865
エイチ・ツー・オー　リテイリン,2020,Q3,6.394371880986097
エイチ・ツー・オー　リテイリン,2020,Q4,6.987662615313756
エイベックス,2018,Q1,19.968511919774965
エイベックス,2018,Q2,20.54654212029308
エイベックス,2018,Q3,20.771546341786532
エイベックス,2018,Q4,19.443154323301524
エイベックス,2019,Q1,19.514053257993417
エイベックス,2019,Q2,19.612864983630224
エイベックス,2019,Q3,15.787695783825779
エイベックス,2019,Q4,15.476522356182203
エイベックス,2020,Q1,14.74262855078317
エイベックス,2020,Q2,11.0453092069813
エイベックス,2020,Q3,10.633874912374782
エイベックス,2020,Q4,9.011256533815208
エクセディ,2018,Q1,61.08864833973741
エクセディ,2018,Q2,61.44999761989088
エクセディ,2018,Q3,62.062536082357006
エクセディ,2018,Q4,63.777990697197176
エクセディ,2019,Q1,62.999496273085825
エクセディ,2019,Q2,61.32780209137954
エクセディ,2019,Q3,60.73448884418313
エクセディ,2019,Q4,60.81545290224955
エクセディ,2020,Q1,59.67789052278824
エクセディ,2020,Q2,59.621022471468706
エクセディ,2020,Q3,59.837394777404576
エクセディ,2020,Q4,60.111845696824545
エステー,2018,Q1,8.083015898056562
エステー,2018,Q2,9.372238380020054
エステー,2018,Q3,8.028013573393018
エステー,2018,Q4,7.790472584854058
エステー,2019,Q1,9.769218948442742
エステー,2019,Q2,12.328701648744763
エステー,2019,Q3,10.599830107775603
エステー,2019,Q4,11.097011333912695
エステー,2020,Q1,11.659546552668766
エステー,2020,Q2,13.019667346466353
エステー,2020,Q3,11.883859975776542
エステー,2020,Q4,12.77080151994177
エステールホールディングス,2018,Q1,23.42931891171731
エステールホールディングス,2018,Q2,23.514556448520526
エステールホールディングス,2018,Q3,23.56758001417069
エステールホールディングス,2018,Q4,23.48535974662793
エステールホールディングス,2019,Q1,23.276641967936673
エステールホールディングス,2019,Q2,23.4138515117198
エステールホールディングス,2019,Q3,25.76871573193842
エステールホールディングス,2019,Q4,23.454758924043542
エステールホールディングス,2020,Q1,23.275264868586106
エステールホールディングス,2020,Q2,23.29444116232262
エステールホールディングス,2020,Q3,23.486447850289686
エステールホールディングス,2020,Q4,23.46761690232231
エスペック,2018,Q1,24.03573269538239
エスペック,2018,Q2,24.50402415326918
エスペック,2018,Q3,26.0633110029296
エスペック,2018,Q4,28.007110428309293
エスペック,2019,Q1,28.032520807448485
エスペック,2019,Q2,28.260031636718594
エスペック,2019,Q3,28.655931984189817
エスペック,2019,Q4,30.329661995878666
エスペック,2020,Q1,30.147187294388324
エスペック,2020,Q2,30.305383037838265
エスペック,2020,Q3,29.709238647711462
エスペック,2020,Q4,29.678825423849172
エスライン,2018,Q1,17.838610511492636
エスライン,2018,Q2,18.757251200912414
エスライン,2018,Q3,20.553221502535937
エスライン,2018,Q4,21.38118518814581
エスライン,2019,Q1,19.827393933306627
エスライン,2019,Q2,18.695947184170944
エスライン,2019,Q3,18.283239827188982
エスライン,2019,Q4,18.11855721301728
エスライン,2020,Q1,18.16913005066433
エスライン,2020,Q2,17.973430799029398
エスライン,2020,Q3,18.31879469560375
エスライン,2020,Q4,18.872287615210098
エスリード,2018,Q1,19.243901012517387
エスリード,2018,Q2,18.92618267011038
エスリード,2018,Q3,20.416688638393257
エスリード,2018,Q4,24.805845052969403
エスリード,2019,Q1,24.635690323181638
