企業名,会計年度,四半期,y_hat_mlgb
パナソニック,2018,Q3,-6.396009988254971
パナソニック,2018,Q4,-6.112954417864482
パナソニック,2019,Q1,-3.605732242266337
パナソニック,2019,Q2,-3.599065581957499
パナソニック,2019,Q3,-3.4065655734803943
パナソニック,2019,Q4,-3.023232208357917
パナソニック,2020,Q1,-1.911010013686286
パナソニック,2020,Q2,-1.663232233789232
パナソニック,2020,Q3,0.3064899841944377
パナソニック,2020,Q4,3.6487121979395547
ヒロセ電機,2018,Q1,125.905168639289
ヒロセ電機,2018,Q2,127.25350199805365
ヒロセ電機,2018,Q3,128.3243352042304
ヒロセ電機,2018,Q4,129.77377944522433
ヒロセ電機,2019,Q1,129.4076683256361
ヒロセ電機,2019,Q2,129.1471126344469
ヒロセ電機,2019,Q3,129.43877930111356
ヒロセ電機,2019,Q4,131.16989040374756
ヒロセ電機,2020,Q1,131.92294597625732
ヒロセ電機,2020,Q2,132.32183488210043
ヒロセ電機,2020,Q3,133.2540570365058
ヒロセ電機,2020,Q4,134.95822366078696
ビオフェルミン製薬,2018,Q1,38.75555578867594
ビオフェルミン製薬,2018,Q2,39.60638904571533
ビオフェルミン製薬,2018,Q3,40.21500009960599
ビオフェルミン製薬,2018,Q4,40.33833339479234
ビオフェルミン製薬,2019,Q1,41.23972233136495
ビオフェルミン製薬,2019,Q2,41.2905556095971
ビオフェルミン製薬,2019,Q3,42.05694444974264
ビオフェルミン製薬,2019,Q4,43.10222215122647
ビオフェルミン製薬,2020,Q1,43.15833327505324
ビオフェルミン製薬,2020,Q2,43.70305551422967
ビオフェルミン製薬,2020,Q3,43.73194442854987
ビオフェルミン製薬,2020,Q4,43.585277795791626
ビジネスエンジニアリング,2018,Q1,13.704722121357918
ビジネスエンジニアリング,2018,Q2,15.848888749877611
ビジネスエンジニアリング,2018,Q3,15.103055405947897
ビジネスエンジニアリング,2018,Q4,15.781388714909554
ビジネスエンジニアリング,2019,Q1,17.13416645096408
ビジネスエンジニアリング,2019,Q2,18.999166486991776
ビジネスエンジニアリング,2019,Q3,19.68833313882351
ビジネスエンジニアリング,2019,Q4,21.16972202559312
ビジネスエンジニアリング,2020,Q1,19.808611020445824
ビジネスエンジニアリング,2020,Q2,23.113888791865772
ビジネスエンジニアリング,2020,Q3,23.807777668039005
ビジネスエンジニアリング,2020,Q4,24.55888880458143
ビジネスブレイン太田昭和,2018,Q1,17.703888909684288
ビジネスブレイン太田昭和,2018,Q2,18.877777804931004
ビジネスブレイン太田昭和,2018,Q3,20.75833338167932
ビジネスブレイン太田昭和,2018,Q4,22.69361110859447
ビジネスブレイン太田昭和,2019,Q1,23.310833364725113
ビジネスブレイン太田昭和,2019,Q2,24.920833365784752
ビジネスブレイン太田昭和,2019,Q3,26.320555597543716
ビジネスブレイン太田昭和,2019,Q4,27.79638888107406
ビジネスブレイン太田昭和,2020,Q1,28.88875001337793
ビジネスブレイン太田昭和,2020,Q2,29.92847223745452
ビジネスブレイン太田昭和,2020,Q3,30.40152778559261
ビジネスブレイン太田昭和,2020,Q4,31.644583354393642
ビジネス・ブレークスルー,2018,Q1,376.1051959428522
ビジネス・ブレークスルー,2018,Q2,345.24741883741484
ビジネス・ブレークスルー,2018,Q3,324.14047398500975
ビジネス・ブレークスルー,2018,Q4,323.4921406739288
ビジネス・ブレークスルー,2019,Q1,302.55908511744605
ビジネス・ブレークスルー,2019,Q2,296.28186297416687
ビジネス・ブレークスルー,2019,Q3,279.7468632455501
ビジネス・ブレークスルー,2019,Q4,272.4488075205849
ビジネス・ブレークスルー,2020,Q1,231.0424189000494
ビジネス・ブレークスルー,2020,Q2,218.76714125896493
ビジネス・ブレークスルー,2020,Q3,204.51408502418133
ビジネス・ブレークスルー,2020,Q4,184.60102919696106
ビーアールホールディングス,2018,Q1,6.720127585033576
ビーアールホールディングス,2018,Q2,7.03957202947802
ビーアールホールディングス,2018,Q3,7.0759609167774515
ビーアールホールディングス,2018,Q4,6.427072037425306
ビーアールホールディングス,2019,Q1,6.567072049611145
ビーアールホールディングス,2019,Q2,6.31512759708696
ビーアールホールディングス,2019,Q3,6.903738723033005
ビーアールホールディングス,2019,Q4,7.051516492333677
ビーアールホールディングス,2020,Q1,7.453183164199193
ビーアールホールディングス,2020,Q2,8.665405435694588
ビーアールホールディングス,2020,Q3,10.191794279548857
ビーアールホールディングス,2020,Q4,10.16346095999082
ビー・エム・エル,2018,Q1,45.098332987891304
ビー・エム・エル,2018,Q2,44.95166635513306
ビー・エム・エル,2018,Q3,44.835277504391144
ビー・エム・エル,2018,Q4,44.873333030276825
ビー・エム・エル,2019,Q1,44.78749969270494
ビー・エム・エル,2019,Q2,44.49055528640747
ビー・エム・エル,2019,Q3,44.4291664229499
ビー・エム・エル,2019,Q4,44.15972195731269
ビー・エム・エル,2020,Q1,44.25388860702515
ビー・エム・エル,2020,Q2,42.817499697208405
ビー・エム・エル,2020,Q3,44.46305529938804
ビー・エム・エル,2020,Q4,47.25583315557904
ピエトロ,2018,Q1,13.764444490273794
ピエトロ,2018,Q2,13.419444435172611
ピエトロ,2018,Q3,13.459999965296852
ピエトロ,2018,Q4,13.297777752081553
ピエトロ,2019,Q1,13.250277752677599
ピエトロ,2019,Q2,13.435555519329178
ピエトロ,2019,Q3,13.033611082368427
ピエトロ,2019,Q4,13.306388864914576
ピエトロ,2020,Q1,11.864999992979897
ピエトロ,2020,Q2,11.354444407754475
ピエトロ,2020,Q3,11.216388844781452
ピエトロ,2020,Q4,12.09277773896853
ピーエス三菱,2018,Q1,8.706110993193256
ピーエス三菱,2018,Q2,8.258888773620129
ピーエス三菱,2018,Q3,8.546111000080904
ピーエス三菱,2018,Q4,9.24638877891832
ピーエス三菱,2019,Q1,12.129166456560293
ピーエス三菱,2019,Q2,11.885555359224478
ピーエス三菱,2019,Q3,12.541666493647629
ピーエス三菱,2019,Q4,13.247222043573856
ピーエス三菱,2020,Q1,13.58722204880582
ピーエス三菱,2020,Q2,14.299444280564785
ピーエス三菱,2020,Q3,14.949999827477667
ピーエス三菱,2020,Q4,16.110277644462055
ピーシーデポコーポレーション,2018,Q1,358.1040509939194
ピーシーデポコーポレーション,2018,Q2,334.89627306991156
ピーシーデポコーポレーション,2018,Q3,318.4412737554974
ピーシーデポコーポレーション,2018,Q4,299.0871073537403
ピーシーデポコーポレーション,2019,Q1,272.5979406171375
ピーシーデポコーポレーション,2019,Q2,257.81238554583655
ピーシーデポコーポレーション,2019,Q3,228.12599800692664
ピーシーデポコーポレーション,2019,Q4,197.14266590277353
ピーシーデポコーポレーション,2020,Q1,178.72988866435156
ピーシーデポコーポレーション,2020,Q2,175.19627776410846
ピーシーデポコーポレーション,2020,Q3,146.17933195167117
ピーシーデポコーポレーション,2020,Q4,136.05572097831302
ピー・シー・エー,2018,Q1,8.181944358679983
ピー・シー・エー,2018,Q2,8.234722139106857
ピー・シー・エー,2018,Q3,8.479444372985098
ピー・シー・エー,2018,Q4,8.904999920063549
ピー・シー・エー,2019,Q1,10.154999920063549
ピー・シー・エー,2019,Q2,11.605277652541796
ピー・シー・エー,2019,Q3,14.639999927745926
ピー・シー・エー,2019,Q4,16.193611153297955
ピー・シー・エー,2020,Q1,16.066666717330616
ピー・シー・エー,2020,Q2,17.26805565257867
ピー・シー・エー,2020,Q3,18.333333493934738
ピー・シー・エー,2020,Q4,20.3238891247246
ファナック,2018,Q1,171.39249992370605
ファナック,2018,Q2,177.1405553817749
ファナック,2018,Q3,181.8808332019382
ファナック,2018,Q4,186.9913887447781
ファナック,2019,Q1,188.21555540296765
ファナック,2019,Q2,188.0572221544054
ファナック,2019,Q3,186.0963889227973
ファナック,2019,Q4,184.09777768452963
ファナック,2020,Q1,181.77166642083063
ファナック,2020,Q2,178.16722212897406
ファナック,2020,Q3,175.30972226460776
ファナック,2020,Q4,174.74916691250272
ファンケル,2018,Q1,10.016944701472918
ファンケル,2018,Q2,10.95805578927199
ファンケル,2018,Q3,11.43583358824253
ファンケル,2018,Q4,11.315278028448423
ファンケル,2019,Q1,11.097778057058653
ファンケル,2019,Q2,11.35388917558723
ファンケル,2019,Q3,12.038889184594154
ファンケル,2019,Q4,11.922222496734726
ファンケル,2020,Q1,12.188055818279585
ファンケル,2020,Q2,12.35055581563049
ファンケル,2020,Q3,12.668333568506771
ファンケル,2020,Q4,12.803611369596588
フィールズ,2018,Q1,1318.6714159117805
フィールズ,2018,Q2,927.1075150701735
フィールズ,2018,Q3,1135.7580717139774
フィールズ,2018,Q4,1341.3727889855702
フィールズ,2019,Q1,1044.5719491375817
フィールズ,2019,Q2,920.4916692045
フィールズ,2019,Q3,588.2430668671926
フィールズ,2019,Q4,499.75362298223706
フィールズ,2020,Q1,415.9866755538517
フィールズ,2020,Q2,437.35084244940015
フィールズ,2020,Q3,209.5400091012319
フィールズ,2020,Q4,319.06556195682947
フェイス,2018,Q1,178.73039419121213
フェイス,2018,Q2,178.4548386335373
フェイス,2018,Q3,175.33844978279538
フェイス,2018,Q4,164.12483892175885
フェイス,2019,Q1,220.53761642840175
フェイス,2019,Q2,217.19789428512254
フェイス,2019,Q3,206.04483861724535
フェイス,2019,Q4,200.18956087364091
フェイス,2020,Q1,190.0331723789374
フェイス,2020,Q2,180.2951164609856
フェイス,2020,Q3,41.95761591527197
フェイス,2020,Q4,34.719004693958496
フォスター電機,2018,Q1,39.62638905644417
フォスター電機,2018,Q2,36.04166685541471
フォスター電機,2018,Q3,34.46583342883322
フォスター電機,2018,Q4,31.378611276547115
フォスター電機,2019,Q1,30.06611124260558
フォスター電機,2019,Q2,31.16138892289665
フォスター電機,2019,Q3,29.88666670438316
フォスター電機,2019,Q4,27.471111174258922
フォスター電機,2020,Q1,26.439166713919903
フォスター電機,2020,Q2,25.380833396481144
フォスター電機,2020,Q3,25.61777783681949
フォスター電機,2020,Q4,24.722777829402023
フォーバル,2018,Q1,14.778333314177063
フォーバル,2018,Q2,15.532222212602695
フォーバル,2018,Q3,15.635277769217888
フォーバル,2018,Q4,15.920833331015375
フォーバル,2019,Q1,16.146111072765457
フォーバル,2019,Q2,16.817777731352383
フォーバル,2019,Q3,17.133888819151455
フォーバル,2019,Q4,17.83416659798887
フォーバル,2020,Q1,16.64944438636303
フォーバル,2020,Q2,16.72361105018192
フォーバル,2020,Q3,16.64833324485355
フォーバル,2020,Q4,16.930833246972824
フクシマガリレイ,2018,Q1,52.83770900302463
フクシマガリレイ,2018,Q2,54.53770891825358
フクシマガリレイ,2018,Q3,56.64604224099053
フクシマガリレイ,2018,Q4,58.59937545988295
フクシマガリレイ,2019,Q1,60.022986518012154
フクシマガリレイ,2019,Q2,61.34604210323758
フクシマガリレイ,2019,Q3,63.28243096669515
フクシマガリレイ,2019,Q4,63.94465319315592
フクシマガリレイ,2020,Q1,65.47937541537814
フクシマガリレイ,2020,Q2,65.36243099636502
フクシマガリレイ,2020,Q3,66.44909763336182
フクシマガリレイ,2020,Q4,66.47993098364935
フコク,2018,Q1,26.836110830307007
フコク,2018,Q2,28.043055242962307
フコク,2018,Q3,28.434999704360962
フコク,2018,Q4,27.039721959167057
フコク,2019,Q1,19.037499792046017
フコク,2019,Q2,18.568888710604774
フコク,2019,Q3,18.454722026983898
フコク,2019,Q4,17.26361096236441
フコク,2020,Q1,17.680277629031075
フコク,2020,Q2,16.924722088707817
フコク,2020,Q3,15.340277618832058
フコク,2020,Q4,15.031944274902344
フジクラ,2018,Q1,6.080833391182953
フジクラ,2018,Q2,6.166388949586286
フジクラ,2018,Q3,5.8238889583283004
フジクラ,2018,Q4,5.900000063081582
フジクラ,2019,Q1,6.024722278945976
フジクラ,2019,Q2,5.585555613868767
フジクラ,2019,Q3,5.722777837680446
フジクラ,2019,Q4,5.319722289012538
フジクラ,2020,Q1,1.509166566034158
フジクラ,2020,Q2,1.0180554737647374
フジクラ,2020,Q3,1.506388818224271
フジクラ,2020,Q4,1.9988888187540903
フジシールインターナショナル,2018,Q1,40.82074289355013
フジシールインターナショナル,2018,Q2,40.34213179515468
フジシールインターナショナル,2018,Q3,40.39990962379508
フジシールインターナショナル,2018,Q4,40.26268743971983
フジシールインターナショナル,2019,Q1,39.803798485133385
フジシールインターナショナル,2019,Q2,39.580742963486244
フジシールインターナショナル,2019,Q3,39.426854049166046
フジシールインターナショナル,2019,Q4,39.27490962379508
フジシールインターナショナル,2020,Q1,39.66824295288987
フジシールインターナショナル,2020,Q2,38.74879855083095
フジシールインターナショナル,2020,Q3,38.32240965134568
フジシールインターナショナル,2020,Q4,38.906020768814614
フジッコ,2018,Q1,22.55749990708298
フジッコ,2018,Q2,23.03305545945962
フジッコ,2018,Q3,23.694999848802883
フジッコ,2018,Q4,24.07027763293849
フジッコ,2019,Q1,24.920833221740192
フジッコ,2019,Q2,25.12222211062908
フジッコ,2019,Q3,25.489722097913425
フジッコ,2019,Q4,26.32194429470433
フジッコ,2020,Q1,26.233888738685184
フジッコ,2020,Q2,26.410833206441666
フジッコ,2020,Q3,26.90333319372601
フジッコ,2020,Q4,27.17444431119495
フジテック,2018,Q1,19.714444610807632
フジテック,2018,Q2,20.329166809717815
フジテック,2018,Q3,21.045277966393364
フジテック,2018,Q4,21.15611129336887
フジテック,2019,Q1,21.67916684680515
フジテック,2019,Q2,21.936944643656414
フジテック,2019,Q3,22.917222378982437
フジテック,2019,Q4,23.53527790804704
フジテック,2020,Q1,22.833611182040638
フジテック,2020,Q2,23.27166673872206
フジテック,2020,Q3,23.70527786678738
フジテック,2020,Q4,24.786944521798027
フジミインコーポレーテッド,2018,Q1,20.381944603390163
フジミインコーポレーテッド,2018,Q2,21.94611128171285
フジミインコーポレーテッド,2018,Q3,22.92805576324463
フジミインコーポレーテッド,2018,Q4,23.829444620344375
フジミインコーポレーテッド,2019,Q1,24.075555748409695
フジミインコーポレーテッド,2019,Q2,24.667500231001114
フジミインコーポレーテッド,2019,Q3,25.471666918860542
フジミインコーポレーテッド,2019,Q4,26.174444675445557
フジミインコーポレーテッド,2020,Q1,27.116389162010616
フジミインコーポレーテッド,2020,Q2,28.698055817021263
フジミインコーポレーテッド,2020,Q3,29.638889147175682
フジミインコーポレーテッド,2020,Q4,31.55888921684689
フジ・メディア・ホールディング,2018,Q1,1398.3585327996147
フジ・メディア・ホールディング,2018,Q2,1370.278812090556
フジ・メディア・ホールディング,2018,Q3,1363.1118676397537
フジ・メディア・ホールディング,2018,Q4,1321.568810727861
フジ・メディア・ホールディング,2019,Q1,1311.236033068763
フジ・メディア・ホールディング,2019,Q2,1247.3613098462422
フジ・メディア・ホールディング,2019,Q3,1241.3474210633171
フジ・メディア・ホールディング,2019,Q4,1151.531584739685
フジ・メディア・ホールディング,2020,Q1,1195.5540849897598
フジ・メディア・ホールディング,2020,Q2,1124.3957540988922
フジ・メディア・ホールディング,2020,Q3,1089.482420100106
フジ・メディア・ホールディング,2020,Q4,1001.2229738500383
フジ住宅,2018,Q1,20.34999982515971
フジ住宅,2018,Q2,20.758888747957016
フジ住宅,2018,Q3,21.083055416742962
フジ住宅,2018,Q4,21.28361095322503
フジ住宅,2019,Q1,22.62638873524136
フジ住宅,2019,Q2,22.836110989252727
フジ住宅,2019,Q3,23.05638877550761
フジ住宅,2019,Q4,23.161111010445488
フジ住宅,2020,Q1,23.312499867545235
フジ住宅,2020,Q2,22.881944318612415
フジ住宅,2020,Q3,23.21472203069263
フジ住宅,2020,Q4,23.54166646136178
フタバ産業,2018,Q1,3.415277647268441
フタバ産業,2018,Q2,2.3127776589244604
フタバ産業,2018,Q3,3.5308332151422896
フタバ産業,2018,Q4,3.485277663295468
フタバ産業,2019,Q1,4.72944435539345
フタバ産業,2019,Q2,5.903055492995514
フタバ産業,2019,Q3,5.8827777279333935
フタバ産業,2019,Q4,5.931111054908898
フタバ産業,2020,Q1,5.373888847521609
フタバ産業,2020,Q2,4.819722159662181
フタバ産業,2020,Q3,5.6008332675943775
フタバ産業,2020,Q4,7.674166636955407
フランスベッドホールディングス,2018,Q1,3.7128538663188615
フランスベッドホールディングス,2018,Q2,3.9992427540322146
フランスベッドホールディングス,2018,Q3,4.173964978506167
フランスベッドホールディングス,2018,Q4,4.34146497440007
フランスベッドホールディングス,2019,Q1,5.516465007844898
