企業名,会計年度,四半期,y_hat_mmlp
イチネンホールディングス,2020,Q2,72.11428
イチネンホールディングス,2020,Q3,-3.6829076
イチネンホールディングス,2020,Q4,39.659832
イノテック,2018,Q1,13.490708
イノテック,2018,Q2,14.970181
イノテック,2018,Q3,17.867775
イノテック,2018,Q4,23.59611
イノテック,2019,Q1,15.046252
イノテック,2019,Q2,24.865137
イノテック,2019,Q3,44.48221
イノテック,2019,Q4,19.768078
イノテック,2020,Q1,23.97152
イノテック,2020,Q2,22.79895
イノテック,2020,Q3,21.506733
イノテック,2020,Q4,30.840374
イビデン,2018,Q1,-141.10587
イビデン,2018,Q2,-83.019196
イビデン,2018,Q3,72.95641
イビデン,2018,Q4,-45.19522
イビデン,2019,Q1,-48.67973
イビデン,2019,Q2,-12.3461275
イビデン,2019,Q3,-78.94244
イビデン,2019,Q4,29.968557
イビデン,2020,Q1,-14.372615
イビデン,2020,Q2,-9.493892
イビデン,2020,Q3,40.367264
イビデン,2020,Q4,64.50607
イフジ産業,2018,Q1,10.723733
イフジ産業,2018,Q2,11.8912
イフジ産業,2018,Q3,15.895898
イフジ産業,2018,Q4,18.545038
イフジ産業,2019,Q1,20.44813
イフジ産業,2019,Q2,23.904903
イフジ産業,2019,Q3,31.809977
イフジ産業,2019,Q4,3.776579
イフジ産業,2020,Q1,16.710104
イフジ産業,2020,Q2,10.847888
イフジ産業,2020,Q3,21.229656
イフジ産業,2020,Q4,18.664959
イリソ電子工業,2018,Q1,22.22494
イリソ電子工業,2018,Q2,36.62997
イリソ電子工業,2018,Q3,32.433384
イリソ電子工業,2018,Q4,42.571777
イリソ電子工業,2019,Q1,30.867634
イリソ電子工業,2019,Q2,7.4015536
イリソ電子工業,2019,Q3,80.131676
イリソ電子工業,2019,Q4,68.10882
イリソ電子工業,2020,Q1,22.01065
イリソ電子工業,2020,Q2,-6.4200945
イリソ電子工業,2020,Q3,37.913433
イリソ電子工業,2020,Q4,27.485209
インターネットイニシアティブ,2018,Q1,-57.569157
インターネットイニシアティブ,2018,Q2,14.978865
インターネットイニシアティブ,2018,Q3,13.772274
インターネットイニシアティブ,2018,Q4,234.3523
インターネットイニシアティブ,2019,Q1,9.404297
インターネットイニシアティブ,2019,Q2,468.03876
インターネットイニシアティブ,2019,Q3,12.242594
インターネットイニシアティブ,2019,Q4,267.16214
インターネットイニシアティブ,2020,Q1,246.64534
インターネットイニシアティブ,2020,Q2,11.081369
インターネットイニシアティブ,2020,Q3,71.1583
インターネットイニシアティブ,2020,Q4,107.50991
インフォコム,2018,Q1,28.479584
インフォコム,2018,Q2,34.94774
インフォコム,2018,Q3,59.15822
インフォコム,2018,Q4,31.757467
インフォコム,2019,Q1,23.225029
インフォコム,2019,Q2,-3.3218613
インフォコム,2019,Q3,21.946064
インフォコム,2019,Q4,38.016876
インフォコム,2020,Q1,6.9869356
インフォコム,2020,Q2,13.4722185
インフォコム,2020,Q3,1.0759149
インフォコム,2020,Q4,15.582796
インプレスホールディングス,2018,Q1,-13.97304
インプレスホールディングス,2018,Q2,-2.194271
インプレスホールディングス,2018,Q3,8.518596
インプレスホールディングス,2018,Q4,-13.644018
インプレスホールディングス,2019,Q1,-0.9681325
インプレスホールディングス,2019,Q2,-3.581599
インプレスホールディングス,2019,Q3,11.172521
インプレスホールディングス,2019,Q4,-13.290025
インプレスホールディングス,2020,Q1,3.39862
インプレスホールディングス,2020,Q2,9.83742
インプレスホールディングス,2020,Q3,14.524991
インプレスホールディングス,2020,Q4,-11.560157
イーグル工業,2018,Q1,65.405624
イーグル工業,2018,Q2,35.074684
イーグル工業,2018,Q3,39.853218
イーグル工業,2018,Q4,35.605907
イーグル工業,2019,Q1,31.514645
イーグル工業,2019,Q2,34.945362
イーグル工業,2019,Q3,24.26483
イーグル工業,2019,Q4,86.31993
イーグル工業,2020,Q1,36.822056
イーグル工業,2020,Q2,5.3196306
イーグル工業,2020,Q3,22.927307
イーグル工業,2020,Q4,28.234663
ウシオ電機,2018,Q1,22.347927
ウシオ電機,2018,Q2,22.65187
ウシオ電機,2018,Q3,23.575356
ウシオ電機,2018,Q4,12.74742
ウシオ電機,2019,Q1,22.617046
ウシオ電機,2019,Q2,16.98751
ウシオ電機,2019,Q3,21.565163
ウシオ電機,2019,Q4,11.808016
ウシオ電機,2020,Q1,24.588634
ウシオ電機,2020,Q2,19.101597
ウシオ電機,2020,Q3,28.428616
ウシオ電機,2020,Q4,54.682114
ウッドワン,2018,Q1,-9.971666
ウッドワン,2018,Q2,-12.276329
ウッドワン,2018,Q3,-6.515129
ウッドワン,2018,Q4,4.5242124
ウッドワン,2019,Q1,18.574907
ウッドワン,2019,Q2,18.35845
ウッドワン,2019,Q3,30.358343
ウッドワン,2019,Q4,24.801323
ウッドワン,2020,Q1,11.531511
ウッドワン,2020,Q2,-7.6511035
ウッドワン,2020,Q3,32.702026
ウッドワン,2020,Q4,17.291796
エア・ウォーター,2018,Q1,19.08962
エア・ウォーター,2018,Q2,35.53147
エア・ウォーター,2018,Q3,21.470526
エア・ウォーター,2018,Q4,29.708614
エア・ウォーター,2019,Q1,38.86057
エア・ウォーター,2019,Q2,35.047714
エア・ウォーター,2019,Q3,40.124695
エア・ウォーター,2019,Q4,37.991478
エア・ウォーター,2020,Q1,54.771034
エア・ウォーター,2020,Q2,26.74726
エア・ウォーター,2020,Q3,25.788029
エア・ウォーター,2020,Q4,51.83712
エイチワン,2018,Q1,-20.961864
エイチワン,2018,Q2,13.227158
エイチワン,2018,Q3,24.709904
エイチワン,2018,Q4,29.0427
エイチワン,2019,Q1,21.520212
エイチワン,2019,Q2,32.61938
エイチワン,2019,Q3,48.803333
エイチワン,2019,Q4,54.519638
エイチワン,2020,Q1,0.30041885
エイチワン,2020,Q2,-37.706184
エイチワン,2020,Q3,18.953003
エイチワン,2020,Q4,9.091259
エイチ・ツー・オー　リテイリン,2018,Q1,51.108192
エイチ・ツー・オー　リテイリン,2018,Q2,38.636528
エイチ・ツー・オー　リテイリン,2018,Q3,82.70428
エイチ・ツー・オー　リテイリン,2018,Q4,18.396101
エイチ・ツー・オー　リテイリン,2019,Q1,33.83287
エイチ・ツー・オー　リテイリン,2019,Q2,-13.619342
エイチ・ツー・オー　リテイリン,2019,Q3,46.817307
エイチ・ツー・オー　リテイリン,2019,Q4,13.540378
エイチ・ツー・オー　リテイリン,2020,Q1,0.8676548
エイチ・ツー・オー　リテイリン,2020,Q2,-2.7618022
エイチ・ツー・オー　リテイリン,2020,Q3,-30.780678
エイチ・ツー・オー　リテイリン,2020,Q4,-70.39842
エイベックス,2018,Q1,-11.54144
エイベックス,2018,Q2,35.64879
エイベックス,2018,Q3,7.006653
エイベックス,2018,Q4,11.310284
エイベックス,2019,Q1,12.278276
エイベックス,2019,Q2,67.85954
エイベックス,2019,Q3,50.584713
エイベックス,2019,Q4,-16.670353
エイベックス,2020,Q1,22.594473
エイベックス,2020,Q2,1.7552289
エイベックス,2020,Q3,34.699844
エイベックス,2020,Q4,-28.471798
エクセディ,2018,Q1,112.94062
エクセディ,2018,Q2,115.81225
エクセディ,2018,Q3,115.367226
エクセディ,2018,Q4,119.8309
エクセディ,2019,Q1,94.773254
エクセディ,2019,Q2,89.33109
エクセディ,2019,Q3,97.0199
エクセディ,2019,Q4,96.9779
エクセディ,2020,Q1,81.09994
エクセディ,2020,Q2,21.889235
エクセディ,2020,Q3,96.28258
エクセディ,2020,Q4,100.053535
エステー,2018,Q1,19.647818
エステー,2018,Q2,51.124176
エステー,2018,Q3,10.904332
エステー,2018,Q4,9.96629
エステー,2019,Q1,11.608203
エステー,2019,Q2,52.881912
エステー,2019,Q3,17.032917
エステー,2019,Q4,10.352672
エステー,2020,Q1,10.27444
エステー,2020,Q2,55.858974
エステー,2020,Q3,15.357704
エステー,2020,Q4,14.976787
エステールホールディングス,2018,Q1,-24.472006
エステールホールディングス,2018,Q2,12.129517
エステールホールディングス,2018,Q3,15.373802
エステールホールディングス,2018,Q4,42.047543
エステールホールディングス,2019,Q1,-24.207973
エステールホールディングス,2019,Q2,21.028488
エステールホールディングス,2019,Q3,32.232838
エステールホールディングス,2019,Q4,29.16545
エステールホールディングス,2020,Q1,-19.329403
エステールホールディングス,2020,Q2,48.108997
エステールホールディングス,2020,Q3,28.15375
エステールホールディングス,2020,Q4,20.043716
エスペック,2018,Q1,19.701937
エスペック,2018,Q2,27.025394
エスペック,2018,Q3,34.532776
エスペック,2018,Q4,47.048855
エスペック,2019,Q1,6.470022
エスペック,2019,Q2,55.177876
エスペック,2019,Q3,36.87115
エスペック,2019,Q4,42.655254
エスペック,2020,Q1,14.486057
エスペック,2020,Q2,40.48163
エスペック,2020,Q3,31.490093
エスペック,2020,Q4,37.941406
エスライン,2018,Q1,17.286268
エスライン,2018,Q2,29.331406
エスライン,2018,Q3,22.208961
エスライン,2018,Q4,23.992722
エスライン,2019,Q1,21.538334
エスライン,2019,Q2,22.43225
エスライン,2019,Q3,26.225378
エスライン,2019,Q4,14.573268
エスライン,2020,Q1,-4.1307783
エスライン,2020,Q2,10.11602
エスライン,2020,Q3,82.767075
エスライン,2020,Q4,55.116623
エスリード,2018,Q1,68.7392
エスリード,2018,Q2,47.47139
エスリード,2018,Q3,21.857052
エスリード,2018,Q4,72.90419
エスリード,2019,Q1,72.14077
エスリード,2019,Q2,-0.07347751
エスリード,2019,Q3,36.27593
エスリード,2019,Q4,115.22901
エスリード,2020,Q1,48.558743
エスリード,2020,Q2,8.93407
エスリード,2020,Q3,77.355316
エスリード,2020,Q4,26.570492
エス・エム・エス,2018,Q1,2.1651843
エス・エム・エス,2018,Q2,18.347992
エス・エム・エス,2018,Q3,-48.657944
エス・エム・エス,2018,Q4,702.2486
エス・エム・エス,2019,Q1,663.58405
エス・エム・エス,2019,Q2,-3.3704605
エス・エム・エス,2019,Q3,73.725784
エス・エム・エス,2019,Q4,82.135666
エス・エム・エス,2020,Q1,48.814842
エス・エム・エス,2020,Q2,-78.14852
エス・エム・エス,2020,Q3,-19.790873
エス・エム・エス,2020,Q4,327.8812
エディオン,2018,Q1,-0.8043678
エディオン,2018,Q2,1.9033716
エディオン,2018,Q3,35.717354
エディオン,2018,Q4,-27.3881
エディオン,2019,Q1,-7.569164
エディオン,2019,Q2,60.068356
エディオン,2019,Q3,65.50909
エディオン,2019,Q4,22.531267
エディオン,2020,Q1,-11.565492
エディオン,2020,Q2,68.914955
エディオン,2020,Q3,2.6812165
エディオン,2020,Q4,-9.570708
エヌ・ティ・ティ・データ,2018,Q1,-8.387482
エヌ・ティ・ティ・データ,2018,Q2,21.508245
エヌ・ティ・ティ・データ,2018,Q3,80.801765
エヌ・ティ・ティ・データ,2018,Q4,17.141869
エヌ・ティ・ティ・データ,2019,Q1,33.049416
エヌ・ティ・ティ・データ,2019,Q2,-58.61587
エヌ・ティ・ティ・データ,2019,Q3,3.568344
エヌ・ティ・ティ・データ,2019,Q4,-4.3350067
エヌ・ティ・ティ・データ,2020,Q1,21.624866
エヌ・ティ・ティ・データ,2020,Q2,33.99112
エヌ・ティ・ティ・データ,2020,Q3,23.217434
エヌ・ティ・ティ・データ,2020,Q4,17.41058
エノモト,2018,Q1,42.975426
エノモト,2018,Q2,31.098877
エノモト,2018,Q3,44.652775
エノモト,2018,Q4,44.777725
エノモト,2019,Q1,45.392986
エノモト,2019,Q2,118.62202
エノモト,2019,Q3,51.385788
エノモト,2019,Q4,-60.662174
エノモト,2020,Q1,115.08629
エノモト,2020,Q2,-34.055214
エノモト,2020,Q3,62.78627
エノモト,2020,Q4,15.081672
エバラ食品工業,2018,Q1,31.731825
エバラ食品工業,2018,Q2,30.063807
エバラ食品工業,2018,Q3,51.086906
エバラ食品工業,2018,Q4,-31.40548
エバラ食品工業,2019,Q1,22.311274
エバラ食品工業,2019,Q2,64.582054
エバラ食品工業,2019,Q3,77.293465
エバラ食品工業,2019,Q4,-12.4083
エバラ食品工業,2020,Q1,1.7092736
エバラ食品工業,2020,Q2,3.1971307
エバラ食品工業,2020,Q3,78.8941
エバラ食品工業,2020,Q4,8.32457
エフテック,2018,Q1,17.322117
エフテック,2018,Q2,35.916615
エフテック,2018,Q3,67.329346
エフテック,2018,Q4,33.35701
エフテック,2019,Q1,-19.766932
エフテック,2019,Q2,-18.606688
エフテック,2019,Q3,-129.66043
エフテック,2019,Q4,-118.83011
エフテック,2020,Q1,165.09302
エフテック,2020,Q2,227.14557
エフテック,2020,Q3,42.49697
エフテック,2020,Q4,7.7019653
エフピコ,2018,Q1,33.577545
エフピコ,2018,Q2,34.426292
エフピコ,2018,Q3,82.93434
エフピコ,2018,Q4,21.11084
エフピコ,2019,Q1,41.191418
エフピコ,2019,Q2,40.504803
エフピコ,2019,Q3,101.36855
エフピコ,2019,Q4,29.16521
エフピコ,2020,Q1,34.486267
エフピコ,2020,Q2,63.680943
エフピコ,2020,Q3,101.368744
エフピコ,2020,Q4,34.01213
エフ・シー・シー,2018,Q1,23.264986
エフ・シー・シー,2018,Q2,58.21552
エフ・シー・シー,2018,Q3,69.53846
エフ・シー・シー,2018,Q4,42.9603
エフ・シー・シー,2019,Q1,64.970795
エフ・シー・シー,2019,Q2,53.8691
エフ・シー・シー,2019,Q3,56.617172
エフ・シー・シー,2019,Q4,51.441067
エフ・シー・シー,2020,Q1,-7.0074673
エフ・シー・シー,2020,Q2,40.507957
エフ・シー・シー,2020,Q3,55.09331
エフ・シー・シー,2020,Q4,-20.580988
エフ・ジェー・ネクスト,2018,Q1,35.204475
エフ・ジェー・ネクスト,2018,Q2,24.669718
エフ・ジェー・ネクスト,2018,Q3,16.868698
エフ・ジェー・ネクスト,2018,Q4,34.096752
エフ・ジェー・ネクスト,2019,Q1,42.931637
エフ・ジェー・ネクスト,2019,Q2,66.63482
エフ・ジェー・ネクスト,2019,Q3,36.610126
エフ・ジェー・ネクスト,2019,Q4,41.130447
エフ・ジェー・ネクスト,2020,Q1,78.351135
エフ・ジェー・ネクスト,2020,Q2,37.91361
エフ・ジェー・ネクスト,2020,Q3,37.38558
エフ・ジェー・ネクスト,2020,Q4,93.96968
エムスリー,2018,Q1,16.12819
エムスリー,2018,Q2,13.622995
エムスリー,2018,Q3,17.621637
エムスリー,2018,Q4,8.181246
エムスリー,2019,Q1,11.034415
エムスリー,2019,Q2,11.081143
エムスリー,2019,Q3,9.74021
エムスリー,2019,Q4,19.19534
エムスリー,2020,Q1,10.457093
エムスリー,2020,Q2,27.018623
エムスリー,2020,Q3,10.645704
エムスリー,2020,Q4,8.700003
エレコム,2018,Q1,33.85321
エレコム,2018,Q2,44.411686
エレコム,2018,Q3,29.022715
エレコム,2018,Q4,28.838844
エレコム,2019,Q1,26.672451
エレコム,2019,Q2,40.741066
エレコム,2019,Q3,39.905285
エレコム,2019,Q4,39.522903
エレコム,2020,Q1,45.305237
エレコム,2020,Q2,39.630882
エレコム,2020,Q3,78.49704
エレコム,2020,Q4,33.530533
エレマテック,2018,Q1,46.165524
エレマテック,2018,Q2,63.374126
エレマテック,2018,Q3,63.737206
エレマテック,2018,Q4,63.536102
エレマテック,2019,Q1,2.0627692
エレマテック,2019,Q2,5.986816
エレマテック,2019,Q3,27.292582
エレマテック,2019,Q4,52.90853
エレマテック,2020,Q1,28.24225
エレマテック,2020,Q2,11.726594
エレマテック,2020,Q3,22.532377
エレマテック,2020,Q4,21.51336
エンシュウ,2018,Q1,4.7627435
エンシュウ,2018,Q2,1.5730951
エンシュウ,2018,Q3,5.9881225
エンシュウ,2018,Q4,47.96946
エンシュウ,2019,Q1,45.26626
エンシュウ,2019,Q2,49.19017
エンシュウ,2019,Q3,63.731365
エンシュウ,2019,Q4,27.25826
エンシュウ,2020,Q1,22.31884
エンシュウ,2020,Q2,17.832733
エンシュウ,2020,Q3,-41.4063
エンシュウ,2020,Q4,10.539263
エンプラス,2018,Q1,14.5931225
エンプラス,2018,Q2,56.95088
エンプラス,2018,Q3,49.176376
エンプラス,2018,Q4,35.929905
エンプラス,2019,Q1,19.31792
エンプラス,2019,Q2,34.326836
エンプラス,2019,Q3,10.921345
エンプラス,2019,Q4,-50.669136
エンプラス,2020,Q1,61.111675
エンプラス,2020,Q2,1.6805897
エンプラス,2020,Q3,48.92056
エンプラス,2020,Q4,-63.493652
エーアンドエーマテリアル,2018,Q1,-1.4836936
エーアンドエーマテリアル,2018,Q2,37.429943
エーアンドエーマテリアル,2018,Q3,26.265575
エーアンドエーマテリアル,2018,Q4,71.69434
エーアンドエーマテリアル,2019,Q1,79.242386
エーアンドエーマテリアル,2019,Q2,63.81121
エーアンドエーマテリアル,2019,Q3,76.37297
エーアンドエーマテリアル,2019,Q4,71.158714
エーアンドエーマテリアル,2020,Q1,66.1696
エーアンドエーマテリアル,2020,Q2,84.826584
エーアンドエーマテリアル,2020,Q3,63.807095
エーアンドエーマテリアル,2020,Q4,62.762646
エーザイ,2018,Q1,43.23401
エーザイ,2018,Q2,61.650387
エーザイ,2018,Q3,50.791996
エーザイ,2018,Q4,8.71318
エーザイ,2019,Q1,55.2733
エーザイ,2019,Q2,71.99902
エーザイ,2019,Q3,98.35937
エーザイ,2019,Q4,22.634674
エーザイ,2020,Q1,89.33806
エーザイ,2020,Q2,82.335625
エーザイ,2020,Q3,81.42829
エーザイ,2020,Q4,105.586945
エー・アンド・デイ,2018,Q1,-29.823359
エー・アンド・デイ,2018,Q2,12.339461
エー・アンド・デイ,2018,Q3,10.905682
エー・アンド・デイ,2018,Q4,62.566364
エー・アンド・デイ,2019,Q1,0.58075094
エー・アンド・デイ,2019,Q2,25.195251
エー・アンド・デイ,2019,Q3,31.70604
エー・アンド・デイ,2019,Q4,61.30723
エー・アンド・デイ,2020,Q1,-5.4315214
エー・アンド・デイ,2020,Q2,19.72693
エー・アンド・デイ,2020,Q3,5.489019
エー・アンド・デイ,2020,Q4,54.88044
オイレス工業,2018,Q1,-3.7421172
オイレス工業,2018,Q2,18.545559
オイレス工業,2018,Q3,21.776867
オイレス工業,2018,Q4,29.69036
