企業名,会計年度,四半期,y_hat
アルプス物流,2020,Q2,12.95236594864992
アルプス物流,2020,Q3,23.26487520185356
アルプス物流,2020,Q4,25.71927011462975
アンリツ,2018,Q1,5.9329041005322765
アンリツ,2018,Q2,8.520544360019503
アンリツ,2018,Q3,15.930631055144566
アンリツ,2018,Q4,15.050218964249655
アンリツ,2019,Q1,10.165671289901262
アンリツ,2019,Q2,17.12386145357299
アンリツ,2019,Q3,20.85937204602635
アンリツ,2019,Q4,26.78064598813542
アンリツ,2020,Q1,32.20467659515773
アンリツ,2020,Q2,26.72746572715434
アンリツ,2020,Q3,33.81125018082432
アンリツ,2020,Q4,31.674257117759552
アートネイチャー,2018,Q1,5.828050091748601
アートネイチャー,2018,Q2,11.128558197804697
アートネイチャー,2018,Q3,12.692278372784521
アートネイチャー,2018,Q4,12.684490158268966
アートネイチャー,2019,Q1,7.26487902213599
アートネイチャー,2019,Q2,41.86389244071155
アートネイチャー,2019,Q3,-8.316629091146542
アートネイチャー,2019,Q4,10.351152458991983
アートネイチャー,2020,Q1,-38.53052292582308
アートネイチャー,2020,Q2,24.98975912907131
アートネイチャー,2020,Q3,30.816913178588045
アートネイチャー,2020,Q4,11.294232538119727
アーレスティ,2018,Q1,31.156760271117463
アーレスティ,2018,Q2,-13.549640017798396
アーレスティ,2018,Q3,47.68206419729725
アーレスティ,2018,Q4,39.5651614658118
アーレスティ,2019,Q1,-110.47893448200193
アーレスティ,2019,Q2,-13.374029740660177
アーレスティ,2019,Q3,-15.28129981322489
アーレスティ,2019,Q4,61.992636633669576
アーレスティ,2020,Q1,-77.90673076509442
アーレスティ,2020,Q2,-65.12319940237224
アーレスティ,2020,Q3,14.25599071790299
アーレスティ,2020,Q4,65.55712934364792
イエローハット,2018,Q1,43.25026756927167
イエローハット,2018,Q2,64.62463130138639
イエローハット,2018,Q3,177.03097284525876
イエローハット,2018,Q4,73.84281604467355
イエローハット,2019,Q1,-55.190164511786946
イエローハット,2019,Q2,57.131167059852686
イエローハット,2019,Q3,97.76422755158643
イエローハット,2019,Q4,-28.802935189972445
イエローハット,2020,Q1,63.264696496449695
イエローハット,2020,Q2,57.66175136406328
イエローハット,2020,Q3,104.98262421305746
イエローハット,2020,Q4,42.222406181483855
イソライト工業,2018,Q1,24.868255580166874
イソライト工業,2018,Q2,21.69598716978711
イソライト工業,2018,Q3,23.317534517735844
イソライト工業,2018,Q4,22.016252793097582
イソライト工業,2019,Q1,15.809048088937516
イソライト工業,2019,Q2,29.241622988795285
イソライト工業,2019,Q3,17.910747506417398
イソライト工業,2019,Q4,24.504537487094126
イソライト工業,2020,Q1,14.014351295516484
イソライト工業,2020,Q2,12.240223789152013
イソライト工業,2020,Q3,16.92355395600392
イソライト工業,2020,Q4,16.75004646158889
イチカワ,2018,Q1,4.963172990871946
イチカワ,2018,Q2,8.710347432790467
イチカワ,2018,Q3,30.961565603648047
イチカワ,2018,Q4,37.015363374114074
イチカワ,2019,Q1,-12.315671453952795
イチカワ,2019,Q2,8.692071177045388
イチカワ,2019,Q3,44.26866653175508
イチカワ,2019,Q4,48.68770166311057
イチカワ,2020,Q1,-8.593258231759219
イチカワ,2020,Q2,-5.788291580038031
イチカワ,2020,Q3,27.455347201003292
イチカワ,2020,Q4,17.75308515336541
イチケン,2018,Q1,37.416708426351185
イチケン,2018,Q2,178.74173617764163
イチケン,2018,Q3,161.90455625480178
イチケン,2018,Q4,106.02343192308524
イチケン,2019,Q1,88.30450347604354
イチケン,2019,Q2,78.97716021918394
イチケン,2019,Q3,125.77225620924929
イチケン,2019,Q4,145.71239779001309
イチケン,2020,Q1,97.3869991738241
イチケン,2020,Q2,65.32254084613243
イチケン,2020,Q3,166.26601267694915
イチケン,2020,Q4,55.94170744823341
イチネンホールディングス,2018,Q1,49.62175780549067
イチネンホールディングス,2018,Q2,61.695490428241854
イチネンホールディングス,2018,Q3,75.70883234712113
イチネンホールディングス,2018,Q4,91.94809417742972
イチネンホールディングス,2019,Q1,147.46990940589785
イチネンホールディングス,2019,Q2,82.72790942223999
イチネンホールディングス,2019,Q3,85.26407322063365
イチネンホールディングス,2019,Q4,63.19991738854239
イチネンホールディングス,2020,Q1,32.79836784413112
イチネンホールディングス,2020,Q2,87.34581845857912
イチネンホールディングス,2020,Q3,74.94158487120106
イチネンホールディングス,2020,Q4,47.86419104095771
イノテック,2018,Q1,3.2887093069873234
イノテック,2018,Q2,19.334325933710495
イノテック,2018,Q3,37.61638120882332
イノテック,2018,Q4,-1.9222920489947501
イノテック,2019,Q1,9.530714045172717
イノテック,2019,Q2,29.747004044146536
イノテック,2019,Q3,26.128807337672278
イノテック,2019,Q4,28.105935185606924
イノテック,2020,Q1,30.012723623454047
イノテック,2020,Q2,22.06008183031546
イノテック,2020,Q3,39.72731675906466
イノテック,2020,Q4,29.234179424474995
イビデン,2018,Q1,-329.00671588420846
イビデン,2018,Q2,-11.08584463012312
イビデン,2018,Q3,76.57564306311997
イビデン,2018,Q4,113.51914850923683
イビデン,2019,Q1,49.761905883532776
イビデン,2019,Q2,-78.50474438915015
イビデン,2019,Q3,-9.531695169349604
イビデン,2019,Q4,8.183394563801357
イビデン,2020,Q1,100.34859213880891
イビデン,2020,Q2,146.6563744684209
イビデン,2020,Q3,226.2876181883268
イビデン,2020,Q4,102.68212896441213
イフジ産業,2018,Q1,16.167265416324764
イフジ産業,2018,Q2,14.809130026812742
イフジ産業,2018,Q3,19.27816104545248
イフジ産業,2018,Q4,17.702715591937775
イフジ産業,2019,Q1,21.039088475294193
イフジ産業,2019,Q2,20.553516003568138
イフジ産業,2019,Q3,29.320932561215834
イフジ産業,2019,Q4,5.58771448601312
イフジ産業,2020,Q1,13.762946256158259
イフジ産業,2020,Q2,20.47596830349517
イフジ産業,2020,Q3,35.333976789568524
イフジ産業,2020,Q4,19.49388362508832
イリソ電子工業,2018,Q1,48.21781926947459
イリソ電子工業,2018,Q2,29.13504529694785
イリソ電子工業,2018,Q3,58.53120208233118
イリソ電子工業,2018,Q4,9.902077970185758
イリソ電子工業,2019,Q1,10.445621998854099
イリソ電子工業,2019,Q2,19.062260684071777
イリソ電子工業,2019,Q3,36.7770670428061
イリソ電子工業,2019,Q4,12.666567497514382
イリソ電子工業,2020,Q1,16.35638140607665
イリソ電子工業,2020,Q2,-1.4426367427893787
イリソ電子工業,2020,Q3,77.52104056325275
イリソ電子工業,2020,Q4,39.77185070815548
インターネットイニシアティブ,2018,Q1,27.85271214242539
インターネットイニシアティブ,2018,Q2,16.75852956096901
インターネットイニシアティブ,2018,Q3,40.81504285047968
インターネットイニシアティブ,2018,Q4,70.02162552691834
インターネットイニシアティブ,2019,Q1,8.61851029374543
インターネットイニシアティブ,2019,Q2,-6.559399201729775
インターネットイニシアティブ,2019,Q3,16.61019849714762
インターネットイニシアティブ,2019,Q4,24.81979658456254
インターネットイニシアティブ,2020,Q1,27.624562280798898
インターネットイニシアティブ,2020,Q2,9.210842906156337
インターネットイニシアティブ,2020,Q3,23.172714094546677
インターネットイニシアティブ,2020,Q4,3.8649944924194415
インフォコム,2018,Q1,-9.253194656996152
インフォコム,2018,Q2,24.340990389751397
インフォコム,2018,Q3,3.5765422097250683
インフォコム,2018,Q4,-5.183889316523903
インフォコム,2019,Q1,30.40724694450455
インフォコム,2019,Q2,36.83732822669708
インフォコム,2019,Q3,32.372251451851184
インフォコム,2019,Q4,48.50636781754275
インフォコム,2020,Q1,15.149573816862627
インフォコム,2020,Q2,24.66906909191664
インフォコム,2020,Q3,21.374756452806366
インフォコム,2020,Q4,36.553876473229934
インプレスホールディングス,2018,Q1,-5.040311541738902
インプレスホールディングス,2018,Q2,2.732625051717216
インプレスホールディングス,2018,Q3,10.846740729134837
インプレスホールディングス,2018,Q4,-9.201966465807487
インプレスホールディングス,2019,Q1,0.41954992593635687
インプレスホールディングス,2019,Q2,-0.22822345284603873
インプレスホールディングス,2019,Q3,21.150250417812128
インプレスホールディングス,2019,Q4,-15.722727746383597
インプレスホールディングス,2020,Q1,6.785748373554215
インプレスホールディングス,2020,Q2,6.092529954250125
インプレスホールディングス,2020,Q3,20.707908050980418
インプレスホールディングス,2020,Q4,-12.542286591779254
イーグル工業,2018,Q1,61.44165278806334
イーグル工業,2018,Q2,34.40290815081358
イーグル工業,2018,Q3,74.16239603779181
イーグル工業,2018,Q4,28.665753868340914
イーグル工業,2019,Q1,12.762163776880612
イーグル工業,2019,Q2,30.74273396858625
イーグル工業,2019,Q3,-52.21208860838033
イーグル工業,2019,Q4,34.603144055158765
イーグル工業,2020,Q1,-52.44587257835795
イーグル工業,2020,Q2,16.811266382548524
イーグル工業,2020,Q3,46.322191628075444
イーグル工業,2020,Q4,-11.807077814150574
ウシオ電機,2018,Q1,55.306206412714346
ウシオ電機,2018,Q2,23.0917801551687
ウシオ電機,2018,Q3,16.776899034054225
ウシオ電機,2018,Q4,8.993089361647968
ウシオ電機,2019,Q1,32.84483391250189
ウシオ電機,2019,Q2,6.207450620051318
ウシオ電機,2019,Q3,15.492216465747106
ウシオ電機,2019,Q4,3.630364027406081
ウシオ電機,2020,Q1,17.34694597303789
ウシオ電機,2020,Q2,9.041756808342988
ウシオ電機,2020,Q3,37.99139631359326
ウシオ電機,2020,Q4,62.98212589481864
ウッドワン,2018,Q1,-6.825171865073532
ウッドワン,2018,Q2,14.717655924100736
ウッドワン,2018,Q3,-83.1375637289184
ウッドワン,2018,Q4,10.50534804142763
ウッドワン,2019,Q1,-13.627049274738559
ウッドワン,2019,Q2,7.58785616947824
ウッドワン,2019,Q3,86.98539179636872
ウッドワン,2019,Q4,26.883251987439465
ウッドワン,2020,Q1,4.096204849095841
ウッドワン,2020,Q2,7.187862381610916
ウッドワン,2020,Q3,25.93559728132512
ウッドワン,2020,Q4,12.609983711369637
エア・ウォーター,2018,Q1,27.24633452077513
エア・ウォーター,2018,Q2,23.110629259346915
エア・ウォーター,2018,Q3,35.15217955716355
エア・ウォーター,2018,Q4,27.748018264467873
エア・ウォーター,2019,Q1,66.02937267656971
エア・ウォーター,2019,Q2,34.81468730155439
エア・ウォーター,2019,Q3,40.544888970511806
エア・ウォーター,2019,Q4,12.154137515907212
エア・ウォーター,2020,Q1,17.129154263280853
エア・ウォーター,2020,Q2,38.4253106097315
エア・ウォーター,2020,Q3,36.90317627009436
エア・ウォーター,2020,Q4,30.55272306283291
エイチワン,2018,Q1,80.03505741057077
エイチワン,2018,Q2,4.646662902626474
エイチワン,2018,Q3,57.10590843924816
エイチワン,2018,Q4,-0.9686115572217204
エイチワン,2019,Q1,-50.275996130741675
エイチワン,2019,Q2,-1.9202855587645722
エイチワン,2019,Q3,66.66476791584921
エイチワン,2019,Q4,19.669493929558755
エイチワン,2020,Q1,-49.66732781729303
エイチワン,2020,Q2,-5.748774872580931
エイチワン,2020,Q3,66.20131450553586
エイチワン,2020,Q4,-57.025235580726985
エイチ・ツー・オー　リテイリン,2018,Q1,35.75212964223347
エイチ・ツー・オー　リテイリン,2018,Q2,4.958732388330962
エイチ・ツー・オー　リテイリン,2018,Q3,45.130601813109195
エイチ・ツー・オー　リテイリン,2018,Q4,-0.9677151770416632
エイチ・ツー・オー　リテイリン,2019,Q1,-11.729745799398723
エイチ・ツー・オー　リテイリン,2019,Q2,-10.118087125003006
エイチ・ツー・オー　リテイリン,2019,Q3,23.228130026242415
エイチ・ツー・オー　リテイリン,2019,Q4,-51.97867053121669
エイチ・ツー・オー　リテイリン,2020,Q1,-2.5852895484492278
エイチ・ツー・オー　リテイリン,2020,Q2,-92.50316748274116
エイチ・ツー・オー　リテイリン,2020,Q3,-53.41294490640928
エイチ・ツー・オー　リテイリン,2020,Q4,-127.3541480375187
エイベックス,2018,Q1,7.158256582151665
エイベックス,2018,Q2,23.074447638973695
エイベックス,2018,Q3,-42.79686788523668
エイベックス,2018,Q4,1.13138794302985
エイベックス,2019,Q1,7.188851850862193
エイベックス,2019,Q2,22.33097036616391
エイベックス,2019,Q3,72.07735836083128
エイベックス,2019,Q4,-72.4663278787651
エイベックス,2020,Q1,-7.830566324526444
エイベックス,2020,Q2,-81.84816835928106
エイベックス,2020,Q3,-22.114116029041668
エイベックス,2020,Q4,-34.95268540171233
エクセディ,2018,Q1,55.88499711706254
エクセディ,2018,Q2,73.34971958119455
エクセディ,2018,Q3,100.29485687245625
エクセディ,2018,Q4,88.73948151662012
エクセディ,2019,Q1,38.95484840834615
エクセディ,2019,Q2,51.456392055180565
エクセディ,2019,Q3,63.58022449867589
エクセディ,2019,Q4,48.46858707101858
エクセディ,2020,Q1,-31.471342057589958
エクセディ,2020,Q2,7.549373245865205
エクセディ,2020,Q3,104.88249175979347
エクセディ,2020,Q4,3.362429805356747
エステー,2018,Q1,23.967110995762326
エステー,2018,Q2,47.688559602221126
エステー,2018,Q3,5.993686142253843
エステー,2018,Q4,17.051128149227594
エステー,2019,Q1,14.309212711280907
エステー,2019,Q2,57.86550453971766
エステー,2019,Q3,7.372341998828084
エステー,2019,Q4,15.972574277819824
エステー,2020,Q1,32.927596572755036
エステー,2020,Q2,60.2588439871229
エステー,2020,Q3,20.664911062251406
エステー,2020,Q4,11.271450934434739
エステールホールディングス,2018,Q1,-3.392182930947957
エステールホールディングス,2018,Q2,1.3831828567170987
エステールホールディングス,2018,Q3,37.36966288343118
エステールホールディングス,2018,Q4,26.53071780160082
エステールホールディングス,2019,Q1,-6.576485406542313
エステールホールディングス,2019,Q2,36.13694128318457
エステールホールディングス,2019,Q3,14.812299546224082
エステールホールディングス,2019,Q4,23.568423423140132
エステールホールディングス,2020,Q1,-85.94833190655996
エステールホールディングス,2020,Q2,14.749089927952994
エステールホールディングス,2020,Q3,17.253618137899924
エステールホールディングス,2020,Q4,-5.0030124139489445
エスペック,2018,Q1,12.291466058617317
エスペック,2018,Q2,48.356235811709865
エスペック,2018,Q3,32.459769096459596
エスペック,2018,Q4,99.48196952852442
エスペック,2019,Q1,-7.738199741453968
エスペック,2019,Q2,33.18589677246418
エスペック,2019,Q3,42.32645062699302
エスペック,2019,Q4,32.46870878783614
エスペック,2020,Q1,-1.454717367731476
エスペック,2020,Q2,31.494105672344546
エスペック,2020,Q3,22.456529026032314
エスペック,2020,Q4,34.224997378765714
エスライン,2018,Q1,25.820378100749238
エスライン,2018,Q2,30.487110411908517
エスライン,2018,Q3,54.52279043769336
エスライン,2018,Q4,12.275555670853578
エスライン,2019,Q1,13.262965493824655
エスライン,2019,Q2,20.920916085733715
エスライン,2019,Q3,29.249809074542693
エスライン,2019,Q4,30.52763441265912
エスライン,2020,Q1,84.28821769830301
エスライン,2020,Q2,34.17897156772344
エスライン,2020,Q3,346.8399684957884
エスライン,2020,Q4,-105.37548294701304
エスリード,2018,Q1,2.8108217568069236
エスリード,2018,Q2,78.13760834009736
エスリード,2018,Q3,85.13196059911748
エスリード,2018,Q4,119.4386725798282
