企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
エイベックス,2020,Q4,11,208,92,0.9495711326599121,"dict_items([('hidden_units', 255), ('learning_rate', 0.0002499290453299463)])",8119,"tensor(204.6464, grad_fn=<MseLossBackward>)",409.83493,-1.7457196
エクセディ,2018,Q1,0,206,94,0.01790819875895977,"dict_items([('hidden_units', 491), ('learning_rate', 0.3488885855892775)])",22,"tensor(388.7086, grad_fn=<MseLossBackward>)",85.12,66.53866
エクセディ,2018,Q2,1,195,105,0.013213503174483776,"dict_items([('hidden_units', 927), ('learning_rate', 0.1676210275188435)])",14,"tensor(302.5407, grad_fn=<MseLossBackward>)",74.85,75.29913
エクセディ,2018,Q3,2,210,90,0.013521193526685238,"dict_items([('hidden_units', 846), ('learning_rate', 0.18330992569046184)])",10,"tensor(250.0714, grad_fn=<MseLossBackward>)",87.43,41.671604
エクセディ,2018,Q4,3,199,101,0.007006387691944838,"dict_items([('hidden_units', 843), ('learning_rate', 0.19664420710069924)])",10,"tensor(263.7711, grad_fn=<MseLossBackward>)",22.14,43.939785
エクセディ,2019,Q1,4,215,85,0.34358087182044983,"dict_items([('hidden_units', 886), ('learning_rate', 0.08318695095039276)])",13,"tensor(334.4188, grad_fn=<MseLossBackward>)",35.85,55.659042
エクセディ,2019,Q2,5,230,70,0.27826201915740967,"dict_items([('hidden_units', 929), ('learning_rate', 0.07045482275489537)])",8,"tensor(333.3227, grad_fn=<MseLossBackward>)",59.84,88.11159
エクセディ,2019,Q3,6,229,71,0.2494879513978958,"dict_items([('hidden_units', 482), ('learning_rate', 0.14400918135799834)])",14,"tensor(344.4857, grad_fn=<MseLossBackward>)",81.45,45.235466
エクセディ,2019,Q4,7,221,79,0.24603529274463654,"dict_items([('hidden_units', 844), ('learning_rate', 0.07984647377602008)])",8,"tensor(340.4901, grad_fn=<MseLossBackward>)",20.39,88.24833
エクセディ,2020,Q1,8,234,66,0.2385362982749939,"dict_items([('hidden_units', 751), ('learning_rate', 0.07492762771900648)])",8,"tensor(396.1929, grad_fn=<MseLossBackward>)",-50.33,77.337875
エクセディ,2020,Q2,9,201,99,0.5251181721687317,"dict_items([('hidden_units', 601), ('learning_rate', 0.06977778855164957)])",9,"tensor(714.5067, grad_fn=<MseLossBackward>)",46.59,76.31592
エクセディ,2020,Q3,10,197,103,0.5680916905403137,"dict_items([('hidden_units', 1000), ('learning_rate', 0.04399979449205784)])",9,"tensor(735.6052, grad_fn=<MseLossBackward>)",90.31,78.54175
エクセディ,2020,Q4,11,176,124,0.6380382180213928,"dict_items([('hidden_units', 849), ('learning_rate', 0.053732259915780095)])",9,"tensor(745.2075, grad_fn=<MseLossBackward>)",19.64,78.606674
エステー,2018,Q1,0,243,57,0.2885899841785431,"dict_items([('hidden_units', 917), ('learning_rate', 0.015564921855330274)])",48,"tensor(296.4180, grad_fn=<MseLossBackward>)",7.72,12.154956
エステー,2018,Q2,1,234,66,0.28747716546058655,"dict_items([('hidden_units', 731), ('learning_rate', 0.018249048896677496)])",8,"tensor(339.6394, grad_fn=<MseLossBackward>)",53.39,17.73185
エステー,2018,Q3,2,202,98,0.3201920688152313,"dict_items([('hidden_units', 832), ('learning_rate', 0.024742445730634083)])",7,"tensor(358.8443, grad_fn=<MseLossBackward>)",7.81,19.93761
エステー,2018,Q4,3,214,86,0.30096831917762756,"dict_items([('hidden_units', 448), ('learning_rate', 0.041794323539929894)])",12,"tensor(358.2487, grad_fn=<MseLossBackward>)",12.74,9.467012
エステー,2019,Q1,4,204,96,0.19652830064296722,"dict_items([('hidden_units', 934), ('learning_rate', 0.015950221319315214)])",13,"tensor(349.7032, grad_fn=<MseLossBackward>)",12.73,10.720569
エステー,2019,Q2,5,201,99,0.2038324922323227,"dict_items([('hidden_units', 584), ('learning_rate', 0.033078535269005546)])",7,"tensor(354.4721, grad_fn=<MseLossBackward>)",64.31,19.935274
エステー,2019,Q3,6,209,91,0.27032744884490967,"dict_items([('hidden_units', 160), ('learning_rate', 0.10857961260796525)])",8,"tensor(417.1048, grad_fn=<MseLossBackward>)",17.06,20.485323
エステー,2019,Q4,7,224,76,0.2700480818748474,"dict_items([('hidden_units', 917), ('learning_rate', 0.021219161290145824)])",13,"tensor(398.6020, grad_fn=<MseLossBackward>)",8.11,11.966881
エステー,2020,Q1,8,228,72,0.18238677084445953,"dict_items([('hidden_units', 902), ('learning_rate', 0.018524053957165335)])",13,"tensor(396.5197, grad_fn=<MseLossBackward>)",25.85,13.124202
エステー,2020,Q2,9,198,102,0.2111009806394577,"dict_items([('hidden_units', 949), ('learning_rate', 0.020176946070280838)])",13,"tensor(401.9390, grad_fn=<MseLossBackward>)",63.51,12.3343315
エステー,2020,Q3,10,197,103,0.3194323182106018,"dict_items([('hidden_units', 618), ('learning_rate', 0.03742535064817137)])",13,"tensor(463.6522, grad_fn=<MseLossBackward>)",22.89,12.029783
エステー,2020,Q4,11,203,97,0.35289430618286133,"dict_items([('hidden_units', 901), ('learning_rate', 0.024849955407074)])",13,"tensor(408.4988, grad_fn=<MseLossBackward>)",1.68,13.6662445
エステールホールディングス,2018,Q1,0,190,110,0.6516939401626587,"dict_items([('hidden_units', 313), ('learning_rate', 0.1064318523911791)])",7,"tensor(771.4903, grad_fn=<MseLossBackward>)",-21.7,27.429266
エステールホールディングス,2018,Q2,1,238,62,0.9692564010620117,"dict_items([('hidden_units', 602), ('learning_rate', 0.013548696744794484)])",10,"tensor(729.1997, grad_fn=<MseLossBackward>)",15.28,20.331215
エステールホールディングス,2018,Q3,2,269,31,0.9050715565681458,"dict_items([('hidden_units', 818), ('learning_rate', 0.013062523650979948)])",10,"tensor(680.3395, grad_fn=<MseLossBackward>)",37.04,24.555254
エステールホールディングス,2018,Q4,3,209,91,0.6780765056610107,"dict_items([('hidden_units', 231), ('learning_rate', 0.10087675999975061)])",13,"tensor(677.4380, grad_fn=<MseLossBackward>)",34.2,14.357889
エステールホールディングス,2019,Q1,4,205,95,0.6717472672462463,"dict_items([('hidden_units', 474), ('learning_rate', 0.05502716915014672)])",12,"tensor(682.6750, grad_fn=<MseLossBackward>)",-11.98,16.469645
エステールホールディングス,2019,Q2,5,201,99,0.9755920767784119,"dict_items([('hidden_units', 908), ('learning_rate', 0.0021480688506303287)])",26,"tensor(684.4600, grad_fn=<MseLossBackward>)",40.71,19.861023
エステールホールディングス,2019,Q3,6,224,76,0.9881477952003479,"dict_items([('hidden_units', 612), ('learning_rate', 0.002953403977387467)])",31,"tensor(700.7211, grad_fn=<MseLossBackward>)",16.45,20.098265
エステールホールディングス,2019,Q4,7,232,68,0.8496881127357483,"dict_items([('hidden_units', 505), ('learning_rate', 0.025786480020845888)])",9,"tensor(692.3987, grad_fn=<MseLossBackward>)",13.19,24.622713
エステールホールディングス,2020,Q1,8,245,55,0.8387468457221985,"dict_items([('hidden_units', 203), ('learning_rate', 0.07075321934077529)])",9,"tensor(694.6731, grad_fn=<MseLossBackward>)",-76.02,26.740705
エステールホールディングス,2020,Q2,9,188,112,0.9176511764526367,"dict_items([('hidden_units', 464), ('learning_rate', 0.01993804602488788)])",10,"tensor(924.9372, grad_fn=<MseLossBackward>)",24.36,21.264107
エステールホールディングス,2020,Q3,10,214,86,0.9010435938835144,"dict_items([('hidden_units', 668), ('learning_rate', 0.01373072436690876)])",10,"tensor(926.3582, grad_fn=<MseLossBackward>)",26.2,21.466564
エステールホールディングス,2020,Q4,11,203,97,0.3558831214904785,"dict_items([('hidden_units', 260), ('learning_rate', 0.12638446747126644)])",7,"tensor(906.6288, grad_fn=<MseLossBackward>)",54.291485,27.263756
エスペック,2018,Q1,0,191,109,0.4328223764896393,"dict_items([('hidden_units', 759), ('learning_rate', 0.03366294439182139)])",12,"tensor(677.7571, grad_fn=<MseLossBackward>)",1.94,12.690729
エスペック,2018,Q2,1,190,110,0.6791932582855225,"dict_items([('hidden_units', 814), ('learning_rate', 0.004657195812925118)])",16,"tensor(624.2393, grad_fn=<MseLossBackward>)",53.65,20.110676
エスペック,2018,Q3,2,210,90,0.6799983382225037,"dict_items([('hidden_units', 625), ('learning_rate', 0.006255809756942418)])",16,"tensor(578.3563, grad_fn=<MseLossBackward>)",35.4,21.576643
エスペック,2018,Q4,3,196,104,0.7367314696311951,"dict_items([('hidden_units', 787), ('learning_rate', 0.0035138751292339986)])",23,"tensor(337.0873, grad_fn=<MseLossBackward>)",96.66,24.838842
エスペック,2019,Q1,4,223,77,0.7506857514381409,"dict_items([('hidden_units', 724), ('learning_rate', 0.006690950015861504)])",17,"tensor(486.6549, grad_fn=<MseLossBackward>)",10.51,26.89781
エスペック,2019,Q2,5,229,71,0.7039933800697327,"dict_items([('hidden_units', 639), ('learning_rate', 0.004528838428094031)])",25,"tensor(472.3331, grad_fn=<MseLossBackward>)",35.28,26.347393
エスペック,2019,Q3,6,218,82,0.6993698477745056,"dict_items([('hidden_units', 380), ('learning_rate', 0.0075924024825381724)])",24,"tensor(475.6628, grad_fn=<MseLossBackward>)",45.92,26.13922
エスペック,2019,Q4,7,189,111,0.40799760818481445,"dict_items([('hidden_units', 452), ('learning_rate', 0.07466151773492269)])",13,"tensor(486.4639, grad_fn=<MseLossBackward>)",31.54,20.34248
エスペック,2020,Q1,8,182,118,0.366323322057724,"dict_items([('hidden_units', 846), ('learning_rate', 0.03672119579645071)])",13,"tensor(485.1858, grad_fn=<MseLossBackward>)",-7.59,21.786728
エスペック,2020,Q2,9,242,58,0.9686514735221863,"dict_items([('hidden_units', 340), ('learning_rate', 0.004677023952041206)])",65,"tensor(483.7044, grad_fn=<MseLossBackward>)",29.22,27.679455
エスペック,2020,Q3,10,197,103,0.9534216523170471,"dict_items([('hidden_units', 964), ('learning_rate', 0.004520104915909826)])",17,"tensor(485.2593, grad_fn=<MseLossBackward>)",19.65,28.31613
エスペック,2020,Q4,11,232,68,0.9750444293022156,"dict_items([('hidden_units', 403), ('learning_rate', 0.003826037651264434)])",50,"tensor(480.4586, grad_fn=<MseLossBackward>)",44.52,27.434513
エスライン,2018,Q1,0,184,116,0.10031715780496597,"dict_items([('hidden_units', 528), ('learning_rate', 0.06793058832614154)])",13,"tensor(174.5512, grad_fn=<MseLossBackward>)",29.09,16.163788
エスライン,2018,Q2,1,172,128,0.0762091800570488,"dict_items([('hidden_units', 569), ('learning_rate', 0.06695017223952746)])",18,"tensor(171.9100, grad_fn=<MseLossBackward>)",22.65,11.829238
エスライン,2018,Q3,2,212,88,0.058890242129564285,"dict_items([('hidden_units', 817), ('learning_rate', 0.04291884762379762)])",18,"tensor(171.0467, grad_fn=<MseLossBackward>)",23.12,12.563871
エスライン,2018,Q4,3,183,117,0.052130330353975296,"dict_items([('hidden_units', 486), ('learning_rate', 0.08449802839056653)])",21,"tensor(169.0343, grad_fn=<MseLossBackward>)",13.0,16.984222
エスライン,2019,Q1,4,198,102,0.10318546742200851,"dict_items([('hidden_units', 207), ('learning_rate', 0.15343609809021325)])",7,"tensor(167.7497, grad_fn=<MseLossBackward>)",13.2,21.496311
エスライン,2019,Q2,5,192,108,0.07922384887933731,"dict_items([('hidden_units', 707), ('learning_rate', 0.03446638661441909)])",7,"tensor(149.7600, grad_fn=<MseLossBackward>)",15.01,22.827436
エスライン,2019,Q3,6,216,84,0.08069617301225662,"dict_items([('hidden_units', 269), ('learning_rate', 0.10734465852610735)])",7,"tensor(140.9161, grad_fn=<MseLossBackward>)",18.38,23.823536
エスライン,2019,Q4,7,195,105,0.049691494554281235,"dict_items([('hidden_units', 769), ('learning_rate', 0.03471360533680386)])",7,"tensor(136.5774, grad_fn=<MseLossBackward>)",240.58,24.24587
エスライン,2020,Q1,8,207,93,0.1792200803756714,"dict_items([('hidden_units', 376), ('learning_rate', 0.07222880426157947)])",19,"tensor(1495.6085, grad_fn=<MseLossBackward>)",9.78,26.44946
エスライン,2020,Q2,9,214,86,0.18385101854801178,"dict_items([('hidden_units', 608), ('learning_rate', 0.03519950489865431)])",8,"tensor(1465.2791, grad_fn=<MseLossBackward>)",25.72,31.187805
エスライン,2020,Q3,10,174,126,0.22094066441059113,"dict_items([('hidden_units', 701), ('learning_rate', 0.029694617015120783)])",8,"tensor(1460.5906, grad_fn=<MseLossBackward>)",42.15,30.022394
エスライン,2020,Q4,11,212,88,0.2959282696247101,"dict_items([('hidden_units', 315), ('learning_rate', 0.07509916731116104)])",8,"tensor(1466.3994, grad_fn=<MseLossBackward>)",11.898683,33.122623
エスリード,2018,Q1,0,209,91,0.276231974363327,"dict_items([('hidden_units', 467), ('learning_rate', 0.15280145842262086)])",20,"tensor(1746.9651, grad_fn=<MseLossBackward>)",-1.19,24.429113
エスリード,2018,Q2,1,245,55,0.8674256801605225,"dict_items([('hidden_units', 213), ('learning_rate', 0.000647667465531525)])",1904,"tensor(1505.3207, grad_fn=<MseLossBackward>)",82.3,33.716793
エスリード,2018,Q3,2,243,57,0.864952027797699,"dict_items([('hidden_units', 23), ('learning_rate', 2.8174093546182446e-05)])",10000,"tensor(2677.2510, grad_fn=<MseLossBackward>)",87.95,2.525083
エスリード,2018,Q4,3,276,24,0.8618802428245544,"dict_items([('hidden_units', 41), ('learning_rate', 0.0001593781648226097)])",6075,"tensor(2070.9854, grad_fn=<MseLossBackward>)",120.92,18.126041
エスリード,2019,Q1,4,241,59,0.860870361328125,"dict_items([('hidden_units', 285), ('learning_rate', 1.1772962182458396e-05)])",10000,"tensor(2336.0635, grad_fn=<MseLossBackward>)",14.97,18.000391
エスリード,2019,Q2,5,232,68,0.8726000189781189,"dict_items([('hidden_units', 311), ('learning_rate', 0.00017767291772057843)])",2920,"tensor(1709.3307, grad_fn=<MseLossBackward>)",139.29,41.205883
エスリード,2019,Q3,6,245,55,0.8645520210266113,"dict_items([('hidden_units', 1), ('learning_rate', 0.004651739897781703)])",10000,"tensor(2096.1758, grad_fn=<MseLossBackward>)",59.39,38.96465
エスリード,2019,Q4,7,225,75,0.511944591999054,"dict_items([('hidden_units', 571), ('learning_rate', 0.08332269208531645)])",8,"tensor(2020.6919, grad_fn=<MseLossBackward>)",114.93,64.17569
エスリード,2020,Q1,8,205,95,0.5327699780464172,"dict_items([('hidden_units', 836), ('learning_rate', 0.05559790110767652)])",8,"tensor(2027.2919, grad_fn=<MseLossBackward>)",-4.47,61.13135
エスリード,2020,Q2,9,233,67,0.9648668766021729,"dict_items([('hidden_units', 143), ('learning_rate', 0.00028461785460748816)])",8277,"tensor(1921.3130, grad_fn=<MseLossBackward>)",66.04,46.400463
エスリード,2020,Q3,10,259,41,0.9618611931800842,"dict_items([('hidden_units', 84), ('learning_rate', 0.00020693956165985825)])",8916,"tensor(1885.9575, grad_fn=<MseLossBackward>)",39.32,45.108227
エスリード,2020,Q4,11,226,74,0.9426906704902649,"dict_items([('hidden_units', 259), ('learning_rate', 2.0459904909571587e-05)])",10000,"tensor(2385.8748, grad_fn=<MseLossBackward>)",191.1862,25.094574
エス・エム・エス,2018,Q1,0,249,51,0.9451522827148438,"dict_items([('hidden_units', 907), ('learning_rate', 7.244431381452147e-05)])",7642,"tensor(9563239., grad_fn=<MseLossBackward>)",35.766106,59.79878
エス・エム・エス,2018,Q2,1,223,77,0.46277347207069397,"dict_items([('hidden_units', 624), ('learning_rate', 0.01590815646436189)])",340,"tensor(4845234., grad_fn=<MseLossBackward>)",5.9,868.5747
エス・エム・エス,2018,Q3,2,228,72,0.3736248314380646,"dict_items([('hidden_units', 892), ('learning_rate', 0.01076947231404354)])",354,"tensor(4788929.5000, grad_fn=<MseLossBackward>)",2.67,872.7873
エス・エム・エス,2018,Q4,3,188,112,0.3427152633666992,"dict_items([('hidden_units', 626), ('learning_rate', 0.00779743080209552)])",572,"tensor(4655799., grad_fn=<MseLossBackward>)",21.0,869.31915
エス・エム・エス,2019,Q1,4,210,90,0.3989133834838867,"dict_items([('hidden_units', 372), ('learning_rate', 0.01482437920596032)])",447,"tensor(4602367., grad_fn=<MseLossBackward>)",20.69,786.70905
エス・エム・エス,2019,Q2,5,190,110,0.5120375156402588,"dict_items([('hidden_units', 266), ('learning_rate', 0.020271985794423568)])",5521,"tensor(3579424.2500, grad_fn=<MseLossBackward>)",5.97,598.31824
エス・エム・エス,2019,Q3,6,218,82,0.3991621434688568,"dict_items([('hidden_units', 529), ('learning_rate', 0.01089739510844856)])",298,"tensor(3612145., grad_fn=<MseLossBackward>)",2.26,599.38074
エス・エム・エス,2019,Q4,7,224,76,0.32360997796058655,"dict_items([('hidden_units', 463), ('learning_rate', 0.009100374216371486)])",846,"tensor(3562987.5000, grad_fn=<MseLossBackward>)",25.78,690.06104
エス・エム・エス,2020,Q1,8,210,90,0.4248239994049072,"dict_items([('hidden_units', 700), ('learning_rate', 0.0070901479205862615)])",314,"tensor(3487531., grad_fn=<MseLossBackward>)",25.28,542.2059
エス・エム・エス,2020,Q2,9,200,100,0.5400833487510681,"dict_items([('hidden_units', 569), ('learning_rate', 0.008281828974168619)])",262,"tensor(2328688.7500, grad_fn=<MseLossBackward>)",6.6,396.5644
エス・エム・エス,2020,Q3,10,216,84,0.4563760757446289,"dict_items([('hidden_units', 707), ('learning_rate', 0.00688382194492784)])",247,"tensor(2326149., grad_fn=<MseLossBackward>)",1.06,367.87747
エス・エム・エス,2020,Q4,11,265,35,0.5009593963623047,"dict_items([('hidden_units', 347), ('learning_rate', 0.005189715051957775)])",507,"tensor(2203340., grad_fn=<MseLossBackward>)",22.19,365.41837
エディオン,2018,Q1,0,268,32,0.6296471953392029,"dict_items([('hidden_units', 63), ('learning_rate', 0.002106328255493275)])",3609,"tensor(1244.5553, grad_fn=<MseLossBackward>)",5.93,18.398146
エディオン,2018,Q2,1,237,63,0.592804491519928,"dict_items([('hidden_units', 397), ('learning_rate', 0.004944059287398676)])",30,"tensor(1226.6263, grad_fn=<MseLossBackward>)",58.85,19.16264
エディオン,2018,Q3,2,239,61,0.5893309712409973,"dict_items([('hidden_units', 952), ('learning_rate', 0.001735899832945475)])",332,"tensor(795.0396, grad_fn=<MseLossBackward>)",22.81,24.532911
エディオン,2018,Q4,3,254,46,0.7366275787353516,"dict_items([('hidden_units', 195), ('learning_rate', 0.004045961068553385)])",81,"tensor(1232.7064, grad_fn=<MseLossBackward>)",17.85,18.307623
エディオン,2019,Q1,4,244,56,0.7203525900840759,"dict_items([('hidden_units', 400), ('learning_rate', 0.0030599364398550973)])",109,"tensor(1203.9930, grad_fn=<MseLossBackward>)",-18.97,18.43106
エディオン,2019,Q2,5,234,66,0.7607109546661377,"dict_items([('hidden_units', 141), ('learning_rate', 0.005111083480426297)])",75,"tensor(1205.9415, grad_fn=<MseLossBackward>)",104.68,18.5572
エディオン,2019,Q3,6,236,64,0.7318817973136902,"dict_items([('hidden_units', 329), ('learning_rate', 0.038881785963200244)])",9,"tensor(1270.0928, grad_fn=<MseLossBackward>)",6.26,22.848375
エディオン,2019,Q4,7,240,60,0.7293891906738281,"dict_items([('hidden_units', 809), ('learning_rate', 0.014538986573245115)])",9,"tensor(1085.8451, grad_fn=<MseLossBackward>)",9.8,21.337225
エディオン,2020,Q1,8,227,73,0.6124501824378967,"dict_items([('hidden_units', 748), ('learning_rate', 0.016293399664847313)])",9,"tensor(1077.5402, grad_fn=<MseLossBackward>)",28.5,21.715424
エディオン,2020,Q2,9,227,73,0.6285998821258545,"dict_items([('hidden_units', 419), ('learning_rate', 0.031789831634563046)])",9,"tensor(1081.1897, grad_fn=<MseLossBackward>)",68.6,22.71972
エディオン,2020,Q3,10,221,79,0.7013619542121887,"dict_items([('hidden_units', 780), ('learning_rate', 0.015620939787247368)])",9,"tensor(1043.7412, grad_fn=<MseLossBackward>)",40.08,22.44184
エディオン,2020,Q4,11,222,78,0.4753248393535614,"dict_items([('hidden_units', 980), ('learning_rate', 0.01736979001648614)])",8,"tensor(1048.6357, grad_fn=<MseLossBackward>)",18.158829,22.547304
エヌ・ティ・ティ・データ,2018,Q1,0,190,110,0.2853454351425171,"dict_items([('hidden_units', 921), ('learning_rate', 0.03622477823695408)])",404,"tensor(3632645.2500, grad_fn=<MseLossBackward>)",14.84,879.6057
エヌ・ティ・ティ・データ,2018,Q2,1,197,103,0.20652492344379425,"dict_items([('hidden_units', 545), ('learning_rate', 0.048855670446623936)])",424,"tensor(3730562.2500, grad_fn=<MseLossBackward>)",12.73,1381.2828
エヌ・ティ・ティ・データ,2018,Q3,2,177,123,0.11206763237714767,"dict_items([('hidden_units', 368), ('learning_rate', 0.07085791192370838)])",284,"tensor(3845607., grad_fn=<MseLossBackward>)",14.87,1304.3083
エヌ・ティ・ティ・データ,2018,Q4,3,192,108,0.013372433371841908,"dict_items([('hidden_units', 46), ('learning_rate', 0.5827647184442984)])",652,"tensor(3814523.5000, grad_fn=<MseLossBackward>)",24.31,1263.658
エヌ・ティ・ティ・データ,2019,Q1,4,204,96,0.03539299592375755,"dict_items([('hidden_units', 421), ('learning_rate', 0.05440955650527171)])",207,"tensor(3595215.7500, grad_fn=<MseLossBackward>)",14.96,1096.5637
エヌ・ティ・ティ・データ,2019,Q2,5,194,106,0.03672519326210022,"dict_items([('hidden_units', 250), ('learning_rate', 0.1041704214417189)])",135,"tensor(3604513.2500, grad_fn=<MseLossBackward>)",13.69,1015.46234
エヌ・ティ・ティ・データ,2019,Q3,6,178,122,0.030864156782627106,"dict_items([('hidden_units', 842), ('learning_rate', 0.0306855204351549)])",291,"tensor(3557364., grad_fn=<MseLossBackward>)",12.61,996.2875
エヌ・ティ・ティ・データ,2019,Q4,7,202,98,0.03472202271223068,"dict_items([('hidden_units', 279), ('learning_rate', 0.09203681052707603)])",114,"tensor(3382585.2500, grad_fn=<MseLossBackward>)",12.32,841.6156
エヌ・ティ・ティ・データ,2020,Q1,8,190,110,0.03584957495331764,"dict_items([('hidden_units', 615), ('learning_rate', 0.03757093978812351)])",110,"tensor(2877784.2500, grad_fn=<MseLossBackward>)",13.65,727.0427
エヌ・ティ・ティ・データ,2020,Q2,9,199,101,0.03574848547577858,"dict_items([('hidden_units', 516), ('learning_rate', 0.041762602331199834)])",203,"tensor(2876545.7500, grad_fn=<MseLossBackward>)",15.73,710.8578
エヌ・ティ・ティ・データ,2020,Q3,10,189,111,0.007248460780829191,"dict_items([('hidden_units', 900), ('learning_rate', 0.02326735476312598)])",160,"tensor(2716290.7500, grad_fn=<MseLossBackward>)",19.98,613.91034
エヌ・ティ・ティ・データ,2020,Q4,11,193,107,0.02204904519021511,"dict_items([('hidden_units', 446), ('learning_rate', 0.05235906530198769)])",78,"tensor(2712784.7500, grad_fn=<MseLossBackward>)",5.43,568.6466
エノモト,2018,Q1,0,199,101,0.2996947765350342,"dict_items([('hidden_units', 716), ('learning_rate', 0.21240740924073234)])",99,"tensor(1929.3147, grad_fn=<MseLossBackward>)",26.41,24.72362
エノモト,2018,Q2,1,223,77,0.36184462904930115,"dict_items([('hidden_units', 488), ('learning_rate', 0.17480984480253547)])",636,"tensor(1428.3121, grad_fn=<MseLossBackward>)",50.2,17.763132
エノモト,2018,Q3,2,219,81,0.2698496878147125,"dict_items([('hidden_units', 687), ('learning_rate', 0.11578038268133374)])",111,"tensor(2131.2981, grad_fn=<MseLossBackward>)",40.5,27.892838
エノモト,2018,Q4,3,217,83,0.1708388775587082,"dict_items([('hidden_units', 829), ('learning_rate', 0.08655348742750911)])",145,"tensor(2157.0762, grad_fn=<MseLossBackward>)",17.1,19.934849
エノモト,2019,Q1,4,212,88,0.18781046569347382,"dict_items([('hidden_units', 923), ('learning_rate', 0.056490919911483646)])",1094,"tensor(1468.3495, grad_fn=<MseLossBackward>)",31.57,26.241877
エノモト,2019,Q2,5,222,78,0.14030791819095612,"dict_items([('hidden_units', 565), ('learning_rate', 0.08473866009782452)])",1329,"tensor(1451.9722, grad_fn=<MseLossBackward>)",21.83,11.591932
エノモト,2019,Q3,6,239,61,0.10984287410974503,"dict_items([('hidden_units', 561), ('learning_rate', 0.07846520416407438)])",995,"tensor(1486.3208, grad_fn=<MseLossBackward>)",55.91,12.826215
エノモト,2019,Q4,7,213,87,0.1588284969329834,"dict_items([('hidden_units', 108), ('learning_rate', 0.5372876678798759)])",528,"tensor(1572.8691, grad_fn=<MseLossBackward>)",26.53,32.041996
エノモト,2020,Q1,8,216,84,0.121261827647686,"dict_items([('hidden_units', 518), ('learning_rate', 0.08560125303757588)])",142,"tensor(1865.8834, grad_fn=<MseLossBackward>)",25.48,27.565912
エノモト,2020,Q2,9,209,91,0.09364110976457596,"dict_items([('hidden_units', 130), ('learning_rate', 0.32995781325319895)])",2079,"tensor(1493.0371, grad_fn=<MseLossBackward>)",23.96,17.008764
エノモト,2020,Q3,10,212,88,0.06003094092011452,"dict_items([('hidden_units', 959), ('learning_rate', 0.04957613777977104)])",312,"tensor(1622.0667, grad_fn=<MseLossBackward>)",89.32,29.007067
エノモト,2020,Q4,11,217,83,0.13810130953788757,"dict_items([('hidden_units', 844), ('learning_rate', 0.0563076734510389)])",245,"tensor(1765.8024, grad_fn=<MseLossBackward>)",82.845345,29.14313
エバラ食品工業,2018,Q1,0,208,92,0.6505460143089294,"dict_items([('hidden_units', 300), ('learning_rate', 0.057373485381548975)])",9,"tensor(1500.2312, grad_fn=<MseLossBackward>)",31.42,28.987175
エバラ食品工業,2018,Q2,1,202,98,0.6008972525596619,"dict_items([('hidden_units', 429), ('learning_rate', 0.03629603090472168)])",9,"tensor(1502.6925, grad_fn=<MseLossBackward>)",45.95,30.206661
エバラ食品工業,2018,Q3,2,222,78,0.3819338381290436,"dict_items([('hidden_units', 303), ('learning_rate', 0.08987015492608887)])",13,"tensor(1492.3699, grad_fn=<MseLossBackward>)",87.38,19.117878
エバラ食品工業,2018,Q4,3,218,82,0.4710509479045868,"dict_items([('hidden_units', 453), ('learning_rate', 0.05707776454260618)])",8,"tensor(1584.9604, grad_fn=<MseLossBackward>)",-6.32,33.168896
エバラ食品工業,2019,Q1,4,246,54,0.9703514575958252,"dict_items([('hidden_units', 723), ('learning_rate', 0.002817259598935014)])",299,"tensor(604.4381, grad_fn=<MseLossBackward>)",29.32,27.73549
エバラ食品工業,2019,Q2,5,231,69,0.9561977982521057,"dict_items([('hidden_units', 370), ('learning_rate', 0.007881901064949615)])",25,"tensor(1413.3428, grad_fn=<MseLossBackward>)",46.24,26.77372
エバラ食品工業,2019,Q3,6,243,57,0.981841504573822,"dict_items([('hidden_units', 224), ('learning_rate', 0.0008939161044540733)])",497,"tensor(1139.3622, grad_fn=<MseLossBackward>)",74.19,28.188547
エバラ食品工業,2019,Q4,7,239,61,0.97355717420578,"dict_items([('hidden_units', 155), ('learning_rate', 0.00026777381984325986)])",3876,"tensor(988.5546, grad_fn=<MseLossBackward>)",-7.71,13.980094
エバラ食品工業,2020,Q1,8,244,56,0.9287074208259583,"dict_items([('hidden_units', 109), ('learning_rate', 0.000170865603621752)])",4372,"tensor(1164.8466, grad_fn=<MseLossBackward>)",68.11,25.47472
エバラ食品工業,2020,Q2,9,267,33,0.913790762424469,"dict_items([('hidden_units', 2), ('learning_rate', 5.921614532865709e-05)])",10000,"tensor(2126.1885, grad_fn=<MseLossBackward>)",52.04,0.4360993
エバラ食品工業,2020,Q3,10,244,56,0.9807522892951965,"dict_items([('hidden_units', 400), ('learning_rate', 0.0009248033003467889)])",936,"tensor(879.6629, grad_fn=<MseLossBackward>)",131.1,35.17042
エバラ食品工業,2020,Q4,11,243,57,0.979576587677002,"dict_items([('hidden_units', 220), ('learning_rate', 0.0008693671839020304)])",589,"tensor(1444.0001, grad_fn=<MseLossBackward>)",-3.8953788,18.888533
