企業名,会計年度,四半期,y_hat_ml1_a10
東和薬品,2020,Q1,-319.15537251909115
東和薬品,2020,Q2,42.43042487082502
東和薬品,2020,Q3,49.774602409065864
東和薬品,2020,Q4,115.88374445388953
東急,2018,Q1,13.373647185742525
東急,2018,Q2,19.328521298441416
東急,2018,Q3,28.169930386355794
東急,2018,Q4,23.24959799863395
東急,2019,Q1,24.24678361459427
東急,2019,Q2,26.904705228993368
東急,2019,Q3,23.035567016620362
東急,2019,Q4,15.781721181849472
東急,2020,Q1,15.385517784933775
東急,2020,Q2,-7.493136492626562
東急,2020,Q3,7.747119316401678
東急,2020,Q4,-10.54927537764301
東急建設,2018,Q1,30.562121292545058
東急建設,2018,Q2,57.723478990413504
東急建設,2018,Q3,42.881558602944935
東急建設,2018,Q4,23.84023099566479
東急建設,2019,Q1,54.41825246185817
東急建設,2019,Q2,70.5523952212349
東急建設,2019,Q3,15.952898564905464
東急建設,2019,Q4,16.694493400331893
東急建設,2020,Q1,6.197348266823546
東急建設,2020,Q2,9.316780998953956
東急建設,2020,Q3,9.603140318357259
東急建設,2020,Q4,12.826534737053539
東日本旅客鉄道,2018,Q1,269.68696555872987
東日本旅客鉄道,2018,Q2,261.2865698390411
東日本旅客鉄道,2018,Q3,227.1829160548932
東日本旅客鉄道,2018,Q4,41.68300949934837
東日本旅客鉄道,2019,Q1,239.40996626989434
東日本旅客鉄道,2019,Q2,290.0077412826828
東日本旅客鉄道,2019,Q3,221.9201828544969
東日本旅客鉄道,2019,Q4,-173.8983121028985
東日本旅客鉄道,2020,Q1,-484.6961148249179
東日本旅客鉄道,2020,Q2,-201.6596138667134
東日本旅客鉄道,2020,Q3,-146.89543314228615
東日本旅客鉄道,2020,Q4,-477.34351754070445
東映,2018,Q1,286.64538889328963
東映,2018,Q2,250.69412989085862
東映,2018,Q3,256.19589579139557
東映,2018,Q4,238.7874253716877
東映,2019,Q1,265.6526542945627
東映,2019,Q2,207.71918655142503
東映,2019,Q3,226.95092943171238
東映,2019,Q4,248.77210260355088
東映,2020,Q1,184.6521751856332
東映,2020,Q2,139.91050137804484
東映,2020,Q3,59.371579933972924
東映,2020,Q4,199.1716331173394
東武鉄道,2018,Q1,7.577389090722745
東武鉄道,2018,Q2,40.47658202296345
東武鉄道,2018,Q3,-14.811880423094149
東武鉄道,2018,Q4,46.91145524248527
東武鉄道,2019,Q1,56.482539839757735
東武鉄道,2019,Q2,47.379664149758504
東武鉄道,2019,Q3,49.37872888084009
東武鉄道,2019,Q4,48.47618632069786
東武鉄道,2020,Q1,-3.016085933840219
東武鉄道,2020,Q2,-11.181418867143808
東武鉄道,2020,Q3,-1.2757341990165472
東武鉄道,2020,Q4,28.38283701706387
東洋エンジニアリング,2018,Q1,-146.62916739259163
東洋エンジニアリング,2018,Q2,432.48552963905337
東洋エンジニアリング,2018,Q3,117.3917547831347
東洋エンジニアリング,2018,Q4,87.43017835126204
東洋エンジニアリング,2019,Q1,180.0748171096669
東洋エンジニアリング,2019,Q2,-169.51100812257783
東洋エンジニアリング,2019,Q3,-65.94300390948654
東洋エンジニアリング,2019,Q4,15.88376292733679
東洋エンジニアリング,2020,Q1,33.55283830853199
東洋エンジニアリング,2020,Q2,26.17544429809591
東洋エンジニアリング,2020,Q3,31.94660346069543
東洋エンジニアリング,2020,Q4,-40.56661166111783
東洋埠頭,2018,Q1,-14.129620213353213
東洋埠頭,2018,Q2,51.74600762553463
東洋埠頭,2018,Q3,40.626212439155736
東洋埠頭,2018,Q4,30.005732294985958
東洋埠頭,2019,Q1,38.62349717264
東洋埠頭,2019,Q2,22.582704726396038
東洋埠頭,2019,Q3,42.72072393333212
東洋埠頭,2019,Q4,25.046550439476363
東洋埠頭,2020,Q1,28.575019013443928
東洋埠頭,2020,Q2,31.86503462791338
東洋埠頭,2020,Q3,34.06567068005624
東洋埠頭,2020,Q4,47.06466533069944
東洋建設,2018,Q1,8.543463026157823
東洋建設,2018,Q2,17.62646423326752
東洋建設,2018,Q3,11.745037755414039
東洋建設,2018,Q4,17.729608450543346
東洋建設,2019,Q1,12.569076149019983
東洋建設,2019,Q2,16.524612513242865
東洋建設,2019,Q3,15.990919414211263
東洋建設,2019,Q4,12.032068508658192
東洋建設,2020,Q1,10.50832606433165
東洋建設,2020,Q2,16.809675995811574
東洋建設,2020,Q3,26.903049400669147
東洋建設,2020,Q4,31.202526219954528
東洋機械金属,2018,Q1,12.54606000271671
東洋機械金属,2018,Q2,11.182394003071028
東洋機械金属,2018,Q3,18.081733714042663
東洋機械金属,2018,Q4,15.457155155392028
東洋機械金属,2019,Q1,19.99454849892853
東洋機械金属,2019,Q2,27.371856105199065
東洋機械金属,2019,Q3,14.981922709451167
東洋機械金属,2019,Q4,5.713735765916631
東洋機械金属,2020,Q1,2.386358873269568
東洋機械金属,2020,Q2,4.5274932264186285
東洋機械金属,2020,Q3,5.11180973593865
東洋機械金属,2020,Q4,11.057255761952117
東洋水産,2018,Q1,47.59832578297132
東洋水産,2018,Q2,43.823477221189194
東洋水産,2018,Q3,61.18681079627923
東洋水産,2018,Q4,27.847269715629345
東洋水産,2019,Q1,46.50172952577023
東洋水産,2019,Q2,47.25971449852972
東洋水産,2019,Q3,76.00785500591455
東洋水産,2019,Q4,37.296808314371276
東洋水産,2020,Q1,68.97709097726437
東洋水産,2020,Q2,52.68641326567101
東洋水産,2020,Q3,79.36815148915193
東洋水産,2020,Q4,54.22178087842994
東洋精糖,2018,Q1,32.55626685136414
東洋精糖,2018,Q2,30.828402674455422
東洋精糖,2018,Q3,32.20663475114871
東洋精糖,2018,Q4,37.0470885765231
東洋精糖,2019,Q1,31.31410878089282
東洋精糖,2019,Q2,26.407671060680897
東洋精糖,2019,Q3,36.467161367343415
東洋精糖,2019,Q4,30.067981669850184
東洋精糖,2020,Q1,31.81727938431618
東洋精糖,2020,Q2,31.10658399272646
東洋精糖,2020,Q3,35.61078168233974
東洋精糖,2020,Q4,12.499762804116035
東洋紡,2018,Q1,-27.77910566476809
東洋紡,2018,Q2,32.72455029094159
東洋紡,2018,Q3,14.014275025241338
東洋紡,2018,Q4,-49.48538918480795
東洋紡,2019,Q1,-18.993088584578494
東洋紡,2019,Q2,-9.288015801285546
東洋紡,2019,Q3,15.357744357985823
東洋紡,2019,Q4,-11.638314652541588
東洋紡,2020,Q1,130.15811194492738
東洋紡,2020,Q2,12.917447412863016
東洋紡,2020,Q3,23.256152825117297
東洋紡,2020,Q4,25.775776810321368
東洋製缶グループホールディング,2018,Q1,113.56304210252921
東洋製缶グループホールディング,2018,Q2,-64.00196149961602
東洋製缶グループホールディング,2018,Q3,-97.91443695742169
東洋製缶グループホールディング,2018,Q4,-129.0043906411218
東洋製缶グループホールディング,2019,Q1,57.87763767685283
東洋製缶グループホールディング,2019,Q2,5.0279998893709035
東洋製缶グループホールディング,2019,Q3,-0.0023541782027223235
東洋製缶グループホールディング,2019,Q4,22.110262686552005
東洋製缶グループホールディング,2020,Q1,-80.32060265857876
東洋製缶グループホールディング,2020,Q2,-102.82847506675523
東洋製缶グループホールディング,2020,Q3,70.01955960964716
東洋製缶グループホールディング,2020,Q4,32.87728998899081
東海旅客鉄道,2018,Q1,562.6745197749796
東海旅客鉄道,2018,Q2,481.80832196696025
東海旅客鉄道,2018,Q3,512.8689173353407
東海旅客鉄道,2018,Q4,249.5965007682949
東海旅客鉄道,2019,Q1,574.9955220235397
東海旅客鉄道,2019,Q2,465.1403232632778
東海旅客鉄道,2019,Q3,456.1874981908299
東海旅客鉄道,2019,Q4,308.9750014196366
東海旅客鉄道,2020,Q1,512.1030916940786
東海旅客鉄道,2020,Q2,232.9983507857014
東海旅客鉄道,2020,Q3,72.09430061889543
東海旅客鉄道,2020,Q4,-379.09893298471616
東海染工,2018,Q1,34.470670895706206
東海染工,2018,Q2,77.39147986002618
東海染工,2018,Q3,11.240705081018726
東海染工,2018,Q4,63.85795917015277
東海染工,2019,Q1,24.046054222844838
東海染工,2019,Q2,19.633530966561658
東海染工,2019,Q3,54.03025728068003
東海染工,2019,Q4,0.5992016058816656
東海染工,2020,Q1,-60.58324385297015
東海染工,2020,Q2,8.066548869423205
東海染工,2020,Q3,35.873521557575806
東海染工,2020,Q4,-46.89927963501214
東海理化電機製作所,2018,Q1,19.80221139565186
東海理化電機製作所,2018,Q2,-67.54050348699919
東海理化電機製作所,2018,Q3,-0.07424588149802247
東海理化電機製作所,2018,Q4,73.436065255625
東海理化電機製作所,2019,Q1,74.83593491470435
東海理化電機製作所,2019,Q2,-30.61925115504937
東海理化電機製作所,2019,Q3,50.011183194347055
東海理化電機製作所,2019,Q4,4.2484784404259095
東海理化電機製作所,2020,Q1,-139.85950899551287
東海理化電機製作所,2020,Q2,169.22318231773613
東海理化電機製作所,2020,Q3,265.54180260347914
東海理化電機製作所,2020,Q4,102.8834019547283
東海運,2018,Q1,5.181142181999299
東海運,2018,Q2,6.7555677042171425
東海運,2018,Q3,6.868594048375272
東海運,2018,Q4,6.971492066931985
東海運,2019,Q1,3.8725999878048247
東海運,2019,Q2,3.74681716776701
東海運,2019,Q3,5.668285535951602
東海運,2019,Q4,5.144382147239348
東海運,2020,Q1,1.034044506317823
東海運,2020,Q2,4.117135956074477
東海運,2020,Q3,7.843556578334068
東海運,2020,Q4,5.601126840830258
東祥,2018,Q1,25.23698373213001
東祥,2018,Q2,27.325280677802464
東祥,2018,Q3,28.272271731627715
東祥,2018,Q4,25.192282376800595
東祥,2019,Q1,25.68923970669879
東祥,2019,Q2,23.935784548158303
東祥,2019,Q3,30.86427233552467
東祥,2019,Q4,62.89597563213363
東祥,2020,Q1,-3.682670658719915
東祥,2020,Q2,7.486512248984884
東祥,2020,Q3,6.589251379456613
東祥,2020,Q4,-3.0505430536906184
東芝,2018,Q1,-7.025344338820199
東芝,2018,Q2,105.24552993911608
東芝,2018,Q3,-924.7531126078978
東芝,2018,Q4,-179.87954898528932
東芝,2019,Q1,-533.597117341008
東芝,2019,Q2,501.7864676586091
東芝,2019,Q3,-489.0579747864572
東芝,2019,Q4,103.61036301449226
東芝,2020,Q1,-442.77417774901875
東芝,2020,Q2,-106.37556327398931
東芝,2020,Q3,-48.13491731702534
東芝,2020,Q4,-2.2980694587202812
東芝テック,2018,Q1,20.266855086879545
東芝テック,2018,Q2,33.64731225844183
東芝テック,2018,Q3,-277.29624135585607
東芝テック,2018,Q4,-805.5439962973105
東芝テック,2019,Q1,196.79117484889667
東芝テック,2019,Q2,-510.5112473709007
東芝テック,2019,Q3,-152.10230493703767
東芝テック,2019,Q4,68.09255667041757
東芝テック,2020,Q1,-151.4299636384131
東芝テック,2020,Q2,-381.1528343163311
東芝テック,2020,Q3,59.30621940043305
東芝テック,2020,Q4,132.93733947582163
東邦アセチレン,2018,Q1,58.33038667976034
東邦アセチレン,2018,Q2,34.388136061669556
東邦アセチレン,2018,Q3,34.490164514133625
東邦アセチレン,2018,Q4,40.05537124633102
東邦アセチレン,2019,Q1,39.137994283688606
東邦アセチレン,2019,Q2,30.934318376171564
東邦アセチレン,2019,Q3,39.28160017174527
東邦アセチレン,2019,Q4,33.12174162475219
東邦アセチレン,2020,Q1,26.774669146096063
東邦アセチレン,2020,Q2,24.222371572175238
東邦アセチレン,2020,Q3,29.578497882615714
東邦アセチレン,2020,Q4,30.783890791231713
東邦システムサイエンス,2018,Q1,9.482965386633806
東邦システムサイエンス,2018,Q2,13.115616067626117
東邦システムサイエンス,2018,Q3,9.805060571312769
東邦システムサイエンス,2018,Q4,14.110951461076347
東邦システムサイエンス,2019,Q1,10.698915480021775
東邦システムサイエンス,2019,Q2,12.45372985507879
東邦システムサイエンス,2019,Q3,10.23250631818324
東邦システムサイエンス,2019,Q4,13.289025208068198
東邦システムサイエンス,2020,Q1,12.10143759736734
東邦システムサイエンス,2020,Q2,12.775230155629147
東邦システムサイエンス,2020,Q3,12.886393973276796
東邦システムサイエンス,2020,Q4,15.178242071428075
東邦チタニウム,2018,Q1,10.16518638402178
東邦チタニウム,2018,Q2,19.15909888147513
東邦チタニウム,2018,Q3,12.263240432725802
東邦チタニウム,2018,Q4,6.850516668544415
東邦チタニウム,2019,Q1,14.093770245912602
東邦チタニウム,2019,Q2,12.5261724994369
東邦チタニウム,2019,Q3,14.487704375808393
東邦チタニウム,2019,Q4,18.3930494556134
東邦チタニウム,2020,Q1,7.695105324685902
東邦チタニウム,2020,Q2,-0.19832059292094328
東邦チタニウム,2020,Q3,-2.3742835979353565
東邦チタニウム,2020,Q4,-6.051017987330006
東邦ホールディングス,2018,Q1,35.53632791831174
東邦ホールディングス,2018,Q2,46.75312521205795
東邦ホールディングス,2018,Q3,83.80374421839844
東邦ホールディングス,2018,Q4,65.81123611108072
東邦ホールディングス,2019,Q1,31.68903663655251
東邦ホールディングス,2019,Q2,61.34197157996167
東邦ホールディングス,2019,Q3,92.06370785187079
東邦ホールディングス,2019,Q4,64.71084402344974
東邦ホールディングス,2020,Q1,43.16860934319927
東邦ホールディングス,2020,Q2,4.049211394768815
東邦ホールディングス,2020,Q3,35.2689310519989
東邦ホールディングス,2020,Q4,25.612624582655577
東邦亜鉛,2018,Q1,43.91933831910397
東邦亜鉛,2018,Q2,213.57469755349598
東邦亜鉛,2018,Q3,-94.29242674145517
東邦亜鉛,2018,Q4,-114.46183318324913
東邦亜鉛,2019,Q1,-308.4625452349705
東邦亜鉛,2019,Q2,-195.9746598759762
東邦亜鉛,2019,Q3,-97.17707099161225
東邦亜鉛,2019,Q4,-495.2340662197655
東邦亜鉛,2020,Q1,-22.375634941468732
東邦亜鉛,2020,Q2,11.95984522706042
東邦亜鉛,2020,Q3,26.07139065580707
東邦亜鉛,2020,Q4,293.8644109499334
東邦瓦斯,2018,Q1,45.31812519723216
東邦瓦斯,2018,Q2,0.1813684648334113
東邦瓦斯,2018,Q3,-9.466361771015286
東邦瓦斯,2018,Q4,80.97701087615387
東邦瓦斯,2019,Q1,99.68242995086686
東邦瓦斯,2019,Q2,36.92858269904907
東邦瓦斯,2019,Q3,14.418890694276644
東邦瓦斯,2019,Q4,34.063156574242356
東邦瓦斯,2020,Q1,67.28911291587593
東邦瓦斯,2020,Q2,40.33377033517603
東邦瓦斯,2020,Q3,11.869394385174395
東邦瓦斯,2020,Q4,-12.941042461099517
東都水産,2018,Q1,15.742411499277079
東都水産,2018,Q2,72.21425571048972
東都水産,2018,Q3,40.80496700640281
東都水産,2018,Q4,101.41342476038622
東都水産,2019,Q1,78.69130104933693
東都水産,2019,Q2,63.17699464816912
東都水産,2019,Q3,148.90458726668555
東都水産,2019,Q4,148.36591334342637
東都水産,2020,Q1,64.26433587419493
東都水産,2020,Q2,115.35611759246952
東都水産,2020,Q3,105.48502319257145
東都水産,2020,Q4,82.18512715700248
東鉄工業,2018,Q1,18.768258485192042
東鉄工業,2018,Q2,68.36529834327867
東鉄工業,2018,Q3,75.21804764869533
東鉄工業,2018,Q4,129.84673574600663
東鉄工業,2019,Q1,33.46491903909835
東鉄工業,2019,Q2,63.98122201872249
東鉄工業,2019,Q3,81.52941227187142
東鉄工業,2019,Q4,153.51231522794933
東鉄工業,2020,Q1,38.85890817650589
東鉄工業,2020,Q2,75.7238632006644
東鉄工業,2020,Q3,79.14089579367483
東鉄工業,2020,Q4,106.16648233296856
東陽倉庫,2018,Q1,4.614156482410577
東陽倉庫,2018,Q2,4.772455800024126
東陽倉庫,2018,Q3,5.149967512312496
東陽倉庫,2018,Q4,5.3122511709549105
東陽倉庫,2019,Q1,5.301774143756102
東陽倉庫,2019,Q2,5.342978908266524
東陽倉庫,2019,Q3,5.689633990689441
東陽倉庫,2019,Q4,5.816444873192192
東陽倉庫,2020,Q1,5.695923389885216
東陽倉庫,2020,Q2,5.664998716617987
東陽倉庫,2020,Q3,5.788396265749611
東陽倉庫,2020,Q4,5.643720323963777
松井建設,2018,Q1,39.15160661302632
松井建設,2018,Q2,27.4610652857966
松井建設,2018,Q3,24.70156641833734
松井建設,2018,Q4,21.78427931526948
松井建設,2019,Q1,23.338511123922554
松井建設,2019,Q2,17.787860081416234
松井建設,2019,Q3,19.784313455522962
松井建設,2019,Q4,24.24413844929018
松井建設,2020,Q1,22.9951726448556
松井建設,2020,Q2,15.701423438147955
松井建設,2020,Q3,17.778609016214347
松井建設,2020,Q4,16.59724645401913
松屋フーズホールディングス,2018,Q1,21.296710327644558
松屋フーズホールディングス,2018,Q2,23.393800518918223
松屋フーズホールディングス,2018,Q3,43.42746137231315
松屋フーズホールディングス,2018,Q4,26.613403719336823
松屋フーズホールディングス,2019,Q1,37.0289997370378
松屋フーズホールディングス,2019,Q2,55.59408121459248
松屋フーズホールディングス,2019,Q3,48.690050271905406
松屋フーズホールディングス,2019,Q4,6.271580742018358
松屋フーズホールディングス,2020,Q1,-78.63958816865274
松屋フーズホールディングス,2020,Q2,2.8089213197331873
松屋フーズホールディングス,2020,Q3,24.294391288554827
松屋フーズホールディングス,2020,Q4,-35.303767244347284
松田産業,2018,Q1,40.49277970201204
松田産業,2018,Q2,43.7081973965569
松田産業,2018,Q3,39.144362895401976
松田産業,2018,Q4,33.46775484030003
松田産業,2019,Q1,43.58370982980982
松田産業,2019,Q2,45.23174638488386
松田産業,2019,Q3,51.07037507271085
松田産業,2019,Q4,27.015263759516458
松田産業,2020,Q1,40.70797877745092
松田産業,2020,Q2,48.03987062114663
松田産業,2020,Q3,67.66258630946403
松田産業,2020,Q4,31.756786197828884
松風,2018,Q1,12.157410898123315
松風,2018,Q2,16.614318015508594
松風,2018,Q3,20.17378062314284
松風,2018,Q4,12.682907155981056
松風,2019,Q1,21.889085596990434
松風,2019,Q2,33.77318988764133
松風,2019,Q3,22.776340200802487
松風,2019,Q4,10.87255640490966
松風,2020,Q1,-33.520553143575675
松風,2020,Q2,16.031101334052426
松風,2020,Q3,43.05947984579919
松風,2020,Q4,11.250193439347827
林兼産業,2018,Q1,21.282075096828297
林兼産業,2018,Q2,36.6821549398197
林兼産業,2018,Q3,45.703188760467974
林兼産業,2018,Q4,-8.725538974037484
林兼産業,2019,Q1,31.4177778078158
林兼産業,2019,Q2,21.001840082908235
林兼産業,2019,Q3,54.28738431238423
林兼産業,2019,Q4,-9.449188152692722
林兼産業,2020,Q1,27.044631017466834
林兼産業,2020,Q2,35.43366380278738
林兼産業,2020,Q3,91.44875798470406
林兼産業,2020,Q4,21.44560679303252
栄研化学,2018,Q1,32.66668428459488
栄研化学,2018,Q2,28.1768186003913
栄研化学,2018,Q3,27.74505549292067
栄研化学,2018,Q4,4.597762636639288
栄研化学,2019,Q1,10.30633541857281
栄研化学,2019,Q2,24.986805053231745
栄研化学,2019,Q3,24.449421936852083
栄研化学,2019,Q4,15.255312548135981
栄研化学,2020,Q1,22.889026743242184
栄研化学,2020,Q2,28.892613196471686
栄研化学,2020,Q3,44.36631657059344
栄研化学,2020,Q4,20.039071337282174
栗本鉄工所,2018,Q1,47.33816106864372
栗本鉄工所,2018,Q2,47.25178188605764
栗本鉄工所,2018,Q3,77.87562202143751
栗本鉄工所,2018,Q4,51.966674516153155
栗本鉄工所,2019,Q1,-24.485060295709317
栗本鉄工所,2019,Q2,9.271130152883062
栗本鉄工所,2019,Q3,45.712611783581906
栗本鉄工所,2019,Q4,121.59816617258576
栗本鉄工所,2020,Q1,24.131539830435223
栗本鉄工所,2020,Q2,48.31809564244888
栗本鉄工所,2020,Q3,125.4265655265566
栗本鉄工所,2020,Q4,55.26967197090683
栗田工業,2018,Q1,39.98815999275766
栗田工業,2018,Q2,34.09734893974394
栗田工業,2018,Q3,29.33321404711503
栗田工業,2018,Q4,16.271627400891447
栗田工業,2019,Q1,16.875752366695078
栗田工業,2019,Q2,61.34328608324935
栗田工業,2019,Q3,55.72220681989822
栗田工業,2019,Q4,56.527291589010616
栗田工業,2020,Q1,57.37692105780734
栗田工業,2020,Q2,67.7913310486505
栗田工業,2020,Q3,52.2208671220675
栗田工業,2020,Q4,19.79264756263146
森永乳業,2018,Q1,62.58596382211864
森永乳業,2018,Q2,106.5598191993241
森永乳業,2018,Q3,301.2944415005958
森永乳業,2018,Q4,33.697096388561505
森永乳業,2019,Q1,94.11819587206652
森永乳業,2019,Q2,110.80229077842412
森永乳業,2019,Q3,102.39116671963816
森永乳業,2019,Q4,24.262444371642967
森永乳業,2020,Q1,119.64476087275509
森永乳業,2020,Q2,153.97041288863494
森永乳業,2020,Q3,125.66838430566854
森永乳業,2020,Q4,92.30132454731879
森永製菓,2018,Q1,44.749720953934315
森永製菓,2018,Q2,61.490587456507406
森永製菓,2018,Q3,67.33506313637929
森永製菓,2018,Q4,4.742095715001355
森永製菓,2019,Q1,75.5294207024129
森永製菓,2019,Q2,78.4632452987199
森永製菓,2019,Q3,111.00355656196032
森永製菓,2019,Q4,1.4737061638114106
森永製菓,2020,Q1,40.65530780031658
森永製菓,2020,Q2,61.688202307785986
森永製菓,2020,Q3,53.18987849208516
森永製菓,2020,Q4,-79.15232441286005
植木組,2018,Q1,22.42187437250837
植木組,2018,Q2,96.13100790754201
植木組,2018,Q3,23.933481984549342
植木組,2018,Q4,85.36670216121537
植木組,2019,Q1,21.670706791814787
植木組,2019,Q2,139.36110945974497
植木組,2019,Q3,127.0907595327952
植木組,2019,Q4,119.20619788744122
植木組,2020,Q1,-20.456102285189232
植木組,2020,Q2,115.866142345673
植木組,2020,Q3,139.44990176338388
植木組,2020,Q4,117.74914075083876
椿本チエイン,2018,Q1,25.14343357074349
椿本チエイン,2018,Q2,24.130356809283732
椿本チエイン,2018,Q3,154.8435299654333
椿本チエイン,2018,Q4,110.51766668390168
椿本チエイン,2019,Q1,22.540977595425353
椿本チエイン,2019,Q2,124.61699874433295
椿本チエイン,2019,Q3,206.22406017295367
椿本チエイン,2019,Q4,74.80907536237306
椿本チエイン,2020,Q1,42.28660690298757
椿本チエイン,2020,Q2,52.10551439206255
椿本チエイン,2020,Q3,59.01004473039981
椿本チエイン,2020,Q4,51.061239907141015
椿本興業,2018,Q1,120.86083619608891
椿本興業,2018,Q2,127.21448108258178
椿本興業,2018,Q3,200.72178122947463
椿本興業,2018,Q4,209.9006917502477
椿本興業,2019,Q1,131.26351585277098
椿本興業,2019,Q2,180.12745367531778
椿本興業,2019,Q3,157.815138201723
椿本興業,2019,Q4,142.88421401082388
椿本興業,2020,Q1,65.14492943431445
椿本興業,2020,Q2,109.48948602927402
椿本興業,2020,Q3,100.54347478581826
椿本興業,2020,Q4,116.05089764476284
極東貿易,2018,Q1,10.385411148152158
極東貿易,2018,Q2,3.6976673738926866
極東貿易,2018,Q3,-78.86913979974776
極東貿易,2018,Q4,28.26365940492056
極東貿易,2019,Q1,-101.80216681231181
極東貿易,2019,Q2,41.11404811929719
極東貿易,2019,Q3,-37.288930271667645
極東貿易,2019,Q4,156.7064102317947
極東貿易,2020,Q1,-33.041519577571094
極東貿易,2020,Q2,13.974955595689067
極東貿易,2020,Q3,43.5242783120119
極東貿易,2020,Q4,57.79500016572207
極東開発工業,2018,Q1,38.74043555888092
極東開発工業,2018,Q2,39.22565410823614
極東開発工業,2018,Q3,36.95495644730274
極東開発工業,2018,Q4,42.59405614529986
極東開発工業,2019,Q1,41.212603852497736
極東開発工業,2019,Q2,56.93639348852249
極東開発工業,2019,Q3,41.264992885455705
極東開発工業,2019,Q4,58.128421162998066
極東開発工業,2020,Q1,29.31035996351297
極東開発工業,2020,Q2,46.29385322801218
極東開発工業,2020,Q3,40.701181297611285
極東開発工業,2020,Q4,58.74462720350667
極洋,2018,Q1,98.37145734766946
極洋,2018,Q2,88.43170885955708
極洋,2018,Q3,83.35575544116415
極洋,2018,Q4,41.91691884444417
極洋,2019,Q1,94.70605809399684
極洋,2019,Q2,26.00050234764171
極洋,2019,Q3,133.08116569124078
極洋,2019,Q4,-1.5753095314552539
極洋,2020,Q1,62.191035397130435
極洋,2020,Q2,17.532494468747174
極洋,2020,Q3,146.9054817349664
極洋,2020,Q4,77.32204099913163
横河ブリッジホールディングス,2018,Q1,61.874260607573596
横河ブリッジホールディングス,2018,Q2,31.482418644843133
横河ブリッジホールディングス,2018,Q3,62.24854589149798
横河ブリッジホールディングス,2018,Q4,41.26152777808778
横河ブリッジホールディングス,2019,Q1,15.584443916224842
横河ブリッジホールディングス,2019,Q2,8.27536890852803
横河ブリッジホールディングス,2019,Q3,63.7715180024359
横河ブリッジホールディングス,2019,Q4,84.98330577788411
横河ブリッジホールディングス,2020,Q1,29.421168348009882
横河ブリッジホールディングス,2020,Q2,73.68709141923263
横河ブリッジホールディングス,2020,Q3,91.82684350393308
横河ブリッジホールディングス,2020,Q4,53.20868894478947
横河電機,2018,Q1,24.31421693416285
横河電機,2018,Q2,22.516994541948208
横河電機,2018,Q3,18.58150487584502
横河電機,2018,Q4,30.155443915692707
横河電機,2019,Q1,23.297549621121178
横河電機,2019,Q2,21.872483402121425
横河電機,2019,Q3,25.52338905371643
横河電機,2019,Q4,19.09130831121661
横河電機,2020,Q1,17.892951211082533
横河電機,2020,Q2,18.563951040899706
横河電機,2020,Q3,20.679657046830048
横河電機,2020,Q4,11.863748735046478
橋本総業ホールディングス,2018,Q1,36.429487863632176
橋本総業ホールディングス,2018,Q2,60.2410812791243
橋本総業ホールディングス,2018,Q3,54.674643129374545
橋本総業ホールディングス,2018,Q4,66.88507232828024
橋本総業ホールディングス,2019,Q1,12.426368413484582
橋本総業ホールディングス,2019,Q2,23.721845055988823
橋本総業ホールディングス,2019,Q3,38.68033421262524
橋本総業ホールディングス,2019,Q4,41.99042027416699
橋本総業ホールディングス,2020,Q1,33.73231987706444
橋本総業ホールディングス,2020,Q2,151.07241557202155
橋本総業ホールディングス,2020,Q3,25.82897037006731
橋本総業ホールディングス,2020,Q4,111.22253964007962
武田薬品工業,2018,Q1,184.98471858432316
武田薬品工業,2018,Q2,98.49691329076006
武田薬品工業,2018,Q3,87.17474573792924
武田薬品工業,2018,Q4,-59.406333134152874
武田薬品工業,2019,Q1,-259.89627921630006
武田薬品工業,2019,Q2,842.0825522833941
武田薬品工業,2019,Q3,-428.0884401611214
武田薬品工業,2019,Q4,-993.0065721611113
武田薬品工業,2020,Q1,-144.15198325420846
武田薬品工業,2020,Q2,95.0079132849778
武田薬品工業,2020,Q3,1.2121358488216742
武田薬品工業,2020,Q4,-270.01684208209724
武蔵精密工業,2018,Q1,98.97964440409118
武蔵精密工業,2018,Q2,89.94582151499993
武蔵精密工業,2018,Q3,-2.3407910956398723
武蔵精密工業,2018,Q4,113.8144122798625
武蔵精密工業,2019,Q1,0.6135348362778643
武蔵精密工業,2019,Q2,-80.26418424260237
武蔵精密工業,2019,Q3,-21.14541590589991
武蔵精密工業,2019,Q4,10.690894918349755
武蔵精密工業,2020,Q1,48.68270299511687
武蔵精密工業,2020,Q2,135.67974504232234
武蔵精密工業,2020,Q3,171.9365843001646
武蔵精密工業,2020,Q4,-202.31394081085512
永大産業,2018,Q1,6.114852072920495
永大産業,2018,Q2,5.88419727917233
永大産業,2018,Q3,0.49048274372654355
永大産業,2018,Q4,-13.975190355858178
永大産業,2019,Q1,-33.42745041424115
永大産業,2019,Q2,-19.981564970143324
永大産業,2019,Q3,0.5140022644135218
永大産業,2019,Q4,2.5896221168097426
永大産業,2020,Q1,-2.8101897729637457
永大産業,2020,Q2,-4.153621509554414
永大産業,2020,Q3,5.895537921469307
永大産業,2020,Q4,19.3056086636502
永谷園ホールディングス,2018,Q1,16.998160688434844
永谷園ホールディングス,2018,Q2,1.2357483269138827
永谷園ホールディングス,2018,Q3,60.07781147455141
永谷園ホールディングス,2018,Q4,-52.74132584108003
永谷園ホールディングス,2019,Q1,8.356104249485854
永谷園ホールディングス,2019,Q2,-17.032687081160073
永谷園ホールディングス,2019,Q3,77.96832910438495
永谷園ホールディングス,2019,Q4,-19.94712360010186
