企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple,best_hyparam
藤倉コンポジット,2019,Q1,25.923937002920383,[100]
藤倉コンポジット,2019,Q2,36.45066797394998,[100]
藤倉コンポジット,2019,Q3,19.48499357042414,[100]
藤倉コンポジット,2019,Q4,20.401844677879843,[100]
藤倉コンポジット,2020,Q1,-6.803065801668243,[100]
藤倉コンポジット,2020,Q2,-5.961929463695409,[100]
藤倉コンポジット,2020,Q3,69.61937040235195,[100]
藤倉コンポジット,2020,Q4,46.75205174345035,[100]
藤倉化成,2018,Q1,36.91910014207115,[1]
藤倉化成,2018,Q2,16.185441703068175,[1]
藤倉化成,2018,Q3,17.44987905815341,[1]
藤倉化成,2018,Q4,10.20834636565554,[1]
藤倉化成,2019,Q1,15.41706850872712,[1]
藤倉化成,2019,Q2,14.273337135815297,[1]
藤倉化成,2019,Q3,16.237391999418016,[1]
藤倉化成,2019,Q4,3.023604242385801,[1]
藤倉化成,2020,Q1,1.597305529454843,[1]
藤倉化成,2020,Q2,-35.39865512021906,[1]
藤倉化成,2020,Q3,27.84185891411262,[1]
藤倉化成,2020,Q4,33.699396601976346,[1]
藤森工業,2018,Q1,57.940967143326915,[1]
藤森工業,2018,Q2,5.68091139074582,[1]
藤森工業,2018,Q3,74.16154580604564,[1]
藤森工業,2018,Q4,37.343889159768466,[1]
藤森工業,2019,Q1,91.07227382695444,[1]
藤森工業,2019,Q2,78.9749916133577,[1]
藤森工業,2019,Q3,60.579391753672105,[1]
藤森工業,2019,Q4,60.671341506767746,[1]
藤森工業,2020,Q1,81.48887413104275,[1]
藤森工業,2020,Q2,81.37021465731152,[1]
藤森工業,2020,Q3,140.61551489676538,[1]
藤森工業,2020,Q4,65.06285704233264,[1]
虹技,2018,Q1,76.06652285807127,[1000]
虹技,2018,Q2,36.35970550850293,[1000]
虹技,2018,Q3,-2.006079023934788,[1000]
虹技,2018,Q4,94.21409373792872,[1000]
虹技,2019,Q1,39.16206387436304,[1000]
虹技,2019,Q2,27.60596304567693,[1000]
虹技,2019,Q3,28.47549857498094,[1000]
虹技,2019,Q4,20.986583729000312,[1000]
虹技,2020,Q1,-17.895540338173706,[1000]
虹技,2020,Q2,-9.601786619151602,[1000]
虹技,2020,Q3,-6.889742211154212,[1000]
虹技,2020,Q4,25.87175469156419,[1000]
蛇の目ミシン工業,2018,Q1,14.022898086494518,[1000]
蛇の目ミシン工業,2018,Q2,17.25258862174924,[1000]
蛇の目ミシン工業,2018,Q3,16.467111238490837,[1000]
蛇の目ミシン工業,2018,Q4,12.700313362884534,[1000]
蛇の目ミシン工業,2019,Q1,7.2693391433751415,[1000]
蛇の目ミシン工業,2019,Q2,14.794569603585746,[1000]
蛇の目ミシン工業,2019,Q3,8.630872579221828,[1000]
蛇の目ミシン工業,2019,Q4,10.976422017052098,[1000]
蛇の目ミシン工業,2020,Q1,10.12005222421641,[1000]
蛇の目ミシン工業,2020,Q2,45.70409309212347,[1000]
蛇の目ミシン工業,2020,Q3,57.72757753794358,[1000]
蛇の目ミシン工業,2020,Q4,45.835192085435764,[1000]
蝶理,2018,Q1,50.511482565388576,[1000]
蝶理,2018,Q2,49.431751617057465,[1000]
蝶理,2018,Q3,68.52943162390652,[1000]
蝶理,2018,Q4,35.539740297994015,[1000]
蝶理,2019,Q1,63.63301016106842,[1000]
蝶理,2019,Q2,63.43268199700817,[1000]
蝶理,2019,Q3,56.927821539707345,[1000]
蝶理,2019,Q4,47.90105291385925,[1000]
蝶理,2020,Q1,40.30873604655805,[1000]
蝶理,2020,Q2,63.321505792852015,[1000]
蝶理,2020,Q3,84.80918400513958,[1000]
蝶理,2020,Q4,-23.986097730784298,[1000]
西日本旅客鉄道,2018,Q1,206.35632362034366,[1000]
西日本旅客鉄道,2018,Q2,181.17186685807968,[1000]
西日本旅客鉄道,2018,Q3,202.10889893361096,[1000]
西日本旅客鉄道,2018,Q4,6.646221282707245,[1000]
西日本旅客鉄道,2019,Q1,242.30039549163047,[1000]
西日本旅客鉄道,2019,Q2,109.51502781003839,[1000]
西日本旅客鉄道,2019,Q3,172.50105516019937,[1000]
西日本旅客鉄道,2019,Q4,-196.49511987362163,[1000]
西日本旅客鉄道,2020,Q1,-280.58655002424075,[1000]
西日本旅客鉄道,2020,Q2,-279.603888269011,[1000]
西日本旅客鉄道,2020,Q3,-131.04455308342546,[1000]
西日本旅客鉄道,2020,Q4,-211.64898974554606,[1000]
西日本鉄道,2018,Q1,23.602115525055225,[1000]
西日本鉄道,2018,Q2,75.69831719607797,[1000]
西日本鉄道,2018,Q3,62.385413192655726,[1000]
西日本鉄道,2018,Q4,35.39907333053442,[1000]
西日本鉄道,2019,Q1,26.276964581223428,[1000]
西日本鉄道,2019,Q2,39.9889482798215,[1000]
西日本鉄道,2019,Q3,43.46332094916845,[1000]
西日本鉄道,2019,Q4,17.259134412723206,[1000]
西日本鉄道,2020,Q1,2.004443848044801,[1000]
西日本鉄道,2020,Q2,-70.9470787956888,[1000]
西日本鉄道,2020,Q3,-20.91086435103481,[1000]
西日本鉄道,2020,Q4,-17.01873646751643,[1000]
西松建設,2018,Q1,-132.18017659048013,[10]
西松建設,2018,Q2,-10.28037609835718,[10]
西松建設,2018,Q3,190.54060289305443,[10]
西松建設,2018,Q4,83.77028542967469,[10]
西松建設,2019,Q1,70.88585352073429,[10]
西松建設,2019,Q2,67.2692559604937,[10]
西松建設,2019,Q3,111.5337677125722,[10]
西松建設,2019,Q4,116.49990615423678,[10]
西松建設,2020,Q1,42.78450144879294,[10]
西松建設,2020,Q2,75.1680819727566,[10]
西松建設,2020,Q3,86.64613510972234,[10]
西松建設,2020,Q4,113.81992626791833,[10]
西華産業,2018,Q1,-9.590046076225551,[1000]
西華産業,2018,Q2,77.12869834144165,[1000]
西華産業,2018,Q3,-3.4642466913181273,[1000]
西華産業,2018,Q4,43.46604091263972,[1000]
西華産業,2019,Q1,26.736719464488754,[1000]
西華産業,2019,Q2,35.39049273885307,[1000]
西華産業,2019,Q3,33.88900472737205,[1000]
西華産業,2019,Q4,45.31115116911325,[1000]
西華産業,2020,Q1,67.4668451737976,[1000]
西華産業,2020,Q2,-67.16163017206668,[1000]
西華産業,2020,Q3,-71.07714274270748,[1000]
西華産業,2020,Q4,94.11489290766177,[1000]
西部ガスホールディングス,2018,Q1,39.40761806891349,[1000]
西部ガスホールディングス,2018,Q2,-29.290996777552458,[1000]
西部ガスホールディングス,2018,Q3,1.2158659218063144,[1000]
西部ガスホールディングス,2018,Q4,85.32685274826028,[1000]
西部ガスホールディングス,2019,Q1,35.502814435970556,[1000]
西部ガスホールディングス,2019,Q2,-7.706497390085047,[1000]
西部ガスホールディングス,2019,Q3,-22.317435427125826,[1000]
西部ガスホールディングス,2019,Q4,120.1388615256176,[1000]
西部ガスホールディングス,2020,Q1,37.38382212665192,[1000]
西部ガスホールディングス,2020,Q2,-34.47991613702762,[1000]
西部ガスホールディングス,2020,Q3,-9.666042493658209,[1000]
西部ガスホールディングス,2020,Q4,84.33130189476023,[1000]
豊田合成,2018,Q1,12.770896746081405,[0.1]
豊田合成,2018,Q2,-2.625707268259589,[0.1]
豊田合成,2018,Q3,108.59883093690964,[0.1]
豊田合成,2018,Q4,26.945861531874385,[0.1]
豊田合成,2019,Q1,50.05796761331634,[0.1]
豊田合成,2019,Q2,34.83045154378456,[0.1]
豊田合成,2019,Q3,28.28862739269405,[0.1]
豊田合成,2019,Q4,125.96185194355368,[0.1]
豊田合成,2020,Q1,-37.884783612509636,[0.1]
豊田合成,2020,Q2,74.69045521273438,[0.1]
豊田合成,2020,Q3,48.51703232722741,[0.1]
豊田合成,2020,Q4,105.57146659621617,[0.1]
近畿車両,2018,Q1,247.7692680019307,[100]
近畿車両,2018,Q2,265.2633958963062,[100]
近畿車両,2018,Q3,203.650700659522,[100]
近畿車両,2018,Q4,-339.0467499776555,[100]
近畿車両,2019,Q1,170.55051742767182,[100]
近畿車両,2019,Q2,94.23048725078166,[100]
近畿車両,2019,Q3,-58.59829248852632,[100]
近畿車両,2019,Q4,-332.96061230912244,[100]
近畿車両,2020,Q1,130.056434639447,[100]
近畿車両,2020,Q2,148.250179681044,[100]
近畿車両,2020,Q3,35.18375914353659,[100]
近畿車両,2020,Q4,-128.43453661058814,[100]
近鉄グループホールディングス,2018,Q1,-1.3856098995891308,[1000]
近鉄グループホールディングス,2018,Q2,59.0098177277027,[1000]
近鉄グループホールディングス,2018,Q3,51.3195742492635,[1000]
近鉄グループホールディングス,2018,Q4,54.038969781735,[1000]
近鉄グループホールディングス,2019,Q1,37.032982915383826,[1000]
近鉄グループホールディングス,2019,Q2,43.38767545104675,[1000]
近鉄グループホールディングス,2019,Q3,63.84701012662476,[1000]
近鉄グループホールディングス,2019,Q4,17.52344083636489,[1000]
近鉄グループホールディングス,2020,Q1,-91.2833236048443,[1000]
近鉄グループホールディングス,2020,Q2,-58.602272766738864,[1000]
近鉄グループホールディングス,2020,Q3,32.10376621128222,[1000]
近鉄グループホールディングス,2020,Q4,-33.05929907847126,[1000]
進学会ホールディングス,2018,Q1,30.71261945600287,[1000]
進学会ホールディングス,2018,Q2,34.00667493427844,[1000]
進学会ホールディングス,2018,Q3,29.07026290474448,[1000]
進学会ホールディングス,2018,Q4,33.511075938027496,[1000]
進学会ホールディングス,2019,Q1,45.861865079491395,[1000]
進学会ホールディングス,2019,Q2,16.80469476909659,[1000]
進学会ホールディングス,2019,Q3,14.752448807541274,[1000]
進学会ホールディングス,2019,Q4,-17.81019608999525,[1000]
進学会ホールディングス,2020,Q1,-21.624016337354284,[1000]
進学会ホールディングス,2020,Q2,39.78298185392663,[1000]
進学会ホールディングス,2020,Q3,-42.42654267250904,[1000]
進学会ホールディングス,2020,Q4,-119.63250423118659,[1000]
遠藤照明,2018,Q1,-88.6599060537186,[1000]
遠藤照明,2018,Q2,-0.19253693315877385,[1000]
遠藤照明,2018,Q3,92.08817374171045,[1000]
遠藤照明,2018,Q4,22.195241631169083,[1000]
遠藤照明,2019,Q1,15.427374997990519,[1000]
遠藤照明,2019,Q2,45.48495074771246,[1000]
遠藤照明,2019,Q3,6.390457541350813,[1000]
遠藤照明,2019,Q4,36.737978268109686,[1000]
遠藤照明,2020,Q1,-33.97053034499829,[1000]
遠藤照明,2020,Q2,-1.6567299508138547,[1000]
遠藤照明,2020,Q3,35.025145706297735,[1000]
遠藤照明,2020,Q4,-22.543870067064177,[1000]
都築電気,2018,Q1,-381.0132654366481,[0.1]
都築電気,2018,Q2,94.64687390676895,[0.1]
都築電気,2018,Q3,63.441086244009725,[0.1]
都築電気,2018,Q4,85.56735889909811,[0.1]
都築電気,2019,Q1,-158.6975993078698,[0.1]
都築電気,2019,Q2,-8.737323697723696,[0.1]
都築電気,2019,Q3,2.0163646788802367,[0.1]
都築電気,2019,Q4,45.58246129179955,[0.1]
都築電気,2020,Q1,7.655632999993145,[0.1]
都築電気,2020,Q2,63.995087490113576,[0.1]
都築電気,2020,Q3,-64.87388827430891,[0.1]
都築電気,2020,Q4,110.93822303799686,[0.1]
酉島製作所,2018,Q1,15.285762149243794,[1000]
酉島製作所,2018,Q2,13.21749876943818,[1000]
酉島製作所,2018,Q3,-13.288267817896468,[1000]
酉島製作所,2018,Q4,-45.0728802197161,[1000]
酉島製作所,2019,Q1,8.016070744948479,[1000]
酉島製作所,2019,Q2,-29.424643152653914,[1000]
酉島製作所,2019,Q3,-15.338884652917585,[1000]
酉島製作所,2019,Q4,55.48068906518321,[1000]
酉島製作所,2020,Q1,14.832574285665272,[1000]
酉島製作所,2020,Q2,-68.00231544900035,[1000]
酉島製作所,2020,Q3,32.92376684378044,[1000]
酉島製作所,2020,Q4,107.42901725578074,[1000]
酒井重工業,2018,Q1,-1482.4680832591062,[1000]
酒井重工業,2018,Q2,-348.9572595368694,[1000]
酒井重工業,2018,Q3,354.7094193995515,[1000]
酒井重工業,2018,Q4,-348.962867815178,[1000]
酒井重工業,2019,Q1,-14.091426219169328,[1000]
酒井重工業,2019,Q2,-25.149384107830073,[1000]
酒井重工業,2019,Q3,96.51255924797447,[1000]
酒井重工業,2019,Q4,-261.5783026405594,[1000]
酒井重工業,2020,Q1,-85.08834576265158,[1000]
酒井重工業,2020,Q2,51.24930902177886,[1000]
酒井重工業,2020,Q3,-140.4228412018853,[1000]
酒井重工業,2020,Q4,7.136451766656584,[1000]
野村マイクロ・サイエンス,2018,Q1,-12.421900972487114,[1000]
野村マイクロ・サイエンス,2018,Q2,20.27020052169977,[1000]
野村マイクロ・サイエンス,2018,Q3,25.65652089569933,[1000]
野村マイクロ・サイエンス,2018,Q4,12.226488066509809,[1000]
野村マイクロ・サイエンス,2019,Q1,29.363859179461755,[1000]
野村マイクロ・サイエンス,2019,Q2,28.523016556123643,[1000]
野村マイクロ・サイエンス,2019,Q3,67.56056531387777,[1000]
野村マイクロ・サイエンス,2019,Q4,89.06492262513652,[1000]
野村マイクロ・サイエンス,2020,Q1,21.740739193868272,[1000]
野村マイクロ・サイエンス,2020,Q2,69.86954901543774,[1000]
野村マイクロ・サイエンス,2020,Q3,125.962116590586,[1000]
野村マイクロ・サイエンス,2020,Q4,65.79132340389486,[1000]
野村不動産ホールディングス,2018,Q1,51.88579681022617,[1000]
野村不動産ホールディングス,2018,Q2,44.81247212260574,[1000]
野村不動産ホールディングス,2018,Q3,26.952585510276506,[1000]
野村不動産ホールディングス,2018,Q4,147.39329976374555,[1000]
野村不動産ホールディングス,2019,Q1,85.51153206020871,[1000]
野村不動産ホールディングス,2019,Q2,0.4315872502922833,[1000]
野村不動産ホールディングス,2019,Q3,21.074015546687995,[1000]
野村不動産ホールディングス,2019,Q4,121.45615317526082,[1000]
野村不動産ホールディングス,2020,Q1,79.36607630835644,[1000]
野村不動産ホールディングス,2020,Q2,40.088755780056246,[1000]
野村不動産ホールディングス,2020,Q3,57.41376354790033,[1000]
野村不動産ホールディングス,2020,Q4,87.63646801076668,[1000]
野村総合研究所,2018,Q1,49.24865780396448,[100]
野村総合研究所,2018,Q2,70.8807556641032,[100]
野村総合研究所,2018,Q3,42.31228026856598,[100]
野村総合研究所,2018,Q4,45.96450502787344,[100]
野村総合研究所,2019,Q1,39.633826672609395,[100]
野村総合研究所,2019,Q2,-27.068304093918513,[100]
野村総合研究所,2019,Q3,-35.968474823435855,[100]
野村総合研究所,2019,Q4,30.21828107441882,[100]
野村総合研究所,2020,Q1,48.32323056511543,[100]
野村総合研究所,2020,Q2,27.295984173476164,[100]
野村総合研究所,2020,Q3,29.121635339502994,[100]
野村総合研究所,2020,Q4,11.559295130581116,[100]
鉄建建設,2018,Q1,111.80214461793358,[10]
鉄建建設,2018,Q2,118.03217723799274,[10]
鉄建建設,2018,Q3,79.23164783886753,[10]
鉄建建設,2018,Q4,41.08908290587941,[10]
鉄建建設,2019,Q1,51.77136493499345,[10]
鉄建建設,2019,Q2,131.97615371051143,[10]
鉄建建設,2019,Q3,75.9710059702243,[10]
鉄建建設,2019,Q4,21.233490008692197,[10]
鉄建建設,2020,Q1,46.84198692079215,[10]
鉄建建設,2020,Q2,86.51867256326622,[10]
鉄建建設,2020,Q3,97.27028128998403,[10]
鉄建建設,2020,Q4,63.623490965550694,[10]
銭高組,2018,Q1,-429.63037198386905,[1000]
銭高組,2018,Q2,351.53122182353445,[1000]
銭高組,2018,Q3,693.9133955469051,[1000]
銭高組,2018,Q4,-45.31572577618837,[1000]
銭高組,2019,Q1,98.1518970331299,[1000]
銭高組,2019,Q2,119.7974963228363,[1000]
銭高組,2019,Q3,286.2007438534176,[1000]
銭高組,2019,Q4,122.3359632283695,[1000]
銭高組,2020,Q1,95.66700876449596,[1000]
銭高組,2020,Q2,366.4286995614487,[1000]
銭高組,2020,Q3,114.48279176407715,[1000]
銭高組,2020,Q4,47.8209644537838,[1000]
長瀬産業,2018,Q1,39.85852393104321,[1000]
長瀬産業,2018,Q2,39.02889731705781,[1000]
長瀬産業,2018,Q3,39.23067079789189,[1000]
長瀬産業,2018,Q4,34.066559323575945,[1000]
長瀬産業,2019,Q1,41.58346027112364,[1000]
長瀬産業,2019,Q2,33.286024388720676,[1000]
長瀬産業,2019,Q3,35.87626398912184,[1000]
長瀬産業,2019,Q4,10.113478002821537,[1000]
長瀬産業,2020,Q1,14.609202087125638,[1000]
長瀬産業,2020,Q2,48.43911521853033,[1000]
長瀬産業,2020,Q3,50.46745900581041,[1000]
長瀬産業,2020,Q4,47.92934043989682,[1000]
長谷工コーポレーション,2018,Q1,47.083111568941064,[1000]
長谷工コーポレーション,2018,Q2,55.83324031411722,[1000]
長谷工コーポレーション,2018,Q3,69.33156432714368,[1000]
長谷工コーポレーション,2018,Q4,83.71077431423804,[1000]
長谷工コーポレーション,2019,Q1,53.32024638898429,[1000]
長谷工コーポレーション,2019,Q2,80.32283569653296,[1000]
長谷工コーポレーション,2019,Q3,57.63520593273519,[1000]
長谷工コーポレーション,2019,Q4,65.7249059238284,[1000]
長谷工コーポレーション,2020,Q1,56.88814501026838,[1000]
長谷工コーポレーション,2020,Q2,33.90231739535237,[1000]
長谷工コーポレーション,2020,Q3,11.343040025835352,[1000]
長谷工コーポレーション,2020,Q4,44.384250197698286,[1000]
長野計器,2018,Q1,23.484243866409024,[1000]
長野計器,2018,Q2,5.10862973398039,[1000]
長野計器,2018,Q3,24.060031055977745,[1000]
長野計器,2018,Q4,23.341878069779373,[1000]
長野計器,2019,Q1,-5.304976165902438,[1000]
長野計器,2019,Q2,-8.144759629049624,[1000]
長野計器,2019,Q3,2.2489095328992086,[1000]
長野計器,2019,Q4,29.622814823399317,[1000]
長野計器,2020,Q1,17.79142317315735,[1000]
長野計器,2020,Q2,-8.142475760884569,[1000]
長野計器,2020,Q3,9.704050132628188,[1000]
長野計器,2020,Q4,15.716664914481665,[1000]
関東電化工業,2018,Q1,36.22496968718491,[1000]
関東電化工業,2018,Q2,14.102048892902033,[1000]
関東電化工業,2018,Q3,27.110939770929633,[1000]
関東電化工業,2018,Q4,67.74825443523633,[1000]
関東電化工業,2019,Q1,24.77485447408155,[1000]
関東電化工業,2019,Q2,-5.369268664941089,[1000]
関東電化工業,2019,Q3,28.031513389054084,[1000]
関東電化工業,2019,Q4,17.994835879415376,[1000]
関東電化工業,2020,Q1,11.630572006632775,[1000]
関東電化工業,2020,Q2,-19.94548785554221,[1000]
関東電化工業,2020,Q3,18.406787422495,[1000]
関東電化工業,2020,Q4,18.884623928429818,[1000]
関西スーパーマーケット,2018,Q1,17.02574135764953,[1000]
関西スーパーマーケット,2018,Q2,9.157204071651307,[1000]
関西スーパーマーケット,2018,Q3,14.414040252945732,[1000]
関西スーパーマーケット,2018,Q4,3.2246703781813544,[1000]
関西スーパーマーケット,2019,Q1,9.016030962193444,[1000]
関西スーパーマーケット,2019,Q2,9.251574373990326,[1000]
関西スーパーマーケット,2019,Q3,14.212146666540242,[1000]
関西スーパーマーケット,2019,Q4,12.853739887413148,[1000]
関西スーパーマーケット,2020,Q1,29.415384957676274,[1000]
関西スーパーマーケット,2020,Q2,12.893705627658747,[1000]
関西スーパーマーケット,2020,Q3,24.05813296823549,[1000]
関西スーパーマーケット,2020,Q4,8.996617241008327,[1000]
関西ペイント,2018,Q1,7.770926733620602,[10]
関西ペイント,2018,Q2,24.39422754739384,[10]
関西ペイント,2018,Q3,35.4828633928304,[10]
関西ペイント,2018,Q4,7.5837154779561615,[10]
関西ペイント,2019,Q1,39.16293040196244,[10]
関西ペイント,2019,Q2,19.999469801005603,[10]
関西ペイント,2019,Q3,12.921425976059474,[10]
関西ペイント,2019,Q4,-23.944388421825632,[10]
関西ペイント,2020,Q1,-22.50869528472054,[10]
関西ペイント,2020,Q2,0.6381292106608383,[10]
関西ペイント,2020,Q3,36.82456357845951,[10]
関西ペイント,2020,Q4,18.906857608107106,[10]
関電工,2018,Q1,25.008776486283708,[100]
関電工,2018,Q2,25.721058431335795,[100]
関電工,2018,Q3,16.833493250597,[100]
関電工,2018,Q4,35.04357988542168,[100]
関電工,2019,Q1,22.146644406610612,[100]
関電工,2019,Q2,28.309394643682147,[100]
関電工,2019,Q3,18.078089589563568,[100]
関電工,2019,Q4,37.00628824712966,[100]
関電工,2020,Q1,26.88411947693025,[100]
関電工,2020,Q2,27.126420274504817,[100]
関電工,2020,Q3,21.44720632528241,[100]
関電工,2020,Q4,27.254929037084324,[100]
阪和興業,2018,Q1,440.11520495962424,[1000]
阪和興業,2018,Q2,-314.2453384089875,[1000]
阪和興業,2018,Q3,326.1773562843954,[1000]
阪和興業,2018,Q4,131.39616094437935,[1000]
阪和興業,2019,Q1,164.65371748015457,[1000]
阪和興業,2019,Q2,128.99152556631773,[1000]
阪和興業,2019,Q3,44.14308263999014,[1000]
阪和興業,2019,Q4,153.24594323847418,[1000]
阪和興業,2020,Q1,-441.76258179420216,[1000]
阪和興業,2020,Q2,-1221.5350347484157,[1000]
阪和興業,2020,Q3,-151.2685462381631,[1000]
阪和興業,2020,Q4,-979.9402083128917,[1000]
阪急阪神ホールディングス,2018,Q1,38.56162796800913,[1000]
阪急阪神ホールディングス,2018,Q2,68.02952130537507,[1000]
阪急阪神ホールディングス,2018,Q3,47.21800615358873,[1000]
阪急阪神ホールディングス,2018,Q4,56.56655746660593,[1000]
阪急阪神ホールディングス,2019,Q1,43.509151157769864,[1000]
阪急阪神ホールディングス,2019,Q2,59.13221541907521,[1000]
阪急阪神ホールディングス,2019,Q3,46.18606810456369,[1000]
阪急阪神ホールディングス,2019,Q4,9.089985312370473,[1000]
阪急阪神ホールディングス,2020,Q1,0.4589275380097515,[1000]
阪急阪神ホールディングス,2020,Q2,-67.63749488102853,[1000]
阪急阪神ホールディングス,2020,Q3,-67.64984849736447,[1000]
阪急阪神ホールディングス,2020,Q4,46.6557300753351,[1000]
電気興業,2018,Q1,-58.191571161965165,[1000]
電気興業,2018,Q2,17.01223646939974,[1000]
電気興業,2018,Q3,7.055732076347631,[1000]
電気興業,2018,Q4,73.64850333718194,[1000]
電気興業,2019,Q1,15.573111053684672,[1000]
電気興業,2019,Q2,-31.828562963395797,[1000]
電気興業,2019,Q3,27.386725655755413,[1000]
電気興業,2019,Q4,78.50202921653853,[1000]
電気興業,2020,Q1,-19.16390650011617,[1000]
電気興業,2020,Q2,-2.5429201631695895,[1000]
電気興業,2020,Q3,104.91589860644625,[1000]
電気興業,2020,Q4,57.402611574245896,[1000]
電源開発,2018,Q1,102.1789989357751,[100]
電源開発,2018,Q2,23.598699302701732,[100]
電源開発,2018,Q3,122.40532641859465,[100]
電源開発,2018,Q4,20.887671424718008,[100]
電源開発,2019,Q1,133.78935746030618,[100]
電源開発,2019,Q2,49.80261014948514,[100]
電源開発,2019,Q3,71.85542958559546,[100]
電源開発,2019,Q4,33.71736260071758,[100]
電源開発,2020,Q1,66.46154960966396,[100]
電源開発,2020,Q2,105.84833051986577,[100]
電源開発,2020,Q3,32.898412748873,[100]
電源開発,2020,Q4,-238.81860641235096,[100]
電算,2018,Q1,11.140274734707866,[100]
電算,2018,Q2,-59.38455203370211,[100]
電算,2018,Q3,-63.194555279617354,[100]
電算,2018,Q4,-18.90009901919096,[100]
電算,2019,Q1,-38.17770416046866,[100]
電算,2019,Q2,14.77730956793365,[100]
電算,2019,Q3,-83.20027194753786,[100]
電算,2019,Q4,-98.57217405717458,[100]
電算,2020,Q1,-97.6783551103751,[100]
電算,2020,Q2,-18.99179200083195,[100]
電算,2020,Q3,-87.00560193752783,[100]
電算,2020,Q4,66.98147761904202,[100]
青山商事,2018,Q1,22.018678494536857,[0.01]
青山商事,2018,Q2,-23.87001360908539,[0.01]
青山商事,2018,Q3,21.918376245950753,[0.01]
青山商事,2018,Q4,17.46689055245622,[0.01]
青山商事,2019,Q1,17.574915262355717,[0.01]
青山商事,2019,Q2,16.731979161584007,[0.01]
青山商事,2019,Q3,-143.83974426779844,[0.01]
青山商事,2019,Q4,-72.4126744984228,[0.01]
青山商事,2020,Q1,-251.39801730447198,[0.01]
青山商事,2020,Q2,-82.4308078792742,[0.01]
青山商事,2020,Q3,-93.96956196332485,[0.01]
青山商事,2020,Q4,115.03850404621835,[0.01]
飛島建設,2018,Q1,7.42709387279608,[100]
飛島建設,2018,Q2,5.571815993403845,[100]
飛島建設,2018,Q3,91.6002779540588,[100]
飛島建設,2018,Q4,124.5144359456987,[100]
飛島建設,2019,Q1,42.850788022874774,[100]
飛島建設,2019,Q2,64.10760686024791,[100]
飛島建設,2019,Q3,102.56546852901778,[100]
飛島建設,2019,Q4,78.25689615481772,[100]
飛島建設,2020,Q1,18.97779906924235,[100]
飛島建設,2020,Q2,63.70710698933714,[100]
飛島建設,2020,Q3,13.762830393077216,[100]
飛島建設,2020,Q4,43.76511720243899,[100]
飯野海運,2018,Q1,17.651065267682192,[1000]
飯野海運,2018,Q2,7.025067167449533,[1000]
飯野海運,2018,Q3,9.714908935314352,[1000]
飯野海運,2018,Q4,3.9251741500242243,[1000]
飯野海運,2019,Q1,8.650105669359203,[1000]
飯野海運,2019,Q2,12.413526670574008,[1000]
飯野海運,2019,Q3,13.510829134834761,[1000]
飯野海運,2019,Q4,5.623925353808216,[1000]
飯野海運,2020,Q1,18.821306252035672,[1000]
飯野海運,2020,Q2,9.47582845551258,[1000]
飯野海運,2020,Q3,5.148047401701316,[1000]
飯野海運,2020,Q4,-6.490083466366581,[1000]
養命酒製造,2018,Q1,20.979661289007037,[100]
養命酒製造,2018,Q2,33.03115091584496,[100]
養命酒製造,2018,Q3,57.75736794554213,[100]
養命酒製造,2018,Q4,39.09607487906661,[100]
養命酒製造,2019,Q1,13.484348882531204,[100]
養命酒製造,2019,Q2,-4.548401910103578,[100]
養命酒製造,2019,Q3,-2.0346214565839205,[100]
養命酒製造,2019,Q4,41.741745870092565,[100]
養命酒製造,2020,Q1,38.61047536691695,[100]
養命酒製造,2020,Q2,-13.768749628743286,[100]
養命酒製造,2020,Q3,32.37057987066956,[100]
養命酒製造,2020,Q4,31.679511505586834,[100]
駒井ハルテック,2018,Q1,67.3291460602471,[1000]
駒井ハルテック,2018,Q2,63.942771035194255,[1000]
駒井ハルテック,2018,Q3,6.764032319109073,[1000]
駒井ハルテック,2018,Q4,131.84950673833092,[1000]
駒井ハルテック,2019,Q1,204.32879197305277,[1000]
駒井ハルテック,2019,Q2,-415.9132208058835,[1000]
駒井ハルテック,2019,Q3,-37.91452934391868,[1000]
駒井ハルテック,2019,Q4,-474.76188299505765,[1000]
駒井ハルテック,2020,Q1,199.10927356524533,[1000]
駒井ハルテック,2020,Q2,-28.07414315754637,[1000]
駒井ハルテック,2020,Q3,-8.476128312854783,[1000]
駒井ハルテック,2020,Q4,2.0205029874520353,[1000]
高圧ガス工業,2018,Q1,15.768299511760427,[1000]
高圧ガス工業,2018,Q2,13.456844542747131,[1000]
高圧ガス工業,2018,Q3,17.270868546997008,[1000]
高圧ガス工業,2018,Q4,13.707076268546325,[1000]
高圧ガス工業,2019,Q1,14.499345272673278,[1000]
高圧ガス工業,2019,Q2,13.459140541303329,[1000]
高圧ガス工業,2019,Q3,18.174822892387848,[1000]
高圧ガス工業,2019,Q4,13.547072544678624,[1000]
高圧ガス工業,2020,Q1,13.51025831169531,[1000]
高圧ガス工業,2020,Q2,13.920301935842316,[1000]
高圧ガス工業,2020,Q3,18.315409925464962,[1000]
高圧ガス工業,2020,Q4,15.315251545252886,[1000]
高島,2018,Q1,-38.060920010857636,[0.1]
高島,2018,Q2,180.4454888117748,[0.1]
高島,2018,Q3,163.7509639497561,[0.1]
高島,2018,Q4,71.9420837606608,[0.1]
高島,2019,Q1,26.22077645508017,[0.1]
高島,2019,Q2,24.903487200161464,[0.1]
高島,2019,Q3,31.85893172342844,[0.1]
高島,2019,Q4,40.74795260551122,[0.1]
