企業名,会計年度,四半期,y_hat_mraf,best_hyparam
高砂香料工業,2020,Q4,88.9944060522096,[2000 10]
高速,2018,Q1,27.862759999999668,[2000 10]
高速,2018,Q2,28.482758000000008,[2000 10]
高速,2018,Q3,33.88138999999946,[2000 10]
高速,2018,Q4,21.41752145833312,[2000 10]
高速,2019,Q1,28.772639999999797,[2000 10]
高速,2019,Q2,30.768649999999926,[2000 10]
高速,2019,Q3,35.36739499999992,[2000 10]
高速,2019,Q4,24.3416,[2000 10]
高速,2020,Q1,27.14830000000012,[2000 10]
高速,2020,Q2,28.45711999999984,[2000 10]
高速,2020,Q3,35.285464999999974,[2000 10]
高速,2020,Q4,27.46557500000015,[2000 10]
魚力,2018,Q1,5.041640000000003,[500 100]
魚力,2018,Q2,7.016180000000019,[500 100]
魚力,2018,Q3,25.14629999999993,[500 100]
魚力,2018,Q4,2.058839999999998,[500 100]
魚力,2019,Q1,16.006199999999996,[500 100]
魚力,2019,Q2,14.641779999999985,[500 100]
魚力,2019,Q3,23.903959999999973,[500 100]
魚力,2019,Q4,9.397459999999986,[500 100]
魚力,2020,Q1,14.065479999999988,[500 100]
魚力,2020,Q2,9.229740000000008,[500 100]
魚力,2020,Q3,24.18092000000003,[500 100]
魚力,2020,Q4,12.784160000000028,[500 100]
鶴見製作所,2018,Q1,30.485400000000016,[100 10]
鶴見製作所,2018,Q2,36.2993,[100 10]
鶴見製作所,2018,Q3,38.20749999999999,[100 10]
鶴見製作所,2018,Q4,40.574300000000015,[100 10]
鶴見製作所,2019,Q1,35.80339999999998,[100 10]
鶴見製作所,2019,Q2,36.79969999999999,[100 10]
鶴見製作所,2019,Q3,36.25790000000001,[100 10]
鶴見製作所,2019,Q4,46.15720000000004,[100 10]
鶴見製作所,2020,Q1,34.56799999999999,[100 10]
鶴見製作所,2020,Q2,34.80700000000001,[100 10]
鶴見製作所,2020,Q3,36.921399999999984,[100 10]
鶴見製作所,2020,Q4,51.13440000000005,[100 10]
鹿島,2018,Q1,28.12549999999999,[100 10]
鹿島,2018,Q2,26.09309999999999,[100 10]
鹿島,2018,Q3,25.85592191508856,[100 10]
鹿島,2018,Q4,34.81878751781716,[100 10]
鹿島,2019,Q1,39.86917343972713,[100 10]
鹿島,2019,Q2,46.20389999999997,[100 10]
鹿島,2019,Q3,49.09307343972712,[100 10]
鹿島,2019,Q4,52.55559999999998,[100 10]
鹿島,2020,Q1,52.44127343972716,[100 10]
鹿島,2020,Q2,54.73929999999999,[100 10]
鹿島,2020,Q3,44.31409999999999,[100 10]
鹿島,2020,Q4,53.73459999999997,[100 10]
ＡＮＡホールディングス,2018,Q1,51.74137158507388,[2000 10]
ＡＮＡホールディングス,2018,Q2,54.67770514493859,[2000 10]
ＡＮＡホールディングス,2018,Q3,106.93138171497986,[2000 10]
ＡＮＡホールディングス,2018,Q4,50.68255679592952,[2000 10]
ＡＮＡホールディングス,2019,Q1,57.84554878575408,[2000 10]
ＡＮＡホールディングス,2019,Q2,101.89884095443752,[2000 10]
ＡＮＡホールディングス,2019,Q3,115.85267839796434,[2000 10]
ＡＮＡホールディングス,2019,Q4,38.70009571158809,[2000 10]
ＡＮＡホールディングス,2020,Q1,-11.937812330582808,[2000 10]
ＡＮＡホールディングス,2020,Q2,-151.8409056475976,[2000 10]
ＡＮＡホールディングス,2020,Q3,-125.877442249634,[2000 10]
ＡＮＡホールディングス,2020,Q4,-238.37842796122035,[2000 10]
ＡＯＫＩホールディングス,2018,Q1,2.5692400000000104,[500 10]
ＡＯＫＩホールディングス,2018,Q2,3.5252600000000216,[500 10]
ＡＯＫＩホールディングス,2018,Q3,19.361379999999933,[500 10]
ＡＯＫＩホールディングス,2018,Q4,56.756938104958685,[500 10]
ＡＯＫＩホールディングス,2019,Q1,-2.87947999999999,[500 10]
ＡＯＫＩホールディングス,2019,Q2,-3.2964199999999764,[500 10]
ＡＯＫＩホールディングス,2019,Q3,7.144340000000027,[500 10]
ＡＯＫＩホールディングス,2019,Q4,28.833718104958496,[500 10]
ＡＯＫＩホールディングス,2020,Q1,-0.6207000000000019,[500 10]
ＡＯＫＩホールディングス,2020,Q2,-30.656980000000097,[500 10]
ＡＯＫＩホールディングス,2020,Q3,-11.712060000000015,[500 10]
ＡＯＫＩホールディングス,2020,Q4,47.26638000000016,[500 10]
ＣＤＧ,2018,Q1,10.167350000000058,[1000 10]
ＣＤＧ,2018,Q2,11.110813816693998,[1000 10]
ＣＤＧ,2018,Q3,28.190783205673643,[1000 10]
ＣＤＧ,2018,Q4,15.98326587779596,[1000 10]
ＣＤＧ,2019,Q1,12.731851755591965,[1000 10]
ＣＤＧ,2019,Q2,18.18205,[1000 10]
ＣＤＧ,2019,Q3,15.71462381669393,[1000 10]
ＣＤＧ,2019,Q4,24.180647633387743,[1000 10]
ＣＤＧ,2020,Q1,11.664900000000085,[1000 10]
ＣＤＧ,2020,Q2,18.94271381669392,[1000 10]
ＣＤＧ,2020,Q3,31.23072593371468,[1000 10]
ＣＤＧ,2020,Q4,24.36542496126543,[1000 10]
ＣＫサンエツ,2018,Q1,104.03,[100 10]
ＣＫサンエツ,2018,Q2,71.71720000000006,[100 10]
ＣＫサンエツ,2018,Q3,104.81460000000004,[100 10]
ＣＫサンエツ,2018,Q4,93.38069999999998,[100 10]
ＣＫサンエツ,2019,Q1,102.57459999999998,[100 10]
ＣＫサンエツ,2019,Q2,76.12520000000004,[100 10]
ＣＫサンエツ,2019,Q3,68.783,[100 10]
ＣＫサンエツ,2019,Q4,79.3563,[100 10]
ＣＫサンエツ,2020,Q1,72.25830000000003,[100 10]
ＣＫサンエツ,2020,Q2,37.3183,[100 10]
ＣＫサンエツ,2020,Q3,107.78339999999989,[100 10]
ＣＫサンエツ,2020,Q4,95.45919999999995,[100 10]
ＣＫＤ,2018,Q1,38.20639500000093,[2000 10]
ＣＫＤ,2018,Q2,27.344855000000287,[2000 10]
ＣＫＤ,2018,Q3,30.480030000000102,[2000 10]
ＣＫＤ,2018,Q4,26.51094000000015,[2000 10]
ＣＫＤ,2019,Q1,13.892784999999948,[2000 10]
ＣＫＤ,2019,Q2,9.173115000000042,[2000 10]
ＣＫＤ,2019,Q3,29.285289999999943,[2000 10]
ＣＫＤ,2019,Q4,31.437165000000185,[2000 10]
ＣＫＤ,2020,Q1,11.503625000000016,[2000 10]
ＣＫＤ,2020,Q2,11.50173499999989,[2000 10]
ＣＫＤ,2020,Q3,21.140540000000048,[2000 10]
ＣＫＤ,2020,Q4,28.71322000000002,[2000 10]
ＣＯＴＡ,2018,Q1,0.7848646673354696,[2000 10]
ＣＯＴＡ,2018,Q2,10.590661471710552,[2000 10]
ＣＯＴＡ,2018,Q3,38.95933997502054,[2000 10]
ＣＯＴＡ,2018,Q4,7.206740950415331,[2000 10]
ＣＯＴＡ,2019,Q1,2.537458979648783,[2000 10]
ＣＯＴＡ,2019,Q2,13.400265691106569,[2000 10]
ＣＯＴＡ,2019,Q3,28.474103722545355,[2000 10]
ＣＯＴＡ,2019,Q4,3.963066760483712,[2000 10]
ＣＯＴＡ,2020,Q1,3.920808457483957,[2000 10]
ＣＯＴＡ,2020,Q2,13.780133689855884,[2000 10]
ＣＯＴＡ,2020,Q3,35.18813570922444,[2000 10]
ＣＯＴＡ,2020,Q4,4.1423691607886175,[2000 10]
ＤＭ三井製糖ホールディングス,2018,Q1,81.70436786368639,[500 100]
ＤＭ三井製糖ホールディングス,2018,Q2,58.04747857579059,[500 100]
ＤＭ三井製糖ホールディングス,2018,Q3,71.72095999999999,[500 100]
ＤＭ三井製糖ホールディングス,2018,Q4,67.71257999999986,[500 100]
ＤＭ三井製糖ホールディングス,2019,Q1,73.52947999999985,[500 100]
ＤＭ三井製糖ホールディングス,2019,Q2,59.22091999999986,[500 100]
ＤＭ三井製糖ホールディングス,2019,Q3,51.43413999999981,[500 100]
ＤＭ三井製糖ホールディングス,2019,Q4,45.42152928789535,[500 100]
ＤＭ三井製糖ホールディングス,2020,Q1,46.80755999999992,[500 100]
ＤＭ三井製糖ホールディングス,2020,Q2,33.67944359105915,[500 100]
ＤＭ三井製糖ホールディングス,2020,Q3,30.15357715158184,[500 100]
ＤＭ三井製糖ホールディングス,2020,Q4,34.24156786368639,[500 100]
ＤＯＷＡホールディングス,2018,Q1,76.8327,[100 10]
ＤＯＷＡホールディングス,2018,Q2,96.13562614325078,[100 10]
ＤＯＷＡホールディングス,2018,Q3,78.83079999999997,[100 10]
ＤＯＷＡホールディングス,2018,Q4,92.6266,[100 10]
ＤＯＷＡホールディングス,2019,Q1,60.89739999999996,[100 10]
ＤＯＷＡホールディングス,2019,Q2,50.76719999999997,[100 10]
ＤＯＷＡホールディングス,2019,Q3,73.85520000000004,[100 10]
ＤＯＷＡホールディングス,2019,Q4,82.38420000000004,[100 10]
ＤＯＷＡホールディングス,2020,Q1,66.0708,[100 10]
ＤＯＷＡホールディングス,2020,Q2,70.12689999999996,[100 10]
ＤＯＷＡホールディングス,2020,Q3,68.62839999999997,[100 10]
ＤＯＷＡホールディングス,2020,Q4,83.55429999999997,[100 10]
ＤＴＳ,2018,Q1,56.388700000000014,[100 10]
ＤＴＳ,2018,Q2,61.95940000000002,[100 10]
ＤＴＳ,2018,Q3,59.90190000000005,[100 10]
ＤＴＳ,2018,Q4,72.44690000000003,[100 10]
ＤＴＳ,2019,Q1,68.22760000000007,[100 10]
ＤＴＳ,2019,Q2,61.13627131838989,[100 10]
ＤＴＳ,2019,Q3,49.61423207399369,[100 10]
ＤＴＳ,2019,Q4,40.56590000000002,[100 10]
ＤＴＳ,2020,Q1,40.483400000000046,[100 10]
ＤＴＳ,2020,Q2,37.34850000000003,[100 10]
ＤＴＳ,2020,Q3,34.100900000000024,[100 10]
ＤＴＳ,2020,Q4,40.50080000000005,[100 10]
ＥＩＺＯ,2018,Q1,47.61369999999997,[500 100]
ＥＩＺＯ,2018,Q2,63.40042000000001,[500 100]
ＥＩＺＯ,2018,Q3,76.24310000000006,[500 100]
ＥＩＺＯ,2018,Q4,54.134999999999984,[500 100]
ＥＩＺＯ,2019,Q1,29.298519999999986,[500 100]
ＥＩＺＯ,2019,Q2,72.38309999999987,[500 100]
ＥＩＺＯ,2019,Q3,72.1456000000001,[500 100]
ＥＩＺＯ,2019,Q4,86.3993199999999,[500 100]
ＥＩＺＯ,2020,Q1,16.89805999999998,[500 100]
ＥＩＺＯ,2020,Q2,39.884879999999896,[500 100]
ＥＩＺＯ,2020,Q3,82.10774000000016,[500 100]
ＥＩＺＯ,2020,Q4,91.05806000000015,[500 100]
ＦＵＪＩ,2018,Q1,44.39737689045799,[500 10]
ＦＵＪＩ,2018,Q2,47.73484563015255,[500 10]
ＦＵＪＩ,2018,Q3,50.13307999999974,[500 10]
ＦＵＪＩ,2018,Q4,49.83859999999982,[500 10]
ＦＵＪＩ,2019,Q1,42.69446563015253,[500 10]
ＦＵＪＩ,2019,Q2,48.72849999999976,[500 10]
ＦＵＪＩ,2019,Q3,45.0737456301525,[500 10]
ＦＵＪＩ,2019,Q4,45.65994563015254,[500 10]
ＦＵＪＩ,2020,Q1,43.48258563015251,[500 10]
ＦＵＪＩ,2020,Q2,41.16478563015264,[500 10]
ＦＵＪＩ,2020,Q3,41.380756890458045,[500 10]
ＦＵＪＩ,2020,Q4,46.329245630152464,[500 10]
Ｇ－７ホールディングス,2018,Q1,49.03226,[1000 10]
Ｇ－７ホールディングス,2018,Q2,45.570989999999945,[1000 10]
Ｇ－７ホールディングス,2018,Q3,88.68365000000074,[1000 10]
Ｇ－７ホールディングス,2018,Q4,58.84856000000013,[1000 10]
Ｇ－７ホールディングス,2019,Q1,59.29281999999997,[1000 10]
Ｇ－７ホールディングス,2019,Q2,75.88327000000078,[1000 10]
Ｇ－７ホールディングス,2019,Q3,99.76802000000056,[1000 10]
Ｇ－７ホールディングス,2019,Q4,67.01071332563558,[1000 10]
Ｇ－７ホールディングス,2020,Q1,65.75986856812968,[1000 10]
Ｇ－７ホールディングス,2020,Q2,60.03059678983848,[1000 10]
Ｇ－７ホールディングス,2020,Q3,61.73236073902989,[1000 10]
Ｇ－７ホールディングス,2020,Q4,24.15813064665134,[1000 10]
ＧＳＩクレオス,2018,Q1,5.674853429882873,[1000 100]
ＧＳＩクレオス,2018,Q2,44.3155441787358,[1000 100]
ＧＳＩクレオス,2018,Q3,45.71305063405162,[1000 100]
ＧＳＩクレオス,2018,Q4,44.602233544684296,[1000 100]
ＧＳＩクレオス,2019,Q1,27.84692000000012,[1000 100]
ＧＳＩクレオス,2019,Q2,45.29084354468428,[1000 100]
ＧＳＩクレオス,2019,Q3,43.24651354468429,[1000 100]
ＧＳＩクレオス,2019,Q4,40.70179708936802,[1000 100]
ＧＳＩクレオス,2020,Q1,46.30347354468402,[1000 100]
ＧＳＩクレオス,2020,Q2,63.84817999999933,[1000 100]
ＧＳＩクレオス,2020,Q3,71.06371999999968,[1000 100]
ＧＳＩクレオス,2020,Q4,44.40854000000018,[1000 100]
Ｈ．Ｕ．グループホールディング,2018,Q1,21.674580000000013,[500 100]
Ｈ．Ｕ．グループホールディング,2018,Q2,1.219679999999994,[500 100]
Ｈ．Ｕ．グループホールディング,2018,Q3,33.455120000000015,[500 100]
Ｈ．Ｕ．グループホールディング,2018,Q4,25.99968,[500 100]
Ｈ．Ｕ．グループホールディング,2019,Q1,30.51303999999997,[500 100]
Ｈ．Ｕ．グループホールディング,2019,Q2,2.434399999999993,[500 100]
Ｈ．Ｕ．グループホールディング,2019,Q3,63.02674000000007,[500 100]
Ｈ．Ｕ．グループホールディング,2019,Q4,-12.008240000000065,[500 100]
Ｈ．Ｕ．グループホールディング,2020,Q1,5.08072,[500 100]
Ｈ．Ｕ．グループホールディング,2020,Q2,-1.7353600000000005,[500 100]
Ｈ．Ｕ．グループホールディング,2020,Q3,3.552199999999987,[500 100]
Ｈ．Ｕ．グループホールディング,2020,Q4,-54.40441999999992,[500 100]
ＩＤホールディングス,2018,Q1,12.876796482237156,[100 10]
ＩＤホールディングス,2018,Q2,16.16979296447428,[100 10]
ＩＤホールディングス,2018,Q3,22.328680652304264,[100 10]
ＩＤホールディングス,2018,Q4,25.780085928948548,[100 10]
ＩＤホールディングス,2019,Q1,20.354096482237143,[100 10]
ＩＤホールディングス,2019,Q2,25.19859648223713,[100 10]
ＩＤホールディングス,2019,Q3,30.08939120559282,[100 10]
ＩＤホールディングス,2019,Q4,24.56008944671141,[100 10]
ＩＤホールディングス,2020,Q1,16.651499999999988,[100 10]
ＩＤホールディングス,2020,Q2,20.1157947233557,[100 10]
ＩＤホールディングス,2020,Q3,19.34329999999999,[100 10]
ＩＤホールディングス,2020,Q4,16.98729999999999,[100 10]
ＩＤＥＣ,2018,Q1,32.1355,[100 100]
ＩＤＥＣ,2018,Q2,35.92350000000001,[100 100]
ＩＤＥＣ,2018,Q3,36.4,[100 100]
ＩＤＥＣ,2018,Q4,32.123500000000014,[100 100]
ＩＤＥＣ,2019,Q1,32.85320000000001,[100 100]
ＩＤＥＣ,2019,Q2,31.575299999999988,[100 100]
ＩＤＥＣ,2019,Q3,29.48380000000001,[100 100]
ＩＤＥＣ,2019,Q4,15.888000000000002,[100 100]
ＩＤＥＣ,2020,Q1,20.7076,[100 100]
ＩＤＥＣ,2020,Q2,29.44360000000001,[100 100]
ＩＤＥＣ,2020,Q3,12.49899999999999,[100 100]
ＩＤＥＣ,2020,Q4,28.74250000000001,[100 100]
ＩＨＩ,2018,Q1,0.3732579235793953,[500 10]
ＩＨＩ,2018,Q2,9.455084621489275,[500 10]
ＩＨＩ,2018,Q3,65.3211378298495,[500 10]
ＩＨＩ,2018,Q4,63.68681556596979,[500 10]
ＩＨＩ,2019,Q1,58.57879999999994,[500 10]
ＩＨＩ,2019,Q2,46.16694,[500 10]
ＩＨＩ,2019,Q3,25.35991113194,[500 10]
ＩＨＩ,2019,Q4,21.16678000000005,[500 10]
ＩＨＩ,2020,Q1,36.51435691275645,[500 10]
ＩＨＩ,2020,Q2,12.141276688398236,[500 10]
ＩＨＩ,2020,Q3,28.242816987701826,[500 10]
ＩＨＩ,2020,Q4,18.10795397540364,[500 10]
Ｊ－オイルミルズ,2018,Q1,58.61503858259338,[1000 10]
Ｊ－オイルミルズ,2018,Q2,66.0094113925397,[1000 10]
Ｊ－オイルミルズ,2018,Q3,68.49306979751309,[1000 10]
Ｊ－オイルミルズ,2018,Q4,82.64124999999937,[1000 10]
Ｊ－オイルミルズ,2019,Q1,63.1685595950264,[1000 10]
Ｊ－オイルミルズ,2019,Q2,75.57352959502617,[1000 10]
Ｊ－オイルミルズ,2019,Q3,79.29510959502652,[1000 10]
Ｊ－オイルミルズ,2019,Q4,59.45363979751289,[1000 10]
Ｊ－オイルミルズ,2020,Q1,60.13308959502655,[1000 10]
Ｊ－オイルミルズ,2020,Q2,85.45797919005298,[1000 10]
Ｊ－オイルミルズ,2020,Q3,80.53848959502625,[1000 10]
Ｊ－オイルミルズ,2020,Q4,72.64023898756638,[1000 10]
ＪＡＬＵＸ,2018,Q1,55.95709999999998,[100 10]
ＪＡＬＵＸ,2018,Q2,58.33359999999997,[100 10]
ＪＡＬＵＸ,2018,Q3,61.70739999999998,[100 10]
ＪＡＬＵＸ,2018,Q4,58.29699999999999,[100 10]
ＪＡＬＵＸ,2019,Q1,52.5592,[100 10]
ＪＡＬＵＸ,2019,Q2,55.36690000000003,[100 10]
ＪＡＬＵＸ,2019,Q3,64.28690000000005,[100 10]
ＪＡＬＵＸ,2019,Q4,54.14440000000004,[100 10]
ＪＡＬＵＸ,2020,Q1,22.88029999999999,[100 10]
ＪＡＬＵＸ,2020,Q2,-10.954500000000005,[100 10]
ＪＡＬＵＸ,2020,Q3,-22.411499999999997,[100 10]
ＪＡＬＵＸ,2020,Q4,-29.681800000000003,[100 10]
ＪＢＣＣホールディングス,2018,Q1,8.489689999999966,[1000 10]
ＪＢＣＣホールディングス,2018,Q2,13.45550000000008,[1000 10]
ＪＢＣＣホールディングス,2018,Q3,19.80578000000005,[1000 10]
ＪＢＣＣホールディングス,2018,Q4,17.787770000000037,[1000 10]
ＪＢＣＣホールディングス,2019,Q1,19.683680000000024,[1000 10]
ＪＢＣＣホールディングス,2019,Q2,28.23549000000021,[1000 10]
ＪＢＣＣホールディングス,2019,Q3,26.381539999999912,[1000 10]
ＪＢＣＣホールディングス,2019,Q4,-2.633020000000005,[1000 10]
ＪＢＣＣホールディングス,2020,Q1,23.78674,[1000 10]
ＪＢＣＣホールディングス,2020,Q2,27.469459999999884,[1000 10]
ＪＢＣＣホールディングス,2020,Q3,27.997780000000027,[1000 10]
ＪＢＣＣホールディングス,2020,Q4,25.51496999999996,[1000 10]
ＪＣＲファーマ,2018,Q1,19.71729000000008,[1000 10]
ＪＣＲファーマ,2018,Q2,35.48173999999978,[1000 10]
ＪＣＲファーマ,2018,Q3,23.491400000000027,[1000 10]
ＪＣＲファーマ,2018,Q4,28.776749999999826,[1000 10]
ＪＣＲファーマ,2019,Q1,26.616919999999865,[1000 10]
ＪＣＲファーマ,2019,Q2,39.14871999999997,[1000 10]
ＪＣＲファーマ,2019,Q3,42.022490000000005,[1000 10]
ＪＣＲファーマ,2019,Q4,35.4773799999998,[1000 10]
ＪＣＲファーマ,2020,Q1,17.550889999999992,[1000 10]
ＪＣＲファーマ,2020,Q2,19.82176999999996,[1000 10]
ＪＣＲファーマ,2020,Q3,30.39639173981542,[1000 10]
ＪＣＲファーマ,2020,Q4,23.154608406482183,[1000 10]
ＪＣＵ,2018,Q1,100.03262680434636,[2000 10]
ＪＣＵ,2018,Q2,81.16625430723934,[2000 10]
ＪＣＵ,2018,Q3,71.54767866287303,[2000 10]
ＪＣＵ,2018,Q4,57.60685101092389,[2000 10]
ＪＣＵ,2019,Q1,45.51322985720946,[2000 10]
ＪＣＵ,2019,Q2,45.86035730910269,[2000 10]
ＪＣＵ,2019,Q3,44.86670172018299,[2000 10]
ＪＣＵ,2019,Q4,45.63969372594626,[2000 10]
ＪＣＵ,2020,Q1,41.69177686297308,[2000 10]
ＪＣＵ,2020,Q2,44.38495901315425,[2000 10]
ＪＣＵ,2020,Q3,44.67634076540888,[2000 10]
ＪＣＵ,2020,Q4,44.56673183090195,[2000 10]
ＪＦＥホールディングス,2018,Q1,42.52854926432274,[500 100]
ＪＦＥホールディングス,2018,Q2,67.24002100706302,[500 100]
ＪＦＥホールディングス,2018,Q3,34.54488777727208,[500 100]
ＪＦＥホールディングス,2018,Q4,21.053250534923933,[500 100]
ＪＦＥホールディングス,2019,Q1,21.82242172631714,[500 100]
ＪＦＥホールディングス,2019,Q2,9.343549139170117,[500 100]
ＪＦＥホールディングス,2019,Q3,9.646923500617516,[500 100]
ＪＦＥホールディングス,2019,Q4,4.211358188755215,[500 100]
ＪＦＥホールディングス,2020,Q1,-71.62348894068857,[500 100]
ＪＦＥホールディングス,2020,Q2,-40.16193307649411,[500 100]
ＪＦＥホールディングス,2020,Q3,-24.47352823466716,[500 100]
ＪＦＥホールディングス,2020,Q4,-136.04489103671975,[500 100]
ＪＫホールディングス,2018,Q1,18.671660000000006,[1000 10]
ＪＫホールディングス,2018,Q2,25.05795000000011,[1000 10]
ＪＫホールディングス,2018,Q3,30.943480000000005,[1000 10]
ＪＫホールディングス,2018,Q4,22.62280000000007,[1000 10]
