企業名,会計年度,四半期,y_hat_ml1_i_tuned_fine,best_hyparam
アドヴァングループ,2020,Q4,19.658448337390837,[0.04366043]
アネスト岩田,2018,Q1,19.43310973282014,[0.32919299]
アネスト岩田,2018,Q2,26.498150471041587,[0.32919299]
アネスト岩田,2018,Q3,19.580068709734547,[0.32919299]
アネスト岩田,2018,Q4,15.642998157146744,[0.32919299]
アネスト岩田,2019,Q1,17.49676300201736,[0.32919299]
アネスト岩田,2019,Q2,24.285657878341187,[0.32919299]
アネスト岩田,2019,Q3,9.324482737204953,[0.32919299]
アネスト岩田,2019,Q4,17.564578705825703,[0.32919299]
アネスト岩田,2020,Q1,12.550714058470934,[0.32919299]
アネスト岩田,2020,Q2,20.470121158760307,[0.32919299]
アネスト岩田,2020,Q3,19.859448954707915,[0.32919299]
アネスト岩田,2020,Q4,18.764864729405666,[0.32919299]
アマダ,2018,Q1,14.459376894846962,[34.30714136]
アマダ,2018,Q2,21.42669465817383,[34.30714136]
アマダ,2018,Q3,17.764102579678923,[34.30714136]
アマダ,2018,Q4,24.23832214974892,[34.30714136]
アマダ,2019,Q1,17.690760076035687,[34.30714136]
アマダ,2019,Q2,21.648892582159867,[34.30714136]
アマダ,2019,Q3,14.013088401393816,[34.30714136]
アマダ,2019,Q4,22.098529739346496,[34.30714136]
アマダ,2020,Q1,12.094576663122986,[34.30714136]
アマダ,2020,Q2,14.631412069550713,[34.30714136]
アマダ,2020,Q3,10.245126173870688,[34.30714136]
アマダ,2020,Q4,16.81969434548946,[34.30714136]
アマノ,2018,Q1,15.620523452592224,[4.55011049]
アマノ,2018,Q2,37.243881171786505,[4.55011049]
アマノ,2018,Q3,31.489641642769207,[4.55011049]
アマノ,2018,Q4,52.007522829935084,[4.55011049]
アマノ,2019,Q1,19.698311960036605,[4.55011049]
アマノ,2019,Q2,36.991245806580636,[4.55011049]
アマノ,2019,Q3,28.946505171338853,[4.55011049]
アマノ,2019,Q4,47.514164243801346,[4.55011049]
アマノ,2020,Q1,4.426192187868082,[4.55011049]
アマノ,2020,Q2,23.949849760872347,[4.55011049]
アマノ,2020,Q3,23.064639416180853,[4.55011049]
アマノ,2020,Q4,38.87655999864836,[4.55011049]
アミューズ,2018,Q1,34.85005181985302,[316.5799314]
アミューズ,2018,Q2,9.162274527757646,[316.5799314]
アミューズ,2018,Q3,31.038373395295203,[316.5799314]
アミューズ,2018,Q4,79.2526526921572,[316.5799314]
アミューズ,2019,Q1,87.23167458384805,[316.5799314]
アミューズ,2019,Q2,36.094630454246754,[316.5799314]
アミューズ,2019,Q3,59.40824650546177,[316.5799314]
アミューズ,2019,Q4,1.1717690036001578,[316.5799314]
アミューズ,2020,Q1,22.776432410169917,[316.5799314]
アミューズ,2020,Q2,60.29565163802971,[316.5799314]
アミューズ,2020,Q3,54.938228913087386,[316.5799314]
アミューズ,2020,Q4,7.867241611294801,[316.5799314]
アリアケジャパン,2018,Q1,40.41210311059466,[869.28998363]
アリアケジャパン,2018,Q2,44.064380173275765,[869.28998363]
アリアケジャパン,2018,Q3,48.02079491575728,[869.28998363]
アリアケジャパン,2018,Q4,42.399093490862434,[869.28998363]
アリアケジャパン,2019,Q1,70.74731057492926,[869.28998363]
アリアケジャパン,2019,Q2,65.90065470523955,[869.28998363]
アリアケジャパン,2019,Q3,62.737645662745294,[869.28998363]
アリアケジャパン,2019,Q4,82.54845369168837,[869.28998363]
アリアケジャパン,2020,Q1,61.315086893273204,[869.28998363]
アリアケジャパン,2020,Q2,52.660902590895375,[869.28998363]
アリアケジャパン,2020,Q3,58.930120020102656,[869.28998363]
アリアケジャパン,2020,Q4,75.70904322894918,[869.28998363]
アルインコ,2018,Q1,2.864356152224527,[0.11988622]
アルインコ,2018,Q2,32.85890609499319,[0.11988622]
アルインコ,2018,Q3,30.741541114449824,[0.11988622]
アルインコ,2018,Q4,6.578018202119914,[0.11988622]
アルインコ,2019,Q1,31.34141978727234,[0.11988622]
アルインコ,2019,Q2,33.412189527668176,[0.11988622]
アルインコ,2019,Q3,40.33201281197806,[0.11988622]
アルインコ,2019,Q4,10.909332215641157,[0.11988622]
アルインコ,2020,Q1,3.3319423587638397,[0.11988622]
アルインコ,2020,Q2,5.596286976374937,[0.11988622]
アルインコ,2020,Q3,21.96072102786319,[0.11988622]
アルインコ,2020,Q4,18.178897681751682,[0.11988622]
アルコニックス,2018,Q1,94.42547139794843,[141.10368144]
アルコニックス,2018,Q2,19.557512996344542,[141.10368144]
アルコニックス,2018,Q3,53.61798587637725,[141.10368144]
アルコニックス,2018,Q4,48.00008526623102,[141.10368144]
アルコニックス,2019,Q1,55.955823160695175,[141.10368144]
アルコニックス,2019,Q2,43.242299486780055,[141.10368144]
アルコニックス,2019,Q3,21.908027745240567,[141.10368144]
アルコニックス,2019,Q4,24.11006459382756,[141.10368144]
アルコニックス,2020,Q1,17.568498290485824,[141.10368144]
アルコニックス,2020,Q2,29.11108628582792,[141.10368144]
アルコニックス,2020,Q3,47.126349574777976,[141.10368144]
アルコニックス,2020,Q4,29.970103617270706,[141.10368144]
アルゴグラフィックス,2018,Q1,47.154480454524055,[869.28998363]
アルゴグラフィックス,2018,Q2,54.03368416767741,[869.28998363]
アルゴグラフィックス,2018,Q3,61.29239179418639,[869.28998363]
アルゴグラフィックス,2018,Q4,74.26162632924229,[869.28998363]
アルゴグラフィックス,2019,Q1,35.29980011543446,[869.28998363]
アルゴグラフィックス,2019,Q2,39.64490837205699,[869.28998363]
アルゴグラフィックス,2019,Q3,20.797018927952074,[869.28998363]
アルゴグラフィックス,2019,Q4,40.131834825111234,[869.28998363]
アルゴグラフィックス,2020,Q1,23.463897185641287,[869.28998363]
アルゴグラフィックス,2020,Q2,24.22030070966065,[869.28998363]
アルゴグラフィックス,2020,Q3,29.510592759026064,[869.28998363]
アルゴグラフィックス,2020,Q4,38.2579103305139,[869.28998363]
アルビス,2018,Q1,59.620285034153625,[51.38744795]
アルビス,2018,Q2,70.0027373180081,[51.38744795]
アルビス,2018,Q3,48.82636351368643,[51.38744795]
アルビス,2018,Q4,48.862570973626006,[51.38744795]
アルビス,2019,Q1,31.04947364395249,[51.38744795]
アルビス,2019,Q2,57.990067158129335,[51.38744795]
アルビス,2019,Q3,32.76216228364405,[51.38744795]
アルビス,2019,Q4,21.322307533376488,[51.38744795]
アルビス,2020,Q1,64.79108807422105,[51.38744795]
アルビス,2020,Q2,76.15097241812842,[51.38744795]
アルビス,2020,Q3,66.57736456034371,[51.38744795]
アルビス,2020,Q4,43.31198451355591,[51.38744795]
アルファ,2018,Q1,28.680915651548485,[1302.0785767]
アルファ,2018,Q2,29.77787805189253,[1302.0785767]
アルファ,2018,Q3,31.42828586261189,[1302.0785767]
アルファ,2018,Q4,32.99777777777778,[1302.0785767]
アルファ,2019,Q1,33.36654955685505,[1302.0785767]
アルファ,2019,Q2,33.20798791351115,[1302.0785767]
アルファ,2019,Q3,33.28943356871707,[1302.0785767]
アルファ,2019,Q4,32.765255244141,[1302.0785767]
アルファ,2020,Q1,20.16829850918399,[1302.0785767]
アルファ,2020,Q2,14.009616264329608,[1302.0785767]
アルファ,2020,Q3,3.6217349808476484,[1302.0785767]
アルファ,2020,Q4,22.92597039783425,[1302.0785767]
アルファシステムズ,2018,Q1,39.56697671711487,[51.38744795]
アルファシステムズ,2018,Q2,39.83994117686967,[51.38744795]
アルファシステムズ,2018,Q3,32.16514520640506,[51.38744795]
アルファシステムズ,2018,Q4,41.58214115862245,[51.38744795]
アルファシステムズ,2019,Q1,35.047209728572426,[51.38744795]
アルファシステムズ,2019,Q2,37.84096444631622,[51.38744795]
アルファシステムズ,2019,Q3,32.38752847258131,[51.38744795]
アルファシステムズ,2019,Q4,47.07863731525492,[51.38744795]
アルファシステムズ,2020,Q1,32.97900607417739,[51.38744795]
アルファシステムズ,2020,Q2,37.447278475807394,[51.38744795]
アルファシステムズ,2020,Q3,36.47847849307573,[51.38744795]
アルファシステムズ,2020,Q4,54.2236873478729,[51.38744795]
アルフレッサ　ホールディングス,2018,Q1,39.73606795880703,[115.29277325]
アルフレッサ　ホールディングス,2018,Q2,38.311855541063906,[115.29277325]
アルフレッサ　ホールディングス,2018,Q3,60.514678210873605,[115.29277325]
アルフレッサ　ホールディングス,2018,Q4,35.23988328158963,[115.29277325]
アルフレッサ　ホールディングス,2019,Q1,41.45380652261955,[115.29277325]
アルフレッサ　ホールディングス,2019,Q2,50.518649419942534,[115.29277325]
アルフレッサ　ホールディングス,2019,Q3,43.1838033707936,[115.29277325]
アルフレッサ　ホールディングス,2019,Q4,47.654221866323745,[115.29277325]
アルフレッサ　ホールディングス,2020,Q1,29.153778918235695,[115.29277325]
アルフレッサ　ホールディングス,2020,Q2,32.29683042362898,[115.29277325]
アルフレッサ　ホールディングス,2020,Q3,34.05030082703496,[115.29277325]
アルフレッサ　ホールディングス,2020,Q4,23.879615674270596,[115.29277325]
アルプスアルパイン,2018,Q1,37.70317688313398,[115.29277325]
アルプスアルパイン,2018,Q2,72.24431977138767,[115.29277325]
アルプスアルパイン,2018,Q3,69.16560302121052,[115.29277325]
アルプスアルパイン,2018,Q4,-23.85993014444803,[115.29277325]
アルプスアルパイン,2019,Q1,6.356683717502094,[115.29277325]
アルプスアルパイン,2019,Q2,58.29998259972275,[115.29277325]
アルプスアルパイン,2019,Q3,24.778018294314805,[115.29277325]
アルプスアルパイン,2019,Q4,-27.23477812963194,[115.29277325]
アルプスアルパイン,2020,Q1,-31.10275988976608,[115.29277325]
アルプスアルパイン,2020,Q2,-1.3211196393874687,[115.29277325]
アルプスアルパイン,2020,Q3,22.167641238801643,[115.29277325]
アルプスアルパイン,2020,Q4,-7.980046074167532,[115.29277325]
アルプス物流,2018,Q1,16.400951554261358,[4.55011049]
アルプス物流,2018,Q2,15.700065492813291,[4.55011049]
アルプス物流,2018,Q3,25.406416273896074,[4.55011049]
アルプス物流,2018,Q4,17.15217106509824,[4.55011049]
アルプス物流,2019,Q1,15.042958468443736,[4.55011049]
アルプス物流,2019,Q2,15.442790137378683,[4.55011049]
アルプス物流,2019,Q3,22.553130964480136,[4.55011049]
アルプス物流,2019,Q4,11.507890385421504,[4.55011049]
アルプス物流,2020,Q1,9.452822751949345,[4.55011049]
アルプス物流,2020,Q2,12.762211517575231,[4.55011049]
アルプス物流,2020,Q3,23.25601510397662,[4.55011049]
アルプス物流,2020,Q4,22.379332614327343,[4.55011049]
アンリツ,2018,Q1,6.476392468682818,[3.71779709]
アンリツ,2018,Q2,9.044078683773154,[3.71779709]
アンリツ,2018,Q3,17.188886994269847,[3.71779709]
アンリツ,2018,Q4,15.11449197365075,[3.71779709]
アンリツ,2019,Q1,10.134079906335735,[3.71779709]
アンリツ,2019,Q2,17.06989960119707,[3.71779709]
アンリツ,2019,Q3,19.96671370675307,[3.71779709]
アンリツ,2019,Q4,25.357716455181844,[3.71779709]
アンリツ,2020,Q1,22.01152143269436,[3.71779709]
アンリツ,2020,Q2,21.12812752468385,[3.71779709]
アンリツ,2020,Q3,24.826412370177092,[3.71779709]
アンリツ,2020,Q4,33.112921354811654,[3.71779709]
アートネイチャー,2018,Q1,4.7923888840480515,[2.48206508]
アートネイチャー,2018,Q2,11.810630816368288,[2.48206508]
アートネイチャー,2018,Q3,13.591843697304228,[2.48206508]
アートネイチャー,2018,Q4,12.901345774354839,[2.48206508]
アートネイチャー,2019,Q1,6.3249495592787905,[2.48206508]
アートネイチャー,2019,Q2,44.73867131494093,[2.48206508]
アートネイチャー,2019,Q3,-10.231777994037909,[2.48206508]
アートネイチャー,2019,Q4,10.252551659926052,[2.48206508]
アートネイチャー,2020,Q1,-39.241455356331514,[2.48206508]
アートネイチャー,2020,Q2,24.17341814397659,[2.48206508]
アートネイチャー,2020,Q3,34.25942041189715,[2.48206508]
アートネイチャー,2020,Q4,11.212255618214781,[2.48206508]
アーレスティ,2018,Q1,12.833403313304672,[34.30714136]
アーレスティ,2018,Q2,-29.403079341620582,[34.30714136]
アーレスティ,2018,Q3,42.25609366413184,[34.30714136]
アーレスティ,2018,Q4,37.093575420235254,[34.30714136]
アーレスティ,2019,Q1,11.421833265987061,[34.30714136]
アーレスティ,2019,Q2,-12.675741139344382,[34.30714136]
アーレスティ,2019,Q3,8.539534483221587,[34.30714136]
アーレスティ,2019,Q4,38.86227440394121,[34.30714136]
アーレスティ,2020,Q1,-50.798287506314395,[34.30714136]
アーレスティ,2020,Q2,-52.969590983268695,[34.30714136]
アーレスティ,2020,Q3,-20.24695126516589,[34.30714136]
アーレスティ,2020,Q4,36.211106019367946,[34.30714136]
イエローハット,2018,Q1,45.10805109960522,[8.34124196]
イエローハット,2018,Q2,65.51158730582011,[8.34124196]
イエローハット,2018,Q3,179.14050840279106,[8.34124196]
イエローハット,2018,Q4,73.92131803538706,[8.34124196]
イエローハット,2019,Q1,-2.574782530919421,[8.34124196]
イエローハット,2019,Q2,50.9564863997345,[8.34124196]
イエローハット,2019,Q3,63.02002933395434,[8.34124196]
イエローハット,2019,Q4,7.85913084984918,[8.34124196]
イエローハット,2020,Q1,38.66906354084841,[8.34124196]
イエローハット,2020,Q2,58.83847222451455,[8.34124196]
イエローハット,2020,Q3,118.13708564788938,[8.34124196]
イエローハット,2020,Q4,38.493186603024334,[8.34124196]
イソライト工業,2018,Q1,28.090121390257384,[0.03567399]
イソライト工業,2018,Q2,22.68876564390063,[0.03567399]
イソライト工業,2018,Q3,20.12527282546607,[0.03567399]
イソライト工業,2018,Q4,-4.1822155682366855,[0.03567399]
イソライト工業,2019,Q1,13.979824645977628,[0.03567399]
イソライト工業,2019,Q2,27.893151123214928,[0.03567399]
イソライト工業,2019,Q3,18.54924961082782,[0.03567399]
イソライト工業,2019,Q4,26.74362712235324,[0.03567399]
イソライト工業,2020,Q1,10.825656497651616,[0.03567399]
イソライト工業,2020,Q2,3.505905076617317,[0.03567399]
イソライト工業,2020,Q3,17.24117442940914,[0.03567399]
イソライト工業,2020,Q4,9.726155346623944,[0.03567399]
イチカワ,2018,Q1,1.2019444444444447,[1593.57846568]
イチカワ,2018,Q2,2.8036111111111115,[1593.57846568]
イチカワ,2018,Q3,3.032690913462579,[1593.57846568]
イチカワ,2018,Q4,3.970746469018135,[1593.57846568]
イチカワ,2019,Q1,4.4326909134625785,[1593.57846568]
イチカワ,2019,Q2,4.973524246795912,[1593.57846568]
イチカワ,2019,Q3,4.928524246795913,[1593.57846568]
イチカワ,2019,Q4,5.809635357907023,[1593.57846568]
イチカワ,2020,Q1,6.497968691240356,[1593.57846568]
イチカワ,2020,Q2,6.574357580129245,[1593.57846568]
イチカワ,2020,Q3,7.06519091346258,[1593.57846568]
イチカワ,2020,Q4,6.83269091346258,[1593.57846568]
イチケン,2018,Q1,25.47711238792971,[6.81544881]
イチケン,2018,Q2,192.54231024860974,[6.81544881]
イチケン,2018,Q3,151.23468903983948,[6.81544881]
イチケン,2018,Q4,107.0589764392871,[6.81544881]
イチケン,2019,Q1,90.75270016671323,[6.81544881]
イチケン,2019,Q2,80.76249910522701,[6.81544881]
イチケン,2019,Q3,121.86435275386222,[6.81544881]
イチケン,2019,Q4,137.29562480924736,[6.81544881]
イチケン,2020,Q1,92.83781253292031,[6.81544881]
イチケン,2020,Q2,59.64572838205316,[6.81544881]
イチケン,2020,Q3,164.4910761683593,[6.81544881]
イチケン,2020,Q4,56.01576659306472,[6.81544881]
イチネンホールディングス,2018,Q1,25.275555555555556,[1950.33723135]
イチネンホールディングス,2018,Q2,25.9775,[1950.33723135]
イチネンホールディングス,2018,Q3,28.109722222222224,[1950.33723135]
イチネンホールディングス,2018,Q4,28.677500000000002,[1950.33723135]
イチネンホールディングス,2019,Q1,29.143888888888892,[1950.33723135]
イチネンホールディングス,2019,Q2,29.87777777777778,[1950.33723135]
イチネンホールディングス,2019,Q3,30.573055555555566,[1950.33723135]
イチネンホールディングス,2019,Q4,31.189722222222226,[1950.33723135]
イチネンホールディングス,2020,Q1,32.50861111111112,[1950.33723135]
イチネンホールディングス,2020,Q2,33.10500000000001,[1950.33723135]
イチネンホールディングス,2020,Q3,32.165,[1950.33723135]
イチネンホールディングス,2020,Q4,33.04944444444445,[1950.33723135]
イノテック,2018,Q1,8.786944444444444,[474.19382974]
イノテック,2018,Q2,8.975833333333332,[474.19382974]
イノテック,2018,Q3,9.925833333333332,[474.19382974]
イノテック,2018,Q4,11.05861111111111,[474.19382974]
イノテック,2019,Q1,11.130277777777776,[474.19382974]
イノテック,2019,Q2,10.956388888888888,[474.19382974]
イノテック,2019,Q3,11.501388888888888,[474.19382974]
イノテック,2019,Q4,11.694444444444445,[474.19382974]
イノテック,2020,Q1,12.17861111111111,[474.19382974]
イノテック,2020,Q2,11.960277777777778,[474.19382974]
イノテック,2020,Q3,11.999855139739282,[474.19382974]
イノテック,2020,Q4,17.16538921505068,[474.19382974]
イビデン,2018,Q1,11.33889107562905,[580.35289817]
イビデン,2018,Q2,8.75842857931827,[580.35289817]
イビデン,2018,Q3,14.304821869619111,[580.35289817]
イビデン,2018,Q4,-8.751906666352987,[580.35289817]
イビデン,2019,Q1,7.324845877997177,[580.35289817]
イビデン,2019,Q2,3.7292109514888487,[580.35289817]
イビデン,2019,Q3,11.364218018166575,[580.35289817]
イビデン,2019,Q4,15.631907057667448,[580.35289817]
イビデン,2020,Q1,14.057838913314463,[580.35289817]
イビデン,2020,Q2,17.892115620143663,[580.35289817]
イビデン,2020,Q3,55.386042668691644,[580.35289817]
