企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
ＫＩＭＯＴＯ,2018,Q3,2,73,27,0.8264546990394592,"dict_items([('hidden_units', 788), ('learning_rate', 0.0002444296845351269)])",5764,"tensor(2.0360e-10, grad_fn=<MseLossBackward>)",2.05,9.766458
ＫＩＭＯＴＯ,2018,Q4,3,69,31,0.8170454502105713,"dict_items([('hidden_units', 916), ('learning_rate', 2.9050490609282923e-05)])",10000,"tensor(3.3735, grad_fn=<MseLossBackward>)",-1.82,9.078464
ＫＩＭＯＴＯ,2019,Q1,4,71,29,0.8011715412139893,"dict_items([('hidden_units', 628), ('learning_rate', 0.00026595777806333396)])",5647,"tensor(5.6581e-10, grad_fn=<MseLossBackward>)",-2.08,-4.9733524
ＫＩＭＯＴＯ,2019,Q2,5,64,36,0.8215577006340027,"dict_items([('hidden_units', 592), ('learning_rate', 2.24928898180235e-05)])",10000,"tensor(14.9800, grad_fn=<MseLossBackward>)",-17.29,-3.0920115
ＫＩＭＯＴＯ,2019,Q3,6,78,22,0.8461220860481262,"dict_items([('hidden_units', 322), ('learning_rate', 4.2744143561290564e-05)])",10000,"tensor(3.7215, grad_fn=<MseLossBackward>)",-1.43,2.867114
ＫＩＭＯＴＯ,2019,Q4,7,77,23,0.8830793499946594,"dict_items([('hidden_units', 290), ('learning_rate', 0.00025307459827157724)])",6826,"tensor(2.1726e-10, grad_fn=<MseLossBackward>)",4.16,-0.026691984
ＫＩＭＯＴＯ,2020,Q1,8,72,28,0.8576552271842957,"dict_items([('hidden_units', 98), ('learning_rate', 2.2665417622396704e-05)])",10000,"tensor(33.9710, grad_fn=<MseLossBackward>)",-5.57,0.5960262
ＫＩＭＯＴＯ,2020,Q2,9,84,16,0.6186065077781677,"dict_items([('hidden_units', 693), ('learning_rate', 4.23390346279925e-05)])",10000,"tensor(0.0948, grad_fn=<MseLossBackward>)",-2.59,4.148324
ＫＩＭＯＴＯ,2020,Q3,10,93,7,0.6011363863945007,"dict_items([('hidden_units', 1), ('learning_rate', 0.00039983283786354946)])",10000,"tensor(63.1369, grad_fn=<MseLossBackward>)",9.03,2.4677486
ＫＩＭＯＴＯ,2020,Q4,11,72,28,0.7622699737548828,"dict_items([('hidden_units', 1), ('learning_rate', 2.147165811742099e-05)])",10000,"tensor(95.6838, grad_fn=<MseLossBackward>)",9.66,-0.59180826
ＫＯＡ,2018,Q1,0,53,47,0.09962084889411926,"dict_items([('hidden_units', 991), ('learning_rate', 0.03569112150834897)])",333,"tensor(1.4452e-12, grad_fn=<MseLossBackward>)",30.67,27.948875
ＫＯＡ,2018,Q2,1,65,35,0.10403699427843094,"dict_items([('hidden_units', 870), ('learning_rate', 0.03893568798844706)])",178,"tensor(6.1944e-06, grad_fn=<MseLossBackward>)",-6.34,26.311798
ＫＯＡ,2018,Q3,2,68,32,0.9936017990112305,"dict_items([('hidden_units', 43), ('learning_rate', 4.8237769099913516e-05)])",10000,"tensor(66.5868, grad_fn=<MseLossBackward>)",-17.03,17.171635
ＫＯＡ,2018,Q4,3,60,40,0.9746505618095398,"dict_items([('hidden_units', 257), ('learning_rate', 0.00032785031758461407)])",8780,"tensor(2.5675e-10, grad_fn=<MseLossBackward>)",20.43,-15.653684
ＫＯＡ,2019,Q1,4,67,33,0.9774168133735657,"dict_items([('hidden_units', 525), ('learning_rate', 2.9810984418784063e-05)])",10000,"tensor(35.0178, grad_fn=<MseLossBackward>)",13.04,21.50816
ＫＯＡ,2019,Q2,5,73,27,0.9912452101707458,"dict_items([('hidden_units', 348), ('learning_rate', 8.484514582781906e-05)])",10000,"tensor(0.9360, grad_fn=<MseLossBackward>)",5.11,19.449316
ＫＯＡ,2019,Q3,6,75,25,0.943054735660553,"dict_items([('hidden_units', 707), ('learning_rate', 0.00476988321433112)])",912,"tensor(2.4354e-11, grad_fn=<MseLossBackward>)",0.91,0.103434086
ＫＯＡ,2019,Q4,7,63,37,0.7889747023582458,"dict_items([('hidden_units', 118), ('learning_rate', 0.010123110903383976)])",2486,"tensor(5.9930e-11, grad_fn=<MseLossBackward>)",10.21,-4.5019684
ＫＯＡ,2020,Q1,8,78,22,0.7002012133598328,"dict_items([('hidden_units', 733), ('learning_rate', 0.0034466561771364732)])",1127,"tensor(2.3821e-11, grad_fn=<MseLossBackward>)",3.98,10.566349
ＫＯＡ,2020,Q2,9,87,13,0.6048247218132019,"dict_items([('hidden_units', 260), ('learning_rate', 0.005676806344318217)])",2362,"tensor(1.3171e-10, grad_fn=<MseLossBackward>)",3.65,8.230234
ＫＯＡ,2020,Q3,10,81,19,0.510320246219635,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(197.1892, grad_fn=<MseLossBackward>)",15.45,6.1370325
ＫＯＡ,2020,Q4,11,68,32,0.511265218257904,"dict_items([('hidden_units', 417), ('learning_rate', 0.0071469592025531275)])",919,"tensor(3.1123e-11, grad_fn=<MseLossBackward>)",32.03,7.560856
ＫＹＢ,2018,Q1,0,60,40,0.2886752486228943,"dict_items([('hidden_units', 613), ('learning_rate', 0.048896361228914824)])",141,"tensor(0.0003, grad_fn=<MseLossBackward>)",142.08,77.34323
ＫＹＢ,2018,Q2,1,65,35,0.4103207588195801,"dict_items([('hidden_units', 921), ('learning_rate', 0.0313070230628386)])",308,"tensor(1.8654e-11, grad_fn=<MseLossBackward>)",-610.76,58.048443
ＫＹＢ,2018,Q3,2,49,51,0.5763242244720459,"dict_items([('hidden_units', 979), ('learning_rate', 0.2033443191407816)])",7,"tensor(12447.7969, grad_fn=<MseLossBackward>)",-148.16,-13.978228
ＫＹＢ,2018,Q4,3,71,29,0.7740654945373535,"dict_items([('hidden_units', 813), ('learning_rate', 0.9115989369457337)])",106,"tensor(1270.1237, grad_fn=<MseLossBackward>)",-352.36,-161.49097
ＫＹＢ,2019,Q1,4,52,48,0.9909982085227966,"dict_items([('hidden_units', 959), ('learning_rate', 0.008322788961333248)])",658,"tensor(0.2825, grad_fn=<MseLossBackward>)",69.77,-332.56012
ＫＹＢ,2019,Q2,5,72,28,0.9930443167686462,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",588,"tensor(16670.8105, grad_fn=<MseLossBackward>)",-4.56,-0.43325707
ＫＹＢ,2019,Q3,6,70,30,0.8420019745826721,"dict_items([('hidden_units', 953), ('learning_rate', 0.010237309373458587)])",435,"tensor(63.8947, grad_fn=<MseLossBackward>)",-348.64,13.711407
ＫＹＢ,2019,Q4,7,66,34,0.8338361382484436,"dict_items([('hidden_units', 631), ('learning_rate', 0.01284665249630938)])",449,"tensor(2186.3157, grad_fn=<MseLossBackward>)",-2139.11,-211.44513
ＫＹＢ,2020,Q1,8,53,47,0.8352276682853699,"dict_items([('hidden_units', 649), ('learning_rate', 0.010894234741392395)])",571,"tensor(61177.5273, grad_fn=<MseLossBackward>)",-149.82,-153.6002
ＫＹＢ,2020,Q2,9,65,35,0.8320742249488831,"dict_items([('hidden_units', 679), ('learning_rate', 0.010152998161951953)])",2352,"tensor(211.0123, grad_fn=<MseLossBackward>)",2.75,364.8917
ＫＹＢ,2020,Q3,10,85,15,0.9327382445335388,"dict_items([('hidden_units', 9), ('learning_rate', 0.0002858891912235396)])",10000,"tensor(143300.6719, grad_fn=<MseLossBackward>)",269.85,3.5174446
ＫＹＢ,2020,Q4,11,72,28,0.9514546394348145,"dict_items([('hidden_units', 495), ('learning_rate', 1.933176742500356e-05)])",10000,"tensor(134714.9844, grad_fn=<MseLossBackward>)",546.19,-21.541105
ＬＩＸＩＬ,2018,Q1,0,59,41,0.923759400844574,"dict_items([('hidden_units', 247), ('learning_rate', 0.026187190710564502)])",781,"tensor(6.6343e-10, grad_fn=<MseLossBackward>)",10.58,53.674484
ＬＩＸＩＬ,2018,Q2,1,60,40,0.8257164359092712,"dict_items([('hidden_units', 806), ('learning_rate', 0.011651182091132998)])",156,"tensor(0.0054, grad_fn=<MseLossBackward>)",-40.32,19.590563
ＬＩＸＩＬ,2018,Q3,2,67,33,0.5908269882202148,"dict_items([('hidden_units', 418), ('learning_rate', 0.0399597228313506)])",185,"tensor(1.0598e-05, grad_fn=<MseLossBackward>)",37.1,68.26508
ＬＩＸＩＬ,2018,Q4,3,58,42,0.5880230069160461,"dict_items([('hidden_units', 418), ('learning_rate', 0.0399597228313506)])",164,"tensor(7.2380e-05, grad_fn=<MseLossBackward>)",-187.28,13.8571825
ＬＩＸＩＬ,2019,Q1,4,52,48,0.7677357792854309,"dict_items([('hidden_units', 333), ('learning_rate', 0.06794431167873745)])",58,"tensor(1.2686, grad_fn=<MseLossBackward>)",44.42,-32.33426
ＬＩＸＩＬ,2019,Q2,5,54,46,0.7355168461799622,"dict_items([('hidden_units', 194), ('learning_rate', 0.12303491902670305)])",81,"tensor(0.0559, grad_fn=<MseLossBackward>)",35.32,-23.710732
ＬＩＸＩＬ,2019,Q3,6,57,43,0.7003158926963806,"dict_items([('hidden_units', 517), ('learning_rate', 0.049126629205374577)])",58,"tensor(2.0578, grad_fn=<MseLossBackward>)",26.04,-5.0814066
ＬＩＸＩＬ,2019,Q4,7,65,35,0.6890655159950256,"dict_items([('hidden_units', 331), ('learning_rate', 0.12332432593959364)])",57,"tensor(0.2098, grad_fn=<MseLossBackward>)",-62.64,78.5836
ＬＩＸＩＬ,2020,Q1,8,59,41,0.565877377986908,"dict_items([('hidden_units', 428), ('learning_rate', 0.11432161504099085)])",43,"tensor(2.3032, grad_fn=<MseLossBackward>)",-12.82,-36.14907
ＬＩＸＩＬ,2020,Q2,9,80,20,0.9941074252128601,"dict_items([('hidden_units', 60), ('learning_rate', 0.06297146588344421)])",424,"tensor(6.6919, grad_fn=<MseLossBackward>)",50.28,19.338736
ＬＩＸＩＬ,2020,Q3,10,65,35,0.9813966751098633,"dict_items([('hidden_units', 86), ('learning_rate', 0.07004493666178667)])",387,"tensor(0.0201, grad_fn=<MseLossBackward>)",95.88,89.51807
ＬＩＸＩＬ,2020,Q4,11,69,31,0.978201687335968,"dict_items([('hidden_units', 48), ('learning_rate', 0.06676919079638485)])",921,"tensor(0.0143, grad_fn=<MseLossBackward>)",-19.42,20.961788
ＭＡＲＵＷＡ,2018,Q1,0,58,42,0.1103738471865654,"dict_items([('hidden_units', 768), ('learning_rate', 0.18543169506145454)])",214,"tensor(0.0098, grad_fn=<MseLossBackward>)",122.11,122.619835
ＭＡＲＵＷＡ,2018,Q2,1,61,39,0.13015271723270416,"dict_items([('hidden_units', 674), ('learning_rate', 0.20666899732604166)])",219,"tensor(0.2482, grad_fn=<MseLossBackward>)",139.42,132.85927
ＭＡＲＵＷＡ,2018,Q3,2,45,55,0.03747081756591797,"dict_items([('hidden_units', 941), ('learning_rate', 0.2154413966746602)])",211,"tensor(0.0025, grad_fn=<MseLossBackward>)",129.97,138.64178
ＭＡＲＵＷＡ,2018,Q4,3,51,49,0.022986091673374176,"dict_items([('hidden_units', 625), ('learning_rate', 0.34901691133504475)])",9,"tensor(1620.4180, grad_fn=<MseLossBackward>)",156.4,35.70118
ＭＡＲＵＷＡ,2019,Q1,4,53,47,0.031083514913916588,"dict_items([('hidden_units', 548), ('learning_rate', 0.42446033042222864)])",262,"tensor(6.7257, grad_fn=<MseLossBackward>)",122.82,137.21118
ＭＡＲＵＷＡ,2019,Q2,5,51,49,0.027811044827103615,"dict_items([('hidden_units', 483), ('learning_rate', 0.4507869912101363)])",224,"tensor(15.7306, grad_fn=<MseLossBackward>)",109.69,138.07918
ＭＡＲＵＷＡ,2019,Q3,6,50,50,0.011925066821277142,"dict_items([('hidden_units', 249), ('learning_rate', 0.9972376473671735)])",75,"tensor(125.5049, grad_fn=<MseLossBackward>)",98.83,126.38861
ＭＡＲＵＷＡ,2019,Q4,7,49,51,0.022433316335082054,"dict_items([('hidden_units', 808), ('learning_rate', 0.2803865819179782)])",298,"tensor(0.0021, grad_fn=<MseLossBackward>)",146.5,121.07165
ＭＡＲＵＷＡ,2020,Q1,8,49,51,0.02462780475616455,"dict_items([('hidden_units', 623), ('learning_rate', 0.37046248832291273)])",258,"tensor(0.2753, grad_fn=<MseLossBackward>)",117.21,135.58742
ＭＡＲＵＷＡ,2020,Q2,9,50,50,0.024032553657889366,"dict_items([('hidden_units', 286), ('learning_rate', 0.924740637088555)])",116,"tensor(47.3067, grad_fn=<MseLossBackward>)",138.59,125.73877
ＭＡＲＵＷＡ,2020,Q3,10,52,48,0.01754503883421421,"dict_items([('hidden_units', 911), ('learning_rate', 0.243297532479795)])",28,"tensor(285.5505, grad_fn=<MseLossBackward>)",155.98,117.54657
ＭＡＲＵＷＡ,2020,Q4,11,52,48,0.02645346336066723,"dict_items([('hidden_units', 885), ('learning_rate', 0.24865909077774956)])",318,"tensor(3.1133, grad_fn=<MseLossBackward>)",150.539,146.03635
ＭＵＴＯＨホールディングス,2018,Q1,0,80,20,0.9020216464996338,"dict_items([('hidden_units', 791), ('learning_rate', 6.108362846802305e-05)])",9762,"tensor(7.5686e-10, grad_fn=<MseLossBackward>)",10.86,-10.9848
ＭＵＴＯＨホールディングス,2018,Q2,1,84,16,0.8604385256767273,"dict_items([('hidden_units', 995), ('learning_rate', 3.9705369238851876e-05)])",10000,"tensor(0.0008, grad_fn=<MseLossBackward>)",34.21,-10.342829
ＭＵＴＯＨホールディングス,2018,Q3,2,75,25,0.9375008940696716,"dict_items([('hidden_units', 743), ('learning_rate', 7.203459680856155e-05)])",8434,"tensor(4.2764e-09, grad_fn=<MseLossBackward>)",-9.72,4.373888
ＭＵＴＯＨホールディングス,2018,Q4,3,78,22,0.8483436107635498,"dict_items([('hidden_units', 696), ('learning_rate', 0.0003485084929414935)])",3259,"tensor(5.2173e-09, grad_fn=<MseLossBackward>)",-21.14,-8.258511
ＭＵＴＯＨホールディングス,2019,Q1,4,57,43,0.7443634867668152,"dict_items([('hidden_units', 873), ('learning_rate', 0.02318390578849866)])",89,"tensor(0.0091, grad_fn=<MseLossBackward>)",-19.79,-20.289034
ＭＵＴＯＨホールディングス,2019,Q2,5,60,40,0.8221674561500549,"dict_items([('hidden_units', 1000), ('learning_rate', 0.022929079134043323)])",39,"tensor(1.5860, grad_fn=<MseLossBackward>)",-4.67,-18.145983
ＭＵＴＯＨホールディングス,2019,Q3,6,76,24,0.35829558968544006,"dict_items([('hidden_units', 442), ('learning_rate', 0.2417823332334445)])",311,"tensor(1.0741, grad_fn=<MseLossBackward>)",-50.14,-9.0325575
ＭＵＴＯＨホールディングス,2019,Q4,7,55,45,0.5015473961830139,"dict_items([('hidden_units', 748), ('learning_rate', 0.016293399664847313)])",142,"tensor(3.3779, grad_fn=<MseLossBackward>)",-148.65,-37.163433
ＭＵＴＯＨホールディングス,2020,Q1,8,70,30,0.4731789529323578,"dict_items([('hidden_units', 205), ('learning_rate', 0.24580300161477667)])",22,"tensor(411.3106, grad_fn=<MseLossBackward>)",-108.41,-46.567184
ＭＵＴＯＨホールディングス,2020,Q2,9,61,39,0.6016711592674255,"dict_items([('hidden_units', 562), ('learning_rate', 0.016907996554239524)])",571,"tensor(4.2807e-11, grad_fn=<MseLossBackward>)",-21.85,-90.57925
ＭＵＴＯＨホールディングス,2020,Q3,10,68,32,0.6025450825691223,"dict_items([('hidden_units', 653), ('learning_rate', 0.015964187361760796)])",641,"tensor(1.9584e-11, grad_fn=<MseLossBackward>)",-121.69,-72.385315
ＭＵＴＯＨホールディングス,2020,Q4,11,62,38,0.6753955483436584,"dict_items([('hidden_units', 478), ('learning_rate', 0.017802872700371536)])",657,"tensor(1.5744e-11, grad_fn=<MseLossBackward>)",-6.806549,-105.042694
ＮＥＣ,2018,Q1,0,58,42,0.901430070400238,"dict_items([('hidden_units', 30), ('learning_rate', 0.08997838122352605)])",340,"tensor(1.0910e-10, grad_fn=<MseLossBackward>)",-22.17,77.18105
ＮＥＣ,2018,Q2,1,65,35,0.8470736145973206,"dict_items([('hidden_units', 113), ('learning_rate', 0.046851668662906666)])",156,"tensor(4.2704e-05, grad_fn=<MseLossBackward>)",57.43,-5.7050447
ＮＥＣ,2018,Q3,2,63,37,0.9036572575569153,"dict_items([('hidden_units', 298), ('learning_rate', 0.010833219596193306)])",594,"tensor(1.0312e-11, grad_fn=<MseLossBackward>)",-5.8,23.06453
ＮＥＣ,2018,Q4,3,70,30,0.9456348419189453,"dict_items([('hidden_units', 221), ('learning_rate', 4.2817809416438924e-05)])",10000,"tensor(133.9400, grad_fn=<MseLossBackward>)",125.31,10.428883
ＮＥＣ,2019,Q1,4,76,24,0.9319072365760803,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",1012,"tensor(966.5315, grad_fn=<MseLossBackward>)",12.57,0.23241818
ＮＥＣ,2019,Q2,5,83,17,0.9826891422271729,"dict_items([('hidden_units', 564), ('learning_rate', 9.518229926150278e-05)])",9412,"tensor(0.0017, grad_fn=<MseLossBackward>)",99.73,87.89743
ＮＥＣ,2019,Q3,6,71,29,0.9725919365882874,"dict_items([('hidden_units', 574), ('learning_rate', 4.5527512204392425e-05)])",10000,"tensor(21.9493, grad_fn=<MseLossBackward>)",77.18,6.2945123
ＮＥＣ,2019,Q4,7,71,29,0.9848672747612,"dict_items([('hidden_units', 386), ('learning_rate', 1.8448488953965885e-05)])",10000,"tensor(584.5696, grad_fn=<MseLossBackward>)",195.58,41.3397
ＮＥＣ,2020,Q1,8,72,28,0.9836037755012512,"dict_items([('hidden_units', 6), ('learning_rate', 0.00028387258628380276)])",10000,"tensor(1970.4624, grad_fn=<MseLossBackward>)",-19.27,12.7315445
ＮＥＣ,2020,Q2,9,61,39,0.9293420910835266,"dict_items([('hidden_units', 865), ('learning_rate', 0.011500276685569914)])",757,"tensor(4.5812e-11, grad_fn=<MseLossBackward>)",59.47,145.20024
ＮＥＣ,2020,Q3,10,62,38,0.908283531665802,"dict_items([('hidden_units', 545), ('learning_rate', 0.016186451263183146)])",976,"tensor(2.8191e-10, grad_fn=<MseLossBackward>)",159.74,40.516464
ＮＥＣ,2020,Q4,11,67,33,0.9969100952148438,"dict_items([('hidden_units', 384), ('learning_rate', 4.169127341227312e-05)])",10000,"tensor(812.2270, grad_fn=<MseLossBackward>)",348.89,98.57652
ＮＥＣネッツエスアイ,2018,Q1,0,60,40,0.8421826958656311,"dict_items([('hidden_units', 81), ('learning_rate', 0.2687198574723819)])",397,"tensor(0.0206, grad_fn=<MseLossBackward>)",-4.15,-11.075801
ＮＥＣネッツエスアイ,2018,Q2,1,84,16,0.9384956359863281,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(1460.5031, grad_fn=<MseLossBackward>)",42.66,4.7374525
ＮＥＣネッツエスアイ,2018,Q3,2,78,22,0.9427796006202698,"dict_items([('hidden_units', 3), ('learning_rate', 2.0763602647853313e-05)])",10000,"tensor(1677.2217, grad_fn=<MseLossBackward>)",48.05,0.9331429
ＮＥＣネッツエスアイ,2018,Q4,3,85,15,0.9704932570457458,"dict_items([('hidden_units', 100), ('learning_rate', 0.00036707071879929157)])",10000,"tensor(26.6722, grad_fn=<MseLossBackward>)",92.46,61.69065
ＮＥＣネッツエスアイ,2019,Q1,4,59,41,0.9642105102539062,"dict_items([('hidden_units', 719), ('learning_rate', 3.333122355013138e-05)])",10000,"tensor(129.5282, grad_fn=<MseLossBackward>)",0.43,17.084072
ＮＥＣネッツエスアイ,2019,Q2,5,75,25,0.8545213341712952,"dict_items([('hidden_units', 826), ('learning_rate', 1.9066018389309708e-05)])",10000,"tensor(182.6517, grad_fn=<MseLossBackward>)",58.04,48.40893
ＮＥＣネッツエスアイ,2019,Q3,6,72,28,0.8472617268562317,"dict_items([('hidden_units', 979), ('learning_rate', 0.0004830265745834401)])",7501,"tensor(2.9064e-10, grad_fn=<MseLossBackward>)",28.09,46.752747
ＮＥＣネッツエスアイ,2019,Q4,7,65,35,0.8135604858398438,"dict_items([('hidden_units', 529), ('learning_rate', 0.002653215871970717)])",6127,"tensor(1.2337e-10, grad_fn=<MseLossBackward>)",106.58216,61.001938
ＮＥＣネッツエスアイ,2020,Q1,8,70,30,0.8166977763175964,"dict_items([('hidden_units', 479), ('learning_rate', 0.00058740173041423)])",10000,"tensor(0.0038, grad_fn=<MseLossBackward>)",2.2,27.52309
ＮＥＣネッツエスアイ,2020,Q2,9,83,17,0.7486495971679688,"dict_items([('hidden_units', 120), ('learning_rate', 6.622265517161943e-05)])",10000,"tensor(158.1390, grad_fn=<MseLossBackward>)",24.44,34.25183
ＮＥＣネッツエスアイ,2020,Q3,10,82,18,0.7400849461555481,"dict_items([('hidden_units', 397), ('learning_rate', 0.004944059287398676)])",6200,"tensor(1.7528e-10, grad_fn=<MseLossBackward>)",29.48,2.7559335
ＮＥＣネッツエスアイ,2020,Q4,11,68,32,0.687484085559845,"dict_items([('hidden_units', 431), ('learning_rate', 0.016863835685453143)])",2402,"tensor(6.7355e-11, grad_fn=<MseLossBackward>)",49.6,42.03062
ＮＩＰＰＯ,2018,Q1,0,67,33,0.1858512908220291,"dict_items([('hidden_units', 773), ('learning_rate', 0.09394574776995379)])",22,"tensor(66.5272, grad_fn=<MseLossBackward>)",27.42,35.359783
ＮＩＰＰＯ,2018,Q2,1,70,30,0.20006538927555084,"dict_items([('hidden_units', 674), ('learning_rate', 0.08632583861811782)])",18,"tensor(87.7910, grad_fn=<MseLossBackward>)",36.2,48.29866
ＮＩＰＰＯ,2018,Q3,2,60,40,0.13380788266658783,"dict_items([('hidden_units', 566), ('learning_rate', 0.1004896667309889)])",323,"tensor(5.4316e-09, grad_fn=<MseLossBackward>)",70.79,63.14052
ＮＩＰＰＯ,2018,Q4,3,60,40,0.13548047840595245,"dict_items([('hidden_units', 878), ('learning_rate', 0.08191107215167799)])",304,"tensor(2.5169e-11, grad_fn=<MseLossBackward>)",79.84,58.66149
ＮＩＰＰＯ,2019,Q1,4,65,35,0.16037863492965698,"dict_items([('hidden_units', 791), ('learning_rate', 0.08657559458284732)])",177,"tensor(3.8254e-06, grad_fn=<MseLossBackward>)",28.89,29.480707
ＮＩＰＰＯ,2019,Q2,5,63,37,0.14538107812404633,"dict_items([('hidden_units', 646), ('learning_rate', 0.10038888396792955)])",156,"tensor(0.0001, grad_fn=<MseLossBackward>)",37.91,36.11378
ＮＩＰＰＯ,2019,Q3,6,66,34,0.11269941926002502,"dict_items([('hidden_units', 642), ('learning_rate', 0.08896663023082531)])",13,"tensor(157.0302, grad_fn=<MseLossBackward>)",55.6,40.63808
ＮＩＰＰＯ,2019,Q4,7,72,28,0.10617169737815857,"dict_items([('hidden_units', 790), ('learning_rate', 0.09521183215611574)])",222,"tensor(1.0146e-07, grad_fn=<MseLossBackward>)",75.73,67.62569
ＮＩＰＰＯ,2020,Q1,8,62,38,0.13488657772541046,"dict_items([('hidden_units', 738), ('learning_rate', 0.1037133549917714)])",242,"tensor(4.0866e-08, grad_fn=<MseLossBackward>)",70.63,27.902134
ＮＩＰＰＯ,2020,Q2,9,60,40,0.14065279066562653,"dict_items([('hidden_units', 731), ('learning_rate', 0.09593256738280935)])",12,"tensor(177.4233, grad_fn=<MseLossBackward>)",46.07,42.88701
ＮＩＰＰＯ,2020,Q3,10,63,37,0.10585577040910721,"dict_items([('hidden_units', 816), ('learning_rate', 0.08143633407892809)])",13,"tensor(186.0872, grad_fn=<MseLossBackward>)",66.68,41.94637
ＮＩＰＰＯ,2020,Q4,11,61,39,0.0607052780687809,"dict_items([('hidden_units', 884), ('learning_rate', 0.10196187558926312)])",11,"tensor(234.1822, grad_fn=<MseLossBackward>)",77.52,53.514523
ＮＯＫ,2018,Q1,0,65,35,0.15815375745296478,"dict_items([('hidden_units', 466), ('learning_rate', 0.12333945604537982)])",159,"tensor(8.4898e-05, grad_fn=<MseLossBackward>)",22.32,14.03957
ＮＯＫ,2018,Q2,1,61,39,0.1458265483379364,"dict_items([('hidden_units', 874), ('learning_rate', 0.06196475492147823)])",244,"tensor(1.1586e-08, grad_fn=<MseLossBackward>)",33.47,59.12625
ＮＯＫ,2018,Q3,2,64,36,0.13440833985805511,"dict_items([('hidden_units', 522), ('learning_rate', 0.10502539021098814)])",277,"tensor(1.5397e-09, grad_fn=<MseLossBackward>)",53.5,48.010036
ＮＯＫ,2018,Q4,3,68,32,0.15806277096271515,"dict_items([('hidden_units', 622), ('learning_rate', 0.08240622053623095)])",117,"tensor(0.0039, grad_fn=<MseLossBackward>)",-89.52,5.910332
ＮＯＫ,2019,Q1,4,61,39,0.40975847840309143,"dict_items([('hidden_units', 622), ('learning_rate', 0.08240622053623095)])",85,"tensor(0.1430, grad_fn=<MseLossBackward>)",-21.06,-26.704546
ＮＯＫ,2019,Q2,5,59,41,0.8543686270713806,"dict_items([('hidden_units', 418), ('learning_rate', 0.0399597228313506)])",965,"tensor(0.6704, grad_fn=<MseLossBackward>)",28.99,14.505152
ＮＯＫ,2019,Q3,6,62,38,0.8428000807762146,"dict_items([('hidden_units', 336), ('learning_rate', 0.04526002414431129)])",902,"tensor(0.4304, grad_fn=<MseLossBackward>)",18.66,47.737053
ＮＯＫ,2019,Q4,7,57,43,0.7781252861022949,"dict_items([('hidden_units', 161), ('learning_rate', 0.1019924118337626)])",752,"tensor(0.1289, grad_fn=<MseLossBackward>)",-39.41,-63.71599
ＮＯＫ,2020,Q1,8,50,50,0.9069296717643738,"dict_items([('hidden_units', 21), ('learning_rate', 0.434804093560676)])",401,"tensor(39.3813, grad_fn=<MseLossBackward>)",-45.44,-27.689018
ＮＯＫ,2020,Q2,9,55,45,0.9626744389533997,"dict_items([('hidden_units', 68), ('learning_rate', 0.0895053300023405)])",654,"tensor(4.0050, grad_fn=<MseLossBackward>)",-15.05,6.005023
ＮＯＫ,2020,Q3,10,64,36,0.9725611805915833,"dict_items([('hidden_units', 697), ('learning_rate', 0.0003862848083337167)])",10000,"tensor(0.7910, grad_fn=<MseLossBackward>)",52.13,16.674755
ＮＯＫ,2020,Q4,11,58,42,0.9432699680328369,"dict_items([('hidden_units', 28), ('learning_rate', 0.17253385154818623)])",375,"tensor(18.0106, grad_fn=<MseLossBackward>)",4.6482396,-22.5689
ＮＳユナイテッド海運,2018,Q1,0,61,39,0.7486138343811035,"dict_items([('hidden_units', 737), ('learning_rate', 0.0024686787482254948)])",481,"tensor(1.0766e-10, grad_fn=<MseLossBackward>)",51.1,15.997199
ＮＳユナイテッド海運,2018,Q2,1,85,15,0.7516026496887207,"dict_items([('hidden_units', 204), ('learning_rate', 0.005887637483462493)])",538,"tensor(0.0070, grad_fn=<MseLossBackward>)",135.26,21.542503
ＮＳユナイテッド海運,2018,Q3,2,64,36,0.4117664098739624,"dict_items([('hidden_units', 599), ('learning_rate', 0.02946959596685443)])",47,"tensor(4.0571, grad_fn=<MseLossBackward>)",110.92,53.307247
ＮＳユナイテッド海運,2018,Q4,3,63,37,0.5359461307525635,"dict_items([('hidden_units', 908), ('learning_rate', 0.020211842180077117)])",147,"tensor(0.0004, grad_fn=<MseLossBackward>)",99.14,72.12575
ＮＳユナイテッド海運,2019,Q1,4,64,36,0.5483564734458923,"dict_items([('hidden_units', 616), ('learning_rate', 0.06997195994308786)])",381,"tensor(0.2059, grad_fn=<MseLossBackward>)",49.67,100.22874
ＮＳユナイテッド海運,2019,Q2,5,67,33,0.4747919738292694,"dict_items([('hidden_units', 205), ('learning_rate', 0.24580300161477667)])",393,"tensor(4.7508, grad_fn=<MseLossBackward>)",108.66,58.597942
ＮＳユナイテッド海運,2019,Q3,6,62,38,0.1439325213432312,"dict_items([('hidden_units', 648), ('learning_rate', 0.2076240355474019)])",93,"tensor(66.8788, grad_fn=<MseLossBackward>)",87.42,91.39132
