企業名,会計年度,四半期,y_hat_sarima_f
アルプス物流,2020,Q3,22.53353628844081
アルプス物流,2020,Q4,10.810273073420896
アンリツ,2018,Q1,-2.272352247669434
アンリツ,2018,Q2,4.830302040953331
アンリツ,2018,Q3,10.109837210032982
アンリツ,2018,Q4,12.384633294619022
アンリツ,2019,Q1,13.98612397304974
アンリツ,2019,Q2,10.572940287418124
アンリツ,2019,Q3,25.233988999173018
アンリツ,2019,Q4,20.509048587025113
アンリツ,2020,Q1,16.816671417236137
アンリツ,2020,Q2,23.753980803323692
アンリツ,2020,Q3,27.45404872026392
アンリツ,2020,Q4,36.33893509602548
アートネイチャー,2018,Q1,-2.104789657313296
アートネイチャー,2018,Q2,14.279952803174698
アートネイチャー,2018,Q3,13.988428430742879
アートネイチャー,2018,Q4,1.5182310054863977
アートネイチャー,2019,Q1,11.491840776698536
アートネイチャー,2019,Q2,16.953034489891888
アートネイチャー,2019,Q3,15.460385002247715
アートネイチャー,2019,Q4,15.645045078960589
アートネイチャー,2020,Q1,7.126042216284525
アートネイチャー,2020,Q2,58.40348515313924
アートネイチャー,2020,Q3,-13.143849864037044
アートネイチャー,2020,Q4,-2.1181852167814403
アーレスティ,2018,Q1,26.01646611647299
アーレスティ,2018,Q2,14.794035731552615
アーレスティ,2018,Q3,33.0930462105473
アーレスティ,2018,Q4,18.814929440592387
アーレスティ,2019,Q1,33.983997937691306
アーレスティ,2019,Q2,-18.500080349048442
アーレスティ,2019,Q3,-62.66513100839248
アーレスティ,2019,Q4,76.15520691281483
アーレスティ,2020,Q1,2.013422613412967
アーレスティ,2020,Q2,-31.984735893791886
アーレスティ,2020,Q3,-0.09944594122746686
アーレスティ,2020,Q4,-24.46615056650065
イエローハット,2018,Q1,52.606497192696494
イエローハット,2018,Q2,44.46786218887051
イエローハット,2018,Q3,143.91654181103837
イエローハット,2018,Q4,54.03390375729902
イエローハット,2019,Q1,57.44335128083668
イエローハット,2019,Q2,54.2167047355646
イエローハット,2019,Q3,157.67518100632583
イエローハット,2019,Q4,54.31880765603252
イエローハット,2020,Q1,36.92882936388121
イエローハット,2020,Q2,55.732251724368
イエローハット,2020,Q3,62.973344293666464
イエローハット,2020,Q4,3.314540191392598
イソライト工業,2018,Q1,23.988582324148457
イソライト工業,2018,Q2,26.631796922064677
イソライト工業,2018,Q3,22.606214308260732
イソライト工業,2018,Q4,18.596172676295414
イソライト工業,2019,Q1,4.7358092051175
イソライト工業,2019,Q2,24.351162373323657
イソライト工業,2019,Q3,25.068497202613862
イソライト工業,2019,Q4,-5.654070538335638
イソライト工業,2020,Q1,26.683861753167346
イソライト工業,2020,Q2,23.20233820944981
イソライト工業,2020,Q3,20.36210083404293
イソライト工業,2020,Q4,9.610187356476077
イチカワ,2018,Q1,0.43881645398509894
イチカワ,2018,Q2,8.747662662698916
イチカワ,2018,Q3,5.694015872887325
イチカワ,2018,Q4,1.26567122483551
イチカワ,2019,Q1,1.3028088711360675
イチカワ,2019,Q2,10.024388649719869
イチカワ,2019,Q3,25.33809723167808
イチカワ,2019,Q4,-14.72481619645835
イチカワ,2020,Q1,12.144312156224146
イチカワ,2020,Q2,10.440449584539895
イチカワ,2020,Q3,33.697870610079804
イチカワ,2020,Q4,24.975791531700665
イチケン,2018,Q1,81.88984339883527
イチケン,2018,Q2,8.883376591702037
イチケン,2018,Q3,221.94550528295264
イチケン,2018,Q4,118.47915364097956
イチケン,2019,Q1,24.623480516046932
イチケン,2019,Q2,157.24789851885083
イチケン,2019,Q3,142.07710345493487
イチケン,2019,Q4,109.73276949203596
イチケン,2020,Q1,76.36051354342995
イチケン,2020,Q2,117.92118668732572
イチケン,2020,Q3,108.96185957242221
イチケン,2020,Q4,110.92685693531041
イチネンホールディングス,2018,Q1,35.07648818377323
イチネンホールディングス,2018,Q2,43.46744178254843
イチネンホールディングス,2018,Q3,34.414168601749495
イチネンホールディングス,2018,Q4,46.537172593072576
イチネンホールディングス,2019,Q1,38.68411283307261
イチネンホールディングス,2019,Q2,94.59843474449902
イチネンホールディングス,2019,Q3,37.35357380444629
イチネンホールディングス,2019,Q4,34.781756725384994
イチネンホールディングス,2020,Q1,38.32707235906236
イチネンホールディングス,2020,Q2,50.47128579685562
イチネンホールディングス,2020,Q3,37.03525689607312
イチネンホールディングス,2020,Q4,52.789010820848844
イノテック,2018,Q1,3.748844993117588
イノテック,2018,Q2,11.948769816709115
イノテック,2018,Q3,11.418482145732671
イノテック,2018,Q4,16.101474732478756
イノテック,2019,Q1,8.924146304628962
イノテック,2019,Q2,30.58664508645121
イノテック,2019,Q3,44.93999102175251
イノテック,2019,Q4,7.710473335397681
イノテック,2020,Q1,-1.859122950584427
イノテック,2020,Q2,28.38524073155269
イノテック,2020,Q3,21.99466007593851
イノテック,2020,Q4,28.051706068353514
イビデン,2018,Q1,32.12652826506012
イビデン,2018,Q2,35.30264835845743
イビデン,2018,Q3,8.266286915125576
イビデン,2018,Q4,2.6671684761739947
イビデン,2019,Q1,21.268383865011796
イビデン,2019,Q2,20.739264469159963
イビデン,2019,Q3,-49.46433637475738
イビデン,2019,Q4,56.177012164128456
イビデン,2020,Q1,18.495418161121226
イビデン,2020,Q2,11.412570958904292
イビデン,2020,Q3,46.14568486590587
イビデン,2020,Q4,36.49761312276655
イフジ産業,2018,Q1,14.36450255094254
イフジ産業,2018,Q2,16.74409035422756
イフジ産業,2018,Q3,18.946831797784604
イフジ産業,2018,Q4,17.119161204236075
イフジ産業,2019,Q1,15.11900877338934
イフジ産業,2019,Q2,16.332419865400162
イフジ産業,2019,Q3,23.327023029703756
イフジ産業,2019,Q4,15.267447942385495
イフジ産業,2020,Q1,20.92736202900688
イフジ産業,2020,Q2,14.798915546680425
イフジ産業,2020,Q3,29.579465856408593
イフジ産業,2020,Q4,16.672737241746244
イリソ電子工業,2018,Q1,67.04184219597366
イリソ電子工業,2018,Q2,29.916832405768105
イリソ電子工業,2018,Q3,63.782068559540676
イリソ電子工業,2018,Q4,29.59536544468623
イリソ電子工業,2019,Q1,37.49863105777755
イリソ電子工業,2019,Q2,41.268553162861124
イリソ電子工業,2019,Q3,22.61394159056934
イリソ電子工業,2019,Q4,-1.837315977624236
イリソ電子工業,2020,Q1,56.02752576033395
イリソ電子工業,2020,Q2,0.7648498700441877
イリソ電子工業,2020,Q3,38.56765138281771
イリソ電子工業,2020,Q4,23.14014911806278
インターネットイニシアティブ,2018,Q1,22.838899979505992
インターネットイニシアティブ,2018,Q2,19.655057462093538
インターネットイニシアティブ,2018,Q3,32.54194925415358
インターネットイニシアティブ,2018,Q4,41.81812777173229
インターネットイニシアティブ,2019,Q1,14.39032500438291
インターネットイニシアティブ,2019,Q2,25.75334653369633
インターネットイニシアティブ,2019,Q3,27.153097094179294
インターネットイニシアティブ,2019,Q4,34.72914839024686
インターネットイニシアティブ,2020,Q1,6.066698850173104
インターネットイニシアティブ,2020,Q2,26.666611500105766
インターネットイニシアティブ,2020,Q3,45.42339851520019
インターネットイニシアティブ,2020,Q4,35.737961979381396
インフォコム,2018,Q1,12.762977456750612
インフォコム,2018,Q2,78.95705250133055
インフォコム,2018,Q3,20.314891201918243
インフォコム,2018,Q4,47.82831579185796
インフォコム,2019,Q1,14.73445371462855
インフォコム,2019,Q2,50.612065991310736
インフォコム,2019,Q3,24.91987155904309
インフォコム,2019,Q4,36.333098196520766
インフォコム,2020,Q1,13.140225523027482
インフォコム,2020,Q2,34.56512279644229
インフォコム,2020,Q3,26.79327503826018
インフォコム,2020,Q4,29.45577875055163
インプレスホールディングス,2018,Q1,-2.167395606097636
インプレスホールディングス,2018,Q2,6.099525697801488
インプレスホールディングス,2018,Q3,14.338826173755614
インプレスホールディングス,2018,Q4,-6.613821920707579
インプレスホールディングス,2019,Q1,7.814425241215588
インプレスホールディングス,2019,Q2,2.813032472019867
インプレスホールディングス,2019,Q3,15.654282458122498
インプレスホールディングス,2019,Q4,-11.850534228822918
インプレスホールディングス,2020,Q1,1.6193204126340646
インプレスホールディングス,2020,Q2,8.807974272509643
インプレスホールディングス,2020,Q3,17.882523529356856
インプレスホールディングス,2020,Q4,-17.096968346544763
イーグル工業,2018,Q1,56.96935059062329
イーグル工業,2018,Q2,13.418294062191414
イーグル工業,2018,Q3,104.24813998039258
イーグル工業,2018,Q4,13.92715732590392
イーグル工業,2019,Q1,43.49762284613966
イーグル工業,2019,Q2,37.85339439922253
イーグル工業,2019,Q3,16.406591199556217
イーグル工業,2019,Q4,34.30897158630998
イーグル工業,2020,Q1,18.899765750215863
イーグル工業,2020,Q2,8.13739746493067
イーグル工業,2020,Q3,-7.1577281838343545
イーグル工業,2020,Q4,27.730439902789488
ウシオ電機,2018,Q1,52.50689739322379
ウシオ電機,2018,Q2,12.042571196108895
ウシオ電機,2018,Q3,1.3997404835663723
ウシオ電機,2018,Q4,19.57548131267512
ウシオ電機,2019,Q1,18.236338985027952
ウシオ電機,2019,Q2,9.85888209778726
ウシオ電機,2019,Q3,16.84671699618483
ウシオ電機,2019,Q4,44.53839033514905
ウシオ電機,2020,Q1,15.527183568745288
ウシオ電機,2020,Q2,15.037623927392703
ウシオ電機,2020,Q3,47.84430314690942
ウシオ電機,2020,Q4,-1.682207919831992
ウッドワン,2018,Q1,-9.184116835295299
ウッドワン,2018,Q2,-5.3940645592998
ウッドワン,2018,Q3,12.34882592365454
ウッドワン,2018,Q4,-23.93896888760695
ウッドワン,2019,Q1,10.315589094867093
ウッドワン,2019,Q2,-23.731859446269148
ウッドワン,2019,Q3,47.48876201433272
ウッドワン,2019,Q4,24.295525931511584
ウッドワン,2020,Q1,3.6783286267479465
ウッドワン,2020,Q2,24.483138091461715
ウッドワン,2020,Q3,41.41370750410562
ウッドワン,2020,Q4,24.358769838249007
エア・ウォーター,2018,Q1,23.403075838785686
エア・ウォーター,2018,Q2,30.582766304724235
エア・ウォーター,2018,Q3,40.11952268580949
エア・ウォーター,2018,Q4,32.7932595318577
エア・ウォーター,2019,Q1,33.84518865512225
エア・ウォーター,2019,Q2,32.31908834719187
エア・ウォーター,2019,Q3,41.01570582672625
エア・ウォーター,2019,Q4,40.96757355850123
エア・ウォーター,2020,Q1,38.02406224517639
エア・ウォーター,2020,Q2,26.819232445555954
エア・ウォーター,2020,Q3,53.7705769807359
エア・ウォーター,2020,Q4,31.43904028546918
エイチワン,2018,Q1,18.764316797322703
エイチワン,2018,Q2,111.50859370645206
エイチワン,2018,Q3,48.112005266738635
エイチワン,2018,Q4,5.344380715820783
エイチワン,2019,Q1,41.5263206729655
エイチワン,2019,Q2,23.972165130797727
エイチワン,2019,Q3,52.46272471613463
エイチワン,2019,Q4,-2.7386748217997887
エイチワン,2020,Q1,6.659386376831467
エイチワン,2020,Q2,-31.805281781351418
エイチワン,2020,Q3,55.98066633834575
エイチワン,2020,Q4,-27.912259024107954
エイチ・ツー・オー　リテイリン,2018,Q1,33.75996157173428
エイチ・ツー・オー　リテイリン,2018,Q2,24.123511571514783
エイチ・ツー・オー　リテイリン,2018,Q3,80.82794004381743
エイチ・ツー・オー　リテイリン,2018,Q4,2.3317210058322946
エイチ・ツー・オー　リテイリン,2019,Q1,7.626186208171346
エイチ・ツー・オー　リテイリン,2019,Q2,-3.1648220961103193
エイチ・ツー・オー　リテイリン,2019,Q3,49.221050110016236
エイチ・ツー・オー　リテイリン,2019,Q4,-24.91110509659135
エイチ・ツー・オー　リテイリン,2020,Q1,9.18208606446776
エイチ・ツー・オー　リテイリン,2020,Q2,-16.152952325106337
エイチ・ツー・オー　リテイリン,2020,Q3,-0.1548415078677099
エイチ・ツー・オー　リテイリン,2020,Q4,-124.90294800802567
エイベックス,2018,Q1,8.747380964476015
エイベックス,2018,Q2,-23.737513527892446
エイベックス,2018,Q3,71.80380914737239
エイベックス,2018,Q4,8.694426328016451
エイベックス,2019,Q1,-3.4411072250442443
エイベックス,2019,Q2,40.259540681533316
エイベックス,2019,Q3,21.462661569682503
エイベックス,2019,Q4,-2.7161699162123676
エイベックス,2020,Q1,-6.354068771120879
エイベックス,2020,Q2,-30.845456829251965
エイベックス,2020,Q3,42.14607855267057
エイベックス,2020,Q4,-24.430151141444128
エクセディ,2018,Q1,71.48206007696206
エクセディ,2018,Q2,87.58172192954625
エクセディ,2018,Q3,96.03579813646228
エクセディ,2018,Q4,79.41329403482676
エクセディ,2019,Q1,57.65804299206076
エクセディ,2019,Q2,53.70189758211959
エクセディ,2019,Q3,80.6299082103873
エクセディ,2019,Q4,19.488797845855327
エクセディ,2020,Q1,35.01205745860436
エクセディ,2020,Q2,19.51586354073691
エクセディ,2020,Q3,76.64396483517997
エクセディ,2020,Q4,23.458446494059064
エステー,2018,Q1,23.17282354448619
エステー,2018,Q2,54.13837806278286
エステー,2018,Q3,11.021578249722708
エステー,2018,Q4,22.19261708138447
エステー,2019,Q1,6.874409437132657
エステー,2019,Q2,53.793622314896304
エステー,2019,Q3,8.440512595780723
エステー,2019,Q4,13.739266652850443
エステー,2020,Q1,12.324741510225271
エステー,2020,Q2,65.29928524180481
エステー,2020,Q3,17.019766447480656
エステー,2020,Q4,7.975357508667993
エステールホールディングス,2018,Q1,-28.068464335622274
エステールホールディングス,2018,Q2,37.44952159801388
エステールホールディングス,2018,Q3,41.30023158884972
エステールホールディングス,2018,Q4,20.615805336308792
エステールホールディングス,2019,Q1,-21.44235999661091
エステールホールディングス,2019,Q2,14.79579390013064
エステールホールディングス,2019,Q3,35.553645257776786
エステールホールディングス,2019,Q4,35.77891423819028
エステールホールディングス,2020,Q1,-11.169492609191401
エステールホールディングス,2020,Q2,38.054064138906185
エステールホールディングス,2020,Q3,15.074318543291824
エステールホールディングス,2020,Q4,13.909580170486294
エスペック,2018,Q1,5.548412147327728
エスペック,2018,Q2,40.55830983271603
エスペック,2018,Q3,47.652994507138146
エスペック,2018,Q4,45.06914720402418
エスペック,2019,Q1,22.60149005696096
エスペック,2019,Q2,56.67947304314844
エスペック,2019,Q3,35.08323629591633
エスペック,2019,Q4,97.31524411000566
エスペック,2020,Q1,12.830635868207848
エスペック,2020,Q2,33.73058435962382
エスペック,2020,Q3,45.418651103860874
エスペック,2020,Q4,28.21662632761971
エスライン,2018,Q1,12.295292710971657
エスライン,2018,Q2,25.507532496555896
エスライン,2018,Q3,34.9058212715288
エスライン,2018,Q4,14.486818561724801
エスライン,2019,Q1,28.317468049709394
エスライン,2019,Q2,19.08820343627077
エスライン,2019,Q3,21.598436783666344
エスライン,2019,Q4,11.711303248888537
エスライン,2020,Q1,-12.874347527316381
エスライン,2020,Q2,15.07624009738541
エスライン,2020,Q3,18.149127118563648
エスライン,2020,Q4,240.1954091054782
エスリード,2018,Q1,71.62594768230332
エスリード,2018,Q2,76.18764835872688
エスリード,2018,Q3,19.155239284572588
エスリード,2018,Q4,107.41715500088769
エスリード,2019,Q1,-1.6201476458984891
