企業名,会計年度,四半期,y_hat_sarima_br
ＣＫＤ,2019,Q2,8.865946739329598
ＣＫＤ,2019,Q3,11.756781432393609
ＣＫＤ,2019,Q4,34.44943138524739
ＣＫＤ,2020,Q1,16.609572595525606
ＣＫＤ,2020,Q2,11.66324827482633
ＣＫＤ,2020,Q3,18.163834328808896
ＣＫＤ,2020,Q4,30.592119531066345
ＣＯＴＡ,2018,Q1,1.232078101245222
ＣＯＴＡ,2018,Q2,10.858832981317867
ＣＯＴＡ,2018,Q3,39.00985271868579
ＣＯＴＡ,2018,Q4,8.047798089265305
ＣＯＴＡ,2019,Q1,2.5481337473903247
ＣＯＴＡ,2019,Q2,10.093248450820491
ＣＯＴＡ,2019,Q3,41.146026315833346
ＣＯＴＡ,2019,Q4,7.814527697655171
ＣＯＴＡ,2020,Q1,3.468899673400027
ＣＯＴＡ,2020,Q2,11.204544624903484
ＣＯＴＡ,2020,Q3,38.892590669688055
ＣＯＴＡ,2020,Q4,6.631939207790335
ＤＭ三井製糖ホールディングス,2018,Q1,47.05443747650307
ＤＭ三井製糖ホールディングス,2018,Q2,61.40059843618891
ＤＭ三井製糖ホールディングス,2018,Q3,53.8040900589625
ＤＭ三井製糖ホールディングス,2018,Q4,53.06123026365902
ＤＭ三井製糖ホールディングス,2019,Q1,80.23317321321572
ＤＭ三井製糖ホールディングス,2019,Q2,37.90371025872054
ＤＭ三井製糖ホールディングス,2019,Q3,28.549195939372424
ＤＭ三井製糖ホールディングス,2019,Q4,31.658223090746347
ＤＭ三井製糖ホールディングス,2020,Q1,2.2149033383583046
ＤＭ三井製糖ホールディングス,2020,Q2,5.9579662425972515
ＤＭ三井製糖ホールディングス,2020,Q3,21.099102202565533
ＤＭ三井製糖ホールディングス,2020,Q4,53.04007117200533
ＤＯＷＡホールディングス,2018,Q1,52.001872460443074
ＤＯＷＡホールディングス,2018,Q2,77.18626275115219
ＤＯＷＡホールディングス,2018,Q3,90.454540910683
ＤＯＷＡホールディングス,2018,Q4,26.220143149499123
ＤＯＷＡホールディングス,2019,Q1,62.04712902985176
ＤＯＷＡホールディングス,2019,Q2,53.50028519856038
ＤＯＷＡホールディングス,2019,Q3,56.83017605374623
ＤＯＷＡホールディングス,2019,Q4,82.85276129923048
ＤＯＷＡホールディングス,2020,Q1,62.50063238236607
ＤＯＷＡホールディングス,2020,Q2,0.41600192029861915
ＤＯＷＡホールディングス,2020,Q3,42.023462428504324
ＤＯＷＡホールディングス,2020,Q4,87.35367813812164
ＤＴＳ,2018,Q1,59.56493546218141
ＤＴＳ,2018,Q2,67.81837769902322
ＤＴＳ,2018,Q3,60.230992343215966
ＤＴＳ,2018,Q4,82.60428435836675
ＤＴＳ,2019,Q1,59.02710069854861
ＤＴＳ,2019,Q2,79.05902486950045
ＤＴＳ,2019,Q3,52.9402106349096
ＤＴＳ,2019,Q4,51.33144357785093
ＤＴＳ,2020,Q1,35.003652975610876
ＤＴＳ,2020,Q2,37.9160179511493
ＤＴＳ,2020,Q3,38.41938501080851
ＤＴＳ,2020,Q4,49.86920962096012
ＥＩＺＯ,2018,Q1,52.2822731049554
ＥＩＺＯ,2018,Q2,70.97197470228478
ＥＩＺＯ,2018,Q3,95.01338985075422
ＥＩＺＯ,2018,Q4,42.38582118344006
ＥＩＺＯ,2019,Q1,36.75146846210446
ＥＩＺＯ,2019,Q2,52.567178845030924
ＥＩＺＯ,2019,Q3,76.11191142102551
ＥＩＺＯ,2019,Q4,45.90194463530239
ＥＩＺＯ,2020,Q1,31.68870550584345
ＥＩＺＯ,2020,Q2,56.64257384629358
ＥＩＺＯ,2020,Q3,75.63138201611805
ＥＩＺＯ,2020,Q4,61.48260250821188
ＦＵＪＩ,2018,Q1,63.6010600849482
ＦＵＪＩ,2018,Q2,40.46528838577164
ＦＵＪＩ,2018,Q3,47.11670586976535
ＦＵＪＩ,2018,Q4,44.544565297876545
ＦＵＪＩ,2019,Q1,43.53762618941453
ＦＵＪＩ,2019,Q2,40.92102337433752
ＦＵＪＩ,2019,Q3,53.08006797947011
ＦＵＪＩ,2019,Q4,32.76205140523695
ＦＵＪＩ,2020,Q1,37.01195052129215
ＦＵＪＩ,2020,Q2,53.66462231020239
ＦＵＪＩ,2020,Q3,36.415065359429605
ＦＵＪＩ,2020,Q4,32.747702078552614
Ｇ－７ホールディングス,2018,Q1,44.805355949313714
Ｇ－７ホールディングス,2018,Q2,41.36100759041262
Ｇ－７ホールディングス,2018,Q3,104.8107072623184
Ｇ－７ホールディングス,2018,Q4,20.78588001084637
Ｇ－７ホールディングス,2019,Q1,49.7718110127081
Ｇ－７ホールディングス,2019,Q2,51.91483079767885
Ｇ－７ホールディングス,2019,Q3,136.2081593181306
Ｇ－７ホールディングス,2019,Q4,32.19362756242368
Ｇ－７ホールディングス,2020,Q1,61.431358486115144
Ｇ－７ホールディングス,2020,Q2,85.90368016786641
Ｇ－７ホールディングス,2020,Q3,89.04422988324669
Ｇ－７ホールディングス,2020,Q4,14.95776772397616
ＧＳＩクレオス,2018,Q1,17.403698165426732
ＧＳＩクレオス,2018,Q2,-20.431595624870283
ＧＳＩクレオス,2018,Q3,83.56470616193182
ＧＳＩクレオス,2018,Q4,-4.06109258307025
ＧＳＩクレオス,2019,Q1,19.678370017247918
ＧＳＩクレオス,2019,Q2,40.06840399331436
ＧＳＩクレオス,2019,Q3,40.339835082735085
ＧＳＩクレオス,2019,Q4,19.600491242954384
ＧＳＩクレオス,2020,Q1,37.320967900553704
ＧＳＩクレオス,2020,Q2,37.7631784978106
ＧＳＩクレオス,2020,Q3,38.38309199798955
ＧＳＩクレオス,2020,Q4,38.860404090457195
Ｈ．Ｕ．グループホールディング,2018,Q1,118.86956620762157
Ｈ．Ｕ．グループホールディング,2018,Q2,-27.67347902690392
Ｈ．Ｕ．グループホールディング,2018,Q3,27.898959093058636
Ｈ．Ｕ．グループホールディング,2018,Q4,17.982781785943544
Ｈ．Ｕ．グループホールディング,2019,Q1,64.51927537892769
Ｈ．Ｕ．グループホールディング,2019,Q2,12.261931885752361
Ｈ．Ｕ．グループホールディング,2019,Q3,36.19922831310773
Ｈ．Ｕ．グループホールディング,2019,Q4,25.082880724228332
Ｈ．Ｕ．グループホールディング,2020,Q1,73.24279902944494
Ｈ．Ｕ．グループホールディング,2020,Q2,20.074560255941257
Ｈ．Ｕ．グループホールディング,2020,Q3,1.0435756649903567
Ｈ．Ｕ．グループホールディング,2020,Q4,-27.12189126826204
ＩＤホールディングス,2018,Q1,15.16001013499211
ＩＤホールディングス,2018,Q2,11.385012779130765
ＩＤホールディングス,2018,Q3,22.01990998951332
ＩＤホールディングス,2018,Q4,2.5528396653989063
ＩＤホールディングス,2019,Q1,17.27681843497529
ＩＤホールディングス,2019,Q2,13.552687302164111
ＩＤホールディングス,2019,Q3,29.163982826893683
ＩＤホールディングス,2019,Q4,7.369540622046008
ＩＤホールディングス,2020,Q1,19.77310975407816
ＩＤホールディングス,2020,Q2,15.87967894322944
ＩＤホールディングス,2020,Q3,30.69049228301603
ＩＤホールディングス,2020,Q4,18.017992513148673
ＩＤＥＣ,2018,Q1,37.66934735063815
ＩＤＥＣ,2018,Q2,36.49410729647564
ＩＤＥＣ,2018,Q3,28.83419796723966
ＩＤＥＣ,2018,Q4,25.466112981766074
ＩＤＥＣ,2019,Q1,30.54879428300695
ＩＤＥＣ,2019,Q2,25.079879212614497
ＩＤＥＣ,2019,Q3,28.4132518307279
ＩＤＥＣ,2019,Q4,18.079794520478686
ＩＤＥＣ,2020,Q1,28.52788979330618
ＩＤＥＣ,2020,Q2,23.10699290148049
ＩＤＥＣ,2020,Q3,19.026319713863398
ＩＤＥＣ,2020,Q4,10.036125791353511
ＩＨＩ,2018,Q1,9.655012192042182
ＩＨＩ,2018,Q2,-18.166532081383515
ＩＨＩ,2018,Q3,127.82686482759635
ＩＨＩ,2018,Q4,14.415219020388829
ＩＨＩ,2019,Q1,25.090852213326013
ＩＨＩ,2019,Q2,8.546055424144754
ＩＨＩ,2019,Q3,-3.7587703789222644
ＩＨＩ,2019,Q4,12.403499544024946
ＩＨＩ,2020,Q1,29.36488862147288
ＩＨＩ,2020,Q2,4.739159406752975
ＩＨＩ,2020,Q3,2.9430992543042223
ＩＨＩ,2020,Q4,10.049129503651216
Ｊ－オイルミルズ,2018,Q1,-72.98056113812305
Ｊ－オイルミルズ,2018,Q2,57.90869620299375
Ｊ－オイルミルズ,2018,Q3,56.81743644009359
Ｊ－オイルミルズ,2018,Q4,46.78286382823181
Ｊ－オイルミルズ,2019,Q1,43.08992347931445
Ｊ－オイルミルズ,2019,Q2,59.428648853373225
Ｊ－オイルミルズ,2019,Q3,86.16210116067464
Ｊ－オイルミルズ,2019,Q4,49.83094852772999
Ｊ－オイルミルズ,2020,Q1,102.46261246956607
Ｊ－オイルミルズ,2020,Q2,64.47551339966574
Ｊ－オイルミルズ,2020,Q3,128.28130173318775
Ｊ－オイルミルズ,2020,Q4,-12.826322600806485
ＪＡＬＵＸ,2018,Q1,44.59366120721919
ＪＡＬＵＸ,2018,Q2,53.21304743761681
ＪＡＬＵＸ,2018,Q3,77.03290665729715
ＪＡＬＵＸ,2018,Q4,33.93349110842568
ＪＡＬＵＸ,2019,Q1,61.93569998522376
ＪＡＬＵＸ,2019,Q2,61.86394260044115
ＪＡＬＵＸ,2019,Q3,84.7499440854275
ＪＡＬＵＸ,2019,Q4,34.239886272571866
ＪＡＬＵＸ,2020,Q1,57.76162728227011
ＪＡＬＵＸ,2020,Q2,7.126741211694281
ＪＡＬＵＸ,2020,Q3,-60.37593368919454
ＪＡＬＵＸ,2020,Q4,-36.39347045470561
ＪＢＣＣホールディングス,2018,Q1,8.883887157684667
ＪＢＣＣホールディングス,2018,Q2,16.15233883158532
ＪＢＣＣホールディングス,2018,Q3,19.50018073312664
ＪＢＣＣホールディングス,2018,Q4,11.407872485016924
ＪＢＣＣホールディングス,2019,Q1,21.13039006874169
ＪＢＣＣホールディングス,2019,Q2,24.78436756428738
ＪＢＣＣホールディングス,2019,Q3,28.892138164629106
ＪＢＣＣホールディングス,2019,Q4,23.801963161632212
ＪＢＣＣホールディングス,2020,Q1,23.99561035240607
ＪＢＣＣホールディングス,2020,Q2,35.39436691980588
ＪＢＣＣホールディングス,2020,Q3,34.3114002953471
ＪＢＣＣホールディングス,2020,Q4,0.4983783320200601
ＪＣＲファーマ,2018,Q1,13.629205718509986
ＪＣＲファーマ,2018,Q2,33.454241841548786
ＪＣＲファーマ,2018,Q3,17.78523517322354
ＪＣＲファーマ,2018,Q4,17.516774148627697
ＪＣＲファーマ,2019,Q1,13.553267755245589
ＪＣＲファーマ,2019,Q2,36.54874741734771
ＪＣＲファーマ,2019,Q3,14.745961411018492
ＪＣＲファーマ,2019,Q4,50.25576927229129
ＪＣＲファーマ,2020,Q1,11.206280820433879
ＪＣＲファーマ,2020,Q2,25.030536554956907
ＪＣＲファーマ,2020,Q3,24.347483086148156
ＪＣＲファーマ,2020,Q4,34.0434722996192
ＪＣＵ,2018,Q1,57.659176473889595
ＪＣＵ,2018,Q2,105.14798048157188
ＪＣＵ,2018,Q3,80.95038243930256
ＪＣＵ,2018,Q4,60.427458141339784
ＪＣＵ,2019,Q1,31.853232465356193
ＪＣＵ,2019,Q2,89.5658089806441
ＪＣＵ,2019,Q3,58.01834736201518
ＪＣＵ,2019,Q4,54.156225610566906
ＪＣＵ,2020,Q1,38.1199580298609
ＪＣＵ,2020,Q2,86.70861502074692
ＪＣＵ,2020,Q3,52.73684387806568
ＪＣＵ,2020,Q4,57.51952312800712
ＪＦＥホールディングス,2018,Q1,12.206904535913694
ＪＦＥホールディングス,2018,Q2,45.709624062770104
ＪＦＥホールディングス,2018,Q3,88.7021855237353
ＪＦＥホールディングス,2018,Q4,-20.902085004312944
ＪＦＥホールディングス,2019,Q1,61.808670466927026
ＪＦＥホールディングス,2019,Q2,38.8721214411628
ＪＦＥホールディングス,2019,Q3,59.74940207900262
ＪＦＥホールディングス,2019,Q4,-14.315368059497128
ＪＦＥホールディングス,2020,Q1,-274.912407939771
ＪＦＥホールディングス,2020,Q2,-18.315704146640968
ＪＦＥホールディングス,2020,Q3,-54.59618173835544
ＪＦＥホールディングス,2020,Q4,-190.92864027690865
ＪＫホールディングス,2018,Q1,12.264854496625663
ＪＫホールディングス,2018,Q2,24.200107175035885
ＪＫホールディングス,2018,Q3,29.749842663287374
ＪＫホールディングス,2018,Q4,12.76966649097319
ＪＫホールディングス,2019,Q1,16.781583171144888
ＪＫホールディングス,2019,Q2,17.245655832177686
ＪＫホールディングス,2019,Q3,29.869007531160847
ＪＫホールディングス,2019,Q4,17.80053960698755
ＪＫホールディングス,2020,Q1,19.65367954165752
ＪＫホールディングス,2020,Q2,20.35926236131477
ＪＫホールディングス,2020,Q3,30.31396118017722
ＪＫホールディングス,2020,Q4,17.41834159935377
ＪＭＳ,2018,Q1,4.5968170454295185
ＪＭＳ,2018,Q2,5.028746201262177
ＪＭＳ,2018,Q3,15.985593335880605
ＪＭＳ,2018,Q4,5.769322731028724
ＪＭＳ,2019,Q1,5.844861648128065
ＪＭＳ,2019,Q2,5.877079015539028
ＪＭＳ,2019,Q3,24.06284844989683
ＪＭＳ,2019,Q4,7.245415859423454
ＪＭＳ,2020,Q1,11.207559797052786
ＪＭＳ,2020,Q2,34.001477930882096
ＪＭＳ,2020,Q3,18.95326029100368
ＪＭＳ,2020,Q4,10.122845331957102
ＪＰホールディングス,2018,Q1,2.9765988011674307
ＪＰホールディングス,2018,Q2,0.9312463142448
ＪＰホールディングス,2018,Q3,1.8679417340726612
ＪＰホールディングス,2018,Q4,5.099247381606305
ＪＰホールディングス,2019,Q1,1.5820293563659045
ＪＰホールディングス,2019,Q2,3.216785724469547
ＪＰホールディングス,2019,Q3,4.146333651279677
ＪＰホールディングス,2019,Q4,5.5096670818203055
ＪＰホールディングス,2020,Q1,0.24530786811831073
ＪＰホールディングス,2020,Q2,4.086058824150335
ＪＰホールディングス,2020,Q3,4.088286020482877
ＪＰホールディングス,2020,Q4,5.760559953074068
ＪＳＰ,2018,Q1,57.27846273618392
ＪＳＰ,2018,Q2,49.84906917414453
ＪＳＰ,2018,Q3,53.08504640813982
ＪＳＰ,2018,Q4,12.167069503879606
ＪＳＰ,2019,Q1,36.15623689867178
ＪＳＰ,2019,Q2,40.18009430790467
ＪＳＰ,2019,Q3,48.99459671887493
ＪＳＰ,2019,Q4,6.97292351029679
ＪＳＰ,2020,Q1,32.773416875864044
ＪＳＰ,2020,Q2,31.019554927462693
ＪＳＰ,2020,Q3,25.805713712908922
ＪＳＰ,2020,Q4,28.388739360511167
ＪＳＲ,2018,Q1,32.438718750454115
ＪＳＲ,2018,Q2,37.649591948987485
ＪＳＲ,2018,Q3,42.97234351714964
ＪＳＲ,2018,Q4,31.089237899426745
ＪＳＲ,2019,Q1,32.772075639864084
ＪＳＲ,2019,Q2,33.1182424473885
ＪＳＲ,2019,Q3,44.22950062473629
ＪＳＲ,2019,Q4,10.901583220991881
ＪＳＲ,2020,Q1,32.457506752531636
ＪＳＲ,2020,Q2,19.106566062610295
ＪＳＲ,2020,Q3,7.252723401499704
ＪＳＲ,2020,Q4,19.770173154040418
ＫＩＭＯＴＯ,2018,Q1,0.7257770007660289
ＫＩＭＯＴＯ,2018,Q2,8.176403920746559
ＫＩＭＯＴＯ,2018,Q3,2.4988269356767745
ＫＩＭＯＴＯ,2018,Q4,-2.0003302161137744
ＫＩＭＯＴＯ,2019,Q1,1.5284429333526646
ＫＩＭＯＴＯ,2019,Q2,2.1492751338361007
ＫＩＭＯＴＯ,2019,Q3,-11.06819212044666
ＫＩＭＯＴＯ,2019,Q4,-4.265670463185089
ＫＩＭＯＴＯ,2020,Q1,4.122543665773199
ＫＩＭＯＴＯ,2020,Q2,-6.284874656262176
ＫＩＭＯＴＯ,2020,Q3,2.542699158228392
ＫＩＭＯＴＯ,2020,Q4,4.967536049141758
ＫＯＡ,2018,Q1,33.608741007620765
ＫＯＡ,2018,Q2,25.592050450592808
ＫＯＡ,2018,Q3,13.45585998670024
ＫＯＡ,2018,Q4,-5.890052051008279
ＫＯＡ,2019,Q1,21.9043484416637
ＫＯＡ,2019,Q2,12.098488636385976
ＫＯＡ,2019,Q3,12.557340533626888
ＫＯＡ,2019,Q4,11.853980733576385
ＫＯＡ,2020,Q1,17.439595693504444
ＫＯＡ,2020,Q2,4.258622446496831
ＫＯＡ,2020,Q3,7.305510501548059
ＫＯＡ,2020,Q4,16.672637951326337
ＫＹＢ,2018,Q1,99.19258548202683
ＫＹＢ,2018,Q2,110.84707300548261
ＫＹＢ,2018,Q3,835.2155139008254
ＫＹＢ,2018,Q4,6.719822804046714
ＫＹＢ,2019,Q1,-102.08978993104716
ＫＹＢ,2019,Q2,-284.344337019572
ＫＹＢ,2019,Q3,34.293330805086555
ＫＹＢ,2019,Q4,-101.6703126669332
ＫＹＢ,2020,Q1,-312.01325609896986
ＫＹＢ,2020,Q2,471.9645173207559
ＫＹＢ,2020,Q3,-417.5692526779779
ＫＹＢ,2020,Q4,-2463.607553179912
ＬＩＸＩＬ,2018,Q1,-4.344629786982026
ＬＩＸＩＬ,2018,Q2,13.348355817633017
ＬＩＸＩＬ,2018,Q3,53.5860306643887
ＬＩＸＩＬ,2018,Q4,-1.6792581248139484
ＬＩＸＩＬ,2019,Q1,36.01415699826205
ＬＩＸＩＬ,2019,Q2,1.1750694975709948
ＬＩＸＩＬ,2019,Q3,43.887008803304425
ＬＩＸＩＬ,2019,Q4,-20.057072511706053
ＬＩＸＩＬ,2020,Q1,20.75221583483547
ＬＩＸＩＬ,2020,Q2,12.76359020196675
ＬＩＸＩＬ,2020,Q3,41.06699599376485
ＬＩＸＩＬ,2020,Q4,-37.66543571970202
ＭＡＲＵＷＡ,2018,Q1,98.84859638612792
ＭＡＲＵＷＡ,2018,Q2,129.5873559170132
ＭＡＲＵＷＡ,2018,Q3,145.18238213197802
ＭＡＲＵＷＡ,2018,Q4,80.31713884169429
ＭＡＲＵＷＡ,2019,Q1,153.30696793507127
ＭＡＲＵＷＡ,2019,Q2,125.37064170324955
ＭＡＲＵＷＡ,2019,Q3,115.45067454263301
ＭＡＲＵＷＡ,2019,Q4,77.68178442513752
ＭＡＲＵＷＡ,2020,Q1,127.18949191466453
ＭＡＲＵＷＡ,2020,Q2,116.08905406919764
ＭＡＲＵＷＡ,2020,Q3,123.07987567191549
ＭＡＲＵＷＡ,2020,Q4,160.64783147541644
ＭＵＴＯＨホールディングス,2018,Q1,-27.58965124538014
ＭＵＴＯＨホールディングス,2018,Q2,0.22392047818082372
ＭＵＴＯＨホールディングス,2018,Q3,8.680783737435885
ＭＵＴＯＨホールディングス,2018,Q4,-31.233836520742123
ＭＵＴＯＨホールディングス,2019,Q1,7.747839726589015
ＭＵＴＯＨホールディングス,2019,Q2,8.886725203632984
ＭＵＴＯＨホールディングス,2019,Q3,-1.2593158424618096
ＭＵＴＯＨホールディングス,2019,Q4,-32.88720665982599
ＭＵＴＯＨホールディングス,2020,Q1,-59.91137059230191
ＭＵＴＯＨホールディングス,2020,Q2,-62.25377747054963
ＭＵＴＯＨホールディングス,2020,Q3,-40.97274706811843
ＭＵＴＯＨホールディングス,2020,Q4,-152.84453624887337
ＮＥＣ,2018,Q1,20.807800898289454
ＮＥＣ,2018,Q2,9.847451117454687
ＮＥＣ,2018,Q3,-15.03270853554547
ＮＥＣ,2018,Q4,63.9491750177368
ＮＥＣ,2019,Q1,-24.661831947843147
ＮＥＣ,2019,Q2,46.914753462613724
ＮＥＣ,2019,Q3,-8.075911753596356
ＮＥＣ,2019,Q4,135.23005973708814
