企業名,会計年度,四半期,y_hat_umlp_sklearn_default,best_hyparam
東急,2020,Q2,1.8945006693780977,"[(4,), 0.001]"
東急,2020,Q3,-0.6381898627382986,"[(4,), 0.001]"
東急,2020,Q4,0.11636977234247503,"[(4,), 0.001]"
東急建設,2018,Q1,4.137199573272364,"[(4,), 0.001]"
東急建設,2018,Q2,1.862982819305999,"[(4,), 0.001]"
東急建設,2018,Q3,3.693719471209822,"[(4,), 0.001]"
東急建設,2018,Q4,3.318931546653525,"[(4,), 0.001]"
東急建設,2019,Q1,4.148211458217867,"[(4,), 0.001]"
東急建設,2019,Q2,2.4194883140535115,"[(4,), 0.001]"
東急建設,2019,Q3,1.5195021284765335,"[(4,), 0.001]"
東急建設,2019,Q4,3.3151310010330457,"[(4,), 0.001]"
東急建設,2020,Q1,3.319406960286142,"[(4,), 0.001]"
東急建設,2020,Q2,2.501194410798359,"[(4,), 0.001]"
東急建設,2020,Q3,3.720150815878893,"[(4,), 0.001]"
東急建設,2020,Q4,3.303421587598396,"[(4,), 0.001]"
東日本旅客鉄道,2018,Q1,12.515165805622779,"[(16,), 0.001]"
東日本旅客鉄道,2018,Q2,13.315214866382037,"[(16,), 0.001]"
東日本旅客鉄道,2018,Q3,11.589344787019705,"[(16,), 0.001]"
東日本旅客鉄道,2018,Q4,8.68852654399764,"[(16,), 0.001]"
東日本旅客鉄道,2019,Q1,13.773213056502746,"[(16,), 0.001]"
東日本旅客鉄道,2019,Q2,12.664089630698989,"[(16,), 0.001]"
東日本旅客鉄道,2019,Q3,10.747069878340481,"[(16,), 0.001]"
東日本旅客鉄道,2019,Q4,12.924300165402373,"[(16,), 0.001]"
東日本旅客鉄道,2020,Q1,11.082736134385678,"[(16,), 0.001]"
東日本旅客鉄道,2020,Q2,3.5367959449827797,"[(16,), 0.001]"
東日本旅客鉄道,2020,Q3,-1.1899708874312873,"[(16,), 0.001]"
東日本旅客鉄道,2020,Q4,-1.0358424751641764,"[(16,), 0.001]"
東映,2018,Q1,10.982432231829662,"[(16,), 1e-05]"
東映,2018,Q2,8.12366536960563,"[(16,), 1e-05]"
東映,2018,Q3,14.477911191889875,"[(16,), 1e-05]"
東映,2018,Q4,11.238715301805842,"[(16,), 1e-05]"
東映,2019,Q1,14.201113442814995,"[(16,), 1e-05]"
東映,2019,Q2,14.521517131519811,"[(16,), 1e-05]"
東映,2019,Q3,14.186090956959637,"[(16,), 1e-05]"
東映,2019,Q4,12.858796798229207,"[(16,), 1e-05]"
東映,2020,Q1,12.814277705478728,"[(16,), 1e-05]"
東映,2020,Q2,13.01556441170039,"[(16,), 1e-05]"
東映,2020,Q3,9.86541399596317,"[(16,), 1e-05]"
東映,2020,Q4,9.65140343994062,"[(16,), 1e-05]"
東武鉄道,2018,Q1,5.936479911335084,"[(8,), 0.001]"
東武鉄道,2018,Q2,5.4718250248106886,"[(8,), 0.001]"
東武鉄道,2018,Q3,1.8081384425622047,"[(8,), 0.001]"
東武鉄道,2018,Q4,3.2902879738835225,"[(8,), 0.001]"
東武鉄道,2019,Q1,5.126965052030833,"[(8,), 0.001]"
東武鉄道,2019,Q2,5.110086721510771,"[(8,), 0.001]"
東武鉄道,2019,Q3,7.063256740788537,"[(8,), 0.001]"
東武鉄道,2019,Q4,7.651966236950239,"[(8,), 0.001]"
東武鉄道,2020,Q1,8.502707710795145,"[(8,), 0.001]"
東武鉄道,2020,Q2,0.15097472034553153,"[(8,), 0.001]"
東武鉄道,2020,Q3,0.34112174272065804,"[(8,), 0.001]"
東武鉄道,2020,Q4,0.12065415733706293,"[(8,), 0.001]"
東洋エンジニアリング,2018,Q1,-0.6925019038928145,"[(4,), 1e-05]"
東洋エンジニアリング,2018,Q2,-0.47538408513052555,"[(4,), 1e-05]"
東洋エンジニアリング,2018,Q3,-0.475380456737936,"[(4,), 1e-05]"
東洋エンジニアリング,2018,Q4,0.19741718029731053,"[(4,), 1e-05]"
東洋エンジニアリング,2019,Q1,-4.128185218941692,"[(4,), 1e-05]"
東洋エンジニアリング,2019,Q2,-0.1809866911941435,"[(4,), 1e-05]"
東洋エンジニアリング,2019,Q3,-0.4752157982867051,"[(4,), 1e-05]"
東洋エンジニアリング,2019,Q4,0.19745005533974386,"[(4,), 1e-05]"
東洋エンジニアリング,2020,Q1,-0.49326552218291764,"[(4,), 1e-05]"
東洋エンジニアリング,2020,Q2,-2.3849090580324934,"[(4,), 1e-05]"
東洋エンジニアリング,2020,Q3,0.11037413335711864,"[(4,), 1e-05]"
東洋エンジニアリング,2020,Q4,-4.408283769609434,"[(4,), 1e-05]"
東洋埠頭,2018,Q1,2.446580202788954,"[(16,), 1e-05]"
東洋埠頭,2018,Q2,0.3089873730703744,"[(16,), 1e-05]"
東洋埠頭,2018,Q3,-0.02805713699444079,"[(16,), 1e-05]"
東洋埠頭,2018,Q4,-0.13868072416186022,"[(16,), 1e-05]"
東洋埠頭,2019,Q1,6.480194192426903,"[(16,), 1e-05]"
東洋埠頭,2019,Q2,2.2850404198829315,"[(16,), 1e-05]"
東洋埠頭,2019,Q3,4.725504009834888,"[(16,), 1e-05]"
東洋埠頭,2019,Q4,1.1537134639098108,"[(16,), 1e-05]"
東洋埠頭,2020,Q1,4.898179354198444,"[(16,), 1e-05]"
東洋埠頭,2020,Q2,11.527147621354198,"[(16,), 1e-05]"
東洋埠頭,2020,Q3,0.37549474261582927,"[(16,), 1e-05]"
東洋埠頭,2020,Q4,5.7475981589322185,"[(16,), 1e-05]"
東洋建設,2018,Q1,9.560374989248523,"[(16,), 1e-05]"
東洋建設,2018,Q2,6.661612416657054,"[(16,), 1e-05]"
東洋建設,2018,Q3,8.737802900519718,"[(16,), 1e-05]"
東洋建設,2018,Q4,6.38434100676032,"[(16,), 1e-05]"
東洋建設,2019,Q1,9.878208286930802,"[(16,), 1e-05]"
東洋建設,2019,Q2,10.531642155647186,"[(16,), 1e-05]"
東洋建設,2019,Q3,9.838168509162111,"[(16,), 1e-05]"
東洋建設,2019,Q4,7.314474890037882,"[(16,), 1e-05]"
東洋建設,2020,Q1,10.789191674825124,"[(16,), 1e-05]"
東洋建設,2020,Q2,10.34819587124576,"[(16,), 1e-05]"
東洋建設,2020,Q3,10.470814097722709,"[(16,), 1e-05]"
東洋建設,2020,Q4,9.210601572238257,"[(16,), 1e-05]"
東洋機械金属,2018,Q1,3.270860968768786,"[(4,), 0.001]"
東洋機械金属,2018,Q2,1.8426490757491694,"[(4,), 0.001]"
東洋機械金属,2018,Q3,3.3023962963569273,"[(4,), 0.001]"
東洋機械金属,2018,Q4,1.5232316877220877,"[(4,), 0.001]"
東洋機械金属,2019,Q1,4.8419761781564405,"[(4,), 0.001]"
東洋機械金属,2019,Q2,3.61080579631885,"[(4,), 0.001]"
東洋機械金属,2019,Q3,3.2855608991005942,"[(4,), 0.001]"
東洋機械金属,2019,Q4,3.974796890312336,"[(4,), 0.001]"
東洋機械金属,2020,Q1,4.317075700705527,"[(4,), 0.001]"
東洋機械金属,2020,Q2,2.0462643199577295,"[(4,), 0.001]"
東洋機械金属,2020,Q3,-0.2653980980533883,"[(4,), 0.001]"
東洋機械金属,2020,Q4,-0.6586829923299683,"[(4,), 0.001]"
東洋水産,2018,Q1,11.719063013549489,"[(16,), 0.001]"
東洋水産,2018,Q2,11.367867114982337,"[(16,), 0.001]"
東洋水産,2018,Q3,11.114111249739146,"[(16,), 0.001]"
東洋水産,2018,Q4,11.69449590976156,"[(16,), 0.001]"
東洋水産,2019,Q1,11.713161937407543,"[(16,), 0.001]"
東洋水産,2019,Q2,11.734835685568044,"[(16,), 0.001]"
東洋水産,2019,Q3,11.36851864122516,"[(16,), 0.001]"
東洋水産,2019,Q4,11.43004375562994,"[(16,), 0.001]"
東洋水産,2020,Q1,11.658109408253729,"[(16,), 0.001]"
東洋水産,2020,Q2,10.90856663540155,"[(16,), 0.001]"
東洋水産,2020,Q3,11.512464091717012,"[(16,), 0.001]"
東洋水産,2020,Q4,10.940381592934347,"[(16,), 0.001]"
東洋精糖,2018,Q1,3.230612926634863,"[(4,), 0.001]"
東洋精糖,2018,Q2,2.7851501654065767,"[(4,), 0.001]"
東洋精糖,2018,Q3,3.4210293885958567,"[(4,), 0.001]"
東洋精糖,2018,Q4,3.77005357554478,"[(4,), 0.001]"
東洋精糖,2019,Q1,3.267591441735203,"[(4,), 0.001]"
東洋精糖,2019,Q2,3.757806868935483,"[(4,), 0.001]"
東洋精糖,2019,Q3,3.6260345821891136,"[(4,), 0.001]"
東洋精糖,2019,Q4,3.194580171504207,"[(4,), 0.001]"
東洋精糖,2020,Q1,3.5800860604705216,"[(4,), 0.001]"
東洋精糖,2020,Q2,3.1926239300192467,"[(4,), 0.001]"
東洋精糖,2020,Q3,3.1983693653877525,"[(4,), 0.001]"
東洋精糖,2020,Q4,2.9533256203741804,"[(4,), 0.001]"
東洋紡,2018,Q1,3.1875976856347608,"[(4,), 1e-05]"
東洋紡,2018,Q2,2.321494763528425,"[(4,), 1e-05]"
東洋紡,2018,Q3,0.7010915251594223,"[(4,), 1e-05]"
東洋紡,2018,Q4,-0.7778373805897842,"[(4,), 1e-05]"
東洋紡,2019,Q1,-3.5992851500571326,"[(4,), 1e-05]"
東洋紡,2019,Q2,-0.4910854936159803,"[(4,), 1e-05]"
東洋紡,2019,Q3,1.4490262466557398,"[(4,), 1e-05]"
東洋紡,2019,Q4,2.0469035928396617,"[(4,), 1e-05]"
東洋紡,2020,Q1,0.0443060536562028,"[(4,), 1e-05]"
東洋紡,2020,Q2,1.1849422136644177,"[(4,), 1e-05]"
東洋紡,2020,Q3,1.365523690160853,"[(4,), 1e-05]"
東洋紡,2020,Q4,-0.17849225631725407,"[(4,), 1e-05]"
東洋製缶グループホールディング,2018,Q1,6.187825009457739,"[(16,), 1e-05]"
東洋製缶グループホールディング,2018,Q2,1.0160299497202123,"[(16,), 1e-05]"
東洋製缶グループホールディング,2018,Q3,3.185043289712299,"[(16,), 1e-05]"
東洋製缶グループホールディング,2018,Q4,-2.2313157985752237,"[(16,), 1e-05]"
東洋製缶グループホールディング,2019,Q1,2.055762437684964,"[(16,), 1e-05]"
東洋製缶グループホールディング,2019,Q2,3.4950636368790655,"[(16,), 1e-05]"
東洋製缶グループホールディング,2019,Q3,2.9441960897519617,"[(16,), 1e-05]"
東洋製缶グループホールディング,2019,Q4,3.5991713105700724,"[(16,), 1e-05]"
東洋製缶グループホールディング,2020,Q1,1.1535868495279529,"[(16,), 1e-05]"
東洋製缶グループホールディング,2020,Q2,5.430688408161237,"[(16,), 1e-05]"
東洋製缶グループホールディング,2020,Q3,-0.14539886872671337,"[(16,), 1e-05]"
東洋製缶グループホールディング,2020,Q4,-0.2664879404567274,"[(16,), 1e-05]"
東海旅客鉄道,2018,Q1,8.828781268434302,"[(8,), 1e-05]"
東海旅客鉄道,2018,Q2,7.897695032675192,"[(8,), 1e-05]"
東海旅客鉄道,2018,Q3,8.785634722293604,"[(8,), 1e-05]"
東海旅客鉄道,2018,Q4,7.882717912052208,"[(8,), 1e-05]"
東海旅客鉄道,2019,Q1,8.732379244169772,"[(8,), 1e-05]"
東海旅客鉄道,2019,Q2,7.885393585750988,"[(8,), 1e-05]"
東海旅客鉄道,2019,Q3,8.689673243607194,"[(8,), 1e-05]"
東海旅客鉄道,2019,Q4,7.911806044976132,"[(8,), 1e-05]"
東海旅客鉄道,2020,Q1,8.727690537577368,"[(8,), 1e-05]"
東海旅客鉄道,2020,Q2,9.53363808317121,"[(8,), 1e-05]"
東海旅客鉄道,2020,Q3,9.511367747063485,"[(8,), 1e-05]"
東海旅客鉄道,2020,Q4,2.477299402676074,"[(8,), 1e-05]"
東海染工,2018,Q1,1.0105049626346834,"[(8,), 1e-05]"
東海染工,2018,Q2,2.644637726533542,"[(8,), 1e-05]"
東海染工,2018,Q3,6.976559818384527,"[(8,), 1e-05]"
東海染工,2018,Q4,7.541787396719187,"[(8,), 1e-05]"
東海染工,2019,Q1,2.9702945531744667,"[(8,), 1e-05]"
東海染工,2019,Q2,5.79113202641393,"[(8,), 1e-05]"
東海染工,2019,Q3,7.502494623232856,"[(8,), 1e-05]"
東海染工,2019,Q4,0.18821696672593796,"[(8,), 1e-05]"
東海染工,2020,Q1,0.8658218103573825,"[(8,), 1e-05]"
東海染工,2020,Q2,0.04536925313306761,"[(8,), 1e-05]"
東海染工,2020,Q3,0.6179838016768733,"[(8,), 1e-05]"
東海染工,2020,Q4,-0.02755476053576328,"[(8,), 1e-05]"
東海理化電機製作所,2018,Q1,7.96054138096014,"[(16,), 0.001]"
東海理化電機製作所,2018,Q2,10.887897753100454,"[(16,), 0.001]"
東海理化電機製作所,2018,Q3,10.941969798991973,"[(16,), 0.001]"
東海理化電機製作所,2018,Q4,11.94248451814281,"[(16,), 0.001]"
東海理化電機製作所,2019,Q1,8.079603800167844,"[(16,), 0.001]"
東海理化電機製作所,2019,Q2,4.039456017813275,"[(16,), 0.001]"
東海理化電機製作所,2019,Q3,0.22919185024804073,"[(16,), 0.001]"
東海理化電機製作所,2019,Q4,11.441101378975262,"[(16,), 0.001]"
東海理化電機製作所,2020,Q1,7.508443986636428,"[(16,), 0.001]"
東海理化電機製作所,2020,Q2,7.155388332896172,"[(16,), 0.001]"
東海理化電機製作所,2020,Q3,11.94323819741137,"[(16,), 0.001]"
東海理化電機製作所,2020,Q4,-0.44379621065673736,"[(16,), 0.001]"
東海運,2018,Q1,2.7514001763205758,"[(4,), 0.001]"
東海運,2018,Q2,3.3835726427486117,"[(4,), 0.001]"
東海運,2018,Q3,3.2625820139479846,"[(4,), 0.001]"
東海運,2018,Q4,2.757775148158312,"[(4,), 0.001]"
東海運,2019,Q1,2.7293648681422473,"[(4,), 0.001]"
東海運,2019,Q2,1.309704443285424,"[(4,), 0.001]"
東海運,2019,Q3,1.249228777295123,"[(4,), 0.001]"
東海運,2019,Q4,2.707362822581419,"[(4,), 0.001]"
東海運,2020,Q1,1.9546668355009393,"[(4,), 0.001]"
東海運,2020,Q2,0.8355895834801662,"[(4,), 0.001]"
東海運,2020,Q3,3.2774119972347284,"[(4,), 0.001]"
東海運,2020,Q4,3.0747492571860318,"[(4,), 0.001]"
東祥,2018,Q1,10.546810635109745,"[(16,), 0.001]"
東祥,2018,Q2,10.565762491135253,"[(16,), 0.001]"
東祥,2018,Q3,10.59077884680646,"[(16,), 0.001]"
東祥,2018,Q4,10.60294637983828,"[(16,), 0.001]"
東祥,2019,Q1,10.603165592769813,"[(16,), 0.001]"
東祥,2019,Q2,10.615631255235968,"[(16,), 0.001]"
東祥,2019,Q3,10.620528451998695,"[(16,), 0.001]"
東祥,2019,Q4,10.66028448414849,"[(16,), 0.001]"
東祥,2020,Q1,10.699006855662248,"[(16,), 0.001]"
東祥,2020,Q2,10.505787103903181,"[(16,), 0.001]"
東祥,2020,Q3,9.373508940175157,"[(16,), 0.001]"
東祥,2020,Q4,10.60316055037692,"[(16,), 0.001]"
東芝,2018,Q1,-0.027874586513506383,"[(16,), 0.001]"
東芝,2018,Q2,0.19122499564597398,"[(16,), 0.001]"
東芝,2018,Q3,0.047020298370046065,"[(16,), 0.001]"
東芝,2018,Q4,0.0047757969642237,"[(16,), 0.001]"
東芝,2019,Q1,0.10588275936854663,"[(16,), 0.001]"
東芝,2019,Q2,-0.47304580063531226,"[(16,), 0.001]"
東芝,2019,Q3,-3.402370530018018,"[(16,), 0.001]"
東芝,2019,Q4,-0.8817807213789134,"[(16,), 0.001]"
東芝,2020,Q1,-0.40280267099816125,"[(16,), 0.001]"
東芝,2020,Q2,-0.02947189347939483,"[(16,), 0.001]"
東芝,2020,Q3,0.12119376351510794,"[(16,), 0.001]"
東芝,2020,Q4,0.06007579418729153,"[(16,), 0.001]"
東芝テック,2018,Q1,6.684284537053687,"[(16,), 0.001]"
東芝テック,2018,Q2,2.758620395932275,"[(16,), 0.001]"
東芝テック,2018,Q3,1.6484612808533856,"[(16,), 0.001]"
東芝テック,2018,Q4,0.4737758646540845,"[(16,), 0.001]"
東芝テック,2019,Q1,0.7196008049849465,"[(16,), 0.001]"
東芝テック,2019,Q2,9.529824579593054,"[(16,), 0.001]"
東芝テック,2019,Q3,7.708431324703708,"[(16,), 0.001]"
東芝テック,2019,Q4,9.476551539245012,"[(16,), 0.001]"
東芝テック,2020,Q1,-8.52432774120332,"[(16,), 0.001]"
東芝テック,2020,Q2,-8.298118692904433,"[(16,), 0.001]"
東芝テック,2020,Q3,-7.677352802019798,"[(16,), 0.001]"
東芝テック,2020,Q4,0.09805885228886077,"[(16,), 0.001]"
東邦アセチレン,2018,Q1,5.132707661333738,"[(16,), 1e-05]"
東邦アセチレン,2018,Q2,8.669126057422286,"[(16,), 1e-05]"
東邦アセチレン,2018,Q3,8.601802069202318,"[(16,), 1e-05]"
東邦アセチレン,2018,Q4,9.63062118301191,"[(16,), 1e-05]"
東邦アセチレン,2019,Q1,9.748404911870669,"[(16,), 1e-05]"
東邦アセチレン,2019,Q2,12.077690246204384,"[(16,), 1e-05]"
東邦アセチレン,2019,Q3,12.075818791105085,"[(16,), 1e-05]"
東邦アセチレン,2019,Q4,12.217674413331348,"[(16,), 1e-05]"
東邦アセチレン,2020,Q1,11.3156646776396,"[(16,), 1e-05]"
東邦アセチレン,2020,Q2,11.312339276105792,"[(16,), 1e-05]"
東邦アセチレン,2020,Q3,11.510827362095045,"[(16,), 1e-05]"
東邦アセチレン,2020,Q4,12.052917080674916,"[(16,), 1e-05]"
東邦システムサイエンス,2018,Q1,11.6958455461331,"[(16,), 1e-05]"
東邦システムサイエンス,2018,Q2,10.975876672902835,"[(16,), 1e-05]"
東邦システムサイエンス,2018,Q3,10.8197791125017,"[(16,), 1e-05]"
東邦システムサイエンス,2018,Q4,11.927370228620411,"[(16,), 1e-05]"
東邦システムサイエンス,2019,Q1,7.490401913239542,"[(16,), 1e-05]"
東邦システムサイエンス,2019,Q2,10.422618535474605,"[(16,), 1e-05]"
東邦システムサイエンス,2019,Q3,11.049547905591744,"[(16,), 1e-05]"
東邦システムサイエンス,2019,Q4,10.401159965126968,"[(16,), 1e-05]"
東邦システムサイエンス,2020,Q1,12.185437633877742,"[(16,), 1e-05]"
東邦システムサイエンス,2020,Q2,9.990145728809797,"[(16,), 1e-05]"
東邦システムサイエンス,2020,Q3,9.281826671166646,"[(16,), 1e-05]"
東邦システムサイエンス,2020,Q4,10.74870429875731,"[(16,), 1e-05]"
東邦チタニウム,2018,Q1,0.20782727595967043,"[(4,), 1e-05]"
東邦チタニウム,2018,Q2,0.8127798756924902,"[(4,), 1e-05]"
東邦チタニウム,2018,Q3,0.7298876699264254,"[(4,), 1e-05]"
東邦チタニウム,2018,Q4,0.9345757814158722,"[(4,), 1e-05]"
東邦チタニウム,2019,Q1,2.1898376963996142,"[(4,), 1e-05]"
東邦チタニウム,2019,Q2,2.135736213558638,"[(4,), 1e-05]"
東邦チタニウム,2019,Q3,0.15388550032716597,"[(4,), 1e-05]"
東邦チタニウム,2019,Q4,2.1337159503784657,"[(4,), 1e-05]"
東邦チタニウム,2020,Q1,2.1379542237484666,"[(4,), 1e-05]"
東邦チタニウム,2020,Q2,1.9200855230600138,"[(4,), 1e-05]"
東邦チタニウム,2020,Q3,-1.6198866833918326,"[(4,), 1e-05]"
東邦チタニウム,2020,Q4,-0.43209503021575757,"[(4,), 1e-05]"
東邦ホールディングス,2018,Q1,5.172079238518064,"[(4,), 1e-05]"
東邦ホールディングス,2018,Q2,3.8811373506034004,"[(4,), 1e-05]"
東邦ホールディングス,2018,Q3,3.387412375463507,"[(4,), 1e-05]"
東邦ホールディングス,2018,Q4,4.255629479923045,"[(4,), 1e-05]"
東邦ホールディングス,2019,Q1,4.15428869905821,"[(4,), 1e-05]"
東邦ホールディングス,2019,Q2,4.198785066452793,"[(4,), 1e-05]"
東邦ホールディングス,2019,Q3,4.210894899121506,"[(4,), 1e-05]"
東邦ホールディングス,2019,Q4,4.153556503293096,"[(4,), 1e-05]"
東邦ホールディングス,2020,Q1,4.635226066875128,"[(4,), 1e-05]"
東邦ホールディングス,2020,Q2,4.2244635659764445,"[(4,), 1e-05]"
東邦ホールディングス,2020,Q3,3.3786556084076906,"[(4,), 1e-05]"
東邦ホールディングス,2020,Q4,4.087028392435079,"[(4,), 1e-05]"
東邦亜鉛,2018,Q1,2.9092256748635092,"[(8,), 1e-05]"
東邦亜鉛,2018,Q2,5.998681940734649,"[(8,), 1e-05]"
東邦亜鉛,2018,Q3,0.10078800168363938,"[(8,), 1e-05]"
東邦亜鉛,2018,Q4,-0.20677097416762993,"[(8,), 1e-05]"
東邦亜鉛,2019,Q1,0.043369226705022995,"[(8,), 1e-05]"
東邦亜鉛,2019,Q2,0.18423610407964952,"[(8,), 1e-05]"
東邦亜鉛,2019,Q3,-5.029805588540668,"[(8,), 1e-05]"
東邦亜鉛,2019,Q4,-5.038495539068805,"[(8,), 1e-05]"
東邦亜鉛,2020,Q1,-2.267425136783892,"[(8,), 1e-05]"
東邦亜鉛,2020,Q2,-1.369715698727513,"[(8,), 1e-05]"
東邦亜鉛,2020,Q3,-1.3838933345853834,"[(8,), 1e-05]"
東邦亜鉛,2020,Q4,1.188914593366762,"[(8,), 1e-05]"
東邦瓦斯,2018,Q1,0.09838163016952135,"[(4,), 0.001]"
東邦瓦斯,2018,Q2,3.96740367984427,"[(4,), 0.001]"
東邦瓦斯,2018,Q3,3.1690814392124462,"[(4,), 0.001]"
東邦瓦斯,2018,Q4,-0.010525005958086003,"[(4,), 0.001]"
東邦瓦斯,2019,Q1,4.066331140499328,"[(4,), 0.001]"
東邦瓦斯,2019,Q2,3.21247441508615,"[(4,), 0.001]"
東邦瓦斯,2019,Q3,3.2353406652988057,"[(4,), 0.001]"
東邦瓦斯,2019,Q4,-0.010524998938695115,"[(4,), 0.001]"
東邦瓦斯,2020,Q1,3.882335149199274,"[(4,), 0.001]"
東邦瓦斯,2020,Q2,4.032516203439824,"[(4,), 0.001]"
東邦瓦斯,2020,Q3,3.2868039658371244,"[(4,), 0.001]"
東邦瓦斯,2020,Q4,3.2553392594598787,"[(4,), 0.001]"
東都水産,2018,Q1,8.439725936999222,"[(16,), 1e-05]"
東都水産,2018,Q2,12.592455282377124,"[(16,), 1e-05]"
東都水産,2018,Q3,8.468883720462554,"[(16,), 1e-05]"
東都水産,2018,Q4,5.224162377822444,"[(16,), 1e-05]"
東都水産,2019,Q1,5.352562840859754,"[(16,), 1e-05]"
東都水産,2019,Q2,10.231677042661444,"[(16,), 1e-05]"
東都水産,2019,Q3,11.244856200366852,"[(16,), 1e-05]"
東都水産,2019,Q4,13.562670392131995,"[(16,), 1e-05]"
東都水産,2020,Q1,9.25800397602519,"[(16,), 1e-05]"
東都水産,2020,Q2,12.55757587585501,"[(16,), 1e-05]"
東都水産,2020,Q3,13.645564905014416,"[(16,), 1e-05]"
東都水産,2020,Q4,5.390956028503502,"[(16,), 1e-05]"
東鉄工業,2018,Q1,11.878551721452727,"[(16,), 0.001]"
東鉄工業,2018,Q2,12.154010245760224,"[(16,), 0.001]"
東鉄工業,2018,Q3,12.12355269117303,"[(16,), 0.001]"
東鉄工業,2018,Q4,12.350110376259597,"[(16,), 0.001]"
東鉄工業,2019,Q1,12.531751581774623,"[(16,), 0.001]"
東鉄工業,2019,Q2,12.456818256446006,"[(16,), 0.001]"
東鉄工業,2019,Q3,12.29725524592167,"[(16,), 0.001]"
東鉄工業,2019,Q4,12.48206710373324,"[(16,), 0.001]"
東鉄工業,2020,Q1,12.507951650214862,"[(16,), 0.001]"
東鉄工業,2020,Q2,12.483682992846422,"[(16,), 0.001]"
東鉄工業,2020,Q3,12.440028681362179,"[(16,), 0.001]"
東鉄工業,2020,Q4,12.43953078590229,"[(16,), 0.001]"
東陽倉庫,2018,Q1,2.652375104253138,"[(8,), 0.001]"
東陽倉庫,2018,Q2,4.192585204007161,"[(8,), 0.001]"
東陽倉庫,2018,Q3,4.971840052713337,"[(8,), 0.001]"
東陽倉庫,2018,Q4,3.525584728240234,"[(8,), 0.001]"
東陽倉庫,2019,Q1,4.463778204201296,"[(8,), 0.001]"
東陽倉庫,2019,Q2,4.832980883645338,"[(8,), 0.001]"
東陽倉庫,2019,Q3,4.813932626764873,"[(8,), 0.001]"
東陽倉庫,2019,Q4,4.490705457280412,"[(8,), 0.001]"
東陽倉庫,2020,Q1,4.795475858904752,"[(8,), 0.001]"
東陽倉庫,2020,Q2,4.749814895350242,"[(8,), 0.001]"
東陽倉庫,2020,Q3,4.811454620498061,"[(8,), 0.001]"
東陽倉庫,2020,Q4,4.22020277871461,"[(8,), 0.001]"
松井建設,2018,Q1,9.995776634989916,"[(16,), 1e-05]"
松井建設,2018,Q2,10.08110141543415,"[(16,), 1e-05]"
松井建設,2018,Q3,9.363125457176121,"[(16,), 1e-05]"
松井建設,2018,Q4,9.39642017982597,"[(16,), 1e-05]"
松井建設,2019,Q1,9.932318606969694,"[(16,), 1e-05]"
松井建設,2019,Q2,9.78229140533186,"[(16,), 1e-05]"
松井建設,2019,Q3,9.279131301244442,"[(16,), 1e-05]"
松井建設,2019,Q4,7.862571848192239,"[(16,), 1e-05]"
松井建設,2020,Q1,12.075696922075135,"[(16,), 1e-05]"
松井建設,2020,Q2,9.494459755580747,"[(16,), 1e-05]"
松井建設,2020,Q3,9.328011116535976,"[(16,), 1e-05]"
松井建設,2020,Q4,11.801151628841767,"[(16,), 1e-05]"
松屋フーズホールディングス,2018,Q1,4.17875942728939,"[(4,), 0.001]"
松屋フーズホールディングス,2018,Q2,4.185116890591355,"[(4,), 0.001]"
松屋フーズホールディングス,2018,Q3,4.1578598430890175,"[(4,), 0.001]"
松屋フーズホールディングス,2018,Q4,4.177927456487684,"[(4,), 0.001]"
松屋フーズホールディングス,2019,Q1,4.188453411815447,"[(4,), 0.001]"
松屋フーズホールディングス,2019,Q2,4.1858615547593745,"[(4,), 0.001]"
松屋フーズホールディングス,2019,Q3,4.1809166075911515,"[(4,), 0.001]"
松屋フーズホールディングス,2019,Q4,4.187104814112734,"[(4,), 0.001]"
松屋フーズホールディングス,2020,Q1,4.1534475075936355,"[(4,), 0.001]"
松屋フーズホールディングス,2020,Q2,1.9438242064284736,"[(4,), 0.001]"
松屋フーズホールディングス,2020,Q3,0.21992785049005148,"[(4,), 0.001]"
松屋フーズホールディングス,2020,Q4,1.416626411453247,"[(4,), 0.001]"
松田産業,2018,Q1,9.774098869346497,"[(16,), 0.001]"
松田産業,2018,Q2,10.237535589364343,"[(16,), 0.001]"
松田産業,2018,Q3,11.545964477328198,"[(16,), 0.001]"
松田産業,2018,Q4,10.758833895658341,"[(16,), 0.001]"
松田産業,2019,Q1,10.711423459021654,"[(16,), 0.001]"
松田産業,2019,Q2,10.704441138744597,"[(16,), 0.001]"
松田産業,2019,Q3,10.686290186010973,"[(16,), 0.001]"
松田産業,2019,Q4,10.751180480476556,"[(16,), 0.001]"
松田産業,2020,Q1,10.737390268117908,"[(16,), 0.001]"
松田産業,2020,Q2,10.708193592598903,"[(16,), 0.001]"
松田産業,2020,Q3,10.75260095514633,"[(16,), 0.001]"
松田産業,2020,Q4,10.777755853169829,"[(16,), 0.001]"
松風,2018,Q1,3.9361252150380084,"[(4,), 0.001]"
松風,2018,Q2,3.965697493575321,"[(4,), 0.001]"
松風,2018,Q3,3.4720769256848554,"[(4,), 0.001]"
松風,2018,Q4,3.989924867346581,"[(4,), 0.001]"
松風,2019,Q1,4.0109164971155495,"[(4,), 0.001]"
松風,2019,Q2,4.023779708457615,"[(4,), 0.001]"
松風,2019,Q3,4.034002058098696,"[(4,), 0.001]"
松風,2019,Q4,4.037680413775752,"[(4,), 0.001]"
松風,2020,Q1,3.9768029274886207,"[(4,), 0.001]"
