企業名,会計年度,四半期,y_hat_umlp
イチネンホールディングス,2020,Q2,59.953636
イチネンホールディングス,2020,Q3,33.787548
イチネンホールディングス,2020,Q4,17.907156
イノテック,2018,Q1,18.314869
イノテック,2018,Q2,6.848618
イノテック,2018,Q3,9.252749
イノテック,2018,Q4,12.077992
イノテック,2019,Q1,6.0658355
イノテック,2019,Q2,2.903129
イノテック,2019,Q3,9.379569
イノテック,2019,Q4,-6.391206
イノテック,2020,Q1,19.732416
イノテック,2020,Q2,-0.8965889
イノテック,2020,Q3,-5.2299285
イノテック,2020,Q4,15.800802
イビデン,2018,Q1,40.17057
イビデン,2018,Q2,53.382317
イビデン,2018,Q3,22.936487
イビデン,2018,Q4,-41.55519
イビデン,2019,Q1,-111.78942
イビデン,2019,Q2,-10.336061
イビデン,2019,Q3,1.1732576
イビデン,2019,Q4,39.72775
イビデン,2020,Q1,-0.9719622
イビデン,2020,Q2,-30.51643
イビデン,2020,Q3,42.90651
イビデン,2020,Q4,7.936368
イフジ産業,2018,Q1,-6.205883
イフジ産業,2018,Q2,10.793734
イフジ産業,2018,Q3,28.072102
イフジ産業,2018,Q4,16.984064
イフジ産業,2019,Q1,25.327465
イフジ産業,2019,Q2,25.637772
イフジ産業,2019,Q3,24.423212
イフジ産業,2019,Q4,12.905654
イフジ産業,2020,Q1,18.59482
イフジ産業,2020,Q2,13.689786
イフジ産業,2020,Q3,29.785524
イフジ産業,2020,Q4,9.740303
イリソ電子工業,2018,Q1,58.596905
イリソ電子工業,2018,Q2,97.24316
イリソ電子工業,2018,Q3,84.814926
イリソ電子工業,2018,Q4,64.9994
イリソ電子工業,2019,Q1,11.383111
イリソ電子工業,2019,Q2,79.35611
イリソ電子工業,2019,Q3,86.282684
イリソ電子工業,2019,Q4,20.88042
イリソ電子工業,2020,Q1,95.17662
イリソ電子工業,2020,Q2,3.1187065
イリソ電子工業,2020,Q3,46.693558
イリソ電子工業,2020,Q4,31.322525
インターネットイニシアティブ,2018,Q1,299.92288
インターネットイニシアティブ,2018,Q2,181.10742
インターネットイニシアティブ,2018,Q3,76.50171
インターネットイニシアティブ,2018,Q4,189.06686
インターネットイニシアティブ,2019,Q1,109.9341
インターネットイニシアティブ,2019,Q2,-86.80668
インターネットイニシアティブ,2019,Q3,-37.21328
インターネットイニシアティブ,2019,Q4,135.76097
インターネットイニシアティブ,2020,Q1,58.903694
インターネットイニシアティブ,2020,Q2,-27.682629
インターネットイニシアティブ,2020,Q3,67.54045
インターネットイニシアティブ,2020,Q4,628.65955
インフォコム,2018,Q1,99.03786
インフォコム,2018,Q2,756.9943
インフォコム,2018,Q3,-453.8887
インフォコム,2018,Q4,-38.803993
インフォコム,2019,Q1,87.37077
インフォコム,2019,Q2,-194.6876
インフォコム,2019,Q3,-605.64514
インフォコム,2019,Q4,-382.81848
インフォコム,2020,Q1,-317.60495
インフォコム,2020,Q2,3.3598013
インフォコム,2020,Q3,209.25832
インフォコム,2020,Q4,21.613693
インプレスホールディングス,2018,Q1,-7.995821
インプレスホールディングス,2018,Q2,-0.72190833
インプレスホールディングス,2018,Q3,5.649347
インプレスホールディングス,2018,Q4,-7.2963576
インプレスホールディングス,2019,Q1,-0.5194151
インプレスホールディングス,2019,Q2,5.4827366
インプレスホールディングス,2019,Q3,16.977955
インプレスホールディングス,2019,Q4,-6.1957417
インプレスホールディングス,2020,Q1,5.211703
インプレスホールディングス,2020,Q2,2.6813545
インプレスホールディングス,2020,Q3,18.292992
インプレスホールディングス,2020,Q4,-9.126267
イーグル工業,2018,Q1,46.24867
イーグル工業,2018,Q2,9.121734
イーグル工業,2018,Q3,47.67537
イーグル工業,2018,Q4,35.20195
イーグル工業,2019,Q1,23.843245
イーグル工業,2019,Q2,74.13723
イーグル工業,2019,Q3,16.325531
イーグル工業,2019,Q4,44.206226
イーグル工業,2020,Q1,21.622284
イーグル工業,2020,Q2,-13.881513
イーグル工業,2020,Q3,-13.750232
イーグル工業,2020,Q4,43.49033
ウシオ電機,2018,Q1,34.666405
ウシオ電機,2018,Q2,11.345431
ウシオ電機,2018,Q3,22.191978
ウシオ電機,2018,Q4,21.238031
ウシオ電機,2019,Q1,13.844207
ウシオ電機,2019,Q2,42.831158
ウシオ電機,2019,Q3,20.436224
ウシオ電機,2019,Q4,33.168873
ウシオ電機,2020,Q1,43.689327
ウシオ電機,2020,Q2,6.7593164
ウシオ電機,2020,Q3,-10.6480465
ウシオ電機,2020,Q4,6.928467
ウッドワン,2018,Q1,33.077736
ウッドワン,2018,Q2,23.502047
ウッドワン,2018,Q3,25.64836
ウッドワン,2018,Q4,19.777517
ウッドワン,2019,Q1,20.966719
ウッドワン,2019,Q2,-8.770383
ウッドワン,2019,Q3,10.513946
ウッドワン,2019,Q4,0.077672705
ウッドワン,2020,Q1,3.569817
ウッドワン,2020,Q2,10.502343
ウッドワン,2020,Q3,34.20205
ウッドワン,2020,Q4,-2.4963462
エア・ウォーター,2018,Q1,27.463984
エア・ウォーター,2018,Q2,29.118942
エア・ウォーター,2018,Q3,49.40783
エア・ウォーター,2018,Q4,30.675638
エア・ウォーター,2019,Q1,43.292377
エア・ウォーター,2019,Q2,35.805122
エア・ウォーター,2019,Q3,44.490055
エア・ウォーター,2019,Q4,9.59836
エア・ウォーター,2020,Q1,32.380066
エア・ウォーター,2020,Q2,29.040365
エア・ウォーター,2020,Q3,31.175814
エア・ウォーター,2020,Q4,33.778194
エイチワン,2018,Q1,21.455267
エイチワン,2018,Q2,-8.197707
エイチワン,2018,Q3,13.771277
エイチワン,2018,Q4,37.63449
エイチワン,2019,Q1,25.77
エイチワン,2019,Q2,76.02526
エイチワン,2019,Q3,26.068121
エイチワン,2019,Q4,29.029747
エイチワン,2020,Q1,-11.327316
エイチワン,2020,Q2,-11.842978
エイチワン,2020,Q3,51.281418
エイチワン,2020,Q4,33.803432
エイチ・ツー・オー　リテイリン,2018,Q1,28.299374
エイチ・ツー・オー　リテイリン,2018,Q2,12.938256
エイチ・ツー・オー　リテイリン,2018,Q3,44.527794
エイチ・ツー・オー　リテイリン,2018,Q4,-15.3714
エイチ・ツー・オー　リテイリン,2019,Q1,33.181248
エイチ・ツー・オー　リテイリン,2019,Q2,15.349809
エイチ・ツー・オー　リテイリン,2019,Q3,27.64039
エイチ・ツー・オー　リテイリン,2019,Q4,-8.015924
エイチ・ツー・オー　リテイリン,2020,Q1,0.4726045
エイチ・ツー・オー　リテイリン,2020,Q2,-88.805435
エイチ・ツー・オー　リテイリン,2020,Q3,-51.878372
エイチ・ツー・オー　リテイリン,2020,Q4,-27.915297
エイベックス,2018,Q1,-1.0888723
エイベックス,2018,Q2,32.934677
エイベックス,2018,Q3,33.65872
エイベックス,2018,Q4,-10.692422
エイベックス,2019,Q1,23.641182
エイベックス,2019,Q2,17.230236
エイベックス,2019,Q3,12.48771
エイベックス,2019,Q4,31.67279
エイベックス,2020,Q1,-15.98487
エイベックス,2020,Q2,29.424133
エイベックス,2020,Q3,13.598759
エイベックス,2020,Q4,-56.78083
エクセディ,2018,Q1,64.56266
エクセディ,2018,Q2,77.18026
エクセディ,2018,Q3,49.259045
エクセディ,2018,Q4,77.961525
エクセディ,2019,Q1,59.44908
エクセディ,2019,Q2,46.05861
エクセディ,2019,Q3,78.33313
エクセディ,2019,Q4,69.212395
エクセディ,2020,Q1,41.166412
エクセディ,2020,Q2,30.473696
エクセディ,2020,Q3,70.58545
エクセディ,2020,Q4,17.169422
エステー,2018,Q1,6.735811
エステー,2018,Q2,40.077347
エステー,2018,Q3,3.0981512
エステー,2018,Q4,6.690645
エステー,2019,Q1,-3.2164836
エステー,2019,Q2,50.839977
エステー,2019,Q3,-11.432119
エステー,2019,Q4,9.280061
エステー,2020,Q1,9.591124
エステー,2020,Q2,56.257168
エステー,2020,Q3,11.671617
エステー,2020,Q4,15.705853
エステールホールディングス,2018,Q1,-7.3904037
エステールホールディングス,2018,Q2,34.593216
エステールホールディングス,2018,Q3,33.789867
エステールホールディングス,2018,Q4,30.718203
エステールホールディングス,2019,Q1,-18.281904
エステールホールディングス,2019,Q2,23.417797
エステールホールディングス,2019,Q3,39.325375
エステールホールディングス,2019,Q4,23.468836
エステールホールディングス,2020,Q1,24.910898
エステールホールディングス,2020,Q2,50.95458
エステールホールディングス,2020,Q3,40.385742
エステールホールディングス,2020,Q4,24.37231
エスペック,2018,Q1,31.875698
エスペック,2018,Q2,37.00267
エスペック,2018,Q3,28.365177
エスペック,2018,Q4,44.63445
エスペック,2019,Q1,-1.4547852
エスペック,2019,Q2,41.808678
エスペック,2019,Q3,8.771563
エスペック,2019,Q4,51.29378
エスペック,2020,Q1,15.089789
エスペック,2020,Q2,41.920383
エスペック,2020,Q3,21.764114
エスペック,2020,Q4,33.61015
エスライン,2018,Q1,12.3267975
エスライン,2018,Q2,42.610348
エスライン,2018,Q3,29.093275
エスライン,2018,Q4,26.550167
エスライン,2019,Q1,33.232857
エスライン,2019,Q2,33.04021
エスライン,2019,Q3,32.840065
エスライン,2019,Q4,14.93657
エスライン,2020,Q1,3.4613
エスライン,2020,Q2,12.632943
エスライン,2020,Q3,-3.4104438
エスライン,2020,Q4,-34.962715
エスリード,2018,Q1,35.585827
エスリード,2018,Q2,75.07356
エスリード,2018,Q3,26.74584
エスリード,2018,Q4,61.2275
エスリード,2019,Q1,5.865212
エスリード,2019,Q2,92.2485
エスリード,2019,Q3,8.188215
エスリード,2019,Q4,54.099377
エスリード,2020,Q1,69.19066
エスリード,2020,Q2,51.483654
エスリード,2020,Q3,27.029469
エスリード,2020,Q4,98.17243
エス・エム・エス,2018,Q1,164.5666
エス・エム・エス,2018,Q2,17.995129
エス・エム・エス,2018,Q3,6.6802197
エス・エム・エス,2018,Q4,168.85846
エス・エム・エス,2019,Q1,-31.063007
エス・エム・エス,2019,Q2,69.157364
エス・エム・エス,2019,Q3,41.727764
エス・エム・エス,2019,Q4,-179.50537
エス・エム・エス,2020,Q1,18.268349
エス・エム・エス,2020,Q2,-33.83914
エス・エム・エス,2020,Q3,0.34723568
エス・エム・エス,2020,Q4,17.772394
エディオン,2018,Q1,13.891785
エディオン,2018,Q2,54.577396
エディオン,2018,Q3,35.970455
エディオン,2018,Q4,-37.652935
エディオン,2019,Q1,11.506441
エディオン,2019,Q2,77.60262
エディオン,2019,Q3,51.736317
エディオン,2019,Q4,5.5197744
エディオン,2020,Q1,17.56488
エディオン,2020,Q2,22.221785
エディオン,2020,Q3,7.9397106
エディオン,2020,Q4,4.3659005
エヌ・ティ・ティ・データ,2018,Q1,335.6628
エヌ・ティ・ティ・データ,2018,Q2,-778.1644
エヌ・ティ・ティ・データ,2018,Q3,-142.74239
エヌ・ティ・ティ・データ,2018,Q4,-486.98376
エヌ・ティ・ティ・データ,2019,Q1,-80.43367
エヌ・ティ・ティ・データ,2019,Q2,-234.68723
エヌ・ティ・ティ・データ,2019,Q3,25.195847
エヌ・ティ・ティ・データ,2019,Q4,-181.0985
エヌ・ティ・ティ・データ,2020,Q1,111.91948
エヌ・ティ・ティ・データ,2020,Q2,16.069271
エヌ・ティ・ティ・データ,2020,Q3,2.8537726
エヌ・ティ・ティ・データ,2020,Q4,81.53818
エノモト,2018,Q1,35.528893
エノモト,2018,Q2,47.190582
エノモト,2018,Q3,53.866814
エノモト,2018,Q4,29.64485
エノモト,2019,Q1,1.6932753
エノモト,2019,Q2,36.009975
エノモト,2019,Q3,9.396893
エノモト,2019,Q4,81.505
エノモト,2020,Q1,58.241856
エノモト,2020,Q2,16.734941
エノモト,2020,Q3,53.150673
エノモト,2020,Q4,91.65148
エバラ食品工業,2018,Q1,11.9360075
エバラ食品工業,2018,Q2,22.824696
エバラ食品工業,2018,Q3,58.288807
エバラ食品工業,2018,Q4,19.58398
エバラ食品工業,2019,Q1,34.218735
エバラ食品工業,2019,Q2,37.43453
エバラ食品工業,2019,Q3,87.430565
エバラ食品工業,2019,Q4,-15.853289
エバラ食品工業,2020,Q1,32.491764
エバラ食品工業,2020,Q2,48.39223
エバラ食品工業,2020,Q3,53.256153
エバラ食品工業,2020,Q4,2.2048478
エフテック,2018,Q1,-39.49498
エフテック,2018,Q2,-24.787285
エフテック,2018,Q3,59.556602
エフテック,2018,Q4,61.050728
エフテック,2019,Q1,53.992504
エフテック,2019,Q2,-56.06374
エフテック,2019,Q3,-15.830002
エフテック,2019,Q4,9.110916
エフテック,2020,Q1,89.42047
エフテック,2020,Q2,30.099964
エフテック,2020,Q3,28.97622
エフテック,2020,Q4,7.1919985
エフピコ,2018,Q1,55.50738
エフピコ,2018,Q2,70.13033
エフピコ,2018,Q3,113.23096
エフピコ,2018,Q4,56.707653
エフピコ,2019,Q1,75.163025
エフピコ,2019,Q2,96.17672
エフピコ,2019,Q3,107.840775
エフピコ,2019,Q4,46.784103
エフピコ,2020,Q1,72.515015
エフピコ,2020,Q2,78.17503
エフピコ,2020,Q3,110.29053
エフピコ,2020,Q4,49.103416
エフ・シー・シー,2018,Q1,35.20173
エフ・シー・シー,2018,Q2,51.457245
エフ・シー・シー,2018,Q3,37.586906
エフ・シー・シー,2018,Q4,44.466125
エフ・シー・シー,2019,Q1,34.295124
エフ・シー・シー,2019,Q2,53.58579
エフ・シー・シー,2019,Q3,53.058372
エフ・シー・シー,2019,Q4,62.566624
エフ・シー・シー,2020,Q1,8.581636
エフ・シー・シー,2020,Q2,-42.104317
エフ・シー・シー,2020,Q3,79.78455
エフ・シー・シー,2020,Q4,46.186146
エフ・ジェー・ネクスト,2018,Q1,39.034
エフ・ジェー・ネクスト,2018,Q2,34.75562
エフ・ジェー・ネクスト,2018,Q3,40.25051
エフ・ジェー・ネクスト,2018,Q4,66.264114
エフ・ジェー・ネクスト,2019,Q1,50.674175
エフ・ジェー・ネクスト,2019,Q2,43.321877
エフ・ジェー・ネクスト,2019,Q3,23.461252
エフ・ジェー・ネクスト,2019,Q4,57.05293
エフ・ジェー・ネクスト,2020,Q1,62.282936
エフ・ジェー・ネクスト,2020,Q2,32.486057
エフ・ジェー・ネクスト,2020,Q3,48.11422
エフ・ジェー・ネクスト,2020,Q4,16.931139
エムスリー,2018,Q1,24.270372
エムスリー,2018,Q2,20.280949
エムスリー,2018,Q3,7.290077
エムスリー,2018,Q4,37.09581
エムスリー,2019,Q1,49.22877
エムスリー,2019,Q2,22.857174
エムスリー,2019,Q3,5.800616
エムスリー,2019,Q4,15.75547
エムスリー,2020,Q1,17.955074
エムスリー,2020,Q2,6.4710383
エムスリー,2020,Q3,14.753989
エムスリー,2020,Q4,189.19118
エレコム,2018,Q1,49.51695
エレコム,2018,Q2,55.030388
エレコム,2018,Q3,62.385834
エレコム,2018,Q4,47.091404
エレコム,2019,Q1,23.52257
エレコム,2019,Q2,56.76564
エレコム,2019,Q3,42.865616
エレコム,2019,Q4,50.277767
エレコム,2020,Q1,42.837498
エレコム,2020,Q2,62.93366
エレコム,2020,Q3,56.200714
エレコム,2020,Q4,53.002872
エレマテック,2018,Q1,43.26544
エレマテック,2018,Q2,11.470832
エレマテック,2018,Q3,47.86899
エレマテック,2018,Q4,44.438797
エレマテック,2019,Q1,30.693201
エレマテック,2019,Q2,-0.56137455
エレマテック,2019,Q3,49.08536
エレマテック,2019,Q4,34.104797
エレマテック,2020,Q1,27.51375
エレマテック,2020,Q2,1.9055513
エレマテック,2020,Q3,44.701077
エレマテック,2020,Q4,17.512112
エンシュウ,2018,Q1,6.7098103
エンシュウ,2018,Q2,4.5915747
エンシュウ,2018,Q3,0.20219603
エンシュウ,2018,Q4,2.2814434
エンシュウ,2019,Q1,104.18838
エンシュウ,2019,Q2,80.20144
エンシュウ,2019,Q3,-10.04785
エンシュウ,2019,Q4,-2.7206888
エンシュウ,2020,Q1,-0.29312196
エンシュウ,2020,Q2,10.18765
エンシュウ,2020,Q3,13.430424
エンシュウ,2020,Q4,6.197342
エンプラス,2018,Q1,104.93713
エンプラス,2018,Q2,111.883156
エンプラス,2018,Q3,82.44529
エンプラス,2018,Q4,113.665596
エンプラス,2019,Q1,44.47404
エンプラス,2019,Q2,53.16533
エンプラス,2019,Q3,117.32352
エンプラス,2019,Q4,0.8589146
エンプラス,2020,Q1,59.146236
エンプラス,2020,Q2,11.89399
エンプラス,2020,Q3,3.1476004
エンプラス,2020,Q4,-21.128288
エーアンドエーマテリアル,2018,Q1,30.734924
エーアンドエーマテリアル,2018,Q2,17.86128
エーアンドエーマテリアル,2018,Q3,13.237733
エーアンドエーマテリアル,2018,Q4,64.66606
エーアンドエーマテリアル,2019,Q1,59.60104
エーアンドエーマテリアル,2019,Q2,35.90472
エーアンドエーマテリアル,2019,Q3,93.42446
エーアンドエーマテリアル,2019,Q4,61.775055
エーアンドエーマテリアル,2020,Q1,76.086624
エーアンドエーマテリアル,2020,Q2,88.57099
エーアンドエーマテリアル,2020,Q3,14.136422
エーアンドエーマテリアル,2020,Q4,-12.78562
エーザイ,2018,Q1,18.622635
エーザイ,2018,Q2,45.396496
エーザイ,2018,Q3,-1.5159824
エーザイ,2018,Q4,44.498283
エーザイ,2019,Q1,10.8333235
エーザイ,2019,Q2,47.62124
エーザイ,2019,Q3,41.78514
エーザイ,2019,Q4,48.90959
エーザイ,2020,Q1,80.502846
エーザイ,2020,Q2,109.89075
エーザイ,2020,Q3,30.581491
エーザイ,2020,Q4,83.69676
エー・アンド・デイ,2018,Q1,-3.795604
エー・アンド・デイ,2018,Q2,15.268501
エー・アンド・デイ,2018,Q3,1.5511627
エー・アンド・デイ,2018,Q4,55.110603
エー・アンド・デイ,2019,Q1,2.142815
エー・アンド・デイ,2019,Q2,29.435701
エー・アンド・デイ,2019,Q3,4.5486226
エー・アンド・デイ,2019,Q4,54.488834
エー・アンド・デイ,2020,Q1,-9.302706
エー・アンド・デイ,2020,Q2,24.847687
エー・アンド・デイ,2020,Q3,19.789217
エー・アンド・デイ,2020,Q4,65.72563
オイレス工業,2018,Q1,27.10586
オイレス工業,2018,Q2,34.309677
オイレス工業,2018,Q3,43.9963
オイレス工業,2018,Q4,20.915085
