企業名,会計年度,四半期,y_hat_rw
三重交通グループホールディング,2018,Q1,8.07
三重交通グループホールディング,2018,Q2,10.2
三重交通グループホールディング,2018,Q3,12.0
三重交通グループホールディング,2018,Q4,12.94
三重交通グループホールディング,2019,Q1,10.8
三重交通グループホールディング,2019,Q2,14.19
三重交通グループホールディング,2019,Q3,13.24
三重交通グループホールディング,2019,Q4,10.64
三重交通グループホールディング,2020,Q1,-0.18
三重交通グループホールディング,2020,Q2,-9.86
三重交通グループホールディング,2020,Q3,-1.19
三重交通グループホールディング,2020,Q4,18.18
上新電機,2018,Q1,24.67
上新電機,2018,Q2,28.19
上新電機,2018,Q3,103.01
上新電機,2018,Q4,72.87
上新電機,2019,Q1,35.02
上新電機,2019,Q2,45.48
上新電機,2019,Q3,111.33
上新電機,2019,Q4,24.43
上新電機,2020,Q1,21.65
上新電機,2020,Q2,58.91
上新電機,2020,Q3,100.36
上新電機,2020,Q4,136.05
上組,2018,Q1,32.4
上組,2018,Q2,38.31
上組,2018,Q3,33.72
上組,2018,Q4,38.59
上組,2019,Q1,41.6
上組,2019,Q2,43.89
上組,2019,Q3,36.5
上組,2019,Q4,42.47
上組,2020,Q1,32.15
上組,2020,Q2,37.68
上組,2020,Q3,31.88
上組,2020,Q4,42.97
不二製油グループ本社,2018,Q1,31.09
不二製油グループ本社,2018,Q2,40.56
不二製油グループ本社,2018,Q3,10.47
不二製油グループ本社,2018,Q4,53.85
不二製油グループ本社,2019,Q1,29.87
不二製油グループ本社,2019,Q2,38.76
不二製油グループ本社,2019,Q3,33.52
不二製油グループ本社,2019,Q4,70.4
不二製油グループ本社,2020,Q1,50.54
不二製油グループ本社,2020,Q2,32.89
不二製油グループ本社,2020,Q3,17.36
不二製油グループ本社,2020,Q4,49.96
不動テトラ,2018,Q1,0.06
不動テトラ,2018,Q2,2.76
不動テトラ,2018,Q3,4.927888347432806
不動テトラ,2018,Q4,29.62
不動テトラ,2019,Q1,38.08
不動テトラ,2019,Q2,18.78
不動テトラ,2019,Q3,82.0
不動テトラ,2019,Q4,55.26
不動テトラ,2020,Q1,18.66
不動テトラ,2020,Q2,37.66
不動テトラ,2020,Q3,42.31
不動テトラ,2020,Q4,63.11
世紀東急工業,2018,Q1,47.42
世紀東急工業,2018,Q2,4.09
世紀東急工業,2018,Q3,24.12
世紀東急工業,2018,Q4,35.66
世紀東急工業,2019,Q1,22.27
世紀東急工業,2019,Q2,37.72
世紀東急工業,2019,Q3,27.41
世紀東急工業,2019,Q4,36.99
世紀東急工業,2020,Q1,60.29
世紀東急工業,2020,Q2,7.99
世紀東急工業,2020,Q3,41.79
世紀東急工業,2020,Q4,36.26
中国塗料,2018,Q1,2.55
中国塗料,2018,Q2,-4.41
中国塗料,2018,Q3,-3.48
中国塗料,2018,Q4,0.12
中国塗料,2019,Q1,-3.5
中国塗料,2019,Q2,0.92
中国塗料,2019,Q3,14.85
中国塗料,2019,Q4,13.39
中国塗料,2020,Q1,-30.86
中国塗料,2020,Q2,17.76
中国塗料,2020,Q3,18.94
中国塗料,2020,Q4,23.27
中外炉工業,2018,Q1,146.5
中外炉工業,2018,Q2,-31.64
中外炉工業,2018,Q3,29.03
中外炉工業,2018,Q4,17.71
中外炉工業,2019,Q1,82.7
中外炉工業,2019,Q2,-2.74
中外炉工業,2019,Q3,83.07
中外炉工業,2019,Q4,25.06
中外炉工業,2020,Q1,40.59
中外炉工業,2020,Q2,-30.57
中外炉工業,2020,Q3,-33.66
中外炉工業,2020,Q4,-21.97
中央倉庫,2018,Q1,14.87
中央倉庫,2018,Q2,18.2
中央倉庫,2018,Q3,8.13
中央倉庫,2018,Q4,10.72
中央倉庫,2019,Q1,6.32
中央倉庫,2019,Q2,18.65
中央倉庫,2019,Q3,14.83
中央倉庫,2019,Q4,15.71
中央倉庫,2020,Q1,14.48
中央倉庫,2020,Q2,17.81
中央倉庫,2020,Q3,15.8
中央倉庫,2020,Q4,19.59
中央発条,2018,Q1,114.06
中央発条,2018,Q2,112.67
中央発条,2018,Q3,37.53
中央発条,2018,Q4,67.75
中央発条,2019,Q1,67.19
中央発条,2019,Q2,100.88
中央発条,2019,Q3,48.65
中央発条,2019,Q4,121.43
中央発条,2020,Q1,-8.93
中央発条,2020,Q2,-96.77
中央発条,2020,Q3,4.92
中央発条,2020,Q4,129.19
中山福,2018,Q1,6.5
中山福,2018,Q2,1.03
中山福,2018,Q3,2.58
中山福,2018,Q4,5.83
中山福,2019,Q1,12.72
中山福,2019,Q2,-3.16
中山福,2019,Q3,6.16
中山福,2019,Q4,-1.83
中山福,2020,Q1,9.87
中山福,2020,Q2,4.55
中山福,2020,Q3,21.63
中山福,2020,Q4,17.38
中山製鋼所,2018,Q1,26.5
中山製鋼所,2018,Q2,22.37
中山製鋼所,2018,Q3,11.01
中山製鋼所,2018,Q4,3.38
中山製鋼所,2019,Q1,27.23
中山製鋼所,2019,Q2,17.92
中山製鋼所,2019,Q3,20.4
中山製鋼所,2019,Q4,15.7
中山製鋼所,2020,Q1,-0.19
中山製鋼所,2020,Q2,16.93
中山製鋼所,2020,Q3,-0.81
中山製鋼所,2020,Q4,13.87
中広,2018,Q1,10.5
中広,2018,Q2,1.35
中広,2018,Q3,-1.0
中広,2018,Q4,40.02
中広,2019,Q1,-1.32
中広,2019,Q2,1.87
中広,2019,Q3,-8.14
中広,2019,Q4,0.97
中広,2020,Q1,2.49
中広,2020,Q2,-19.92
中広,2020,Q3,-16.29
中広,2020,Q4,-10.17
中村屋,2018,Q1,95.46
中村屋,2018,Q2,-107.13
中村屋,2018,Q3,-94.6
中村屋,2018,Q4,162.45
中村屋,2019,Q1,162.3
中村屋,2019,Q2,-145.92
中村屋,2019,Q3,-115.71
中村屋,2019,Q4,115.4
中村屋,2020,Q1,180.51
中村屋,2020,Q2,-185.34
中村屋,2020,Q3,-136.19
中村屋,2020,Q4,130.44
中越パルプ工業,2018,Q1,-334.0
中越パルプ工業,2018,Q2,-88.6
中越パルプ工業,2018,Q3,51.7
中越パルプ工業,2018,Q4,-60.09
中越パルプ工業,2019,Q1,151.04
中越パルプ工業,2019,Q2,-37.81
中越パルプ工業,2019,Q3,77.59
中越パルプ工業,2019,Q4,2.37
中越パルプ工業,2020,Q1,26.7
中越パルプ工業,2020,Q2,-88.28
中越パルプ工業,2020,Q3,-87.29
中越パルプ工業,2020,Q4,-18.91
中部飼料,2018,Q1,28.99
中部飼料,2018,Q2,33.28
中部飼料,2018,Q3,27.41
中部飼料,2018,Q4,32.15
中部飼料,2019,Q1,32.33
中部飼料,2019,Q2,32.81
中部飼料,2019,Q3,34.91
中部飼料,2019,Q4,49.8
中部飼料,2020,Q1,38.88
中部飼料,2020,Q2,33.4
中部飼料,2020,Q3,18.73
中部飼料,2020,Q4,43.35
中電工,2018,Q1,35.46
中電工,2018,Q2,12.03
中電工,2018,Q3,15.4
中電工,2018,Q4,13.02
中電工,2019,Q1,70.07
中電工,2019,Q2,13.35
中電工,2019,Q3,39.59
中電工,2019,Q4,-13.85
中電工,2020,Q1,47.03
中電工,2020,Q2,18.2
中電工,2020,Q3,34.91
中電工,2020,Q4,45.07
丸一鋼管,2018,Q1,41.36
丸一鋼管,2018,Q2,41.95
丸一鋼管,2018,Q3,47.31
丸一鋼管,2018,Q4,47.02
丸一鋼管,2019,Q1,35.98
丸一鋼管,2019,Q2,37.85
丸一鋼管,2019,Q3,10.27
丸一鋼管,2019,Q4,43.81
丸一鋼管,2020,Q1,-15.14
丸一鋼管,2020,Q2,30.98
丸一鋼管,2020,Q3,34.67
丸一鋼管,2020,Q4,49.62
丸井グループ,2018,Q1,20.71
丸井グループ,2018,Q2,26.03
丸井グループ,2018,Q3,30.84
丸井グループ,2018,Q4,31.51
丸井グループ,2019,Q1,27.63
丸井グループ,2019,Q2,25.75
丸井グループ,2019,Q3,38.73
丸井グループ,2019,Q4,27.5
丸井グループ,2020,Q1,25.58
丸井グループ,2020,Q2,7.3
丸井グループ,2020,Q3,34.31
丸井グループ,2020,Q4,23.22
丸全昭和運輸,2018,Q1,11.81
丸全昭和運輸,2018,Q2,17.25
丸全昭和運輸,2018,Q3,11.179772018754676
丸全昭和運輸,2018,Q4,80.96
丸全昭和運輸,2019,Q1,74.29
丸全昭和運輸,2019,Q2,173.95
丸全昭和運輸,2019,Q3,67.88
丸全昭和運輸,2019,Q4,79.16
丸全昭和運輸,2020,Q1,75.28
丸全昭和運輸,2020,Q2,83.32
丸全昭和運輸,2020,Q3,65.1
丸全昭和運輸,2020,Q4,84.66
丸大食品,2018,Q1,-2.75
丸大食品,2018,Q2,2.33
丸大食品,2018,Q3,2.557951774520188
丸大食品,2018,Q4,46.53
丸大食品,2019,Q1,-14.05
丸大食品,2019,Q2,44.0
丸大食品,2019,Q3,12.42
丸大食品,2019,Q4,28.4
丸大食品,2020,Q1,-19.79
丸大食品,2020,Q2,-9.44
丸大食品,2020,Q3,19.28
丸大食品,2020,Q4,32.99
丸文,2018,Q1,33.81
丸文,2018,Q2,-2.71
丸文,2018,Q3,7.83
丸文,2018,Q4,39.06
丸文,2019,Q1,18.44
丸文,2019,Q2,-2.24
丸文,2019,Q3,-1.99
丸文,2019,Q4,-2.95
丸文,2020,Q1,4.29
丸文,2020,Q2,-11.89
丸文,2020,Q3,9.41
丸文,2020,Q4,-75.82
丸紅建材リース,2018,Q1,7.34
丸紅建材リース,2018,Q2,9.24
丸紅建材リース,2018,Q3,5.423626014742931
丸紅建材リース,2018,Q4,95.24
丸紅建材リース,2019,Q1,61.51
丸紅建材リース,2019,Q2,35.21
丸紅建材リース,2019,Q3,43.28
丸紅建材リース,2019,Q4,97.39
丸紅建材リース,2020,Q1,58.48
丸紅建材リース,2020,Q2,90.2
丸紅建材リース,2020,Q3,36.5
丸紅建材リース,2020,Q4,125.14
丸運,2018,Q1,9.23
丸運,2018,Q2,6.44
丸運,2018,Q3,5.12
丸運,2018,Q4,24.1
丸運,2019,Q1,8.85
丸運,2019,Q2,5.24
丸運,2019,Q3,5.72
丸運,2019,Q4,11.2
丸運,2020,Q1,9.2
丸運,2020,Q2,-0.93
丸運,2020,Q3,0.37
丸運,2020,Q4,8.3
九電工,2018,Q1,164.45
九電工,2018,Q2,31.85
九電工,2018,Q3,80.79
九電工,2018,Q4,63.08
九電工,2019,Q1,199.44
九電工,2019,Q2,54.03
九電工,2019,Q3,93.34
九電工,2019,Q4,54.31
九電工,2020,Q1,168.34
九電工,2020,Q2,44.03
九電工,2020,Q3,72.94
九電工,2020,Q4,78.47
亀田製菓,2018,Q1,78.63
亀田製菓,2018,Q2,13.05
亀田製菓,2018,Q3,41.19
亀田製菓,2018,Q4,90.95
亀田製菓,2019,Q1,63.6
亀田製菓,2019,Q2,14.67
亀田製菓,2019,Q3,41.72
亀田製菓,2019,Q4,97.69
亀田製菓,2020,Q1,57.62
亀田製菓,2020,Q2,32.57
亀田製菓,2020,Q3,41.25
亀田製菓,2020,Q4,83.91
五洋建設,2018,Q1,11.51
五洋建設,2018,Q2,17.94
五洋建設,2018,Q3,20.09
五洋建設,2018,Q4,8.29
五洋建設,2019,Q1,19.91
五洋建設,2019,Q2,20.74
五洋建設,2019,Q3,21.57
五洋建設,2019,Q4,20.32
五洋建設,2020,Q1,19.21
五洋建設,2020,Q2,20.86
五洋建設,2020,Q3,15.91
五洋建設,2020,Q4,15.85
井村屋グループ,2018,Q1,-8.22
井村屋グループ,2018,Q2,6.9
井村屋グループ,2018,Q3,59.98
井村屋グループ,2018,Q4,23.28
井村屋グループ,2019,Q1,5.85
井村屋グループ,2019,Q2,-9.6
井村屋グループ,2019,Q3,17.8
井村屋グループ,2019,Q4,9.85
井村屋グループ,2020,Q1,-7.53
井村屋グループ,2020,Q2,-24.77
井村屋グループ,2020,Q3,36.65
井村屋グループ,2020,Q4,42.96
京セラ,2018,Q1,-33.249224977726136
京セラ,2018,Q2,116.29
京セラ,2018,Q3,99.82
京セラ,2018,Q4,2.83
京セラ,2019,Q1,65.76
京セラ,2019,Q2,88.56
京セラ,2019,Q3,76.09
京セラ,2019,Q4,114.92
京セラ,2020,Q1,17.82
京セラ,2020,Q2,61.75
京セラ,2020,Q3,33.05
京セラ,2020,Q4,81.59
京三製作所,2018,Q1,64.07
京三製作所,2018,Q2,-9.96
京三製作所,2018,Q3,-5.0
京三製作所,2018,Q4,4.91
京三製作所,2019,Q1,46.8
京三製作所,2019,Q2,-16.33
京三製作所,2019,Q3,-9.43
京三製作所,2019,Q4,6.91
京三製作所,2020,Q1,50.32
京三製作所,2020,Q2,-8.76
京三製作所,2020,Q3,-3.24
京三製作所,2020,Q4,3.23
京成電鉄,2018,Q1,23.29
京成電鉄,2018,Q2,63.51
京成電鉄,2018,Q3,57.72
京成電鉄,2018,Q4,72.62
京成電鉄,2019,Q1,34.44
京成電鉄,2019,Q2,67.44
京成電鉄,2019,Q3,57.66
京成電鉄,2019,Q4,73.38
京成電鉄,2020,Q1,-20.55
京成電鉄,2020,Q2,-82.78
京成電鉄,2020,Q3,-25.58
京成電鉄,2020,Q4,-6.15
京浜急行電鉄,2018,Q1,-3.97
京浜急行電鉄,2018,Q2,20.29
京浜急行電鉄,2018,Q3,24.62
京浜急行電鉄,2018,Q4,25.25
京浜急行電鉄,2019,Q1,5.05
京浜急行電鉄,2019,Q2,25.54
京浜急行電鉄,2019,Q3,24.4
京浜急行電鉄,2019,Q4,12.14
京浜急行電鉄,2020,Q1,-5.24
京浜急行電鉄,2020,Q2,-33.1
京浜急行電鉄,2020,Q3,-33.35
京浜急行電鉄,2020,Q4,-5.6
京王電鉄,2018,Q1,16.25
京王電鉄,2018,Q2,66.6
京王電鉄,2018,Q3,57.26
京王電鉄,2018,Q4,67.01
京王電鉄,2019,Q1,32.0
京王電鉄,2019,Q2,68.15
京王電鉄,2019,Q3,62.19
京王電鉄,2019,Q4,69.09
京王電鉄,2020,Q1,-53.03
京王電鉄,2020,Q2,-87.84
京王電鉄,2020,Q3,-22.85
京王電鉄,2020,Q4,2.95
京都きもの友禅,2018,Q1,-7.87
京都きもの友禅,2018,Q2,-3.68
京都きもの友禅,2018,Q3,-18.12
京都きもの友禅,2018,Q4,9.72
京都きもの友禅,2019,Q1,-56.5
京都きもの友禅,2019,Q2,1.86
京都きもの友禅,2019,Q3,-4.7
京都きもの友禅,2019,Q4,2.04
京都きもの友禅,2020,Q1,-34.31
京都きもの友禅,2020,Q2,-37.53
京都きもの友禅,2020,Q3,27.72
京都きもの友禅,2020,Q4,26.74
京阪ホールディングス,2018,Q1,41.89
京阪ホールディングス,2018,Q2,64.55
京阪ホールディングス,2018,Q3,37.59
京阪ホールディングス,2018,Q4,45.17
京阪ホールディングス,2019,Q1,53.08
京阪ホールディングス,2019,Q2,80.97
京阪ホールディングス,2019,Q3,60.42
京阪ホールディングス,2019,Q4,56.79
京阪ホールディングス,2020,Q1,-10.46
京阪ホールディングス,2020,Q2,-31.76
京阪ホールディングス,2020,Q3,-27.21
京阪ホールディングス,2020,Q4,44.1
今仙電機製作所,2018,Q1,63.27
今仙電機製作所,2018,Q2,30.71
今仙電機製作所,2018,Q3,23.26
今仙電機製作所,2018,Q4,56.83
今仙電機製作所,2019,Q1,8.19
今仙電機製作所,2019,Q2,13.3
今仙電機製作所,2019,Q3,25.93
今仙電機製作所,2019,Q4,26.02
今仙電機製作所,2020,Q1,-38.61
今仙電機製作所,2020,Q2,-88.4
今仙電機製作所,2020,Q3,-26.69
今仙電機製作所,2020,Q4,2.6
任天堂,2018,Q1,36.84
任天堂,2018,Q2,254.73
任天堂,2018,Q3,282.84
任天堂,2018,Q4,867.5
任天堂,2019,Q1,210.22
任天堂,2019,Q2,139.38
任天堂,2019,Q3,381.23
任天堂,2019,Q4,1128.0
任天堂,2020,Q1,522.58
任天堂,2020,Q2,893.88
任天堂,2020,Q3,895.22
任天堂,2020,Q4,1372.87
伊藤忠エネクス,2018,Q1,15.47
伊藤忠エネクス,2018,Q2,22.54
伊藤忠エネクス,2018,Q3,25.71
伊藤忠エネクス,2018,Q4,20.96
伊藤忠エネクス,2019,Q1,33.19
伊藤忠エネクス,2019,Q2,23.93
伊藤忠エネクス,2019,Q3,21.99
伊藤忠エネクス,2019,Q4,36.3
伊藤忠エネクス,2020,Q1,24.58
伊藤忠エネクス,2020,Q2,31.7
伊藤忠エネクス,2020,Q3,23.53
伊藤忠エネクス,2020,Q4,29.16
伊藤忠テクノソリューションズ,2018,Q1,94.8
伊藤忠テクノソリューションズ,2018,Q2,9.82
伊藤忠テクノソリューションズ,2018,Q3,21.95
伊藤忠テクノソリューションズ,2018,Q4,21.62
伊藤忠テクノソリューションズ,2019,Q1,53.17
伊藤忠テクノソリューションズ,2019,Q2,14.05
伊藤忠テクノソリューションズ,2019,Q3,28.77
伊藤忠テクノソリューションズ,2019,Q4,27.15
伊藤忠テクノソリューションズ,2020,Q1,53.18
伊藤忠テクノソリューションズ,2020,Q2,17.71
伊藤忠テクノソリューションズ,2020,Q3,22.23
伊藤忠テクノソリューションズ,2020,Q4,28.74
伯東,2018,Q1,18.75
伯東,2018,Q2,40.06
伯東,2018,Q3,24.46
伯東,2018,Q4,25.72
伯東,2019,Q1,28.39
伯東,2019,Q2,23.97
伯東,2019,Q3,29.81
伯東,2019,Q4,31.05
伯東,2020,Q1,-14.79
伯東,2020,Q2,35.83
伯東,2020,Q3,13.51
伯東,2020,Q4,42.19
住友ベークライト,2018,Q1,13.321105502211848
住友ベークライト,2018,Q2,17.35
住友ベークライト,2018,Q3,11.877279958829517
住友ベークライト,2018,Q4,80.76
住友ベークライト,2019,Q1,91.35
住友ベークライト,2019,Q2,83.63
住友ベークライト,2019,Q3,71.19
住友ベークライト,2019,Q4,57.4
住友ベークライト,2020,Q1,-21.27
住友ベークライト,2020,Q2,39.4
住友ベークライト,2020,Q3,27.83
住友ベークライト,2020,Q4,183.38
住友不動産,2018,Q1,24.13
住友不動産,2018,Q2,103.31
住友不動産,2018,Q3,65.54
住友不動産,2018,Q4,40.67
住友不動産,2019,Q1,67.21
住友不動産,2019,Q2,117.8
住友不動産,2019,Q3,78.9
住友不動産,2019,Q4,41.43
住友不動産,2020,Q1,59.37
住友不動産,2020,Q2,138.18
住友不動産,2020,Q3,66.77
住友不動産,2020,Q4,65.88
住友倉庫,2018,Q1,9.4
住友倉庫,2018,Q2,12.74
住友倉庫,2018,Q3,-14.905890112088494
住友倉庫,2018,Q4,26.83
住友倉庫,2019,Q1,33.79
住友倉庫,2019,Q2,29.13
住友倉庫,2019,Q3,21.3
住友倉庫,2019,Q4,31.15
住友倉庫,2020,Q1,24.14
住友倉庫,2020,Q2,27.75
住友倉庫,2020,Q3,12.46
住友倉庫,2020,Q4,37.7
住友化学,2018,Q1,19.51608513443288
住友化学,2018,Q2,18.35
住友化学,2018,Q3,19.25
住友化学,2018,Q4,16.81
住友化学,2019,Q1,17.75
住友化学,2019,Q2,8.89
住友化学,2019,Q3,9.28
住友化学,2019,Q4,4.81
住友化学,2020,Q1,-4.07
住友化学,2020,Q2,-4.13
住友化学,2020,Q3,3.47
住友化学,2020,Q4,14.08
住友大阪セメント,2018,Q1,9.94
住友大阪セメント,2018,Q2,5.34
住友大阪セメント,2018,Q3,0.4920870253443886
住友大阪セメント,2018,Q4,68.38
住友大阪セメント,2019,Q1,72.65
住友大阪セメント,2019,Q2,54.59
住友大阪セメント,2019,Q3,63.53
住友大阪セメント,2019,Q4,82.05
住友大阪セメント,2020,Q1,83.04
住友大阪セメント,2020,Q2,49.76
住友大阪セメント,2020,Q3,66.96
住友大阪セメント,2020,Q4,94.62
住友理工,2018,Q1,7.68
住友理工,2018,Q2,9.61
住友理工,2018,Q3,0.92
住友理工,2018,Q4,6.19
住友理工,2019,Q1,-65.09
住友理工,2019,Q2,-7.63
住友理工,2019,Q3,4.78
住友理工,2019,Q4,9.24
住友理工,2020,Q1,2.09
住友理工,2020,Q2,-71.09
住友理工,2020,Q3,-50.77
住友理工,2020,Q4,51.97
住友精化,2018,Q1,87.66
住友精化,2018,Q2,135.44
住友精化,2018,Q3,92.61
住友精化,2018,Q4,118.09
住友精化,2019,Q1,-302.32
住友精化,2019,Q2,69.98
住友精化,2019,Q3,50.47
住友精化,2019,Q4,121.61
住友精化,2020,Q1,68.68
住友精化,2020,Q2,170.34
住友精化,2020,Q3,93.76
住友精化,2020,Q4,142.51
住友重機械工業,2018,Q1,115.03
住友重機械工業,2018,Q2,88.71
住友重機械工業,2018,Q3,85.62
住友重機械工業,2018,Q4,79.03
住友重機械工業,2019,Q1,119.19
住友重機械工業,2019,Q2,72.69
住友重機械工業,2019,Q3,61.46
住友重機械工業,2019,Q4,52.48
住友重機械工業,2020,Q1,81.13
住友重機械工業,2020,Q2,21.25
住友重機械工業,2020,Q3,67.44
住友重機械工業,2020,Q4,79.74
住友金属鉱山,2018,Q1,85.76695183403646
住友金属鉱山,2018,Q2,105.21
住友金属鉱山,2018,Q3,106.07
住友金属鉱山,2018,Q4,32.06
住友金属鉱山,2019,Q1,-0.28
住友金属鉱山,2019,Q2,51.9
住友金属鉱山,2019,Q3,55.04
住友金属鉱山,2019,Q4,80.32
住友金属鉱山,2020,Q1,33.28
住友金属鉱山,2020,Q2,0.62
住友金属鉱山,2020,Q3,62.96
住友金属鉱山,2020,Q4,101.65
住友電気工業,2018,Q1,60.63
住友電気工業,2018,Q2,26.75
住友電気工業,2018,Q3,34.78
住友電気工業,2018,Q4,42.58
住友電気工業,2019,Q1,47.28
住友電気工業,2019,Q2,8.34
住友電気工業,2019,Q3,27.58
住友電気工業,2019,Q4,30.26
住友電気工業,2020,Q1,27.06
住友電気工業,2020,Q2,-53.21
住友電気工業,2020,Q3,-0.48
住友電気工業,2020,Q4,56.25
住友電設,2018,Q1,44.51
住友電設,2018,Q2,46.39
住友電設,2018,Q3,58.55
住友電設,2018,Q4,57.24
住友電設,2019,Q1,-13.45
住友電設,2019,Q2,58.88
住友電設,2019,Q3,65.74
住友電設,2019,Q4,54.22
住友電設,2020,Q1,95.84
住友電設,2020,Q2,41.38
住友電設,2020,Q3,63.22
住友電設,2020,Q4,39.56
佐田建設,2018,Q1,30.9
佐田建設,2018,Q2,-14.12
佐田建設,2018,Q3,18.08
佐田建設,2018,Q4,18.53
佐田建設,2019,Q1,7.41
佐田建設,2019,Q2,-3.6
佐田建設,2019,Q3,12.76
佐田建設,2019,Q4,10.09
佐田建設,2020,Q1,53.18
佐田建設,2020,Q2,5.59
佐田建設,2020,Q3,9.91
佐田建設,2020,Q4,12.1
保土谷化学工業,2018,Q1,57.83
保土谷化学工業,2018,Q2,68.67
保土谷化学工業,2018,Q3,57.12
保土谷化学工業,2018,Q4,89.66
保土谷化学工業,2019,Q1,22.96
保土谷化学工業,2019,Q2,38.56
保土谷化学工業,2019,Q3,32.67
保土谷化学工業,2019,Q4,67.44
保土谷化学工業,2020,Q1,96.49
保土谷化学工業,2020,Q2,135.22
保土谷化学工業,2020,Q3,23.25
保土谷化学工業,2020,Q4,106.55
信越ポリマー,2018,Q1,15.9
信越ポリマー,2018,Q2,17.62
信越ポリマー,2018,Q3,18.9
信越ポリマー,2018,Q4,21.96
信越ポリマー,2019,Q1,15.78
信越ポリマー,2019,Q2,15.86
信越ポリマー,2019,Q3,21.92
信越ポリマー,2019,Q4,20.61
信越ポリマー,2020,Q1,19.17
信越ポリマー,2020,Q2,15.47
信越ポリマー,2020,Q3,11.13
信越ポリマー,2020,Q4,16.4
信越化学工業,2018,Q1,217.79
信越化学工業,2018,Q2,172.82
信越化学工業,2018,Q3,199.47
信越化学工業,2018,Q4,195.28
信越化学工業,2019,Q1,158.25
信越化学工業,2019,Q2,201.96
信越化学工業,2019,Q3,194.84
信越化学工業,2019,Q4,196.78
信越化学工業,2020,Q1,161.59
