企業名,会計年度,四半期,y_hat_uraf,best_hyparam
蝶理,2019,Q3,57.168559999999935,[500 10]
蝶理,2019,Q4,59.5774600000002,[500 10]
蝶理,2020,Q1,50.94934000000008,[500 10]
蝶理,2020,Q2,-3.409736409230712,[500 10]
蝶理,2020,Q3,33.225651380805864,[500 10]
蝶理,2020,Q4,37.76056500835176,[500 10]
西日本旅客鉄道,2018,Q1,161.57492415476142,[2000 10]
西日本旅客鉄道,2018,Q2,173.4101684673504,[2000 10]
西日本旅客鉄道,2018,Q3,181.1284110357146,[2000 10]
西日本旅客鉄道,2018,Q4,20.573116847221943,[2000 10]
西日本旅客鉄道,2019,Q1,195.13062152380863,[2000 10]
西日本旅客鉄道,2019,Q2,125.22931894841496,[2000 10]
西日本旅客鉄道,2019,Q3,209.3693908333324,[2000 10]
西日本旅客鉄道,2019,Q4,13.460265000000055,[2000 10]
西日本旅客鉄道,2020,Q1,191.96006000000125,[2000 10]
西日本旅客鉄道,2020,Q2,-188.06393666667114,[2000 10]
西日本旅客鉄道,2020,Q3,-217.13614000000703,[2000 10]
西日本旅客鉄道,2020,Q4,-195.67881500000482,[2000 10]
西日本鉄道,2018,Q1,7.058695132431918,[2000 10]
西日本鉄道,2018,Q2,32.83118662704588,[2000 10]
西日本鉄道,2018,Q3,27.68965000000024,[2000 10]
西日本鉄道,2018,Q4,-0.5269747618661037,[2000 10]
西日本鉄道,2019,Q1,37.96661999999999,[2000 10]
西日本鉄道,2019,Q2,4.251897605837288,[2000 10]
西日本鉄道,2019,Q3,31.806065244715533,[2000 10]
西日本鉄道,2019,Q4,28.689720000000005,[2000 10]
西日本鉄道,2020,Q1,30.452574589948288,[2000 10]
西日本鉄道,2020,Q2,-15.937277790984602,[2000 10]
西日本鉄道,2020,Q3,4.6144387698444245,[2000 10]
西日本鉄道,2020,Q4,7.414419332913598,[2000 10]
西松建設,2018,Q1,67.27362053572583,[500 100]
西松建設,2018,Q2,62.97893669656765,[500 100]
西松建設,2018,Q3,70.47467080358837,[500 100]
西松建設,2018,Q4,74.79940053572562,[500 100]
西松建設,2019,Q1,81.9020200000002,[500 100]
西松建設,2019,Q2,76.3941000000002,[500 100]
西松建設,2019,Q3,98.88768053572576,[500 100]
西松建設,2019,Q4,93.11040000000023,[500 100]
西松建設,2020,Q1,77.09620000000011,[500 100]
西松建設,2020,Q2,73.96521294648994,[500 100]
西松建設,2020,Q3,96.93887187503904,[500 100]
西松建設,2020,Q4,101.71194053572547,[500 100]
西華産業,2018,Q1,4.9524400000000215,[1000 100]
西華産業,2018,Q2,5.824764703472972,[1000 100]
西華産業,2018,Q3,8.982087106547736,[1000 100]
西華産業,2018,Q4,23.77550370476348,[1000 100]
西華産業,2019,Q1,14.202336428771675,[1000 100]
西華産業,2019,Q2,38.02065412837303,[1000 100]
西華産業,2019,Q3,9.932009661111984,[1000 100]
西華産業,2019,Q4,21.996391150199212,[1000 100]
西華産業,2020,Q1,41.76149140436519,[1000 100]
西華産業,2020,Q2,-13.252902893452342,[1000 100]
西華産業,2020,Q3,4.135590236211473,[1000 100]
西華産業,2020,Q4,3.8171299999999837,[1000 100]
西部ガスホールディングス,2018,Q1,58.84490939807864,[1000 100]
西部ガスホールディングス,2018,Q2,53.6173306692145,[1000 100]
西部ガスホールディングス,2018,Q3,13.097011174759743,[1000 100]
西部ガスホールディングス,2018,Q4,7.870809999999982,[1000 100]
西部ガスホールディングス,2019,Q1,52.089740000000724,[1000 100]
西部ガスホールディングス,2019,Q2,11.405881843973456,[1000 100]
西部ガスホールディングス,2019,Q3,-2.54622605200885,[1000 100]
西部ガスホールディングス,2019,Q4,74.8832000000002,[1000 100]
西部ガスホールディングス,2020,Q1,63.90697999999993,[1000 100]
西部ガスホールディングス,2020,Q2,-7.225237486812767,[1000 100]
西部ガスホールディングス,2020,Q3,2.5637157101307064,[1000 100]
西部ガスホールディングス,2020,Q4,70.55543000000014,[1000 100]
豊田合成,2018,Q1,40.48676333333335,[100 10]
豊田合成,2018,Q2,31.70421377247106,[100 10]
豊田合成,2018,Q3,37.12439252696535,[100 10]
豊田合成,2018,Q4,35.120704818063544,[100 10]
豊田合成,2019,Q1,44.444299999999984,[100 10]
豊田合成,2019,Q2,40.252537314811896,[100 10]
豊田合成,2019,Q3,33.85829999999999,[100 10]
豊田合成,2019,Q4,37.240300000000026,[100 10]
豊田合成,2020,Q1,49.1953,[100 10]
豊田合成,2020,Q2,41.420600000000015,[100 10]
豊田合成,2020,Q3,25.841309636127118,[100 10]
豊田合成,2020,Q4,34.422000000000025,[100 10]
近畿車両,2018,Q1,63.36176999999946,[2000 100]
近畿車両,2018,Q2,150.88855500000108,[2000 100]
近畿車両,2018,Q3,130.88167500000216,[2000 100]
近畿車両,2018,Q4,149.709855,[2000 100]
近畿車両,2019,Q1,116.94800800598713,[2000 100]
近畿車両,2019,Q2,-303.3946071314027,[2000 100]
近畿車両,2019,Q3,-0.12216362779623112,[2000 100]
近畿車両,2019,Q4,50.151343790734394,[2000 100]
近畿車両,2020,Q1,-15.685612007217825,[2000 100]
近畿車両,2020,Q2,-59.710592161351784,[2000 100]
近畿車両,2020,Q3,1.0994373841822267,[2000 100]
近畿車両,2020,Q4,-5.513704999999965,[2000 100]
近鉄グループホールディングス,2018,Q1,15.972462575763533,[100 10]
近鉄グループホールディングス,2018,Q2,13.177541717175686,[100 10]
近鉄グループホールディングス,2018,Q3,42.64659999999999,[100 10]
近鉄グループホールディングス,2018,Q4,44.204941717175686,[100 10]
近鉄グループホールディングス,2019,Q1,45.12430000000002,[100 10]
近鉄グループホールディングス,2019,Q2,42.33932085858788,[100 10]
近鉄グループホールディングス,2019,Q3,52.010300000000036,[100 10]
近鉄グループホールディングス,2019,Q4,52.92080000000003,[100 10]
近鉄グループホールディングス,2020,Q1,51.35670000000001,[100 10]
近鉄グループホールディングス,2020,Q2,-30.11519999999998,[100 10]
近鉄グループホールディングス,2020,Q3,-35.48140000000001,[100 10]
近鉄グループホールディングス,2020,Q4,-3.27955238095238,[100 10]
進学会ホールディングス,2018,Q1,9.120000000000006,[100 100]
進学会ホールディングス,2018,Q2,5.432699999999999,[100 100]
進学会ホールディングス,2018,Q3,-1.0463,[100 100]
進学会ホールディングス,2018,Q4,-5.7156,[100 100]
進学会ホールディングス,2019,Q1,-6.309999999999998,[100 100]
進学会ホールディングス,2019,Q2,19.94180000000002,[100 100]
進学会ホールディングス,2019,Q3,2.2306999999999992,[100 100]
進学会ホールディングス,2019,Q4,-4.157899999999995,[100 100]
進学会ホールディングス,2020,Q1,21.429799999999982,[100 100]
進学会ホールディングス,2020,Q2,25.797799999999985,[100 100]
進学会ホールディングス,2020,Q3,15.402699999999992,[100 100]
進学会ホールディングス,2020,Q4,-35.12089999999995,[100 100]
遠藤照明,2018,Q1,17.994739999999997,[500 100]
遠藤照明,2018,Q2,60.649579999999844,[500 100]
遠藤照明,2018,Q3,40.401340000000076,[500 100]
遠藤照明,2018,Q4,13.907659999999993,[500 100]
遠藤照明,2019,Q1,33.872339999999966,[500 100]
遠藤照明,2019,Q2,43.14018000000021,[500 100]
遠藤照明,2019,Q3,38.20750000000001,[500 100]
遠藤照明,2019,Q4,45.569560000000145,[500 100]
遠藤照明,2020,Q1,39.90329999999993,[500 100]
遠藤照明,2020,Q2,40.90170000000021,[500 100]
遠藤照明,2020,Q3,23.920799999999968,[500 100]
遠藤照明,2020,Q4,59.82668000000018,[500 100]
酉島製作所,2018,Q1,7.755499999999992,[100 100]
酉島製作所,2018,Q2,-1.0686000000000022,[100 100]
酉島製作所,2018,Q3,-6.391800000000003,[100 100]
酉島製作所,2018,Q4,13.87240000000001,[100 100]
酉島製作所,2019,Q1,-1.4801000000000029,[100 100]
酉島製作所,2019,Q2,-2.727100000000002,[100 100]
酉島製作所,2019,Q3,1.2978000000000014,[100 100]
酉島製作所,2019,Q4,18.51380000000001,[100 100]
酉島製作所,2020,Q1,21.88870000000001,[100 100]
酉島製作所,2020,Q2,-39.487999999999964,[100 100]
酉島製作所,2020,Q3,-3.5833000000000013,[100 100]
酉島製作所,2020,Q4,62.25590000000002,[100 100]
野村マイクロ・サイエンス,2018,Q1,5.352612666666672,[1000 10]
野村マイクロ・サイエンス,2018,Q2,9.372061666666696,[1000 10]
野村マイクロ・サイエンス,2018,Q3,15.815000833333182,[1000 10]
野村マイクロ・サイエンス,2018,Q4,33.79302000000014,[1000 10]
野村マイクロ・サイエンス,2019,Q1,8.932919999999967,[1000 10]
野村マイクロ・サイエンス,2019,Q2,-4.851313666666653,[1000 10]
野村マイクロ・サイエンス,2019,Q3,25.63991249999993,[1000 10]
野村マイクロ・サイエンス,2019,Q4,22.535366666666718,[1000 10]
野村マイクロ・サイエンス,2020,Q1,11.43553,[1000 10]
野村マイクロ・サイエンス,2020,Q2,20.988639999999908,[1000 10]
野村マイクロ・サイエンス,2020,Q3,43.85238999999999,[1000 10]
野村マイクロ・サイエンス,2020,Q4,61.383570000000525,[1000 10]
野村不動産ホールディングス,2018,Q1,26.725933333333355,[100 10]
野村不動産ホールディングス,2018,Q2,57.74129999999998,[100 10]
野村不動産ホールディングス,2018,Q3,29.656133333333372,[100 10]
野村不動産ホールディングス,2018,Q4,65.93460000000003,[100 10]
野村不動産ホールディングス,2019,Q1,41.81025833333333,[100 10]
野村不動産ホールディングス,2019,Q2,60.761725,[100 10]
野村不動産ホールディングス,2019,Q3,35.88619333333335,[100 10]
野村不動産ホールディングス,2019,Q4,94.7479,[100 10]
野村不動産ホールディングス,2020,Q1,24.59196666666667,[100 10]
野村不動産ホールディングス,2020,Q2,47.39790000000001,[100 10]
野村不動産ホールディングス,2020,Q3,43.11530000000001,[100 10]
野村不動産ホールディングス,2020,Q4,141.50639999999987,[100 10]
鉄建建設,2018,Q1,95.7187365195896,[2000 10]
鉄建建設,2018,Q2,81.43320484572415,[2000 10]
鉄建建設,2018,Q3,89.4221884140687,[2000 10]
鉄建建設,2018,Q4,97.84429806901021,[2000 10]
鉄建建設,2019,Q1,96.31761806900991,[2000 10]
鉄建建設,2019,Q2,55.73780181322618,[2000 10]
鉄建建設,2019,Q3,91.04630529363207,[2000 10]
鉄建建設,2019,Q4,80.32184960351644,[2000 10]
鉄建建設,2020,Q1,61.544857672529666,[2000 10]
鉄建建設,2020,Q2,85.53333499999916,[2000 10]
鉄建建設,2020,Q3,93.5438100000003,[2000 10]
鉄建建設,2020,Q4,78.40745499999981,[2000 10]
銭高組,2018,Q1,117.71480925513916,[100 10]
銭高組,2018,Q2,149.5897000000001,[100 10]
銭高組,2018,Q3,164.3223030850464,[100 10]
銭高組,2018,Q4,183.74719999999974,[100 10]
銭高組,2019,Q1,151.64379999999986,[100 10]
銭高組,2019,Q2,110.87005,[100 10]
銭高組,2019,Q3,123.38589999999995,[100 10]
銭高組,2019,Q4,171.30719999999994,[100 10]
銭高組,2020,Q1,154.38859999999985,[100 10]
銭高組,2020,Q2,147.10030000000015,[100 10]
銭高組,2020,Q3,128.25179999999992,[100 10]
銭高組,2020,Q4,148.7793000000001,[100 10]
長瀬産業,2018,Q1,26.137100000000004,[100 10]
長瀬産業,2018,Q2,32.39329999999997,[100 10]
長瀬産業,2018,Q3,30.920599999999986,[100 10]
長瀬産業,2018,Q4,27.59469999999999,[100 10]
長瀬産業,2019,Q1,35.69849999999999,[100 10]
長瀬産業,2019,Q2,29.78890000000001,[100 10]
長瀬産業,2019,Q3,30.625100000000025,[100 10]
長瀬産業,2019,Q4,33.19148999999999,[100 10]
長瀬産業,2020,Q1,30.21275,[100 10]
長瀬産業,2020,Q2,29.00529999999999,[100 10]
長瀬産業,2020,Q3,42.30840000000005,[100 10]
長瀬産業,2020,Q4,30.073599999999995,[100 10]
長谷工コーポレーション,2018,Q1,48.146799999999935,[100 10]
長谷工コーポレーション,2018,Q2,74.8303999999999,[100 10]
長谷工コーポレーション,2018,Q3,56.88639999999999,[100 10]
長谷工コーポレーション,2018,Q4,85.01099999999991,[100 10]
長谷工コーポレーション,2019,Q1,69.05839999999998,[100 10]
長谷工コーポレーション,2019,Q2,84.13779999999987,[100 10]
長谷工コーポレーション,2019,Q3,50.94849999999993,[100 10]
長谷工コーポレーション,2019,Q4,65.84889999999993,[100 10]
長谷工コーポレーション,2020,Q1,48.59159999999997,[100 10]
長谷工コーポレーション,2020,Q2,56.959200000000045,[100 10]
長谷工コーポレーション,2020,Q3,45.94839999999999,[100 10]
長谷工コーポレーション,2020,Q4,45.568900000000006,[100 10]
長野計器,2018,Q1,32.848830416666964,[2000 10]
長野計器,2018,Q2,38.96532499999998,[2000 10]
長野計器,2018,Q3,38.40137000000022,[2000 10]
長野計器,2018,Q4,44.6741200000006,[2000 10]
長野計器,2019,Q1,16.399057956349548,[2000 10]
長野計器,2019,Q2,11.237786999999996,[2000 10]
長野計器,2019,Q3,15.708314291666484,[2000 10]
長野計器,2019,Q4,22.48316653571453,[2000 10]
長野計器,2020,Q1,18.216549999999682,[2000 10]
長野計器,2020,Q2,23.704921250000247,[2000 10]
長野計器,2020,Q3,13.542278678571416,[2000 10]
長野計器,2020,Q4,34.86810999999993,[2000 10]
関東電化工業,2018,Q1,30.081098999999906,[2000 10]
関東電化工業,2018,Q2,27.912044999999946,[2000 10]
関東電化工業,2018,Q3,28.98285833333312,[2000 10]
関東電化工業,2018,Q4,31.0587399999993,[2000 10]
関東電化工業,2019,Q1,35.049934999999486,[2000 10]
関東電化工業,2019,Q2,31.8540225000003,[2000 10]
関東電化工業,2019,Q3,27.591571083333047,[2000 10]
関東電化工業,2019,Q4,29.784413375000025,[2000 10]
関東電化工業,2020,Q1,20.806561250000204,[2000 10]
関東電化工業,2020,Q2,8.933131666666544,[2000 10]
関東電化工業,2020,Q3,10.05133999999996,[2000 10]
関東電化工業,2020,Q4,26.194492708333534,[2000 10]
関西スーパーマーケット,2018,Q1,4.593863095238096,[100 10]
関西スーパーマーケット,2018,Q2,7.362407142857145,[100 10]
関西スーパーマーケット,2018,Q3,11.578999999999995,[100 10]
関西スーパーマーケット,2018,Q4,5.7245250000000025,[100 10]
関西スーパーマーケット,2019,Q1,8.553275714285709,[100 10]
関西スーパーマーケット,2019,Q2,9.11,[100 10]
関西スーパーマーケット,2019,Q3,12.460966666666668,[100 10]
関西スーパーマーケット,2019,Q4,7.1164600000000044,[100 10]
関西スーパーマーケット,2020,Q1,7.934499999999999,[100 10]
関西スーパーマーケット,2020,Q2,11.7361,[100 10]
関西スーパーマーケット,2020,Q3,9.934666666666667,[100 10]
関西スーパーマーケット,2020,Q4,16.482600000000005,[100 10]
関西ペイント,2018,Q1,16.44370000000001,[100 10]
関西ペイント,2018,Q2,27.610100000000013,[100 10]
関西ペイント,2018,Q3,19.64610000000001,[100 10]
関西ペイント,2018,Q4,15.3456,[100 10]
関西ペイント,2019,Q1,17.5544,[100 10]
関西ペイント,2019,Q2,32.7678,[100 10]
関西ペイント,2019,Q3,19.637033333333346,[100 10]
関西ペイント,2019,Q4,14.314978571428574,[100 10]
関西ペイント,2020,Q1,15.818470000000005,[100 10]
関西ペイント,2020,Q2,13.98670000000001,[100 10]
関西ペイント,2020,Q3,31.1791,[100 10]
関西ペイント,2020,Q4,16.838999999999988,[100 10]
関電工,2018,Q1,24.045100000000005,[100 100]
関電工,2018,Q2,19.877300000000005,[100 100]
関電工,2018,Q3,18.896899999999995,[100 100]
関電工,2018,Q4,25.072099999999992,[100 100]
関電工,2019,Q1,24.717099999999977,[100 100]
関電工,2019,Q2,23.1006,[100 100]
関電工,2019,Q3,21.4412,[100 100]
関電工,2019,Q4,27.596199999999968,[100 100]
関電工,2020,Q1,22.927499999999995,[100 100]
関電工,2020,Q2,25.716599999999996,[100 100]
関電工,2020,Q3,22.8406,[100 100]
関電工,2020,Q4,32.52299999999998,[100 100]
阪和興業,2018,Q1,83.79066451948184,[100 10]
阪和興業,2018,Q2,95.62419943986481,[100 10]
阪和興業,2018,Q3,78.92913267984224,[100 10]
阪和興業,2018,Q4,107.58223323997736,[100 10]
阪和興業,2019,Q1,89.03809971993239,[100 10]
阪和興業,2019,Q2,96.55369971993234,[100 10]
阪和興業,2019,Q3,90.30979971993237,[100 10]
阪和興業,2019,Q4,60.69519971993243,[100 10]
阪和興業,2020,Q1,101.11333323997744,[100 10]
阪和興業,2020,Q2,-36.81756704009012,[100 10]
阪和興業,2020,Q3,-29.104934360247803,[100 10]
阪和興業,2020,Q4,-50.797733520045064,[100 10]
電源開発,2018,Q1,57.29578187499926,[2000 10]
電源開発,2018,Q2,63.28187833333325,[2000 10]
電源開発,2018,Q3,66.24947833333293,[2000 10]
電源開発,2018,Q4,43.70022049999995,[2000 10]
電源開発,2019,Q1,92.98225041666845,[2000 10]
電源開発,2019,Q2,34.719564166666224,[2000 10]
電源開発,2019,Q3,86.09198450000086,[2000 10]
電源開発,2019,Q4,-6.267910000000002,[2000 10]
電源開発,2020,Q1,83.34645449206369,[2000 10]
電源開発,2020,Q2,54.76113029365036,[2000 10]
電源開発,2020,Q3,50.398060344877,[2000 10]
電源開発,2020,Q4,73.5374188095235,[2000 10]
電算,2018,Q1,5.923722109221411,[100 10]
電算,2018,Q2,-20.342150489644766,[100 10]
電算,2018,Q3,-9.69867547619048,[100 10]
電算,2018,Q4,23.88499999999999,[100 10]
電算,2019,Q1,82.84071821565412,[100 10]
電算,2019,Q2,-7.135708797664952,[100 10]
電算,2019,Q3,79.17120000000007,[100 10]
電算,2019,Q4,32.623754265532824,[100 10]
電算,2020,Q1,-6.3569290678004835,[100 10]
電算,2020,Q2,12.550985197732365,[100 10]
電算,2020,Q3,-32.23567277777782,[100 10]
電算,2020,Q4,-24.073256698678108,[100 10]
青山商事,2018,Q1,34.370900000000056,[500 100]
青山商事,2018,Q2,-17.133419999999962,[500 100]
青山商事,2018,Q3,61.136840000000106,[500 100]
青山商事,2018,Q4,120.62559999999914,[500 100]
青山商事,2019,Q1,38.84633999999986,[500 100]
青山商事,2019,Q2,-12.417420000000048,[500 100]
青山商事,2019,Q3,29.78270000000001,[500 100]
青山商事,2019,Q4,99.16127999999937,[500 100]
青山商事,2020,Q1,-58.12485999999977,[500 100]
青山商事,2020,Q2,-110.15806000000043,[500 100]
青山商事,2020,Q3,-154.48036000000013,[500 100]
青山商事,2020,Q4,-100.36532000000008,[500 100]
飛島建設,2018,Q1,8.674899999999992,[100 100]
飛島建設,2018,Q2,6.1624000000000025,[100 100]
飛島建設,2018,Q3,7.7369421392867554,[100 100]
飛島建設,2018,Q4,7.0906,[100 100]
飛島建設,2019,Q1,26.667352674108443,[100 100]
飛島建設,2019,Q2,36.38253160446509,[100 100]
飛島建設,2019,Q3,52.94611053482167,[100 100]
飛島建設,2019,Q4,49.11229999999998,[100 100]
飛島建設,2020,Q1,70.92709999999991,[100 100]
飛島建設,2020,Q2,66.93441053482164,[100 100]
飛島建設,2020,Q3,57.04959999999999,[100 100]
飛島建設,2020,Q4,50.50691053482166,[100 100]
飯野海運,2018,Q1,4.513899999999996,[100 100]
飯野海運,2018,Q2,6.798100000000003,[100 100]
飯野海運,2018,Q3,4.167199999999997,[100 100]
飯野海運,2018,Q4,1.6427999999999998,[100 100]
飯野海運,2019,Q1,9.959000000000003,[100 100]
飯野海運,2019,Q2,5.411699999999996,[100 100]
飯野海運,2019,Q3,6.658199999999999,[100 100]
飯野海運,2019,Q4,6.676299999999999,[100 100]
飯野海運,2020,Q1,3.8873999999999986,[100 100]
飯野海運,2020,Q2,12.611599999999996,[100 100]
飯野海運,2020,Q3,15.024500000000005,[100 100]
飯野海運,2020,Q4,12.644400000000012,[100 100]
養命酒製造,2018,Q1,15.442770454545467,[2000 100]
養命酒製造,2018,Q2,14.097290454545341,[2000 100]
養命酒製造,2018,Q3,11.871082121212067,[2000 100]
養命酒製造,2018,Q4,40.446664696969755,[2000 100]
養命酒製造,2019,Q1,13.2355548484848,[2000 100]
養命酒製造,2019,Q2,6.990443484848464,[2000 100]
養命酒製造,2019,Q3,18.265399393939386,[2000 100]
養命酒製造,2019,Q4,16.780552121212175,[2000 100]
養命酒製造,2020,Q1,14.434487575757608,[2000 100]
養命酒製造,2020,Q2,15.923896818181904,[2000 100]
養命酒製造,2020,Q3,11.575915000000027,[2000 100]
養命酒製造,2020,Q4,9.912097727272824,[2000 100]
高圧ガス工業,2018,Q1,10.702030000000056,[1000 10]
高圧ガス工業,2018,Q2,12.009660000000064,[1000 10]
高圧ガス工業,2018,Q3,14.771079333333313,[1000 10]
高圧ガス工業,2018,Q4,11.046172500000052,[1000 10]
高圧ガス工業,2019,Q1,14.923569999999936,[1000 10]
高圧ガス工業,2019,Q2,13.838870000000075,[1000 10]
高圧ガス工業,2019,Q3,17.175429999999995,[1000 10]
高圧ガス工業,2019,Q4,11.878050000000046,[1000 10]
高圧ガス工業,2020,Q1,16.462060000000058,[1000 10]
高圧ガス工業,2020,Q2,16.129091666666643,[1000 10]
高圧ガス工業,2020,Q3,17.889020000000038,[1000 10]
高圧ガス工業,2020,Q4,13.181354000000008,[1000 10]
高島,2018,Q1,36.24599999999999,[100 10]
高島,2018,Q2,54.05834822386137,[100 10]
高島,2018,Q3,78.79041370643563,[100 10]
高島,2018,Q4,99.32118274128716,[100 10]
高島,2019,Q1,35.69156497990079,[100 10]
高島,2019,Q2,36.261579189009865,[100 10]
高島,2019,Q3,30.85787208445531,[100 10]
高島,2019,Q4,54.95440000000002,[100 10]
高島,2020,Q1,67.47880000000004,[100 10]
高島,2020,Q2,81.37890000000007,[100 10]
高島,2020,Q3,61.1518482238614,[100 10]
高島,2020,Q4,73.36036548257427,[100 10]
高松コンストラクショングループ,2018,Q1,42.60699999999979,[2000 100]
高松コンストラクショングループ,2018,Q2,42.713184999999584,[2000 100]
高松コンストラクショングループ,2018,Q3,51.528664999999855,[2000 100]
高松コンストラクショングループ,2018,Q4,40.649545000000074,[2000 100]
高松コンストラクショングループ,2019,Q1,14.927824999999723,[2000 100]
高松コンストラクショングループ,2019,Q2,35.73226999999982,[2000 100]
高松コンストラクショングループ,2019,Q3,56.4149000000002,[2000 100]
高松コンストラクショングループ,2019,Q4,70.53083499999983,[2000 100]
高松コンストラクショングループ,2020,Q1,31.500819999999447,[2000 100]
高松コンストラクショングループ,2020,Q2,47.00483499999896,[2000 100]
高松コンストラクショングループ,2020,Q3,53.68998499999919,[2000 100]
高松コンストラクショングループ,2020,Q4,70.97641500000059,[2000 100]
高田機工,2018,Q1,80.95568782824436,[2000 10]
高田機工,2018,Q2,42.01182145515253,[2000 10]
高田機工,2018,Q3,62.9471276818933,[2000 10]
高田機工,2018,Q4,73.58695453637787,[2000 10]
高田機工,2019,Q1,121.88092000000172,[2000 10]
高田機工,2019,Q2,107.69702000000021,[2000 10]
高田機工,2019,Q3,120.21308500000215,[2000 10]
高田機工,2019,Q4,107.73192499999901,[2000 10]
高田機工,2020,Q1,96.60503907275742,[2000 10]
高田機工,2020,Q2,-18.943553345181385,[2000 10]
高田機工,2020,Q3,84.86472407275772,[2000 10]
高田機工,2020,Q4,24.311400627743435,[2000 10]
高砂香料工業,2018,Q1,95.88770999999942,[1000 10]
高砂香料工業,2018,Q2,96.688046313263,[1000 10]
高砂香料工業,2018,Q3,104.853382104421,[1000 10]
高砂香料工業,2018,Q4,84.62119631326256,[1000 10]
高砂香料工業,2019,Q1,47.36285,[1000 10]
高砂香料工業,2019,Q2,24.958984058989078,[1000 10]
高砂香料工業,2019,Q3,59.040342584350526,[1000 10]
高砂香料工業,2019,Q4,51.90997999999951,[1000 10]
高砂香料工業,2020,Q1,59.56065224835038,[1000 10]
高砂香料工業,2020,Q2,44.64266881936607,[1000 10]
高砂香料工業,2020,Q3,89.40203210442043,[1000 10]
高砂香料工業,2020,Q4,50.36130311662709,[1000 10]
高速,2018,Q1,25.93243999999996,[1000 10]
高速,2018,Q2,30.450390000000404,[1000 10]
高速,2018,Q3,32.69659999999984,[1000 10]
高速,2018,Q4,19.21876000000004,[1000 10]
高速,2019,Q1,30.696509999999996,[1000 10]
高速,2019,Q2,30.02228000000033,[1000 10]
高速,2019,Q3,34.427860000000074,[1000 10]
高速,2019,Q4,25.182999999999947,[1000 10]
高速,2020,Q1,29.872280000000032,[1000 10]
高速,2020,Q2,32.54425833333358,[1000 10]
高速,2020,Q3,33.36320059523844,[1000 10]
高速,2020,Q4,30.67589999999999,[1000 10]
魚力,2018,Q1,10.275700000000004,[100 100]
魚力,2018,Q2,-2.595599999999998,[100 100]
魚力,2018,Q3,15.75370000000002,[100 100]
魚力,2018,Q4,3.407,[100 100]
魚力,2019,Q1,28.81899999999998,[100 100]
魚力,2019,Q2,12.9098,[100 100]
魚力,2019,Q3,27.39799999999999,[100 100]
魚力,2019,Q4,7.844400000000005,[100 100]
魚力,2020,Q1,15.4827,[100 100]
魚力,2020,Q2,7.023699999999998,[100 100]
魚力,2020,Q3,25.642700000000005,[100 100]
魚力,2020,Q4,11.388599999999995,[100 100]
鶴見製作所,2018,Q1,33.65496000000004,[500 100]
鶴見製作所,2018,Q2,28.20835999999986,[500 100]
鶴見製作所,2018,Q3,27.105139999999924,[500 100]
鶴見製作所,2018,Q4,34.97049999999999,[500 100]
鶴見製作所,2019,Q1,35.83566000000001,[500 100]
鶴見製作所,2019,Q2,41.52567999999994,[500 100]
鶴見製作所,2019,Q3,33.79037999999988,[500 100]
鶴見製作所,2019,Q4,40.98119999999999,[500 100]
鶴見製作所,2020,Q1,31.315559999999923,[500 100]
鶴見製作所,2020,Q2,30.414479999999813,[500 100]
鶴見製作所,2020,Q3,43.6563,[500 100]
鶴見製作所,2020,Q4,51.67096000000015,[500 100]
鹿島,2018,Q1,29.690620000000052,[1000 100]
鹿島,2018,Q2,28.54635000000007,[1000 100]
鹿島,2018,Q3,26.54802117414989,[1000 100]
鹿島,2018,Q4,33.02797473070648,[1000 100]
鹿島,2019,Q1,42.31652454260896,[1000 100]
鹿島,2019,Q2,31.387111422062784,[1000 100]
鹿島,2019,Q3,45.43499547164551,[1000 100]
鹿島,2019,Q4,46.09626875178176,[1000 100]
鹿島,2020,Q1,41.288682031918455,[1000 100]
鹿島,2020,Q2,57.62281999999976,[1000 100]
鹿島,2020,Q3,50.24902468794583,[1000 100]
鹿島,2020,Q4,48.64593734397336,[1000 100]
ＡＮＡホールディングス,2018,Q1,24.20596743967981,[500 10]
ＡＮＡホールディングス,2018,Q2,34.671242002936076,[500 10]
ＡＮＡホールディングス,2018,Q3,85.30060718371875,[500 10]
ＡＮＡホールディングス,2018,Q4,19.646440000000073,[500 10]
ＡＮＡホールディングス,2019,Q1,92.81399164906605,[500 10]
ＡＮＡホールディングス,2019,Q2,81.45201229666391,[500 10]
ＡＮＡホールディングス,2019,Q3,89.04182174697542,[500 10]
ＡＮＡホールディングス,2019,Q4,49.592177733407624,[500 10]
ＡＮＡホールディングス,2020,Q1,54.042502718371885,[500 10]
ＡＮＡホールディングス,2020,Q2,-93.91266032379902,[500 10]
ＡＮＡホールディングス,2020,Q3,-169.3829545632562,[500 10]
ＡＮＡホールディングス,2020,Q4,-265.1577800000009,[500 10]
ＡＯＫＩホールディングス,2018,Q1,1.7418000000000031,[500 10]
ＡＯＫＩホールディングス,2018,Q2,2.9697400000000163,[500 10]
ＡＯＫＩホールディングス,2018,Q3,40.158640000000005,[500 10]
ＡＯＫＩホールディングス,2018,Q4,60.02091810495862,[500 10]
ＡＯＫＩホールディングス,2019,Q1,-0.33100000000000074,[500 10]
ＡＯＫＩホールディングス,2019,Q2,-4.354699999999965,[500 10]
ＡＯＫＩホールディングス,2019,Q3,21.198080000000008,[500 10]
ＡＯＫＩホールディングス,2019,Q4,54.39591810495875,[500 10]
ＡＯＫＩホールディングス,2020,Q1,-2.447719999999989,[500 10]
