企業名,会計年度,四半期,y_hat_srw
ＡＯＫＩホールディングス,2020,Q3,-4.1
ＡＯＫＩホールディングス,2020,Q4,21.03
ＣＤＧ,2018,Q1,9.76
ＣＤＧ,2018,Q2,7.34
ＣＤＧ,2018,Q3,37.01
ＣＤＧ,2018,Q4,26.03
ＣＤＧ,2019,Q1,1.79
ＣＤＧ,2019,Q2,32.06
ＣＤＧ,2019,Q3,16.98
ＣＤＧ,2019,Q4,15.51
ＣＤＧ,2020,Q1,10.11
ＣＤＧ,2020,Q2,4.69
ＣＤＧ,2020,Q3,6.94
ＣＤＧ,2020,Q4,25.54
ＣＫサンエツ,2018,Q1,94.13
ＣＫサンエツ,2018,Q2,96.08
ＣＫサンエツ,2018,Q3,108.76
ＣＫサンエツ,2018,Q4,154.99
ＣＫサンエツ,2019,Q1,79.88
ＣＫサンエツ,2019,Q2,96.77
ＣＫサンエツ,2019,Q3,123.57
ＣＫサンエツ,2019,Q4,110.23
ＣＫサンエツ,2020,Q1,130.44
ＣＫサンエツ,2020,Q2,58.63
ＣＫサンエツ,2020,Q3,43.9
ＣＫサンエツ,2020,Q4,191.65
ＣＫＤ,2018,Q1,32.21
ＣＫＤ,2018,Q2,36.73
ＣＫＤ,2018,Q3,34.16
ＣＫＤ,2018,Q4,44.55
ＣＫＤ,2019,Q1,34.83
ＣＫＤ,2019,Q2,1.28
ＣＫＤ,2019,Q3,10.13
ＣＫＤ,2019,Q4,31.18
ＣＫＤ,2020,Q1,3.5
ＣＫＤ,2020,Q2,7.53
ＣＫＤ,2020,Q3,21.97
ＣＫＤ,2020,Q4,26.54
ＣＯＴＡ,2018,Q1,2.87
ＣＯＴＡ,2018,Q2,11.12
ＣＯＴＡ,2018,Q3,39.63
ＣＯＴＡ,2018,Q4,8.87537675234699
ＣＯＴＡ,2019,Q1,1.61
ＣＯＴＡ,2019,Q2,11.05
ＣＯＴＡ,2019,Q3,43.02
ＣＯＴＡ,2019,Q4,3.1198294206369184
ＣＯＴＡ,2020,Q1,4.2
ＣＯＴＡ,2020,Q2,13.33
ＣＯＴＡ,2020,Q3,37.38
ＣＯＴＡ,2020,Q4,2.542807678262065
ＤＭ三井製糖ホールディングス,2018,Q1,109.27
ＤＭ三井製糖ホールディングス,2018,Q2,90.11
ＤＭ三井製糖ホールディングス,2018,Q3,70.94
ＤＭ三井製糖ホールディングス,2018,Q4,41.01
ＤＭ三井製糖ホールディングス,2019,Q1,72.26
ＤＭ三井製糖ホールディングス,2019,Q2,45.45
ＤＭ三井製糖ホールディングス,2019,Q3,70.73
ＤＭ三井製糖ホールディングス,2019,Q4,68.56
ＤＭ三井製糖ホールディングス,2020,Q1,48.1
ＤＭ三井製糖ホールディングス,2020,Q2,15.44
ＤＭ三井製糖ホールディングス,2020,Q3,42.09
ＤＭ三井製糖ホールディングス,2020,Q4,-13.09
ＤＯＷＡホールディングス,2018,Q1,20.86
ＤＯＷＡホールディングス,2018,Q2,18.72261432507261
ＤＯＷＡホールディングス,2018,Q3,126.56
ＤＯＷＡホールディングス,2018,Q4,92.41
ＤＯＷＡホールディングス,2019,Q1,101.76
ＤＯＷＡホールディングス,2019,Q2,48.44
ＤＯＷＡホールディングス,2019,Q3,30.37
ＤＯＷＡホールディングス,2019,Q4,72.64
ＤＯＷＡホールディングス,2020,Q1,82.0
ＤＯＷＡホールディングス,2020,Q2,51.89
ＤＯＷＡホールディングス,2020,Q3,93.99
ＤＯＷＡホールディングス,2020,Q4,66.04
ＤＴＳ,2018,Q1,44.46
ＤＴＳ,2018,Q2,66.27
ＤＴＳ,2018,Q3,55.71
ＤＴＳ,2018,Q4,81.12
ＤＴＳ,2019,Q1,56.14
ＤＴＳ,2019,Q2,76.59
ＤＴＳ,2019,Q3,76.85
ＤＴＳ,2019,Q4,84.57
ＤＴＳ,2020,Q1,66.96464147987338
ＤＴＳ,2020,Q2,43.02
ＤＴＳ,2020,Q3,33.9
ＤＴＳ,2020,Q4,44.76
ＥＩＺＯ,2018,Q1,85.49
ＥＩＺＯ,2018,Q2,53.56
ＥＩＺＯ,2018,Q3,113.64
ＥＩＺＯ,2018,Q4,82.13
ＥＩＺＯ,2019,Q1,33.98
ＥＩＺＯ,2019,Q2,49.53
ＥＩＺＯ,2019,Q3,67.95
ＥＩＺＯ,2019,Q4,52.59
ＥＩＺＯ,2020,Q1,2.25
ＥＩＺＯ,2020,Q2,60.82
ＥＩＺＯ,2020,Q3,81.58
ＥＩＺＯ,2020,Q4,74.48
ＦＵＪＩ,2018,Q1,43.42
ＦＵＪＩ,2018,Q2,44.73
ＦＵＪＩ,2018,Q3,53.21
ＦＵＪＩ,2018,Q4,53.78
ＦＵＪＩ,2019,Q1,47.4
ＦＵＪＩ,2019,Q2,47.51
ＦＵＪＩ,2019,Q3,50.78
ＦＵＪＩ,2019,Q4,38.82
ＦＵＪＩ,2020,Q1,44.37
ＦＵＪＩ,2020,Q2,50.71
ＦＵＪＩ,2020,Q3,39.17
ＦＵＪＩ,2020,Q4,29.56
Ｇ－７ホールディングス,2018,Q1,46.77
Ｇ－７ホールディングス,2018,Q2,41.99
Ｇ－７ホールディングス,2018,Q3,109.16
Ｇ－７ホールディングス,2018,Q4,20.81
Ｇ－７ホールディングス,2019,Q1,48.85
Ｇ－７ホールディングス,2019,Q2,49.89
Ｇ－７ホールディングス,2019,Q3,117.55
Ｇ－７ホールディングス,2019,Q4,34.83
Ｇ－７ホールディングス,2020,Q1,69.33
Ｇ－７ホールディングス,2020,Q2,103.43
Ｇ－７ホールディングス,2020,Q3,86.60508083140877
Ｇ－７ホールディングス,2020,Q4,11.52
ＧＭＢ,2018,Q1,91.07
ＧＭＢ,2018,Q2,91.25
ＧＭＢ,2018,Q3,64.09
ＧＭＢ,2018,Q4,88.01
ＧＭＢ,2019,Q1,58.9
ＧＭＢ,2019,Q2,63.02
ＧＭＢ,2019,Q3,-15.18
ＧＭＢ,2019,Q4,-63.37
ＧＭＢ,2020,Q1,-8.48
ＧＭＢ,2020,Q2,-99.5
ＧＭＢ,2020,Q3,-18.68
ＧＭＢ,2020,Q4,-47.46
ＧＳＩクレオス,2018,Q1,3.44
ＧＳＩクレオス,2018,Q2,4.083544683839674
ＧＳＩクレオス,2018,Q3,83.93
ＧＳＩクレオス,2018,Q4,-17.54
ＧＳＩクレオス,2019,Q1,46.33
ＧＳＩクレオス,2019,Q2,67.77
ＧＳＩクレオス,2019,Q3,32.41
ＧＳＩクレオス,2019,Q4,32.29
ＧＳＩクレオス,2020,Q1,40.94
ＧＳＩクレオス,2020,Q2,50.61
ＧＳＩクレオス,2020,Q3,39.36
ＧＳＩクレオス,2020,Q4,28.84
Ｈ．Ｕ．グループホールディング,2018,Q1,80.65
Ｈ．Ｕ．グループホールディング,2018,Q2,-169.49
Ｈ．Ｕ．グループホールディング,2018,Q3,196.63
Ｈ．Ｕ．グループホールディング,2018,Q4,-103.26
Ｈ．Ｕ．グループホールディング,2019,Q1,32.31
Ｈ．Ｕ．グループホールディング,2019,Q2,46.04
Ｈ．Ｕ．グループホールディング,2019,Q3,40.44
Ｈ．Ｕ．グループホールディング,2019,Q4,-6.92
Ｈ．Ｕ．グループホールディング,2020,Q1,20.29
Ｈ．Ｕ．グループホールディング,2020,Q2,24.38
Ｈ．Ｕ．グループホールディング,2020,Q3,10.24
Ｈ．Ｕ．グループホールディング,2020,Q4,-63.96
ＩＤホールディングス,2018,Q1,3.23
ＩＤホールディングス,2018,Q2,6.31
ＩＤホールディングス,2018,Q3,27.52
ＩＤホールディングス,2018,Q4,19.7
ＩＤホールディングス,2019,Q1,19.11
ＩＤホールディングス,2019,Q2,21.83
ＩＤホールディングス,2019,Q3,30.72
ＩＤホールディングス,2019,Q4,21.47
ＩＤホールディングス,2020,Q1,29.31
ＩＤホールディングス,2020,Q2,37.31
ＩＤホールディングス,2020,Q3,31.58
ＩＤホールディングス,2020,Q4,18.55
ＩＤＥＣ,2018,Q1,60.18
ＩＤＥＣ,2018,Q2,40.24
ＩＤＥＣ,2018,Q3,41.05
ＩＤＥＣ,2018,Q4,31.57
ＩＤＥＣ,2019,Q1,43.95
ＩＤＥＣ,2019,Q2,29.02
ＩＤＥＣ,2019,Q3,28.07
ＩＤＥＣ,2019,Q4,11.52
ＩＤＥＣ,2020,Q1,26.91
ＩＤＥＣ,2020,Q2,31.42
ＩＤＥＣ,2020,Q3,25.13
ＩＤＥＣ,2020,Q4,11.78
ＩＨＩ,2018,Q1,7.59
ＩＨＩ,2018,Q2,-2.7922170150215884
ＩＨＩ,2018,Q3,19.18
ＩＨＩ,2018,Q4,-10.05
ＩＨＩ,2019,Q1,39.8
ＩＨＩ,2019,Q2,144.44
ＩＨＩ,2019,Q3,37.25
ＩＨＩ,2019,Q4,37.04
ＩＨＩ,2020,Q1,-17.91
ＩＨＩ,2020,Q2,-13.66
ＩＨＩ,2020,Q3,20.58
ＩＨＩ,2020,Q4,74.1360149651793
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2018,Q1,36.87
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2018,Q2,4.82
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2018,Q3,7.67
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2018,Q4,16.62
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2019,Q1,-12.1
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2019,Q2,8.46
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2019,Q3,-3.26
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2019,Q4,-38.65
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2020,Q1,13.32
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2020,Q2,6.33
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2020,Q3,-1.14
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,2020,Q4,-3.41
Ｊ－オイルミルズ,2018,Q1,42.73
Ｊ－オイルミルズ,2018,Q2,60.59
Ｊ－オイルミルズ,2018,Q3,55.56
Ｊ－オイルミルズ,2018,Q4,90.87
Ｊ－オイルミルズ,2019,Q1,111.18
Ｊ－オイルミルズ,2019,Q2,66.18
Ｊ－オイルミルズ,2019,Q3,98.27
Ｊ－オイルミルズ,2019,Q4,12.92
Ｊ－オイルミルズ,2020,Q1,109.82
Ｊ－オイルミルズ,2020,Q2,86.69
Ｊ－オイルミルズ,2020,Q3,158.77
Ｊ－オイルミルズ,2020,Q4,-39.07
ＪＡＬＵＸ,2018,Q1,53.31
ＪＡＬＵＸ,2018,Q2,48.88
ＪＡＬＵＸ,2018,Q3,75.0
ＪＡＬＵＸ,2018,Q4,35.82
ＪＡＬＵＸ,2019,Q1,60.62
ＪＡＬＵＸ,2019,Q2,60.09
ＪＡＬＵＸ,2019,Q3,80.35
ＪＡＬＵＸ,2019,Q4,33.28
ＪＡＬＵＸ,2020,Q1,60.51
ＪＡＬＵＸ,2020,Q2,74.76
ＪＡＬＵＸ,2020,Q3,84.72
ＪＡＬＵＸ,2020,Q4,23.7
ＪＢＣＣホールディングス,2018,Q1,18.07
ＪＢＣＣホールディングス,2018,Q2,21.33
ＪＢＣＣホールディングス,2018,Q3,21.0
ＪＢＣＣホールディングス,2018,Q4,10.44
ＪＢＣＣホールディングス,2019,Q1,31.79
ＪＢＣＣホールディングス,2019,Q2,27.88
ＪＢＣＣホールディングス,2019,Q3,27.34
ＪＢＣＣホールディングス,2019,Q4,19.38
ＪＢＣＣホールディングス,2020,Q1,39.02
ＪＢＣＣホールディングス,2020,Q2,44.44
ＪＢＣＣホールディングス,2020,Q3,45.16
ＪＢＣＣホールディングス,2020,Q4,-9.68
ＪＣＲファーマ,2018,Q1,15.7
ＪＣＲファーマ,2018,Q2,44.28
ＪＣＲファーマ,2018,Q3,19.58
ＪＣＲファーマ,2018,Q4,19.07
ＪＣＲファーマ,2019,Q1,9.19
ＪＣＲファーマ,2019,Q2,35.55
ＪＣＲファーマ,2019,Q3,15.91
ＪＣＲファーマ,2019,Q4,60.0
ＪＣＲファーマ,2020,Q1,12.0
ＪＣＲファーマ,2020,Q2,17.94
ＪＣＲファーマ,2020,Q3,28.64
ＪＣＲファーマ,2020,Q4,28.29
ＪＣＵ,2018,Q1,70.89
ＪＣＵ,2018,Q2,90.74
ＪＣＵ,2018,Q3,104.52
ＪＣＵ,2018,Q4,86.59124198213604
ＪＣＵ,2019,Q1,46.3
ＪＣＵ,2019,Q2,45.65
ＪＣＵ,2019,Q3,50.76
ＪＣＵ,2019,Q4,35.79
ＪＣＵ,2020,Q1,33.49
ＪＣＵ,2020,Q2,41.4
ＪＣＵ,2020,Q3,48.11
ＪＣＵ,2020,Q4,41.01
ＪＦＥホールディングス,2018,Q1,99.06
ＪＦＥホールディングス,2018,Q2,51.89
ＪＦＥホールディングス,2018,Q3,89.46
ＪＦＥホールディングス,2018,Q4,-68.88637490189915
ＪＦＥホールディングス,2019,Q1,98.51
ＪＦＥホールディングス,2019,Q2,90.32
ＪＦＥホールディングス,2019,Q3,82.57
ＪＦＥホールディングス,2019,Q4,14.450944766806456
ＪＦＥホールディングス,2020,Q1,34.28
ＪＦＥホールディングス,2020,Q2,21.17
ＪＦＥホールディングス,2020,Q3,-8.7
ＪＦＥホールディングス,2020,Q4,-390.15
ＪＫホールディングス,2018,Q1,20.5
ＪＫホールディングス,2018,Q2,28.11
ＪＫホールディングス,2018,Q3,37.18
ＪＫホールディングス,2018,Q4,7.66
ＪＫホールディングス,2019,Q1,20.02
ＪＫホールディングス,2019,Q2,17.87
ＪＫホールディングス,2019,Q3,25.22
ＪＫホールディングス,2019,Q4,5.65
ＪＫホールディングス,2020,Q1,9.39
ＪＫホールディングス,2020,Q2,26.88
ＪＫホールディングス,2020,Q3,37.31
ＪＫホールディングス,2020,Q4,17.06
ＪＭＳ,2018,Q1,4.88
ＪＭＳ,2018,Q2,-0.5053881247375519
ＪＭＳ,2018,Q3,11.79
ＪＭＳ,2018,Q4,5.47
ＪＭＳ,2019,Q1,0.94
ＪＭＳ,2019,Q2,16.56
ＪＭＳ,2019,Q3,22.72
ＪＭＳ,2019,Q4,7.37
ＪＭＳ,2020,Q1,1.98
ＪＭＳ,2020,Q2,24.16
ＪＭＳ,2020,Q3,22.12
ＪＭＳ,2020,Q4,32.85
ＪＰホールディングス,2018,Q1,2.17
ＪＰホールディングス,2018,Q2,1.92
ＪＰホールディングス,2018,Q3,1.61
ＪＰホールディングス,2018,Q4,4.99
ＪＰホールディングス,2019,Q1,-0.19
ＪＰホールディングス,2019,Q2,2.94
ＪＰホールディングス,2019,Q3,4.01
ＪＰホールディングス,2019,Q4,5.68
ＪＰホールディングス,2020,Q1,1.59
ＪＰホールディングス,2020,Q2,4.29
ＪＰホールディングス,2020,Q3,3.81
ＪＰホールディングス,2020,Q4,3.12
ＪＳＰ,2018,Q1,57.27
ＪＳＰ,2018,Q2,63.35
ＪＳＰ,2018,Q3,74.32
ＪＳＰ,2018,Q4,34.97
ＪＳＰ,2019,Q1,36.98
ＪＳＰ,2019,Q2,41.88
ＪＳＰ,2019,Q3,52.65
ＪＳＰ,2019,Q4,13.06
ＪＳＰ,2020,Q1,27.33
ＪＳＰ,2020,Q2,36.99
ＪＳＰ,2020,Q3,46.63
ＪＳＰ,2020,Q4,11.12
ＪＳＲ,2018,Q1,42.46
ＪＳＲ,2018,Q2,38.29
ＪＳＲ,2018,Q3,43.54
ＪＳＲ,2018,Q4,25.03
ＪＳＲ,2019,Q1,40.16
ＪＳＲ,2019,Q2,35.1
ＪＳＲ,2019,Q3,49.93
ＪＳＲ,2019,Q4,15.41
ＪＳＲ,2020,Q1,33.2
ＪＳＲ,2020,Q2,28.54
ＪＳＲ,2020,Q3,25.49
ＪＳＲ,2020,Q4,17.04
ＫＩＭＯＴＯ,2018,Q1,-1.07
ＫＩＭＯＴＯ,2018,Q2,4.2
ＫＩＭＯＴＯ,2018,Q3,8.08
ＫＩＭＯＴＯ,2018,Q4,-0.03
ＫＩＭＯＴＯ,2019,Q1,4.95
ＫＩＭＯＴＯ,2019,Q2,0.66
ＫＩＭＯＴＯ,2019,Q3,2.05
ＫＩＭＯＴＯ,2019,Q4,-1.82
ＫＩＭＯＴＯ,2020,Q1,-2.08
ＫＩＭＯＴＯ,2020,Q2,-17.29
ＫＩＭＯＴＯ,2020,Q3,-1.43
ＫＩＭＯＴＯ,2020,Q4,4.16
ＫＯＡ,2018,Q1,27.19
ＫＯＡ,2018,Q2,28.81
ＫＯＡ,2018,Q3,34.83
ＫＯＡ,2018,Q4,28.48
ＫＯＡ,2019,Q1,30.67
ＫＯＡ,2019,Q2,-6.34
ＫＯＡ,2019,Q3,-17.03
ＫＯＡ,2019,Q4,20.43
ＫＯＡ,2020,Q1,13.04
ＫＯＡ,2020,Q2,5.11
ＫＯＡ,2020,Q3,0.91
ＫＯＡ,2020,Q4,10.21
ＫＹＢ,2018,Q1,16.65
ＫＹＢ,2018,Q2,12.187150118250893
ＫＹＢ,2018,Q3,183.02
ＫＹＢ,2018,Q4,128.69
ＫＹＢ,2019,Q1,142.08
ＫＹＢ,2019,Q2,-610.76
ＫＹＢ,2019,Q3,-148.16
ＫＹＢ,2019,Q4,-352.36
ＫＹＢ,2020,Q1,69.77
ＫＹＢ,2020,Q2,-4.56
ＫＹＢ,2020,Q3,-348.64
ＫＹＢ,2020,Q4,-2139.11
ＬＩＸＩＬ,2018,Q1,35.55
ＬＩＸＩＬ,2018,Q2,9.05
ＬＩＸＩＬ,2018,Q3,89.32
ＬＩＸＩＬ,2018,Q4,55.07
ＬＩＸＩＬ,2019,Q1,10.58
ＬＩＸＩＬ,2019,Q2,-40.32
ＬＩＸＩＬ,2019,Q3,37.1
ＬＩＸＩＬ,2019,Q4,-187.28
ＬＩＸＩＬ,2020,Q1,44.42
ＬＩＸＩＬ,2020,Q2,35.32
ＬＩＸＩＬ,2020,Q3,26.04
ＬＩＸＩＬ,2020,Q4,-62.64
ＭＡＲＵＷＡ,2018,Q1,87.32
ＭＡＲＵＷＡ,2018,Q2,126.45
ＭＡＲＵＷＡ,2018,Q3,141.85
ＭＡＲＵＷＡ,2018,Q4,92.81
ＭＡＲＵＷＡ,2019,Q1,122.11
ＭＡＲＵＷＡ,2019,Q2,139.42
ＭＡＲＵＷＡ,2019,Q3,129.97
ＭＡＲＵＷＡ,2019,Q4,156.4
ＭＡＲＵＷＡ,2020,Q1,122.82
ＭＡＲＵＷＡ,2020,Q2,109.69
ＭＡＲＵＷＡ,2020,Q3,98.83
ＭＡＲＵＷＡ,2020,Q4,146.5
ＭＵＴＯＨホールディングス,2018,Q1,1.42
ＭＵＴＯＨホールディングス,2018,Q2,-0.5655058230681865
ＭＵＴＯＨホールディングス,2018,Q3,6.24
ＭＵＴＯＨホールディングス,2018,Q4,-83.9
ＭＵＴＯＨホールディングス,2019,Q1,10.86
ＭＵＴＯＨホールディングス,2019,Q2,34.21
ＭＵＴＯＨホールディングス,2019,Q3,-9.72
ＭＵＴＯＨホールディングス,2019,Q4,-21.14
ＭＵＴＯＨホールディングス,2020,Q1,-19.79
ＭＵＴＯＨホールディングス,2020,Q2,-4.67
ＭＵＴＯＨホールディングス,2020,Q3,-50.14
ＭＵＴＯＨホールディングス,2020,Q4,-148.65
ＮＥＣ,2018,Q1,3.01
ＮＥＣ,2018,Q2,5.8267016722044485
ＮＥＣ,2018,Q3,-4.75
ＮＥＣ,2018,Q4,108.9
ＮＥＣ,2019,Q1,-22.17
ＮＥＣ,2019,Q2,57.43
ＮＥＣ,2019,Q3,-5.8
ＮＥＣ,2019,Q4,125.31
ＮＥＣ,2020,Q1,12.57
ＮＥＣ,2020,Q2,99.73
ＮＥＣ,2020,Q3,77.18
ＮＥＣ,2020,Q4,195.58
ＮＥＣネッツエスアイ,2018,Q1,-12.63
ＮＥＣネッツエスアイ,2018,Q2,45.14
ＮＥＣネッツエスアイ,2018,Q3,27.95
ＮＥＣネッツエスアイ,2018,Q4,87.77
ＮＥＣネッツエスアイ,2019,Q1,-4.15
ＮＥＣネッツエスアイ,2019,Q2,42.66
ＮＥＣネッツエスアイ,2019,Q3,48.05
ＮＥＣネッツエスアイ,2019,Q4,92.46
ＮＥＣネッツエスアイ,2020,Q1,0.43
ＮＥＣネッツエスアイ,2020,Q2,58.04
ＮＥＣネッツエスアイ,2020,Q3,28.09
ＮＥＣネッツエスアイ,2020,Q4,106.58216278292716
ＮＩＰＰＯ,2018,Q1,26.09
ＮＩＰＰＯ,2018,Q2,56.23
ＮＩＰＰＯ,2018,Q3,74.52
ＮＩＰＰＯ,2018,Q4,66.61
ＮＩＰＰＯ,2019,Q1,27.42
ＮＩＰＰＯ,2019,Q2,36.2
ＮＩＰＰＯ,2019,Q3,70.79
ＮＩＰＰＯ,2019,Q4,79.84
ＮＩＰＰＯ,2020,Q1,28.89
ＮＩＰＰＯ,2020,Q2,37.91
ＮＩＰＰＯ,2020,Q3,55.6
ＮＩＰＰＯ,2020,Q4,75.73
ＮＯＫ,2018,Q1,28.43
ＮＯＫ,2018,Q2,65.62
ＮＯＫ,2018,Q3,79.32
ＮＯＫ,2018,Q4,30.79
ＮＯＫ,2019,Q1,22.32
ＮＯＫ,2019,Q2,33.47
ＮＯＫ,2019,Q3,53.5
ＮＯＫ,2019,Q4,-89.52
ＮＯＫ,2020,Q1,-21.06
ＮＯＫ,2020,Q2,28.99
ＮＯＫ,2020,Q3,18.66
ＮＯＫ,2020,Q4,-39.41
ＮＳユナイテッド海運,2018,Q1,8.39
ＮＳユナイテッド海運,2018,Q2,7.021077621275422
ＮＳユナイテッド海運,2018,Q3,111.42
ＮＳユナイテッド海運,2018,Q4,13.84
ＮＳユナイテッド海運,2019,Q1,51.1
ＮＳユナイテッド海運,2019,Q2,135.26
ＮＳユナイテッド海運,2019,Q3,110.92
ＮＳユナイテッド海運,2019,Q4,99.14
ＮＳユナイテッド海運,2020,Q1,49.67
ＮＳユナイテッド海運,2020,Q2,108.66
ＮＳユナイテッド海運,2020,Q3,87.42
ＮＳユナイテッド海運,2020,Q4,6.59
ＮＳＤ,2018,Q1,26.42
ＮＳＤ,2018,Q2,28.06
ＮＳＤ,2018,Q3,36.02
ＮＳＤ,2018,Q4,36.32
ＮＳＤ,2019,Q1,28.68
ＮＳＤ,2019,Q2,32.12
ＮＳＤ,2019,Q3,39.62
ＮＳＤ,2019,Q4,38.96
ＮＳＤ,2020,Q1,27.41
ＮＳＤ,2020,Q2,41.4
ＮＳＤ,2020,Q3,38.18318224661788
ＮＳＤ,2020,Q4,22.23
ＮＴＮ,2018,Q1,7.33
ＮＴＮ,2018,Q2,8.45
ＮＴＮ,2018,Q3,10.16
ＮＴＮ,2018,Q4,12.42
ＮＴＮ,2019,Q1,11.12
ＮＴＮ,2019,Q2,4.21
ＮＴＮ,2019,Q3,1.77
ＮＴＮ,2019,Q4,-30.2
ＮＴＮ,2020,Q1,4.51
ＮＴＮ,2020,Q2,-2.38
ＮＴＮ,2020,Q3,-4.26
ＮＴＮ,2020,Q4,-80.7
ＯＤＫソリューションズ,2018,Q1,-8.35
ＯＤＫソリューションズ,2018,Q2,-5.33
ＯＤＫソリューションズ,2018,Q3,-5.4
ＯＤＫソリューションズ,2018,Q4,52.27
ＯＤＫソリューションズ,2019,Q1,-8.94
ＯＤＫソリューションズ,2019,Q2,-8.9
ＯＤＫソリューションズ,2019,Q3,1.88
ＯＤＫソリューションズ,2019,Q4,53.4
ＯＤＫソリューションズ,2020,Q1,-13.21
ＯＤＫソリューションズ,2020,Q2,-8.5
ＯＤＫソリューションズ,2020,Q3,-3.63
ＯＤＫソリューションズ,2020,Q4,69.93
ＯＫＩ,2018,Q1,-54.74
ＯＫＩ,2018,Q2,1.98
ＯＫＩ,2018,Q3,-9.1
ＯＫＩ,2018,Q4,129.77
ＯＫＩ,2019,Q1,-21.09
ＯＫＩ,2019,Q2,-8.73
ＯＫＩ,2019,Q3,11.8
ＯＫＩ,2019,Q4,115.18
ＯＫＩ,2020,Q1,-4.27
ＯＫＩ,2020,Q2,51.2
ＯＫＩ,2020,Q3,36.1
ＯＫＩ,2020,Q4,79.78
ＰＡＬＴＡＣ,2018,Q1,70.21
ＰＡＬＴＡＣ,2018,Q2,77.01
ＰＡＬＴＡＣ,2018,Q3,74.67
ＰＡＬＴＡＣ,2018,Q4,52.76
ＰＡＬＴＡＣ,2019,Q1,82.46
ＰＡＬＴＡＣ,2019,Q2,78.86
ＰＡＬＴＡＣ,2019,Q3,87.49
ＰＡＬＴＡＣ,2019,Q4,62.26
ＰＡＬＴＡＣ,2020,Q1,75.23
ＰＡＬＴＡＣ,2020,Q2,88.42
ＰＡＬＴＡＣ,2020,Q3,71.99
ＰＡＬＴＡＣ,2020,Q4,164.26
ＳＡＮＫＹＯ,2018,Q1,-14.39
ＳＡＮＫＹＯ,2018,Q2,-27.61
ＳＡＮＫＹＯ,2018,Q3,26.2
ＳＡＮＫＹＯ,2018,Q4,84.17
ＳＡＮＫＹＯ,2019,Q1,17.99
ＳＡＮＫＹＯ,2019,Q2,17.8
ＳＡＮＫＹＯ,2019,Q3,72.77
ＳＡＮＫＹＯ,2019,Q4,56.33
ＳＡＮＫＹＯ,2020,Q1,-1.16
ＳＡＮＫＹＯ,2020,Q2,28.13
ＳＡＮＫＹＯ,2020,Q3,175.94
ＳＡＮＫＹＯ,2020,Q4,1.64
ＳＢテクノロジー,2018,Q1,0.62
ＳＢテクノロジー,2018,Q2,20.33
ＳＢテクノロジー,2018,Q3,15.92
ＳＢテクノロジー,2018,Q4,42.17
ＳＢテクノロジー,2019,Q1,12.95
ＳＢテクノロジー,2019,Q2,11.75
ＳＢテクノロジー,2019,Q3,14.88
ＳＢテクノロジー,2019,Q4,30.6
ＳＢテクノロジー,2020,Q1,16.62
ＳＢテクノロジー,2020,Q2,23.4
ＳＢテクノロジー,2020,Q3,26.18
ＳＢテクノロジー,2020,Q4,26.28
ＳＣＲＥＥＮホールディングス,2018,Q1,109.64
ＳＣＲＥＥＮホールディングス,2018,Q2,117.57
ＳＣＲＥＥＮホールディングス,2018,Q3,93.59
ＳＣＲＥＥＮホールディングス,2018,Q4,288.52
ＳＣＲＥＥＮホールディングス,2019,Q1,76.44
ＳＣＲＥＥＮホールディングス,2019,Q2,129.02
ＳＣＲＥＥＮホールディングス,2019,Q3,12.07
ＳＣＲＥＥＮホールディングス,2019,Q4,169.57
ＳＣＲＥＥＮホールディングス,2020,Q1,-62.55
ＳＣＲＥＥＮホールディングス,2020,Q2,113.6
ＳＣＲＥＥＮホールディングス,2020,Q3,50.27
ＳＣＲＥＥＮホールディングス,2020,Q4,6.03
ＳＣＳＫ,2018,Q1,27.4
ＳＣＳＫ,2018,Q2,88.53
ＳＣＳＫ,2018,Q3,129.66
ＳＣＳＫ,2018,Q4,67.36
ＳＣＳＫ,2019,Q1,41.43
ＳＣＳＫ,2019,Q2,62.94
ＳＣＳＫ,2019,Q3,66.73
ＳＣＳＫ,2019,Q4,97.53
ＳＣＳＫ,2020,Q1,58.62
ＳＣＳＫ,2020,Q2,80.69
ＳＣＳＫ,2020,Q3,73.88
ＳＣＳＫ,2020,Q4,63.51982357035119
ＳＭＣ,2018,Q1,538.58
ＳＭＣ,2018,Q2,562.57
ＳＭＣ,2018,Q3,594.83
ＳＭＣ,2018,Q4,340.34
