企業名,会計年度,四半期,y_hat_sarima_g
天馬,2018,Q4,7.718646424042516
天馬,2019,Q1,19.180214403881486
天馬,2019,Q2,18.335342315651438
天馬,2019,Q3,31.62002937004887
天馬,2019,Q4,30.011219545400902
天馬,2020,Q1,30.97075001534634
天馬,2020,Q2,10.04127246044544
天馬,2020,Q3,17.60944924499106
天馬,2020,Q4,15.410112636194384
太平洋セメント,2018,Q1,42.39091380162397
太平洋セメント,2018,Q2,53.06854866110369
太平洋セメント,2018,Q3,112.62201500847758
太平洋セメント,2018,Q4,87.10808386430439
太平洋セメント,2019,Q1,85.76771353956883
太平洋セメント,2019,Q2,94.44243458953434
太平洋セメント,2019,Q3,141.9015186721991
太平洋セメント,2019,Q4,78.87186841230377
太平洋セメント,2020,Q1,61.99192327492528
太平洋セメント,2020,Q2,75.45686371851657
太平洋セメント,2020,Q3,139.5891883340035
太平洋セメント,2020,Q4,96.2433697951929
太平洋工業,2018,Q1,36.52233466809537
太平洋工業,2018,Q2,33.18603436596035
太平洋工業,2018,Q3,40.968633615942096
太平洋工業,2018,Q4,38.241690798081684
太平洋工業,2019,Q1,34.34554377207728
太平洋工業,2019,Q2,34.991759875126746
太平洋工業,2019,Q3,38.05036087471192
太平洋工業,2019,Q4,40.17359610877881
太平洋工業,2020,Q1,29.08894818717966
太平洋工業,2020,Q2,-5.493397136489975
太平洋工業,2020,Q3,26.19073337666446
太平洋工業,2020,Q4,35.10626413431787
太平洋興発,2018,Q1,7.033269594397604
太平洋興発,2018,Q2,11.798187122278062
太平洋興発,2018,Q3,26.259006023551745
太平洋興発,2018,Q4,15.733464915482315
太平洋興発,2019,Q1,10.607758474548458
太平洋興発,2019,Q2,11.560558465950706
太平洋興発,2019,Q3,23.282715902370324
太平洋興発,2019,Q4,-1.1626333669463662
太平洋興発,2020,Q1,12.199194552562716
太平洋興発,2020,Q2,11.808903287213468
太平洋興発,2020,Q3,16.312408611425845
太平洋興発,2020,Q4,18.51288322664979
太平電業,2018,Q1,26.730815126724465
太平電業,2018,Q2,26.132065775228952
太平電業,2018,Q3,30.372510173526436
太平電業,2018,Q4,32.450761340203044
太平電業,2019,Q1,36.79955929468189
太平電業,2019,Q2,40.68947355121156
太平電業,2019,Q3,34.95796270897628
太平電業,2019,Q4,38.79102113479747
太平電業,2020,Q1,93.7301231292883
太平電業,2020,Q2,71.39121343730912
太平電業,2020,Q3,87.27940795393425
太平電業,2020,Q4,112.87736819664191
太陽ホールディングス,2018,Q1,20.366118384422045
太陽ホールディングス,2018,Q2,52.974195141715455
太陽ホールディングス,2018,Q3,49.343720154008196
太陽ホールディングス,2018,Q4,12.684912603870167
太陽ホールディングス,2019,Q1,43.468675751387714
太陽ホールディングス,2019,Q2,47.78429642826438
太陽ホールディングス,2019,Q3,45.99225336619293
太陽ホールディングス,2019,Q4,-35.86621432177276
太陽ホールディングス,2020,Q1,40.64189486661529
太陽ホールディングス,2020,Q2,64.37316162572623
太陽ホールディングス,2020,Q3,69.42597279410718
太陽ホールディングス,2020,Q4,-21.266197129216316
太陽誘電,2018,Q1,38.3373767082198
太陽誘電,2018,Q2,49.276611379994016
太陽誘電,2018,Q3,66.14267735951165
太陽誘電,2018,Q4,44.13624397187979
太陽誘電,2019,Q1,46.20699189194993
太陽誘電,2019,Q2,56.61430748453206
太陽誘電,2019,Q3,85.59629437028183
太陽誘電,2019,Q4,21.886901218117195
太陽誘電,2020,Q1,16.30038564770985
太陽誘電,2020,Q2,33.88837766935364
太陽誘電,2020,Q3,47.873612963540324
太陽誘電,2020,Q4,15.67910263532014
奥村組,2018,Q1,49.799241526796024
奥村組,2018,Q2,68.74316856504221
奥村組,2018,Q3,115.03603463241086
奥村組,2018,Q4,68.61810233509416
奥村組,2019,Q1,91.52405792856263
奥村組,2019,Q2,62.32524872865103
奥村組,2019,Q3,77.31364917072727
奥村組,2019,Q4,65.06887655155307
奥村組,2020,Q1,74.02260495373491
奥村組,2020,Q2,47.230808063498614
奥村組,2020,Q3,93.99482461197714
奥村組,2020,Q4,76.54456867383499
宇徳,2018,Q1,15.273656337296977
宇徳,2018,Q2,15.133240659692799
宇徳,2018,Q3,13.453394824603647
宇徳,2018,Q4,16.55408906876437
宇徳,2019,Q1,15.603170854867447
宇徳,2019,Q2,13.165900331474326
宇徳,2019,Q3,15.625810444112489
宇徳,2019,Q4,16.4159578525933
宇徳,2020,Q1,13.372121016570203
宇徳,2020,Q2,6.842737413310003
宇徳,2020,Q3,12.304550826536921
宇徳,2020,Q4,-0.24188176944520734
宇部興産,2018,Q1,47.8307929194497
宇部興産,2018,Q2,57.26288098149466
宇部興産,2018,Q3,196.29824979308142
宇部興産,2018,Q4,73.98819904532581
宇部興産,2019,Q1,92.08745937546574
宇部興産,2019,Q2,66.38026969310744
宇部興産,2019,Q3,109.75826136031414
宇部興産,2019,Q4,53.08161551295365
宇部興産,2020,Q1,60.155414256011895
宇部興産,2020,Q2,24.489643077431307
宇部興産,2020,Q3,37.6975567357414
宇部興産,2020,Q4,62.995787707988725
安永,2018,Q1,32.36177710925743
安永,2018,Q2,26.16742315486846
安永,2018,Q3,29.995936885942527
安永,2018,Q4,40.755772304619654
安永,2019,Q1,25.428593298431338
安永,2019,Q2,11.417723643722319
安永,2019,Q3,11.960302249345833
安永,2019,Q4,1.6746450352294815
安永,2020,Q1,-11.324062614326593
安永,2020,Q2,-41.78300790800692
安永,2020,Q3,-33.365314140150126
安永,2020,Q4,-24.71504051561056
宝ホールディングス,2018,Q1,7.124745479328601
宝ホールディングス,2018,Q2,14.403833280298286
宝ホールディングス,2018,Q3,26.30473965557726
宝ホールディングス,2018,Q4,3.7813527854338727
宝ホールディングス,2019,Q1,8.951003234747965
宝ホールディングス,2019,Q2,15.343856245131413
宝ホールディングス,2019,Q3,27.235745602536824
宝ホールディングス,2019,Q4,4.967936045520783
宝ホールディングス,2020,Q1,9.381895887041772
宝ホールディングス,2020,Q2,15.197648895740748
宝ホールディングス,2020,Q3,26.232599065164905
宝ホールディングス,2020,Q4,5.245125413821963
宮地エンジニアリンググループ,2018,Q1,96.34761998870917
宮地エンジニアリンググループ,2018,Q2,151.6500074725135
宮地エンジニアリンググループ,2018,Q3,111.23818948904511
宮地エンジニアリンググループ,2018,Q4,125.23797427386738
宮地エンジニアリンググループ,2019,Q1,281.01654912921947
宮地エンジニアリンググループ,2019,Q2,103.08183796801306
宮地エンジニアリンググループ,2019,Q3,151.2214748302969
宮地エンジニアリンググループ,2019,Q4,181.91996839203534
宮地エンジニアリンググループ,2020,Q1,99.94962322909738
宮地エンジニアリンググループ,2020,Q2,93.19789822389859
宮地エンジニアリンググループ,2020,Q3,154.65937760168146
宮地エンジニアリンググループ,2020,Q4,121.59588263694707
富士フイルムホールディングス,2018,Q1,84.92836172841143
富士フイルムホールディングス,2018,Q2,79.46603790352489
富士フイルムホールディングス,2018,Q3,123.21704494747475
富士フイルムホールディングス,2018,Q4,89.51031383017238
富士フイルムホールディングス,2019,Q1,88.14818265510405
富士フイルムホールディングス,2019,Q2,84.9673069063434
富士フイルムホールディングス,2019,Q3,117.47073470582217
富士フイルムホールディングス,2019,Q4,97.67279550339994
富士フイルムホールディングス,2020,Q1,75.58771631760976
富士フイルムホールディングス,2020,Q2,95.60790466093309
富士フイルムホールディングス,2020,Q3,128.75927706824223
富士フイルムホールディングス,2020,Q4,77.18936365578047
富士急行,2018,Q1,7.023541244773077
富士急行,2018,Q2,17.879714413922986
富士急行,2018,Q3,4.487900635615633
富士急行,2018,Q4,0.3160996750419911
富士急行,2019,Q1,11.199552594908148
富士急行,2019,Q2,19.93593613486322
富士急行,2019,Q3,15.312595717785491
富士急行,2019,Q4,-0.33464159483167144
富士急行,2020,Q1,15.305673371945591
富士急行,2020,Q2,-39.931104507754775
富士急行,2020,Q3,-47.381992898091845
富士急行,2020,Q4,4.099374898913412
富士石油,2018,Q1,9.823396643398212
富士石油,2018,Q2,60.20498125876841
富士石油,2018,Q3,44.86088776840995
富士石油,2018,Q4,27.2495326664162
富士石油,2019,Q1,-3.4383315137933153
富士石油,2019,Q2,15.5631023872793
富士石油,2019,Q3,8.368262663485638
富士石油,2019,Q4,40.400450700269886
富士石油,2020,Q1,-98.21725942443157
富士石油,2020,Q2,-29.75804002016787
富士石油,2020,Q3,-19.168167038379124
富士石油,2020,Q4,-14.531465391157042
富士紡ホールディングス,2018,Q1,75.4415162873413
富士紡ホールディングス,2018,Q2,55.87923904835239
富士紡ホールディングス,2018,Q3,85.62766598969864
富士紡ホールディングス,2018,Q4,49.42540461365009
富士紡ホールディングス,2019,Q1,59.21640828587156
富士紡ホールディングス,2019,Q2,52.20188792017263
富士紡ホールディングス,2019,Q3,88.65361462435267
富士紡ホールディングス,2019,Q4,44.01553080798641
富士紡ホールディングス,2020,Q1,38.8171089786034
富士紡ホールディングス,2020,Q2,70.62463105357986
富士紡ホールディングス,2020,Q3,94.550553367368
富士紡ホールディングス,2020,Q4,45.03963832702469
富士興産,2018,Q1,13.929602491007026
富士興産,2018,Q2,14.87642977496893
富士興産,2018,Q3,30.12889752808877
富士興産,2018,Q4,30.525116301316146
富士興産,2019,Q1,-19.444400482325477
富士興産,2019,Q2,-5.852012960953627
富士興産,2019,Q3,16.859819170752345
富士興産,2019,Q4,12.91551452408752
富士興産,2020,Q1,4.206456481367297
富士興産,2020,Q2,12.837562842631272
富士興産,2020,Q3,25.114452367384498
富士興産,2020,Q4,23.308259124244998
富士通,2018,Q1,7.809394630826198
富士通,2018,Q2,38.64417398438721
富士通,2018,Q3,12.132456242156627
富士通,2018,Q4,-166.35914941534878
富士通,2019,Q1,52.04827728244567
富士通,2019,Q2,-0.17919100198313132
富士通,2019,Q3,-75.87299864713674
富士通,2019,Q4,266.08513779448947
富士通,2020,Q1,191.23658599084922
富士通,2020,Q2,239.6503355024361
富士通,2020,Q3,134.18710481220126
富士通,2020,Q4,331.5407721191448
富士通ゼネラル,2018,Q1,45.0158918885199
富士通ゼネラル,2018,Q2,5.258635016826094
富士通ゼネラル,2018,Q3,5.041413638459175
富士通ゼネラル,2018,Q4,61.69444847556788
富士通ゼネラル,2019,Q1,30.709228874002928
富士通ゼネラル,2019,Q2,3.080496089053476
富士通ゼネラル,2019,Q3,-16.124273275458435
富士通ゼネラル,2019,Q4,59.43980407521521
富士通ゼネラル,2020,Q1,16.681125591821736
富士通ゼネラル,2020,Q2,6.783670570364013
富士通ゼネラル,2020,Q3,-12.071492291346743
富士通ゼネラル,2020,Q4,49.98858926495255
富士電機,2018,Q1,0.4469021000819424
富士電機,2018,Q2,7.416160147455258
富士電機,2018,Q3,12.784236172058847
富士電機,2018,Q4,40.77042947457997
富士電機,2019,Q1,145.5751559264443
富士電機,2019,Q2,37.20344694934016
富士電機,2019,Q3,42.90737952953521
富士電機,2019,Q4,127.26800285576047
富士電機,2020,Q1,32.22477333110207
富士電機,2020,Q2,33.04742164273458
富士電機,2020,Q3,36.83212964452156
富士電機,2020,Q4,99.12297935225013
寿スピリッツ,2018,Q1,8.652696935424697
寿スピリッツ,2018,Q2,34.52958832583924
寿スピリッツ,2018,Q3,38.255165903176604
寿スピリッツ,2018,Q4,30.69351193470357
寿スピリッツ,2019,Q1,19.98999619010595
寿スピリッツ,2019,Q2,46.64972982500183
寿スピリッツ,2019,Q3,56.36432974133751
寿スピリッツ,2019,Q4,42.121266214443466
寿スピリッツ,2020,Q1,7.910589302354364
寿スピリッツ,2020,Q2,-20.513457762256387
寿スピリッツ,2020,Q3,7.976579700032673
寿スピリッツ,2020,Q4,11.353018045937507
小松ウオール工業,2018,Q1,-9.151586606887925
小松ウオール工業,2018,Q2,37.17093456858751
小松ウオール工業,2018,Q3,43.69606584485135
小松ウオール工業,2018,Q4,111.29380937981402
小松ウオール工業,2019,Q1,11.667421817348323
小松ウオール工業,2019,Q2,58.36897092381218
小松ウオール工業,2019,Q3,74.13730258917735
小松ウオール工業,2019,Q4,114.94813313753451
小松ウオール工業,2020,Q1,33.66326058927973
小松ウオール工業,2020,Q2,68.9193806337326
小松ウオール工業,2020,Q3,54.3588361046866
小松ウオール工業,2020,Q4,89.70849581742989
小松マテーレ,2018,Q1,15.11462610593779
小松マテーレ,2018,Q2,13.935646399996715
小松マテーレ,2018,Q3,13.264560155268747
小松マテーレ,2018,Q4,14.349759453928659
小松マテーレ,2019,Q1,14.174564951011787
小松マテーレ,2019,Q2,11.237478219996072
小松マテーレ,2019,Q3,10.560342636734825
小松マテーレ,2019,Q4,10.943699472187847
小松マテーレ,2020,Q1,7.1434315753356685
小松マテーレ,2020,Q2,1.6593979916365096
小松マテーレ,2020,Q3,15.65475402389562
小松マテーレ,2020,Q4,1.0409744474553033
小森コーポレーション,2018,Q1,-16.075476875963027
小森コーポレーション,2018,Q2,17.35198191537237
小森コーポレーション,2018,Q3,15.250298030372916
小森コーポレーション,2018,Q4,12.66670941774345
小森コーポレーション,2019,Q1,-13.173061684811678
小森コーポレーション,2019,Q2,23.46310501723965
小森コーポレーション,2019,Q3,2.293860148788866
小森コーポレーション,2019,Q4,8.322396674493415
小森コーポレーション,2020,Q1,-396.2389639570532
小森コーポレーション,2020,Q2,-64.60055299666753
小森コーポレーション,2020,Q3,-62.39782938777086
小森コーポレーション,2020,Q4,-256.15339913115383
小田急電鉄,2018,Q1,26.375510804982618
小田急電鉄,2018,Q2,24.06494991067248
小田急電鉄,2018,Q3,29.452777697801714
小田急電鉄,2018,Q4,4.587868886814517
小田急電鉄,2019,Q1,32.585384743478755
小田急電鉄,2019,Q2,22.507343881825157
小田急電鉄,2019,Q3,27.880521012528888
小田急電鉄,2019,Q4,10.418485226970743
小田急電鉄,2020,Q1,21.8475914921479
小田急電鉄,2020,Q2,-34.246640633274524
小田急電鉄,2020,Q3,-29.640281211586256
小田急電鉄,2020,Q4,-30.542693071547234
小糸製作所,2018,Q1,121.5656472187554
小糸製作所,2018,Q2,125.31959400138209
小糸製作所,2018,Q3,142.6066883815405
小糸製作所,2018,Q4,202.9647164917313
小糸製作所,2019,Q1,111.72024333840491
小糸製作所,2019,Q2,120.17918823504996
小糸製作所,2019,Q3,120.46471852734365
小糸製作所,2019,Q4,141.60671205780633
小糸製作所,2020,Q1,75.51253130537785
小糸製作所,2020,Q2,15.537431313911046
小糸製作所,2020,Q3,57.289233619647426
小糸製作所,2020,Q4,99.04612973949469
小野建,2018,Q1,52.0881673471821
小野建,2018,Q2,52.10208669217233
小野建,2018,Q3,64.26832575856065
小野建,2018,Q4,73.59530661551086
小野建,2019,Q1,53.76577020142993
小野建,2019,Q2,54.3542505991763
小野建,2019,Q3,61.649639712010426
小野建,2019,Q4,73.83709115872583
小野建,2020,Q1,49.109308157957706
小野建,2020,Q2,45.04581596530005
小野建,2020,Q3,51.42962296839708
小野建,2020,Q4,68.09155385884533
小野薬品工業,2018,Q1,41.31799415308956
小野薬品工業,2018,Q2,6.077184351952816
小野薬品工業,2018,Q3,50.626158862065054
小野薬品工業,2018,Q4,8.101152260910784
小野薬品工業,2019,Q1,28.11335545237289
小野薬品工業,2019,Q2,10.22140918141939
小野薬品工業,2019,Q3,36.119974713299925
小野薬品工業,2019,Q4,9.810776823952391
小野薬品工業,2020,Q1,24.845163588995934
小野薬品工業,2020,Q2,16.646010410698242
小野薬品工業,2020,Q3,32.45557903014697
小野薬品工業,2020,Q4,10.388226343027618
尾家産業,2018,Q1,7.220707361584765
尾家産業,2018,Q2,19.33356551644231
尾家産業,2018,Q3,19.109855132280202
尾家産業,2018,Q4,20.618550446560498
尾家産業,2019,Q1,5.934732265974763
尾家産業,2019,Q2,20.775664954081023
尾家産業,2019,Q3,22.870887431311626
尾家産業,2019,Q4,18.54866530130477
尾家産業,2020,Q1,0.5790985394318753
尾家産業,2020,Q2,-27.84158750269429
尾家産業,2020,Q3,-158.7986774962133
尾家産業,2020,Q4,-119.03666130954834
山一電機,2018,Q1,54.542014975416265
山一電機,2018,Q2,40.503542704112576
山一電機,2018,Q3,33.912898016207116
山一電機,2018,Q4,0.8243440153397605
山一電機,2019,Q1,40.0464690231844
山一電機,2019,Q2,18.38300187412629
山一電機,2019,Q3,32.61520939038999
山一電機,2019,Q4,26.44470770992355
山一電機,2020,Q1,44.17709925101393
山一電機,2020,Q2,30.24446231502934
山一電機,2020,Q3,30.675987927175107
山一電機,2020,Q4,20.03012073189613
山九,2018,Q1,60.85387851188308
山九,2018,Q2,94.15286999915351
山九,2018,Q3,204.07227599207846
山九,2018,Q4,111.60642797055024
山九,2019,Q1,132.5905654085487
山九,2019,Q2,110.78233290869171
山九,2019,Q3,127.20755950964086
山九,2019,Q4,105.20960485270537
山九,2020,Q1,111.24693669529312
山九,2020,Q2,87.64312913523318
山九,2020,Q3,110.55516134276793
山九,2020,Q4,111.46131042226165
山善,2018,Q1,24.53686101110167
山善,2018,Q2,32.18544375170878
山善,2018,Q3,32.03299825692435
山善,2018,Q4,33.47658410566907
山善,2019,Q1,30.50263700234436
山善,2019,Q2,32.77669965650034
山善,2019,Q3,33.525548151339315
山善,2019,Q4,32.18368123178965
山善,2020,Q1,18.807751662862245
山善,2020,Q2,22.7786019356641
山善,2020,Q3,18.50997371063607
山善,2020,Q4,22.224153958266392
山洋電気,2018,Q1,162.97953717977674
山洋電気,2018,Q2,179.08929930703565
山洋電気,2018,Q3,166.66495308543514
山洋電気,2018,Q4,64.00360897868342
山洋電気,2019,Q1,13.537902145989584
山洋電気,2019,Q2,-31.356102976779773
山洋電気,2019,Q3,-19.589292066109223
山洋電気,2019,Q4,69.39443747215981
山洋電気,2020,Q1,17.982152907686448
山洋電気,2020,Q2,-98.22870044069151
山洋電気,2020,Q3,98.86150181235112
山洋電気,2020,Q4,92.84726592841065
山田コンサルティンググループ,2018,Q1,57.59571005040957
山田コンサルティンググループ,2018,Q2,-38.03479467691592
