企業名,会計年度,四半期,y_hat_comb_uall
イソライト工業,2020,Q3,16.728127508007194
イソライト工業,2020,Q4,13.044885867330152
イチカワ,2018,Q1,1.1409878921688121
イチカワ,2018,Q2,5.490802115211672
イチカワ,2018,Q3,4.12336071546442
イチカワ,2018,Q4,6.1175596270829375
イチカワ,2019,Q1,1.6583082832377347
イチカワ,2019,Q2,8.406120445545287
イチカワ,2019,Q3,13.859196092123057
イチカワ,2019,Q4,-2.0719383265473943
イチカワ,2020,Q1,11.226201256586313
イチカワ,2020,Q2,10.151192113300954
イチカワ,2020,Q3,20.969131208394636
イチカワ,2020,Q4,9.454504728389386
イチケン,2018,Q1,78.9347095835534
イチケン,2018,Q2,35.20711610841283
イチケン,2018,Q3,138.67310038392634
イチケン,2018,Q4,90.6552354962077
イチケン,2019,Q1,75.66906959540725
イチケン,2019,Q2,108.98655398639012
イチケン,2019,Q3,124.44838136254648
イチケン,2019,Q4,102.57504738627851
イチケン,2020,Q1,83.91648198989608
イチケン,2020,Q2,97.02234219854053
イチケン,2020,Q3,109.63248919752785
イチケン,2020,Q4,113.36716338206293
イチネンホールディングス,2018,Q1,33.896205107830724
イチネンホールディングス,2018,Q2,41.074539174902654
イチネンホールディングス,2018,Q3,47.57186625826969
イチネンホールディングス,2018,Q4,37.646838139768796
イチネンホールディングス,2019,Q1,35.40064694829819
イチネンホールディングス,2019,Q2,57.82925288735525
イチネンホールディングス,2019,Q3,38.21485513645466
イチネンホールディングス,2019,Q4,38.786468566147654
イチネンホールディングス,2020,Q1,39.639606127211934
イチネンホールディングス,2020,Q2,48.380194949395495
イチネンホールディングス,2020,Q3,29.59608521015385
イチネンホールディングス,2020,Q4,41.132326556942424
イノテック,2018,Q1,8.875959019963737
イノテック,2018,Q2,11.062062585504233
イノテック,2018,Q3,12.493645350919063
イノテック,2018,Q4,19.59224453469998
イノテック,2019,Q1,6.962883304031858
イノテック,2019,Q2,16.716590303357254
イノテック,2019,Q3,26.907688855516533
イノテック,2019,Q4,7.49751619116103
イノテック,2020,Q1,11.644775068795537
イノテック,2020,Q2,17.289841762043984
イノテック,2020,Q3,15.812034369070442
イノテック,2020,Q4,25.617563881259475
イビデン,2018,Q1,21.26870410138657
イビデン,2018,Q2,20.845440749243977
イビデン,2018,Q3,19.02449054243222
イビデン,2018,Q4,-9.120060513528946
イビデン,2019,Q1,2.525661876459253
イビデン,2019,Q2,9.558234273076854
イビデン,2019,Q3,-1.24264149966753
イビデン,2019,Q4,25.051522908696008
イビデン,2020,Q1,15.059488799608525
イビデン,2020,Q2,6.770300586049096
イビデン,2020,Q3,31.94418694049773
イビデン,2020,Q4,31.85664037417784
イフジ産業,2018,Q1,14.362708314365985
イフジ産業,2018,Q2,15.464373558646452
イフジ産業,2018,Q3,19.154726122702638
イフジ産業,2018,Q4,16.20057408226643
イフジ産業,2019,Q1,16.260829593379675
イフジ産業,2019,Q2,17.131337432380047
イフジ産業,2019,Q3,20.066349263944538
イフジ産業,2019,Q4,15.526431495421537
イフジ産業,2020,Q1,17.492693458423915
イフジ産業,2020,Q2,15.611282820236218
イフジ産業,2020,Q3,25.427186382891037
イフジ産業,2020,Q4,20.135622645029795
イリソ電子工業,2018,Q1,67.98855014325294
イリソ電子工業,2018,Q2,61.195668978436174
イリソ電子工業,2018,Q3,67.70407087393589
イリソ電子工業,2018,Q4,42.5246625159031
イリソ電子工業,2019,Q1,25.962002252942323
イリソ電子工業,2019,Q2,46.71387052815513
イリソ電子工業,2019,Q3,47.16264201604186
イリソ電子工業,2019,Q4,26.215796004045238
イリソ電子工業,2020,Q1,48.68348240475625
イリソ電子工業,2020,Q2,1.0620269293170657
イリソ電子工業,2020,Q3,30.734017953130245
イリソ電子工業,2020,Q4,38.1498851652961
インフォコム,2018,Q1,51.957984093141114
インフォコム,2018,Q2,139.20233369816546
インフォコム,2018,Q3,-13.227703971819347
インフォコム,2018,Q4,36.85033242990532
インフォコム,2019,Q1,18.40760691179457
インフォコム,2019,Q2,12.306166223102732
インフォコム,2019,Q3,-48.94995665441778
インフォコム,2019,Q4,-18.711397296834473
インフォコム,2020,Q1,-32.181683896258065
インフォコム,2020,Q2,-9.523733160859917
インフォコム,2020,Q3,3.4048790880589195
インフォコム,2020,Q4,13.401773097458038
インプレスホールディングス,2018,Q1,-1.9475852141980183
インプレスホールディングス,2018,Q2,0.6734472752317904
インプレスホールディングス,2018,Q3,7.429970829084793
インプレスホールディングス,2018,Q4,-4.332915961709522
インプレスホールディングス,2019,Q1,2.5179010462756337
インプレスホールディングス,2019,Q2,2.9223088192206887
インプレスホールディングス,2019,Q3,11.20663669207664
インプレスホールディングス,2019,Q4,-5.748597840536337
インプレスホールディングス,2020,Q1,0.856323702504462
インプレスホールディングス,2020,Q2,5.096782183275055
インプレスホールディングス,2020,Q3,13.560146785803848
インプレスホールディングス,2020,Q4,-9.14952215571202
イーグル工業,2018,Q1,64.07861590798129
イーグル工業,2018,Q2,21.53582950972206
イーグル工業,2018,Q3,66.93619366984811
イーグル工業,2018,Q4,29.030434957371263
イーグル工業,2019,Q1,37.106940197539004
イーグル工業,2019,Q2,38.48995623275699
イーグル工業,2019,Q3,27.983753956376688
イーグル工業,2019,Q4,24.043312920918556
イーグル工業,2020,Q1,19.109026969673092
イーグル工業,2020,Q2,3.5881129939907104
イーグル工業,2020,Q3,-3.379180607741951
イーグル工業,2020,Q4,35.41066384758634
ウシオ電機,2018,Q1,25.93081019988123
ウシオ電機,2018,Q2,15.546582612950564
ウシオ電機,2018,Q3,16.19505897892933
ウシオ電機,2018,Q4,18.32031776620382
ウシオ電機,2019,Q1,19.853956586683054
ウシオ電機,2019,Q2,16.780794681940836
ウシオ電機,2019,Q3,20.495980443238004
ウシオ電機,2019,Q4,24.888451967080446
ウシオ電機,2020,Q1,17.63795741235713
ウシオ電機,2020,Q2,18.984219922158776
ウシオ電機,2020,Q3,18.328467812423618
ウシオ電機,2020,Q4,15.376189554483181
ウッドワン,2018,Q1,1.8695908216875474
ウッドワン,2018,Q2,2.7649319310618052
ウッドワン,2018,Q3,4.876389628738657
ウッドワン,2018,Q4,-4.777211480948635
ウッドワン,2019,Q1,7.133006755016777
ウッドワン,2019,Q2,-5.2174039296072525
ウッドワン,2019,Q3,20.473423075994084
ウッドワン,2019,Q4,16.51865714044182
ウッドワン,2020,Q1,8.94252551975001
ウッドワン,2020,Q2,13.063115174949328
ウッドワン,2020,Q3,29.124834955176436
ウッドワン,2020,Q4,20.444336089383786
エア・ウォーター,2018,Q1,27.399020285352965
エア・ウォーター,2018,Q2,29.652101432443345
エア・ウォーター,2018,Q3,36.09109667244015
エア・ウォーター,2018,Q4,30.554753916616043
エア・ウォーター,2019,Q1,35.21620864362702
エア・ウォーター,2019,Q2,32.78629808467618
エア・ウォーター,2019,Q3,35.915108246183266
エア・ウォーター,2019,Q4,35.14253189330613
エア・ウォーター,2020,Q1,34.33110584818279
エア・ウォーター,2020,Q2,28.143489180771688
エア・ウォーター,2020,Q3,40.01182824345587
エア・ウォーター,2020,Q4,33.75506511675594
エイチワン,2018,Q1,28.81237047644433
エイチワン,2018,Q2,54.681514284172465
エイチワン,2018,Q3,43.3604770729547
エイチワン,2018,Q4,29.24110627588368
エイチワン,2019,Q1,28.555455617468095
エイチワン,2019,Q2,38.04127838000481
エイチワン,2019,Q3,34.21583164069824
エイチワン,2019,Q4,18.9854188432908
エイチワン,2020,Q1,6.705772026640744
エイチワン,2020,Q2,-14.319954870760181
エイチワン,2020,Q3,44.60704097985596
エイチワン,2020,Q4,13.502290738211878
エイベックス,2018,Q1,11.133594441912846
エイベックス,2018,Q2,6.415608188514092
エイベックス,2018,Q3,39.78309178631682
エイベックス,2018,Q4,18.31361573800317
エイベックス,2019,Q1,12.11003258122009
エイベックス,2019,Q2,23.509169584618736
エイベックス,2019,Q3,14.35180218386478
エイベックス,2019,Q4,18.382887688878235
エイベックス,2020,Q1,1.181798975568053
エイベックス,2020,Q2,-1.4964999036293651
エイベックス,2020,Q3,13.785488916677355
エイベックス,2020,Q4,-15.614208400484088
エクセディ,2018,Q1,73.04627655169274
エクセディ,2018,Q2,77.88630268363421
エクセディ,2018,Q3,78.25094616687804
エクセディ,2018,Q4,76.19566672231284
エクセディ,2019,Q1,55.35430750705967
エクセディ,2019,Q2,52.141552260562285
エクセディ,2019,Q3,67.8685054515975
エクセディ,2019,Q4,55.3077676967129
エクセディ,2020,Q1,42.65904462488244
エクセディ,2020,Q2,12.156456855738835
エクセディ,2020,Q3,65.99479990985103
エクセディ,2020,Q4,38.148138013827925
エステー,2018,Q1,20.11140135417816
エステー,2018,Q2,39.6291819296412
エステー,2018,Q3,14.071528759833146
エステー,2018,Q4,17.540927113122244
エステー,2019,Q1,9.112477491260313
エステー,2019,Q2,41.22016943195039
エステー,2019,Q3,13.220240793888143
エステー,2019,Q4,14.384351238327886
エステー,2020,Q1,12.427214456595504
エステー,2020,Q2,49.54554021761393
エステー,2020,Q3,20.615673941579708
エステー,2020,Q4,13.437262082302999
エステールホールディングス,2018,Q1,-11.496460608361122
エステールホールディングス,2018,Q2,27.09245918363346
エステールホールディングス,2018,Q3,35.9277202723524
エステールホールディングス,2018,Q4,26.05907160828334
エステールホールディングス,2019,Q1,-8.959917781628375
エステールホールディングス,2019,Q2,15.887992144000673
エステールホールディングス,2019,Q3,34.273693823279636
エステールホールディングス,2019,Q4,30.36588009927514
エステールホールディングス,2020,Q1,-0.8605665696452907
エステールホールディングス,2020,Q2,24.84103531285026
エステールホールディングス,2020,Q3,23.695474752885705
エステールホールディングス,2020,Q4,20.26112876752566
エスペック,2018,Q1,18.271888565952217
エスペック,2018,Q2,29.738198990523284
エスペック,2018,Q3,35.9069387549588
エスペック,2018,Q4,41.14766240990756
エスペック,2019,Q1,25.399179155045154
エスペック,2019,Q2,44.595644617695044
エスペック,2019,Q3,28.24401652221663
エスペック,2019,Q4,63.887739582247185
エスペック,2020,Q1,15.68151544013599
エスペック,2020,Q2,30.128042117227615
エスペック,2020,Q3,32.027230995307605
エスペック,2020,Q4,33.75215739887259
エスライン,2018,Q1,14.691100963477657
エスライン,2018,Q2,25.887519801007056
エスライン,2018,Q3,29.114989961398607
エスライン,2018,Q4,19.73786037244915
エスライン,2019,Q1,22.108482194078878
エスライン,2019,Q2,19.374784070823836
エスライン,2019,Q3,21.59226083262179
エスライン,2019,Q4,14.247354431794609
エスライン,2020,Q1,64.34953352266089
エスライン,2020,Q2,18.418356902392944
エスライン,2020,Q3,22.22245920727537
エスライン,2020,Q4,121.94515964309021
エスリード,2018,Q1,59.28365228598003
エスリード,2018,Q2,52.75064231020242
エスリード,2018,Q3,32.362906728858015
エスリード,2018,Q4,79.70046477431664
エスリード,2019,Q1,30.403998859761675
エスリード,2019,Q2,67.38413706686097
エスリード,2019,Q3,65.63851402928434
エスリード,2019,Q4,89.95283093048904
エスリード,2020,Q1,44.35551615331399
エスリード,2020,Q2,91.66511483834594
エスリード,2020,Q3,56.528870757001826
エスリード,2020,Q4,88.32132945189673
エス・エム・エス,2018,Q1,137.49484387866764
エス・エム・エス,2018,Q2,55.11362572856093
エス・エム・エス,2018,Q3,-22.03822791183226
エス・エム・エス,2018,Q4,8.644794449194748
エス・エム・エス,2019,Q1,-8.25807353877055
エス・エム・エス,2019,Q2,-4.677381403625665
エス・エム・エス,2019,Q3,-18.15595038313687
エス・エム・エス,2019,Q4,-35.367189151465176
エス・エム・エス,2020,Q1,-10.565151582363656
エス・エム・エス,2020,Q2,-33.563889581217616
エス・エム・エス,2020,Q3,-4.265875923782355
エス・エム・エス,2020,Q4,11.877553615406743
エディオン,2018,Q1,4.77603423140349
エディオン,2018,Q2,47.5971630641353
エディオン,2018,Q3,30.383605539239788
エディオン,2018,Q4,1.337577569907608
エディオン,2019,Q1,11.547944587351257
エディオン,2019,Q2,41.921188810815316
エディオン,2019,Q3,44.09149339462836
エディオン,2019,Q4,8.63945370430024
エディオン,2020,Q1,-1.0523033033637539
エディオン,2020,Q2,64.58602673990347
エディオン,2020,Q3,15.49789426377968
エディオン,2020,Q4,12.529561029991342
エヌ・ティ・ティ・データ,2018,Q1,3.0778066059650713
エヌ・ティ・ティ・データ,2018,Q2,-124.0591820173106
エヌ・ティ・ティ・データ,2018,Q3,5.054060525639466
エヌ・ティ・ティ・データ,2018,Q4,61.80031137466649
エヌ・ティ・ティ・データ,2019,Q1,-56.113015051216735
エヌ・ティ・ティ・データ,2019,Q2,-49.85750992952448
エヌ・ティ・ティ・データ,2019,Q3,27.881181636110586
エヌ・ティ・ティ・データ,2019,Q4,38.87214388801053
エヌ・ティ・ティ・データ,2020,Q1,-28.956387295888952
エヌ・ティ・ティ・データ,2020,Q2,-17.66595476556224
エヌ・ティ・ティ・データ,2020,Q3,26.97312730931032
エヌ・ティ・ティ・データ,2020,Q4,37.5991717371152
エノモト,2018,Q1,62.72298434644612
エノモト,2018,Q2,53.40347410996348
エノモト,2018,Q3,37.017689500678514
エノモト,2018,Q4,32.30202806385678
エノモト,2019,Q1,20.958984460848363
エノモト,2019,Q2,34.69721864004508
エノモト,2019,Q3,25.325739285017708
エノモト,2019,Q4,39.52041104457965
エノモト,2020,Q1,36.92379053199952
エノモト,2020,Q2,26.417144204307
エノモト,2020,Q3,38.063485210913015
エノモト,2020,Q4,57.692672366577085
エバラ食品工業,2018,Q1,22.66188035290631
エバラ食品工業,2018,Q2,25.433263968303947
エバラ食品工業,2018,Q3,55.85132726748337
エバラ食品工業,2018,Q4,16.67392816294215
エバラ食品工業,2019,Q1,24.921145862256118
エバラ食品工業,2019,Q2,37.58949155194388
エバラ食品工業,2019,Q3,75.70702367867679
エバラ食品工業,2019,Q4,1.5660708779969785
エバラ食品工業,2020,Q1,24.444676629171813
エバラ食品工業,2020,Q2,46.875315760008476
エバラ食品工業,2020,Q3,67.91651742158854
エバラ食品工業,2020,Q4,16.074373075730403
エフテック,2018,Q1,34.93883573339409
エフテック,2018,Q2,39.6189257129296
エフテック,2018,Q3,47.3579943496801
エフテック,2018,Q4,51.604720251414186
エフテック,2019,Q1,38.46990203197378
エフテック,2019,Q2,22.522413183419992
エフテック,2019,Q3,17.378869854291004
エフテック,2019,Q4,23.00622091099846
エフテック,2020,Q1,50.6183751064868
エフテック,2020,Q2,-20.21922971558588
エフテック,2020,Q3,8.394507432317782
エフテック,2020,Q4,46.16400217152505
エフピコ,2018,Q1,46.271805622645424
エフピコ,2018,Q2,59.02501819160434
エフピコ,2018,Q3,84.65993356499469
エフピコ,2018,Q4,49.34022946507595
エフピコ,2019,Q1,43.51616197107735
エフピコ,2019,Q2,66.62989071997448
エフピコ,2019,Q3,98.5929933778181
エフピコ,2019,Q4,39.784203461162306
エフピコ,2020,Q1,53.40750293994684
エフピコ,2020,Q2,73.35841521281567
エフピコ,2020,Q3,93.04419521307578
エフピコ,2020,Q4,41.94852808891413
エフ・シー・シー,2018,Q1,39.19216964295705
