企業名,会計年度,四半期,y_hat_comb_uml
青山商事,2020,Q2,-128.90399601536294
青山商事,2020,Q3,-158.3747513542605
青山商事,2020,Q4,-153.52343590001388
飛島建設,2018,Q1,6.81517881403406
飛島建設,2018,Q2,3.599973429082934
飛島建設,2018,Q3,5.2947611245548405
飛島建設,2018,Q4,7.698194722663187
飛島建設,2019,Q1,21.757955882783413
飛島建設,2019,Q2,24.86373238201896
飛島建設,2019,Q3,37.034418210041224
飛島建設,2019,Q4,19.824017251550792
飛島建設,2020,Q1,42.779046258529426
飛島建設,2020,Q2,36.47286127081913
飛島建設,2020,Q3,81.82574428127222
飛島建設,2020,Q4,23.423094676988033
飯野海運,2018,Q1,5.273066154899697
飯野海運,2018,Q2,8.371821685545605
飯野海運,2018,Q3,10.55234191632628
飯野海運,2018,Q4,5.9758060452877535
飯野海運,2019,Q1,7.58395631910775
飯野海運,2019,Q2,2.3053371641726867
飯野海運,2019,Q3,7.8469153628514885
飯野海運,2019,Q4,-0.011354755052029653
飯野海運,2020,Q1,3.936392023484479
飯野海運,2020,Q2,9.114971726389582
飯野海運,2020,Q3,9.317844915279533
飯野海運,2020,Q4,11.757210855682683
養命酒製造,2018,Q1,13.199028067471549
養命酒製造,2018,Q2,1.3806494188530252
養命酒製造,2018,Q3,16.84491787094163
養命酒製造,2018,Q4,42.02840641347013
養命酒製造,2019,Q1,12.554415060903771
養命酒製造,2019,Q2,10.094146153038217
養命酒製造,2019,Q3,17.343549779774175
養命酒製造,2019,Q4,15.163028029439744
養命酒製造,2020,Q1,25.474792257147843
養命酒製造,2020,Q2,13.77713073742515
養命酒製造,2020,Q3,16.743547647559524
養命酒製造,2020,Q4,17.688891572066474
高圧ガス工業,2018,Q1,12.023338540249863
高圧ガス工業,2018,Q2,11.39584704130189
高圧ガス工業,2018,Q3,11.26888183562524
高圧ガス工業,2018,Q4,12.961199685041297
高圧ガス工業,2019,Q1,13.931779413948062
高圧ガス工業,2019,Q2,12.335054433708793
高圧ガス工業,2019,Q3,13.761316509547262
高圧ガス工業,2019,Q4,13.44746780468696
高圧ガス工業,2020,Q1,13.983998120015006
高圧ガス工業,2020,Q2,14.16470459824732
高圧ガス工業,2020,Q3,13.98302179757674
高圧ガス工業,2020,Q4,15.063883510142514
高島,2018,Q1,36.24546927717659
高島,2018,Q2,32.21663950243491
高島,2018,Q3,124.78344851225766
高島,2018,Q4,4.920142794914235
高島,2019,Q1,15.34908048646825
高島,2019,Q2,-2.0045225468961734
高島,2019,Q3,-23.579065079769112
高島,2019,Q4,47.49121110418496
高島,2020,Q1,58.14273394048944
高島,2020,Q2,50.207087333025775
高島,2020,Q3,37.14879794617004
高島,2020,Q4,48.52054125907986
高松コンストラクショングループ,2018,Q1,30.39559475552288
高松コンストラクショングループ,2018,Q2,33.29893675333779
高松コンストラクショングループ,2018,Q3,38.63175682343915
高松コンストラクショングループ,2018,Q4,51.57960036428172
高松コンストラクショングループ,2019,Q1,25.98173472239435
高松コンストラクショングループ,2019,Q2,41.244270023531875
高松コンストラクショングループ,2019,Q3,23.013562462179035
高松コンストラクショングループ,2019,Q4,62.1927284156131
高松コンストラクショングループ,2020,Q1,33.12035149422448
高松コンストラクショングループ,2020,Q2,48.31834369950619
高松コンストラクショングループ,2020,Q3,65.06828904577445
高松コンストラクショングループ,2020,Q4,77.2633464427677
高田機工,2018,Q1,33.02327940944815
高田機工,2018,Q2,58.441270268844505
高田機工,2018,Q3,37.27179610380881
高田機工,2018,Q4,57.027536700302946
高田機工,2019,Q1,79.19008979867368
高田機工,2019,Q2,64.64287881102345
高田機工,2019,Q3,125.05142211378875
高田機工,2019,Q4,67.42394950304579
高田機工,2020,Q1,79.40071451914355
高田機工,2020,Q2,12.496762016928292
高田機工,2020,Q3,36.28394753057328
高田機工,2020,Q4,49.47079630728705
高砂香料工業,2018,Q1,52.00061646864938
高砂香料工業,2018,Q2,63.07691992433662
高砂香料工業,2018,Q3,69.92845906016049
高砂香料工業,2018,Q4,65.98098441813138
高砂香料工業,2019,Q1,36.59514699509408
高砂香料工業,2019,Q2,43.40074225458681
高砂香料工業,2019,Q3,54.33276102618541
高砂香料工業,2019,Q4,22.127330439366585
高砂香料工業,2020,Q1,42.70088405827332
高砂香料工業,2020,Q2,41.49535142116288
高砂香料工業,2020,Q3,61.09742201278851
高砂香料工業,2020,Q4,50.172230002406245
高速,2018,Q1,23.61221569946208
高速,2018,Q2,27.81314672310467
高速,2018,Q3,31.577816162043785
高速,2018,Q4,21.503635842856966
高速,2019,Q1,25.501184007904314
高速,2019,Q2,31.806780251662698
高速,2019,Q3,32.776484682828396
高速,2019,Q4,22.7044644633037
高速,2020,Q1,25.09146953338929
高速,2020,Q2,31.71569608488783
高速,2020,Q3,31.124344415386172
高速,2020,Q4,22.6489338043028
魚力,2018,Q1,13.140542895787089
魚力,2018,Q2,9.641121680473555
魚力,2018,Q3,8.974542088730155
魚力,2018,Q4,3.9562752042108276
魚力,2019,Q1,17.93170386729315
魚力,2019,Q2,13.01255259545017
魚力,2019,Q3,16.501426763504924
魚力,2019,Q4,5.065518023010988
魚力,2020,Q1,13.6728799300218
魚力,2020,Q2,11.549061891541264
魚力,2020,Q3,19.219236795062876
魚力,2020,Q4,14.079704043237246
鶴見製作所,2018,Q1,29.421450229906107
鶴見製作所,2018,Q2,28.704954109724483
鶴見製作所,2018,Q3,36.03160217662921
鶴見製作所,2018,Q4,37.87764739098446
鶴見製作所,2019,Q1,37.9714124336763
鶴見製作所,2019,Q2,28.651554132523916
鶴見製作所,2019,Q3,31.008922357090317
鶴見製作所,2019,Q4,45.91848202464244
鶴見製作所,2020,Q1,36.899154360385445
鶴見製作所,2020,Q2,28.591198368684115
鶴見製作所,2020,Q3,36.040367318329146
鶴見製作所,2020,Q4,46.24579699912516
鹿島,2018,Q1,29.28443091122329
鹿島,2018,Q2,27.889435828856236
鹿島,2018,Q3,26.127592023863777
鹿島,2018,Q4,22.074058178804083
鹿島,2019,Q1,41.16301357974608
鹿島,2019,Q2,36.10425665177852
鹿島,2019,Q3,50.37813864429141
鹿島,2019,Q4,45.74215228993095
鹿島,2020,Q1,49.12626305267462
鹿島,2020,Q2,56.28920120680877
鹿島,2020,Q3,48.8767611680839
鹿島,2020,Q4,55.4879898389176
ＡＮＡホールディングス,2018,Q1,13.381724419973754
ＡＮＡホールディングス,2018,Q2,3.6905453236539225
ＡＮＡホールディングス,2018,Q3,17.547139272215418
ＡＮＡホールディングス,2018,Q4,20.473439635870896
ＡＮＡホールディングス,2019,Q1,80.76180171830987
ＡＮＡホールディングス,2019,Q2,49.91876301405073
ＡＮＡホールディングス,2019,Q3,50.4067212191444
ＡＮＡホールディングス,2019,Q4,22.450934271116623
ＡＮＡホールディングス,2020,Q1,18.93106418590231
ＡＮＡホールディングス,2020,Q2,-96.38826062808945
ＡＮＡホールディングス,2020,Q3,-103.61348719610871
ＡＮＡホールディングス,2020,Q4,-329.8025101648225
ＡＯＫＩホールディングス,2018,Q1,8.34835265747827
ＡＯＫＩホールディングス,2018,Q2,3.801867315607498
ＡＯＫＩホールディングス,2018,Q3,27.769004050303394
ＡＯＫＩホールディングス,2018,Q4,52.08229031612015
ＡＯＫＩホールディングス,2019,Q1,2.640218823103956
ＡＯＫＩホールディングス,2019,Q2,-4.317677659328718
ＡＯＫＩホールディングス,2019,Q3,18.22513301528722
ＡＯＫＩホールディングス,2019,Q4,43.71590832516692
ＡＯＫＩホールディングス,2020,Q1,5.193139043306563
ＡＯＫＩホールディングス,2020,Q2,-26.40289887803454
ＡＯＫＩホールディングス,2020,Q3,-23.244848219891054
ＡＯＫＩホールディングス,2020,Q4,-21.078866404939685
ＣＤＧ,2018,Q1,26.997669974884975
ＣＤＧ,2018,Q2,21.658124074389676
ＣＤＧ,2018,Q3,29.824022863643915
ＣＤＧ,2018,Q4,23.14076977960837
ＣＤＧ,2019,Q1,19.141692850931218
ＣＤＧ,2019,Q2,21.143640169718317
ＣＤＧ,2019,Q3,16.052151496091547
ＣＤＧ,2019,Q4,13.910621105368639
ＣＤＧ,2020,Q1,21.00739908145965
ＣＤＧ,2020,Q2,14.633326312949473
ＣＤＧ,2020,Q3,17.65125539007124
ＣＤＧ,2020,Q4,20.33276070558731
ＣＫサンエツ,2018,Q1,75.25070925035078
ＣＫサンエツ,2018,Q2,72.98861624651596
ＣＫサンエツ,2018,Q3,78.92777733887861
ＣＫサンエツ,2018,Q4,76.95190558941185
ＣＫサンエツ,2019,Q1,70.11036361078158
ＣＫサンエツ,2019,Q2,79.03305826397303
ＣＫサンエツ,2019,Q3,79.0277699700909
ＣＫサンエツ,2019,Q4,90.43883135458782
ＣＫサンエツ,2020,Q1,103.59217890740226
ＣＫサンエツ,2020,Q2,87.03730403223636
ＣＫサンエツ,2020,Q3,106.09987130980377
ＣＫサンエツ,2020,Q4,77.42407273860957
ＣＫＤ,2018,Q1,28.14395024930637
ＣＫＤ,2018,Q2,28.98288866529817
ＣＫＤ,2018,Q3,16.84476168792829
ＣＫＤ,2018,Q4,20.10561909704739
ＣＫＤ,2019,Q1,23.035707909902413
ＣＫＤ,2019,Q2,20.329298747471938
ＣＫＤ,2019,Q3,19.138970394139406
ＣＫＤ,2019,Q4,16.201822012771768
ＣＫＤ,2020,Q1,21.34992036560445
ＣＫＤ,2020,Q2,19.73607743491664
ＣＫＤ,2020,Q3,20.141888908353245
ＣＫＤ,2020,Q4,21.876984722080028
ＣＯＴＡ,2018,Q1,1.7983157405837134
ＣＯＴＡ,2018,Q2,13.189390950069168
ＣＯＴＡ,2018,Q3,39.517113170521085
ＣＯＴＡ,2018,Q4,6.8966058634935825
ＣＯＴＡ,2019,Q1,1.6957606448732057
ＣＯＴＡ,2019,Q2,12.00602205042938
ＣＯＴＡ,2019,Q3,37.254440505711514
ＣＯＴＡ,2019,Q4,4.880548331003938
ＣＯＴＡ,2020,Q1,4.881322942878035
ＣＯＴＡ,2020,Q2,14.810984772274564
ＣＯＴＡ,2020,Q3,35.61592247353739
ＣＯＴＡ,2020,Q4,3.5386421206211187
ＤＭ三井製糖ホールディングス,2018,Q1,36.950217487238454
ＤＭ三井製糖ホールディングス,2018,Q2,66.37424407178226
ＤＭ三井製糖ホールディングス,2018,Q3,66.84085178428555
ＤＭ三井製糖ホールディングス,2018,Q4,49.927124744882704
ＤＭ三井製糖ホールディングス,2019,Q1,72.42345595663427
ＤＭ三井製糖ホールディングス,2019,Q2,51.86101827017322
ＤＭ三井製糖ホールディングス,2019,Q3,22.767846291473823
ＤＭ三井製糖ホールディングス,2019,Q4,39.35624075554898
ＤＭ三井製糖ホールディングス,2020,Q1,23.456218525765614
ＤＭ三井製糖ホールディングス,2020,Q2,3.6415141323501548
ＤＭ三井製糖ホールディングス,2020,Q3,14.948318446197764
ＤＭ三井製糖ホールディングス,2020,Q4,46.51235582378256
ＤＯＷＡホールディングス,2018,Q1,22.15233817292655
ＤＯＷＡホールディングス,2018,Q2,46.128905780716664
ＤＯＷＡホールディングス,2018,Q3,40.962183535498454
ＤＯＷＡホールディングス,2018,Q4,24.985866725518456
ＤＯＷＡホールディングス,2019,Q1,27.30693300545213
ＤＯＷＡホールディングス,2019,Q2,37.38200308331467
ＤＯＷＡホールディングス,2019,Q3,34.36486095488966
ＤＯＷＡホールディングス,2019,Q4,42.740745137753436
ＤＯＷＡホールディングス,2020,Q1,40.901837825707275
ＤＯＷＡホールディングス,2020,Q2,48.3801787202315
ＤＯＷＡホールディングス,2020,Q3,42.86397184321659
ＤＯＷＡホールディングス,2020,Q4,46.71281722617075
ＤＴＳ,2018,Q1,55.801975085464534
ＤＴＳ,2018,Q2,60.840169975326035
ＤＴＳ,2018,Q3,47.92758464824611
ＤＴＳ,2018,Q4,73.04164409450586
ＤＴＳ,2019,Q1,65.15509791628294
ＤＴＳ,2019,Q2,68.16692446675806
ＤＴＳ,2019,Q3,48.40391348237955
ＤＴＳ,2019,Q4,52.89060456961751
ＤＴＳ,2020,Q1,46.889377861381206
ＤＴＳ,2020,Q2,44.528283816895296
ＤＴＳ,2020,Q3,41.729196849224685
ＤＴＳ,2020,Q4,49.386757450569505
ＥＩＺＯ,2018,Q1,64.03773927413295
ＥＩＺＯ,2018,Q2,69.72769765395346
ＥＩＺＯ,2018,Q3,62.20116075661329
ＥＩＺＯ,2018,Q4,62.487099338213085
ＥＩＺＯ,2019,Q1,51.229584098838515
ＥＩＺＯ,2019,Q2,54.5458686765748
ＥＩＺＯ,2019,Q3,54.25698455419363
ＥＩＺＯ,2019,Q4,44.17542479997973
ＥＩＺＯ,2020,Q1,41.18590998477197
ＥＩＺＯ,2020,Q2,54.98084689169828
ＥＩＺＯ,2020,Q3,57.404214170555434
ＥＩＺＯ,2020,Q4,59.9498870216796
ＦＵＪＩ,2018,Q1,43.00361741666567
ＦＵＪＩ,2018,Q2,44.46312941665114
ＦＵＪＩ,2018,Q3,35.57802014700664
ＦＵＪＩ,2018,Q4,36.8795661144465
ＦＵＪＩ,2019,Q1,37.88561393920941
ＦＵＪＩ,2019,Q2,34.38726526339384
ＦＵＪＩ,2019,Q3,42.695377565496
ＦＵＪＩ,2019,Q4,39.82758365444335
ＦＵＪＩ,2020,Q1,38.778192126218556
ＦＵＪＩ,2020,Q2,30.647085070719186
ＦＵＪＩ,2020,Q3,37.40510823628011
ＦＵＪＩ,2020,Q4,38.87095595240006
Ｇ－７ホールディングス,2018,Q1,40.02753432790263
Ｇ－７ホールディングス,2018,Q2,41.029048683593146
Ｇ－７ホールディングス,2018,Q3,90.91356412855099
Ｇ－７ホールディングス,2018,Q4,26.513457320884246
Ｇ－７ホールディングス,2019,Q1,46.26096972713371
Ｇ－７ホールディングス,2019,Q2,49.169196065416045
Ｇ－７ホールディングス,2019,Q3,95.16636533951771
Ｇ－７ホールディングス,2019,Q4,41.59157519948144
Ｇ－７ホールディングス,2020,Q1,58.56504436524388
Ｇ－７ホールディングス,2020,Q2,75.03092181969636
Ｇ－７ホールディングス,2020,Q3,77.19761076096732
Ｇ－７ホールディングス,2020,Q4,20.02375674973445
ＧＳＩクレオス,2018,Q1,15.2287305383035
ＧＳＩクレオス,2018,Q2,14.586419138286287
ＧＳＩクレオス,2018,Q3,3.2735810616500807
ＧＳＩクレオス,2018,Q4,27.152171187695533
ＧＳＩクレオス,2019,Q1,62.25066239101274
ＧＳＩクレオス,2019,Q2,24.969001772529193
ＧＳＩクレオス,2019,Q3,25.104709917471492
ＧＳＩクレオス,2019,Q4,27.261149296204735
ＧＳＩクレオス,2020,Q1,36.108323779105994
ＧＳＩクレオス,2020,Q2,32.188094488205685
ＧＳＩクレオス,2020,Q3,40.53158181449001
ＧＳＩクレオス,2020,Q4,79.257773519389
Ｈ．Ｕ．グループホールディング,2018,Q1,49.07043946305573
Ｈ．Ｕ．グループホールディング,2018,Q2,2.104962584206538
Ｈ．Ｕ．グループホールディング,2018,Q3,-4.650378350286234
Ｈ．Ｕ．グループホールディング,2018,Q4,-12.721176180127273
Ｈ．Ｕ．グループホールディング,2019,Q1,44.79432897353402
Ｈ．Ｕ．グループホールディング,2019,Q2,36.75917645180777
Ｈ．Ｕ．グループホールディング,2019,Q3,-14.853577552336063
Ｈ．Ｕ．グループホールディング,2019,Q4,27.35865434648217
Ｈ．Ｕ．グループホールディング,2020,Q1,68.12136885767111
Ｈ．Ｕ．グループホールディング,2020,Q2,22.808561114177976
Ｈ．Ｕ．グループホールディング,2020,Q3,-41.15306072936791
Ｈ．Ｕ．グループホールディング,2020,Q4,-17.797784564856904
ＩＤホールディングス,2018,Q1,1.2391203152828991
ＩＤホールディングス,2018,Q2,12.04467946706351
ＩＤホールディングス,2018,Q3,16.735085835288693
ＩＤホールディングス,2018,Q4,14.574763430223683
ＩＤホールディングス,2019,Q1,15.394015319101392
ＩＤホールディングス,2019,Q2,15.93022412931371
ＩＤホールディングス,2019,Q3,19.888821913475862
ＩＤホールディングス,2019,Q4,21.497746890529218
ＩＤホールディングス,2020,Q1,16.15387697360069
ＩＤホールディングス,2020,Q2,14.75189347649513
ＩＤホールディングス,2020,Q3,24.509721201317138
ＩＤホールディングス,2020,Q4,20.228635223653413
ＩＤＥＣ,2018,Q1,25.057736373254315
ＩＤＥＣ,2018,Q2,19.599183937978907
ＩＤＥＣ,2018,Q3,23.015826701593028
ＩＤＥＣ,2018,Q4,20.745174051741678
ＩＤＥＣ,2019,Q1,26.719972548516722
ＩＤＥＣ,2019,Q2,17.374132230540706
ＩＤＥＣ,2019,Q3,23.181343269028698
ＩＤＥＣ,2019,Q4,23.58368305399482
ＩＤＥＣ,2020,Q1,16.37966234824594
ＩＤＥＣ,2020,Q2,21.791388945124268
ＩＤＥＣ,2020,Q3,23.28068388089314
ＩＤＥＣ,2020,Q4,17.036179758940534
ＩＨＩ,2018,Q1,5.199936969347803
ＩＨＩ,2018,Q2,-0.42072108010339165
ＩＨＩ,2018,Q3,43.373464051654466
ＩＨＩ,2018,Q4,8.02871422292074
ＩＨＩ,2019,Q1,42.96979243460253
ＩＨＩ,2019,Q2,-19.219075046988895
ＩＨＩ,2019,Q3,3.4365201094707505
ＩＨＩ,2019,Q4,13.439671985116625
ＩＨＩ,2020,Q1,33.64170497170113
ＩＨＩ,2020,Q2,13.852004434330246
ＩＨＩ,2020,Q3,15.203926266813326
ＩＨＩ,2020,Q4,18.83678795394925
Ｊ－オイルミルズ,2018,Q1,31.644734423745597
Ｊ－オイルミルズ,2018,Q2,54.88934275113156
Ｊ－オイルミルズ,2018,Q3,46.28416889447269
Ｊ－オイルミルズ,2018,Q4,66.0990158652823
Ｊ－オイルミルズ,2019,Q1,46.515030924226494
Ｊ－オイルミルズ,2019,Q2,36.93495256094718
Ｊ－オイルミルズ,2019,Q3,42.87475705450176
Ｊ－オイルミルズ,2019,Q4,58.486818739899235
Ｊ－オイルミルズ,2020,Q1,68.55397724841382
Ｊ－オイルミルズ,2020,Q2,32.41116996658792
Ｊ－オイルミルズ,2020,Q3,49.711749185871795
Ｊ－オイルミルズ,2020,Q4,39.216065595669114
ＪＡＬＵＸ,2018,Q1,48.40505176572534
ＪＡＬＵＸ,2018,Q2,47.48038706225486
ＪＡＬＵＸ,2018,Q3,66.57730827188212
ＪＡＬＵＸ,2018,Q4,43.430694008819394
ＪＡＬＵＸ,2019,Q1,55.831064309156154
ＪＡＬＵＸ,2019,Q2,54.95568473194597
ＪＡＬＵＸ,2019,Q3,74.9751021207455
ＪＡＬＵＸ,2019,Q4,46.46036385896901
ＪＡＬＵＸ,2020,Q1,53.730183437120644
ＪＡＬＵＸ,2020,Q2,-1.5696913664322665
ＪＡＬＵＸ,2020,Q3,-9.622859716539619
ＪＡＬＵＸ,2020,Q4,20.97341516144352
ＪＢＣＣホールディングス,2018,Q1,8.987712806850121
ＪＢＣＣホールディングス,2018,Q2,13.836183356115292
ＪＢＣＣホールディングス,2018,Q3,12.539243263648112
ＪＢＣＣホールディングス,2018,Q4,11.307600146172097
ＪＢＣＣホールディングス,2019,Q1,18.433909127283044
ＪＢＣＣホールディングス,2019,Q2,18.77004859323558
ＪＢＣＣホールディングス,2019,Q3,19.405993901358958
ＪＢＣＣホールディングス,2019,Q4,17.71842159564073
ＪＢＣＣホールディングス,2020,Q1,13.989597593144005
ＪＢＣＣホールディングス,2020,Q2,14.964906316607129
ＪＢＣＣホールディングス,2020,Q3,15.037769082904513
ＪＢＣＣホールディングス,2020,Q4,16.402225001773363
ＪＣＲファーマ,2018,Q1,14.750519343394199
ＪＣＲファーマ,2018,Q2,20.734549060817592
ＪＣＲファーマ,2018,Q3,12.780838700106692
ＪＣＲファーマ,2018,Q4,12.829178418748393
ＪＣＲファーマ,2019,Q1,22.155720869829686
ＪＣＲファーマ,2019,Q2,27.996750081053342
ＪＣＲファーマ,2019,Q3,12.31621675855645
ＪＣＲファーマ,2019,Q4,23.327648301680128
ＪＣＲファーマ,2020,Q1,16.871261423980314
ＪＣＲファーマ,2020,Q2,19.97450250764136
ＪＣＲファーマ,2020,Q3,16.00214093743172
ＪＣＲファーマ,2020,Q4,19.37127242115662
ＪＣＵ,2018,Q1,91.2554487699766
ＪＣＵ,2018,Q2,75.88784552340327
ＪＣＵ,2018,Q3,83.88929663641933
ＪＣＵ,2018,Q4,77.73645518782014
ＪＣＵ,2019,Q1,69.3066469806615
ＪＣＵ,2019,Q2,67.10113189471626
ＪＣＵ,2019,Q3,63.96001811135853
ＪＣＵ,2019,Q4,58.61075117532991
ＪＣＵ,2020,Q1,49.89836635197858
ＪＣＵ,2020,Q2,52.279235498706676
ＪＣＵ,2020,Q3,55.58564079837552
ＪＣＵ,2020,Q4,59.21017706817789
ＪＦＥホールディングス,2018,Q1,15.446496752419517
ＪＦＥホールディングス,2018,Q2,17.56574924557795
ＪＦＥホールディングス,2018,Q3,50.977893590140276
ＪＦＥホールディングス,2018,Q4,30.510577980661882
ＪＦＥホールディングス,2019,Q1,30.79272156842506
ＪＦＥホールディングス,2019,Q2,19.195017518148166
ＪＦＥホールディングス,2019,Q3,33.86353266479909
ＪＦＥホールディングス,2019,Q4,28.2253681876278
ＪＦＥホールディングス,2020,Q1,-90.11153244943301
ＪＦＥホールディングス,2020,Q2,-24.0684919477074
ＪＦＥホールディングス,2020,Q3,23.249795748433606
ＪＦＥホールディングス,2020,Q4,-45.25557373057669
ＪＫホールディングス,2018,Q1,17.967685141753304
ＪＫホールディングス,2018,Q2,21.209512351025165
ＪＫホールディングス,2018,Q3,20.68319607556655
ＪＫホールディングス,2018,Q4,21.89584322839763
ＪＫホールディングス,2019,Q1,18.061855267364713
ＪＫホールディングス,2019,Q2,18.771868182676176
ＪＫホールディングス,2019,Q3,20.566525868963545
ＪＫホールディングス,2019,Q4,16.20334698035457
ＪＫホールディングス,2020,Q1,19.249857715480687
ＪＫホールディングス,2020,Q2,21.795601439328472
ＪＫホールディングス,2020,Q3,25.878709979252932
ＪＫホールディングス,2020,Q4,20.064624330187335
ＪＭＳ,2018,Q1,5.344277904383517
ＪＭＳ,2018,Q2,1.6196912243323833
ＪＭＳ,2018,Q3,7.191491016385937
ＪＭＳ,2018,Q4,3.1972718200139645
ＪＭＳ,2019,Q1,2.833552073195488
ＪＭＳ,2019,Q2,9.58868510538217
ＪＭＳ,2019,Q3,19.923480146024872
ＪＭＳ,2019,Q4,6.779550718440646
ＪＭＳ,2020,Q1,10.25434374085095
ＪＭＳ,2020,Q2,23.56794934563061
ＪＭＳ,2020,Q3,19.475975096249964
ＪＭＳ,2020,Q4,19.605259193186374
ＪＰホールディングス,2018,Q1,4.509364422503355
ＪＰホールディングス,2018,Q2,4.812113092670173
ＪＰホールディングス,2018,Q3,2.9999193615740745
ＪＰホールディングス,2018,Q4,3.55555075358909
ＪＰホールディングス,2019,Q1,0.6659920880507246
ＪＰホールディングス,2019,Q2,1.9953454243405058
ＪＰホールディングス,2019,Q3,2.9402755566349756
ＪＰホールディングス,2019,Q4,3.551333726639558
ＪＰホールディングス,2020,Q1,2.9049409631910614
ＪＰホールディングス,2020,Q2,2.1721209099228225
ＪＰホールディングス,2020,Q3,4.127822552705754
ＪＰホールディングス,2020,Q4,4.253983772766503
ＪＳＰ,2018,Q1,54.91826141974282
ＪＳＰ,2018,Q2,57.48282495405841
ＪＳＰ,2018,Q3,62.74205792232494
ＪＳＰ,2018,Q4,41.980092536968016
ＪＳＰ,2019,Q1,34.7145810569485
ＪＳＰ,2019,Q2,42.347009964336536
ＪＳＰ,2019,Q3,49.994405974225906
ＪＳＰ,2019,Q4,18.06398175765005
ＪＳＰ,2020,Q1,25.127913723684806
ＪＳＰ,2020,Q2,36.60786371934874
ＪＳＰ,2020,Q3,39.66564668277441
ＪＳＰ,2020,Q4,23.128799260944803
ＪＳＲ,2018,Q1,21.532635762896167
ＪＳＲ,2018,Q2,33.163058605131546
ＪＳＲ,2018,Q3,33.306331688482196
ＪＳＲ,2018,Q4,34.70538729218263
ＪＳＲ,2019,Q1,34.50018853466122
ＪＳＲ,2019,Q2,27.851894905977495
ＪＳＲ,2019,Q3,48.52063908367065
ＪＳＲ,2019,Q4,25.441861942872197
ＪＳＲ,2020,Q1,28.08100492587993
ＪＳＲ,2020,Q2,17.492228251637037
ＪＳＲ,2020,Q3,1.7316382970795372
ＪＳＲ,2020,Q4,31.6845145550613
ＫＩＭＯＴＯ,2018,Q1,3.0632938726768026
ＫＩＭＯＴＯ,2018,Q2,7.212206485924675
ＫＩＭＯＴＯ,2018,Q3,5.159427600042909
ＫＩＭＯＴＯ,2018,Q4,3.8830111302270405
ＫＩＭＯＴＯ,2019,Q1,3.1724177004002385
ＫＩＭＯＴＯ,2019,Q2,1.859654268506894
ＫＩＭＯＴＯ,2019,Q3,-1.9390681076611678
ＫＩＭＯＴＯ,2019,Q4,-1.769766040523029
ＫＩＭＯＴＯ,2020,Q1,-0.4395063504824823
ＫＩＭＯＴＯ,2020,Q2,3.436626878553046
ＫＩＭＯＴＯ,2020,Q3,-1.845663216120094
ＫＩＭＯＴＯ,2020,Q4,3.971359217087086
ＫＯＡ,2018,Q1,19.417977763719943
ＫＯＡ,2018,Q2,18.884110752017733
ＫＯＡ,2018,Q3,12.30783597292573
ＫＯＡ,2018,Q4,-3.3485735301442867
ＫＯＡ,2019,Q1,15.241613817019342
ＫＯＡ,2019,Q2,16.818262795675082
ＫＯＡ,2019,Q3,15.467793321094412
ＫＯＡ,2019,Q4,8.121999289012782
ＫＯＡ,2020,Q1,12.95122232116384
ＫＯＡ,2020,Q2,13.786589166472814
ＫＯＡ,2020,Q3,8.962472061298817
ＫＯＡ,2020,Q4,15.612959398282523
ＫＹＢ,2018,Q1,45.75042117896796
ＫＹＢ,2018,Q2,54.03465006439407
ＫＹＢ,2018,Q3,-260.7025488289815
ＫＹＢ,2018,Q4,-261.52351536772096
ＫＹＢ,2019,Q1,1253.9547304683401
ＫＹＢ,2019,Q2,254.802525503998
ＫＹＢ,2019,Q3,149.43778637704744
ＫＹＢ,2019,Q4,-119.8860925894171
ＫＹＢ,2020,Q1,-2315.583107507879
ＫＹＢ,2020,Q2,488.2247560840983
ＫＹＢ,2020,Q3,578.0345750113258
ＫＹＢ,2020,Q4,-2249.5892816735227
ＬＩＸＩＬ,2018,Q1,10.900047414893564
ＬＩＸＩＬ,2018,Q2,30.922133842924914
ＬＩＸＩＬ,2018,Q3,19.770623704403242
ＬＩＸＩＬ,2018,Q4,11.28705393970409
ＬＩＸＩＬ,2019,Q1,15.86748460358579
ＬＩＸＩＬ,2019,Q2,14.104821000273303
ＬＩＸＩＬ,2019,Q3,10.356768905410123
ＬＩＸＩＬ,2019,Q4,20.59504830990713
ＬＩＸＩＬ,2020,Q1,13.649903026160855
ＬＩＸＩＬ,2020,Q2,-1.7417975367352554
ＬＩＸＩＬ,2020,Q3,-6.723423968130442
ＬＩＸＩＬ,2020,Q4,6.288392166828435
ＭＡＲＵＷＡ,2018,Q1,75.19633566258683
ＭＡＲＵＷＡ,2018,Q2,97.77835166723037
ＭＡＲＵＷＡ,2018,Q3,105.7618642303889
ＭＡＲＵＷＡ,2018,Q4,110.17835138569838
ＭＡＲＵＷＡ,2019,Q1,136.659762150421
ＭＡＲＵＷＡ,2019,Q2,117.36617601874418
ＭＡＲＵＷＡ,2019,Q3,110.58028291844606
ＭＡＲＵＷＡ,2019,Q4,93.8063432017548
ＭＡＲＵＷＡ,2020,Q1,118.96420075940111
ＭＡＲＵＷＡ,2020,Q2,105.87612185128322
ＭＡＲＵＷＡ,2020,Q3,124.66435543977644
ＭＡＲＵＷＡ,2020,Q4,137.74120512896053
ＭＵＴＯＨホールディングス,2018,Q1,9.367509140251586
ＭＵＴＯＨホールディングス,2018,Q2,-1.5995504096482234
ＭＵＴＯＨホールディングス,2018,Q3,-4.123806035289892
