企業名,会計年度,四半期,y_hat_comb_uts
石川製作所,2020,Q1,0.1504225648193412
石川製作所,2020,Q2,-12.217411803657447
石川製作所,2020,Q3,7.305124754460282
石川製作所,2020,Q4,28.930985314691508
石油資源開発,2018,Q1,46.12201342467419
石油資源開発,2018,Q2,-19.499619117468487
石油資源開発,2018,Q3,-316.5133600400656
石油資源開発,2018,Q4,58.04000080679076
石油資源開発,2019,Q1,15.541472684942168
石油資源開発,2019,Q2,54.07401491294682
石油資源開発,2019,Q3,63.719765601929886
石油資源開発,2019,Q4,75.34025443100862
石油資源開発,2020,Q1,143.4277910815888
石油資源開発,2020,Q2,-23.104284351696073
石油資源開発,2020,Q3,33.96547477339239
石油資源開発,2020,Q4,120.63241914017847
神奈川中央交通,2018,Q1,34.06246551695639
神奈川中央交通,2018,Q2,78.75019239407187
神奈川中央交通,2018,Q3,123.9006445853001
神奈川中央交通,2018,Q4,48.996187307850285
神奈川中央交通,2019,Q1,87.27098637775083
神奈川中央交通,2019,Q2,97.0719856496012
神奈川中央交通,2019,Q3,97.52890041701934
神奈川中央交通,2019,Q4,34.08269305862671
神奈川中央交通,2020,Q1,15.671308661699445
神奈川中央交通,2020,Q2,-279.7991370040575
神奈川中央交通,2020,Q3,-9.656539396027885
神奈川中央交通,2020,Q4,-233.78452613974983
神戸製鋼所,2018,Q1,37.08006299268911
神戸製鋼所,2018,Q2,29.03913581858752
神戸製鋼所,2018,Q3,35.35911749828459
神戸製鋼所,2018,Q4,26.133513036015096
神戸製鋼所,2019,Q1,14.593216496749637
神戸製鋼所,2019,Q2,27.583199366273654
神戸製鋼所,2019,Q3,6.401761664395016
神戸製鋼所,2019,Q4,2.77848334318465
神戸製鋼所,2020,Q1,-59.072162130998116
神戸製鋼所,2020,Q2,-25.252630055106344
神戸製鋼所,2020,Q3,17.804612635113692
神戸製鋼所,2020,Q4,-136.61375600023425
神東塗料,2018,Q1,4.142837779824822
神東塗料,2018,Q2,5.336232681752859
神東塗料,2018,Q3,-4.823729950211503
神東塗料,2018,Q4,6.039895066353391
神東塗料,2019,Q1,2.096898047381508
神東塗料,2019,Q2,-8.682151710422385
神東塗料,2019,Q3,5.664919462832393
神東塗料,2019,Q4,3.0834322038210003
神東塗料,2020,Q1,3.9990489391912734
神東塗料,2020,Q2,1.755797397826107
神東塗料,2020,Q3,2.3959235225548787
神東塗料,2020,Q4,9.714605731073645
神栄,2018,Q1,0.10660390306937587
神栄,2018,Q2,0.2645579573538518
神栄,2018,Q3,30.537264371873675
神栄,2018,Q4,-27.342256407003312
神栄,2019,Q1,-24.0962564827829
神栄,2019,Q2,-21.245410250880415
神栄,2019,Q3,-55.60294270395531
神栄,2019,Q4,-41.20876778193126
神栄,2020,Q1,-19.7235930602698
神栄,2020,Q2,-117.65609631047337
神栄,2020,Q3,24.47713020771897
神栄,2020,Q4,-45.22511061404238
神鋼商事,2018,Q1,193.91448268644612
神鋼商事,2018,Q2,151.11617698636036
神鋼商事,2018,Q3,180.94864251371553
神鋼商事,2018,Q4,89.38488285272953
神鋼商事,2019,Q1,194.69792450173753
神鋼商事,2019,Q2,97.63073443339054
神鋼商事,2019,Q3,108.59385515968192
神鋼商事,2019,Q4,117.70899229262923
神鋼商事,2020,Q1,6.759382469372466
神鋼商事,2020,Q2,8.74181972304772
神鋼商事,2020,Q3,109.74710163444743
神鋼商事,2020,Q4,-75.88764039307564
福井コンピュータホールディング,2018,Q1,24.940976697976726
福井コンピュータホールディング,2018,Q2,35.810889929819226
福井コンピュータホールディング,2018,Q3,26.48250195741577
福井コンピュータホールディング,2018,Q4,34.29841161250014
福井コンピュータホールディング,2019,Q1,37.027588928672806
福井コンピュータホールディング,2019,Q2,32.86304148623693
福井コンピュータホールディング,2019,Q3,48.85696677589769
福井コンピュータホールディング,2019,Q4,31.75683388745714
福井コンピュータホールディング,2020,Q1,36.04602479544634
福井コンピュータホールディング,2020,Q2,44.64373712906606
福井コンピュータホールディング,2020,Q3,35.016529408860315
福井コンピュータホールディング,2020,Q4,42.04329018472002
科研製薬,2018,Q1,114.08420801879667
科研製薬,2018,Q2,118.53089997099407
科研製薬,2018,Q3,142.56835270559804
科研製薬,2018,Q4,72.8253581122551
科研製薬,2019,Q1,107.97642896799175
科研製薬,2019,Q2,124.72426506684806
科研製薬,2019,Q3,136.888404646083
科研製薬,2019,Q4,101.73249387841301
科研製薬,2020,Q1,120.44916605156698
科研製薬,2020,Q2,114.7684936196412
科研製薬,2020,Q3,132.7551969332719
科研製薬,2020,Q4,81.33762587373694
稲畑産業,2018,Q1,42.99642265174508
稲畑産業,2018,Q2,14.644666362148163
稲畑産業,2018,Q3,60.41888943009387
稲畑産業,2018,Q4,13.159098411501907
稲畑産業,2019,Q1,48.443441046991744
稲畑産業,2019,Q2,39.81691360087355
稲畑産業,2019,Q3,72.02041383733157
稲畑産業,2019,Q4,33.193458742820155
稲畑産業,2020,Q1,46.928705052853225
稲畑産業,2020,Q2,51.033290307765824
稲畑産業,2020,Q3,50.17844220608893
稲畑産業,2020,Q4,37.47674319041593
積水化学工業,2018,Q1,25.05684229611191
積水化学工業,2018,Q2,44.48880176670151
積水化学工業,2018,Q3,30.471739033941493
積水化学工業,2018,Q4,37.08178488362184
積水化学工業,2019,Q1,24.557739033145385
積水化学工業,2019,Q2,45.00219460694441
積水化学工業,2019,Q3,29.041799887851802
積水化学工業,2019,Q4,45.30501344435677
積水化学工業,2020,Q1,16.12196722743369
積水化学工業,2020,Q2,45.94275602538981
積水化学工業,2020,Q3,22.029357002159983
積水化学工業,2020,Q4,35.81253499476817
積水化成品工業,2018,Q1,15.209747986694572
積水化成品工業,2018,Q2,16.72285531252563
積水化成品工業,2018,Q3,19.80240922371913
積水化成品工業,2018,Q4,19.048412134285957
積水化成品工業,2019,Q1,11.433059714972957
積水化成品工業,2019,Q2,18.18846909362952
積水化成品工業,2019,Q3,20.132072716943654
積水化成品工業,2019,Q4,12.037832464992254
積水化成品工業,2020,Q1,9.971686340403783
積水化成品工業,2020,Q2,11.42090294607356
積水化成品工業,2020,Q3,4.638289403436621
積水化成品工業,2020,Q4,14.71000618237239
積水樹脂,2018,Q1,35.090356587253474
積水樹脂,2018,Q2,33.24093527134707
積水樹脂,2018,Q3,41.2689268519588
積水樹脂,2018,Q4,51.24594000919401
積水樹脂,2019,Q1,34.45637650618114
積水樹脂,2019,Q2,32.85050373102763
積水樹脂,2019,Q3,41.12131766587105
積水樹脂,2019,Q4,53.759374290564324
積水樹脂,2020,Q1,34.909204950034436
積水樹脂,2020,Q2,34.65434546236986
積水樹脂,2020,Q3,40.017718921262905
積水樹脂,2020,Q4,55.017767452108046
空港施設,2018,Q1,11.038287185095326
空港施設,2018,Q2,11.515362814403318
空港施設,2018,Q3,11.691388324327082
空港施設,2018,Q4,8.039795663415541
空港施設,2019,Q1,10.468344255181018
空港施設,2019,Q2,14.286016687463434
空港施設,2019,Q3,11.748888309608823
空港施設,2019,Q4,6.845902042362901
空港施設,2020,Q1,11.567517447908392
空港施設,2020,Q2,14.567743401555806
空港施設,2020,Q3,12.110191937736923
空港施設,2020,Q4,3.3088271138935044
立花エレテック,2018,Q1,39.23495680260528
立花エレテック,2018,Q2,45.63040575201294
立花エレテック,2018,Q3,54.13811090636237
立花エレテック,2018,Q4,50.49577496533635
立花エレテック,2019,Q1,41.566784069363436
立花エレテック,2019,Q2,44.47588278033637
立花エレテック,2019,Q3,55.76119926121187
立花エレテック,2019,Q4,43.3988649986205
立花エレテック,2020,Q1,34.39471052241997
立花エレテック,2020,Q2,51.16736856092904
立花エレテック,2020,Q3,37.99312418359708
立花エレテック,2020,Q4,38.3579998478679
第一三共,2018,Q1,27.150926104131997
第一三共,2018,Q2,15.62284310523591
第一三共,2018,Q3,44.43868049716607
第一三共,2018,Q4,11.567522995975589
第一三共,2019,Q1,35.12114758328251
第一三共,2019,Q2,38.825384179908085
第一三共,2019,Q3,47.499488962133846
第一三共,2019,Q4,44.849637343115226
第一三共,2020,Q1,41.75438118447128
第一三共,2020,Q2,35.559810116756445
第一三共,2020,Q3,71.6057487921077
第一三共,2020,Q4,5.747861416610523
第一実業,2018,Q1,112.21282422486613
第一実業,2018,Q2,75.81783320060035
第一実業,2018,Q3,193.855988561154
第一実業,2018,Q4,122.29095103325884
第一実業,2019,Q1,77.02111129624083
第一実業,2019,Q2,97.734320332657
第一実業,2019,Q3,149.0028220735275
第一実業,2019,Q4,101.93607069846522
第一実業,2020,Q1,87.63343640716343
第一実業,2020,Q2,134.52490972302533
第一実業,2020,Q3,96.01549441537551
第一実業,2020,Q4,126.48376374235072
第一工業製薬,2018,Q1,12.495733867601848
第一工業製薬,2018,Q2,17.062811365777574
第一工業製薬,2018,Q3,16.42666416217085
第一工業製薬,2018,Q4,30.149347383263564
第一工業製薬,2019,Q1,38.14965704016914
第一工業製薬,2019,Q2,23.09701555777978
第一工業製薬,2019,Q3,82.92984608557319
第一工業製薬,2019,Q4,56.51986200313669
第一工業製薬,2020,Q1,32.012333200981644
第一工業製薬,2020,Q2,52.05438907925342
第一工業製薬,2020,Q3,68.56891170359329
第一工業製薬,2020,Q4,50.08237865376884
第一稀元素化学工業,2018,Q1,62.34981089875978
第一稀元素化学工業,2018,Q2,32.075829156448016
第一稀元素化学工業,2018,Q3,76.4852909655561
第一稀元素化学工業,2018,Q4,10.675154379790147
第一稀元素化学工業,2019,Q1,58.27480476490134
第一稀元素化学工業,2019,Q2,20.278609703653167
第一稀元素化学工業,2019,Q3,61.42944328774577
第一稀元素化学工業,2019,Q4,0.8752354139077667
第一稀元素化学工業,2020,Q1,48.61886914521081
第一稀元素化学工業,2020,Q2,10.03358279642779
第一稀元素化学工業,2020,Q3,30.95006759445331
第一稀元素化学工業,2020,Q4,20.529989246182332
第一興商,2018,Q1,51.83278770594777
第一興商,2018,Q2,64.06704030760575
第一興商,2018,Q3,70.32850735410422
第一興商,2018,Q4,55.969639458888494
第一興商,2019,Q1,54.950893065567
第一興商,2019,Q2,62.20632285124094
第一興商,2019,Q3,110.46134830847079
第一興商,2019,Q4,33.43265450782519
第一興商,2020,Q1,53.97521572781117
第一興商,2020,Q2,15.11245271707497
第一興商,2020,Q3,65.97019427415155
第一興商,2020,Q4,1.7222961842630724
綜合警備保障,2018,Q1,42.34416643311623
綜合警備保障,2018,Q2,44.411567770812496
綜合警備保障,2018,Q3,51.1238342011471
綜合警備保障,2018,Q4,61.67110378622423
綜合警備保障,2019,Q1,50.317918729277665
綜合警備保障,2019,Q2,55.612019274494436
綜合警備保障,2019,Q3,55.044149832401196
綜合警備保障,2019,Q4,81.60788682561648
綜合警備保障,2020,Q1,50.09033366653429
綜合警備保障,2020,Q2,57.32008765090957
綜合警備保障,2020,Q3,56.50653719155796
綜合警備保障,2020,Q4,71.80272060012018
群栄化学工業,2018,Q1,53.423073342766045
群栄化学工業,2018,Q2,56.887858599601635
群栄化学工業,2018,Q3,62.0741383603827
群栄化学工業,2018,Q4,28.024480922200887
群栄化学工業,2019,Q1,42.07714319214735
群栄化学工業,2019,Q2,50.155591473200985
群栄化学工業,2019,Q3,59.027077846312594
群栄化学工業,2019,Q4,29.767478197100935
群栄化学工業,2020,Q1,47.78516329542728
群栄化学工業,2020,Q2,56.021463861729764
群栄化学工業,2020,Q3,59.37591749906328
群栄化学工業,2020,Q4,32.77773965286951
能美防災,2018,Q1,28.663676668281322
能美防災,2018,Q2,23.942887627854965
能美防災,2018,Q3,33.37635837516912
能美防災,2018,Q4,60.53876852363062
能美防災,2019,Q1,21.837336940059096
能美防災,2019,Q2,18.030699595624924
能美防災,2019,Q3,34.81554678220667
能美防災,2019,Q4,79.17838182098417
能美防災,2020,Q1,24.04320196136329
能美防災,2020,Q2,37.931069398362844
能美防災,2020,Q3,30.874089661215816
能美防災,2020,Q4,68.50113864706364
船井電機,2018,Q1,-129.69006556406686
船井電機,2018,Q2,-182.8738285828391
船井電機,2018,Q3,-24.03788305609212
船井電機,2018,Q4,-201.45404507741682
船井電機,2019,Q1,12.753840715721307
船井電機,2019,Q2,-13.412294781667143
船井電機,2019,Q3,-3.673754173414507
船井電機,2019,Q4,-44.03065889637039
船井電機,2020,Q1,-33.20342442293354
船井電機,2020,Q2,-10.537358247956814
船井電機,2020,Q3,10.350917834781404
船井電機,2020,Q4,-67.6711740093447
芝浦メカトロニクス,2018,Q1,3.552713012542577
芝浦メカトロニクス,2018,Q2,13.336887938037682
芝浦メカトロニクス,2018,Q3,9.061682789574395
芝浦メカトロニクス,2018,Q4,39.174640897285734
芝浦メカトロニクス,2019,Q1,122.04459649928503
芝浦メカトロニクス,2019,Q2,82.25390138431278
芝浦メカトロニクス,2019,Q3,226.77855906638143
芝浦メカトロニクス,2019,Q4,143.48912412370763
芝浦メカトロニクス,2020,Q1,41.05943409757187
芝浦メカトロニクス,2020,Q2,96.66492345801022
芝浦メカトロニクス,2020,Q3,152.96652653708708
芝浦メカトロニクス,2020,Q4,22.73813818892873
芝浦機械,2018,Q1,7.433378579577105
芝浦機械,2018,Q2,10.991826984762437
芝浦機械,2018,Q3,7.425237200885128
芝浦機械,2018,Q4,21.88158981249935
芝浦機械,2019,Q1,33.12064744897867
芝浦機械,2019,Q2,6.224769046149965
芝浦機械,2019,Q3,43.19405385153819
芝浦機械,2019,Q4,51.90840501188577
芝浦機械,2020,Q1,24.158550060088565
芝浦機械,2020,Q2,86.9719954383027
芝浦機械,2020,Q3,25.435083708884996
芝浦機械,2020,Q4,153.6342952046583
若築建設,2018,Q1,44.88571444278138
若築建設,2018,Q2,23.093816959623883
若築建設,2018,Q3,85.64038662274629
若築建設,2018,Q4,62.29859335437703
若築建設,2019,Q1,50.421176574381036
若築建設,2019,Q2,75.12584204376628
若築建設,2019,Q3,59.42614729263996
若築建設,2019,Q4,91.82178137704881
若築建設,2020,Q1,32.099854433509485
若築建設,2020,Q2,38.9044169368706
若築建設,2020,Q3,9.521065014665549
若築建設,2020,Q4,35.24798954557791
荒川化学工業,2018,Q1,43.694396848088644
荒川化学工業,2018,Q2,41.66516653928714
荒川化学工業,2018,Q3,41.166003510682245
荒川化学工業,2018,Q4,31.110134811732394
荒川化学工業,2019,Q1,36.79475465643406
荒川化学工業,2019,Q2,32.91264690669219
荒川化学工業,2019,Q3,72.51627497534493
荒川化学工業,2019,Q4,21.2390720523904
荒川化学工業,2020,Q1,24.2868044142954
荒川化学工業,2020,Q2,9.923719740984765
荒川化学工業,2020,Q3,46.47196257481086
荒川化学工業,2020,Q4,18.40291387277099
菱電商事,2018,Q1,29.944873951576483
菱電商事,2018,Q2,28.156683080690623
菱電商事,2018,Q3,45.03289337464035
菱電商事,2018,Q4,44.63464879642733
菱電商事,2019,Q1,38.177147692175836
菱電商事,2019,Q2,44.55933774750143
菱電商事,2019,Q3,45.798676996365955
菱電商事,2019,Q4,46.31201115178868
菱電商事,2020,Q1,38.52572169643042
菱電商事,2020,Q2,42.58947308126612
菱電商事,2020,Q3,27.529584223109794
菱電商事,2020,Q4,41.15911906765099
萩原電気ホールディングス,2018,Q1,57.757112201867685
萩原電気ホールディングス,2018,Q2,81.47197237045579
萩原電気ホールディングス,2018,Q3,84.79970205339998
萩原電気ホールディングス,2018,Q4,92.368381956999
萩原電気ホールディングス,2019,Q1,62.76945750324724
萩原電気ホールディングス,2019,Q2,87.08098836893865
萩原電気ホールディングス,2019,Q3,86.68812895718989
萩原電気ホールディングス,2019,Q4,76.16385262792417
萩原電気ホールディングス,2020,Q1,73.77134464129901
萩原電気ホールディングス,2020,Q2,65.97332756725503
萩原電気ホールディングス,2020,Q3,69.80668634592641
萩原電気ホールディングス,2020,Q4,88.16874039866887
蔵王産業,2018,Q1,26.982317594925007
蔵王産業,2018,Q2,28.98725432060902
蔵王産業,2018,Q3,31.582327363255416
蔵王産業,2018,Q4,34.18623073036108
蔵王産業,2019,Q1,27.194439477146688
蔵王産業,2019,Q2,28.2879742811292
蔵王産業,2019,Q3,27.2297805697093
蔵王産業,2019,Q4,35.721360873423166
蔵王産業,2020,Q1,25.290752273675015
蔵王産業,2020,Q2,22.91374196365097
蔵王産業,2020,Q3,26.400794349076723
蔵王産業,2020,Q4,36.095608174759334
藤倉化成,2018,Q1,11.43544926122023
藤倉化成,2018,Q2,20.74987523912101
藤倉化成,2018,Q3,16.15619305768337
藤倉化成,2018,Q4,16.138439748844434
藤倉化成,2019,Q1,15.141231998635442
藤倉化成,2019,Q2,14.376014601285027
藤倉化成,2019,Q3,15.87902686546436
藤倉化成,2019,Q4,11.226175352716481
藤倉化成,2020,Q1,8.899271549995252
藤倉化成,2020,Q2,9.343974895435576
藤倉化成,2020,Q3,-1.3403412360234945
藤倉化成,2020,Q4,9.335104217590793
藤森工業,2018,Q1,79.83074625878086
藤森工業,2018,Q2,81.07698739103773
藤森工業,2018,Q3,80.254115216793
藤森工業,2018,Q4,37.284120737953984
藤森工業,2019,Q1,76.50015655042002
藤森工業,2019,Q2,77.7581178331959
藤森工業,2019,Q3,89.87406637667753
藤森工業,2019,Q4,52.702830269865316
藤森工業,2020,Q1,74.72105696813435
藤森工業,2020,Q2,88.33455637963353
藤森工業,2020,Q3,87.06750121813643
藤森工業,2020,Q4,45.69494572779123
虹技,2018,Q1,31.16164770301875
虹技,2018,Q2,35.52010410900298
虹技,2018,Q3,60.263415065803635
虹技,2018,Q4,58.755186904722564
虹技,2019,Q1,53.706541655826165
虹技,2019,Q2,36.24758145059652
虹技,2019,Q3,50.50590646018874
虹技,2019,Q4,17.936693024151023
