企業名,会計年度,四半期,end_month_date,end_month_price
熊谷組,2018,Q4,2019-02-28,3535.0
熊谷組,2019,Q1,2019-05-31,2883.0
熊谷組,2019,Q2,2019-08-30,2932.0
熊谷組,2019,Q3,2019-11-29,3230.0
熊谷組,2019,Q4,2020-02-28,2868.0
熊谷組,2020,Q1,2020-05-29,2633.0
熊谷組,2020,Q2,2020-08-31,2721.0
熊谷組,2020,Q3,2020-11-30,2362.0
熊谷組,2020,Q4,2021-02-26,2789.0
燦ホールディングス,2018,Q1,2018-05-31,2695.0
燦ホールディングス,2018,Q2,2018-08-31,2739.0
燦ホールディングス,2018,Q3,2018-11-30,2576.0
燦ホールディングス,2018,Q4,2019-02-28,2545.0
燦ホールディングス,2019,Q1,2019-05-31,2256.0
燦ホールディングス,2019,Q2,2019-08-30,2111.0
燦ホールディングス,2019,Q3,2019-11-29,1360.0
燦ホールディングス,2019,Q4,2020-02-28,1212.0
燦ホールディングス,2020,Q1,2020-05-29,1180.0
燦ホールディングス,2020,Q2,2020-08-31,1134.0
燦ホールディングス,2020,Q3,2020-11-30,1220.0
燦ホールディングス,2020,Q4,2021-02-26,1102.0
片倉コープアグリ,2018,Q1,2018-05-31,1215.0
片倉コープアグリ,2018,Q2,2018-08-31,1136.0
片倉コープアグリ,2018,Q3,2018-11-30,1197.0
片倉コープアグリ,2018,Q4,2019-02-28,1212.0
片倉コープアグリ,2019,Q1,2019-05-31,1098.0
片倉コープアグリ,2019,Q2,2019-08-30,1063.0
片倉コープアグリ,2019,Q3,2019-11-29,1182.0
片倉コープアグリ,2019,Q4,2020-02-28,1020.0
片倉コープアグリ,2020,Q1,2020-05-29,1197.0
片倉コープアグリ,2020,Q2,2020-08-31,1214.0
片倉コープアグリ,2020,Q3,2020-11-30,1247.0
片倉コープアグリ,2020,Q4,2021-02-26,1285.0
牧野フライス製作所,2018,Q1,2018-05-31,972.0
牧野フライス製作所,2018,Q2,2018-08-31,1025.0
牧野フライス製作所,2018,Q3,2018-11-30,4605.0
牧野フライス製作所,2018,Q4,2019-02-28,4475.0
牧野フライス製作所,2019,Q1,2019-05-31,3760.0
牧野フライス製作所,2019,Q2,2019-08-30,4305.0
牧野フライス製作所,2019,Q3,2019-11-29,5400.0
牧野フライス製作所,2019,Q4,2020-02-28,3670.0
牧野フライス製作所,2020,Q1,2020-05-29,3335.0
牧野フライス製作所,2020,Q2,2020-08-31,3665.0
牧野フライス製作所,2020,Q3,2020-11-30,4200.0
牧野フライス製作所,2020,Q4,2021-02-26,4000.0
特種東海製紙,2018,Q1,2018-05-31,4240.0
特種東海製紙,2018,Q2,2018-08-31,4500.0
特種東海製紙,2018,Q3,2018-11-30,4625.0
特種東海製紙,2018,Q4,2019-02-28,4005.0
特種東海製紙,2019,Q1,2019-05-31,3620.0
特種東海製紙,2019,Q2,2019-08-30,3615.0
特種東海製紙,2019,Q3,2019-11-29,4045.0
特種東海製紙,2019,Q4,2020-02-28,3590.0
特種東海製紙,2020,Q1,2020-05-29,4330.0
特種東海製紙,2020,Q2,2020-08-31,4430.0
特種東海製紙,2020,Q3,2020-11-30,5350.0
特種東海製紙,2020,Q4,2021-02-26,4625.0
王子ホールディングス,2018,Q1,2018-05-31,715.0
王子ホールディングス,2018,Q2,2018-08-31,761.0
王子ホールディングス,2018,Q3,2018-11-30,664.0
王子ホールディングス,2018,Q4,2019-02-28,662.0
王子ホールディングス,2019,Q1,2019-05-31,564.0
王子ホールディングス,2019,Q2,2019-08-30,495.0
王子ホールディングス,2019,Q3,2019-11-29,625.0
王子ホールディングス,2019,Q4,2020-02-28,515.0
王子ホールディングス,2020,Q1,2020-05-29,541.0
王子ホールディングス,2020,Q2,2020-08-31,479.0
王子ホールディングス,2020,Q3,2020-11-30,474.0
王子ホールディングス,2020,Q4,2021-02-26,671.0
王将フードサービス,2018,Q1,2018-05-31,5980.0
王将フードサービス,2018,Q2,2018-08-31,7250.0
王将フードサービス,2018,Q3,2018-11-30,7930.0
王将フードサービス,2018,Q4,2019-02-28,7470.0
王将フードサービス,2019,Q1,2019-05-31,6640.0
王将フードサービス,2019,Q2,2019-08-30,7240.0
王将フードサービス,2019,Q3,2019-11-29,6570.0
王将フードサービス,2019,Q4,2020-02-28,5710.0
王将フードサービス,2020,Q1,2020-05-29,6280.0
王将フードサービス,2020,Q2,2020-08-31,5900.0
王将フードサービス,2020,Q3,2020-11-30,6000.0
王将フードサービス,2020,Q4,2021-02-26,5780.0
理想科学工業,2018,Q1,2018-05-31,2433.0
理想科学工業,2018,Q2,2018-08-31,2702.0
理想科学工業,2018,Q3,2018-11-30,1938.0
理想科学工業,2018,Q4,2019-02-28,1854.0
理想科学工業,2019,Q1,2019-05-31,1749.0
理想科学工業,2019,Q2,2019-08-30,1873.0
理想科学工業,2019,Q3,2019-11-29,1901.0
理想科学工業,2019,Q4,2020-02-28,1675.0
理想科学工業,2020,Q1,2020-05-29,1320.0
理想科学工業,2020,Q2,2020-08-31,1326.0
理想科学工業,2020,Q3,2020-11-30,1291.0
理想科学工業,2020,Q4,2021-02-26,1280.0
理研計器,2018,Q1,2018-05-31,2675.0
理研計器,2018,Q2,2018-08-31,2465.0
理研計器,2018,Q3,2018-11-30,2376.0
理研計器,2018,Q4,2019-02-28,2200.0
理研計器,2019,Q1,2019-05-31,1924.0
理研計器,2019,Q2,2019-08-30,1803.0
理研計器,2019,Q3,2019-11-29,2314.0
理研計器,2019,Q4,2020-02-28,1987.0
理研計器,2020,Q1,2020-05-29,2426.0
理研計器,2020,Q2,2020-08-31,2557.0
理研計器,2020,Q3,2020-11-30,2798.0
理研計器,2020,Q4,2021-02-26,2650.0
生化学工業,2018,Q1,2018-05-31,1543.0
生化学工業,2018,Q2,2018-08-31,1566.0
生化学工業,2018,Q3,2018-11-30,1560.0
生化学工業,2018,Q4,2019-02-28,1352.0
生化学工業,2019,Q1,2019-05-31,1245.0
生化学工業,2019,Q2,2019-08-30,1133.0
生化学工業,2019,Q3,2019-11-29,1257.0
生化学工業,2019,Q4,2020-02-28,1013.0
生化学工業,2020,Q1,2020-05-29,1147.0
生化学工業,2020,Q2,2020-08-31,1085.0
生化学工業,2020,Q3,2020-11-30,993.0
生化学工業,2020,Q4,2021-02-26,1007.0
田中商事,2018,Q1,2018-05-31,697.0
田中商事,2018,Q2,2018-08-31,691.0
田中商事,2018,Q3,2018-11-30,627.0
田中商事,2018,Q4,2019-02-28,630.0
田中商事,2019,Q1,2019-05-31,586.0
田中商事,2019,Q2,2019-08-30,613.0
田中商事,2019,Q3,2019-11-29,713.0
田中商事,2019,Q4,2020-02-28,635.0
田中商事,2020,Q1,2020-05-29,693.0
田中商事,2020,Q2,2020-08-31,705.0
田中商事,2020,Q3,2020-11-30,696.0
田中商事,2020,Q4,2021-02-26,690.0
田谷,2018,Q1,2018-05-31,671.0
田谷,2018,Q2,2018-08-31,671.0
田谷,2018,Q3,2018-11-30,649.0
田谷,2018,Q4,2019-02-28,627.0
田谷,2019,Q1,2019-05-31,597.0
田谷,2019,Q2,2019-08-30,600.0
田谷,2019,Q3,2019-11-29,611.0
田谷,2019,Q4,2020-02-28,586.0
田谷,2020,Q1,2020-05-29,525.0
田谷,2020,Q2,2020-08-31,556.0
田谷,2020,Q3,2020-11-30,547.0
田谷,2020,Q4,2021-02-26,569.0
白銅,2018,Q1,2018-05-31,2194.0
白銅,2018,Q2,2018-08-31,1903.0
白銅,2018,Q3,2018-11-30,1772.0
白銅,2018,Q4,2019-02-28,1673.0
白銅,2019,Q1,2019-05-31,1308.0
白銅,2019,Q2,2019-08-30,1295.0
白銅,2019,Q3,2019-11-29,1459.0
白銅,2019,Q4,2020-02-28,1229.0
白銅,2020,Q1,2020-05-29,1414.0
白銅,2020,Q2,2020-08-31,1171.0
白銅,2020,Q3,2020-11-30,1433.0
白銅,2020,Q4,2021-02-26,1367.0
相鉄ホールディングス,2018,Q1,2018-05-31,3145.0
相鉄ホールディングス,2018,Q2,2018-08-31,3465.0
相鉄ホールディングス,2018,Q3,2018-11-30,3450.0
相鉄ホールディングス,2018,Q4,2019-02-28,3345.0
相鉄ホールディングス,2019,Q1,2019-05-31,3020.0
相鉄ホールディングス,2019,Q2,2019-08-30,2831.0
相鉄ホールディングス,2019,Q3,2019-11-29,3025.0
相鉄ホールディングス,2019,Q4,2020-02-28,2456.0
相鉄ホールディングス,2020,Q1,2020-05-29,3095.0
相鉄ホールディングス,2020,Q2,2020-08-31,2887.0
相鉄ホールディングス,2020,Q3,2020-11-30,2549.0
相鉄ホールディングス,2020,Q4,2021-02-26,2468.0
矢作建設工業,2018,Q1,2018-05-31,885.0
矢作建設工業,2018,Q2,2018-08-31,829.0
矢作建設工業,2018,Q3,2018-11-30,764.0
矢作建設工業,2018,Q4,2019-02-28,779.0
矢作建設工業,2019,Q1,2019-05-31,719.0
矢作建設工業,2019,Q2,2019-08-30,668.0
矢作建設工業,2019,Q3,2019-11-29,761.0
矢作建設工業,2019,Q4,2020-02-28,799.0
矢作建設工業,2020,Q1,2020-05-29,771.0
矢作建設工業,2020,Q2,2020-08-31,912.0
矢作建設工業,2020,Q3,2020-11-30,902.0
矢作建設工業,2020,Q4,2021-02-26,822.0
石井鉄工所,2018,Q1,2018-05-31,2031.0
石井鉄工所,2018,Q2,2018-08-31,1760.0
石井鉄工所,2018,Q3,2018-11-30,1884.0
石井鉄工所,2018,Q4,2019-02-28,1803.0
石井鉄工所,2019,Q1,2019-05-31,1950.0
石井鉄工所,2019,Q2,2019-08-30,1990.0
石井鉄工所,2019,Q3,2019-11-29,2505.0
石井鉄工所,2019,Q4,2020-02-28,2469.0
石井鉄工所,2020,Q1,2020-05-29,2601.0
石井鉄工所,2020,Q2,2020-08-31,2590.0
石井鉄工所,2020,Q3,2020-11-30,2790.0
石井鉄工所,2020,Q4,2021-02-26,2916.0
石原ケミカル,2018,Q1,2018-05-31,1985.0
石原ケミカル,2018,Q2,2018-08-31,2213.0
石原ケミカル,2018,Q3,2018-11-30,2137.0
石原ケミカル,2018,Q4,2019-02-28,1804.0
石原ケミカル,2019,Q1,2019-05-31,1460.0
石原ケミカル,2019,Q2,2019-08-30,1630.0
石原ケミカル,2019,Q3,2019-11-29,1885.0
石原ケミカル,2019,Q4,2020-02-28,1757.0
石原ケミカル,2020,Q1,2020-05-29,1949.0
石原ケミカル,2020,Q2,2020-08-31,2037.0
石原ケミカル,2020,Q3,2020-11-30,2097.0
石原ケミカル,2020,Q4,2021-02-26,2216.0
石川製作所,2018,Q1,2018-05-31,2135.0
石川製作所,2018,Q2,2018-08-31,1739.0
石川製作所,2018,Q3,2018-11-30,1498.0
石川製作所,2018,Q4,2019-02-28,1243.0
石川製作所,2019,Q1,2019-05-31,1400.0
石川製作所,2019,Q2,2019-08-30,1446.0
石川製作所,2019,Q3,2019-11-29,1316.0
石川製作所,2019,Q4,2020-02-28,1233.0
石川製作所,2020,Q1,2020-05-29,1783.0
石川製作所,2020,Q2,2020-08-31,1839.0
石川製作所,2020,Q3,2020-11-30,1689.0
石川製作所,2020,Q4,2021-02-26,1693.0
石油資源開発,2018,Q1,2018-05-31,2775.0
石油資源開発,2018,Q2,2018-08-31,2366.0
石油資源開発,2018,Q3,2018-11-30,2354.0
石油資源開発,2018,Q4,2019-02-28,2319.0
石油資源開発,2019,Q1,2019-05-31,2271.0
石油資源開発,2019,Q2,2019-08-30,2595.0
石油資源開発,2019,Q3,2019-11-29,2805.0
石油資源開発,2019,Q4,2020-02-28,2311.0
石油資源開発,2020,Q1,2020-05-29,2024.0
石油資源開発,2020,Q2,2020-08-31,1844.0
石油資源開発,2020,Q3,2020-11-30,1758.0
石油資源開発,2020,Q4,2021-02-26,2228.0
神奈川中央交通,2018,Q1,2018-05-31,3710.0
神奈川中央交通,2018,Q2,2018-08-31,3710.0
神奈川中央交通,2018,Q3,2018-11-30,3905.0
神奈川中央交通,2018,Q4,2019-02-28,3740.0
神奈川中央交通,2019,Q1,2019-05-31,3855.0
神奈川中央交通,2019,Q2,2019-08-30,3765.0
神奈川中央交通,2019,Q3,2019-11-29,3970.0
神奈川中央交通,2019,Q4,2020-02-28,3600.0
神奈川中央交通,2020,Q1,2020-05-29,4130.0
神奈川中央交通,2020,Q2,2020-08-31,3970.0
神奈川中央交通,2020,Q3,2020-11-30,3860.0
神奈川中央交通,2020,Q4,2021-02-26,3820.0
神戸製鋼所,2018,Q1,2018-05-31,1093.0
神戸製鋼所,2018,Q2,2018-08-31,930.0
神戸製鋼所,2018,Q3,2018-11-30,934.0
神戸製鋼所,2018,Q4,2019-02-28,881.0
神戸製鋼所,2019,Q1,2019-05-31,673.0
神戸製鋼所,2019,Q2,2019-08-30,554.0
神戸製鋼所,2019,Q3,2019-11-29,559.0
神戸製鋼所,2019,Q4,2020-02-28,401.0
神戸製鋼所,2020,Q1,2020-05-29,401.0
神戸製鋼所,2020,Q2,2020-08-31,407.0
神戸製鋼所,2020,Q3,2020-11-30,505.0
神戸製鋼所,2020,Q4,2021-02-26,656.0
神東塗料,2018,Q1,2018-05-31,223.0
神東塗料,2018,Q2,2018-08-31,217.0
神東塗料,2018,Q3,2018-11-30,184.0
神東塗料,2018,Q4,2019-02-28,172.0
神東塗料,2019,Q1,2019-05-31,167.0
神東塗料,2019,Q2,2019-08-30,158.0
神東塗料,2019,Q3,2019-11-29,208.0
神東塗料,2019,Q4,2020-02-28,163.0
神東塗料,2020,Q1,2020-05-29,180.0
神東塗料,2020,Q2,2020-08-31,167.0
神東塗料,2020,Q3,2020-11-30,181.0
神東塗料,2020,Q4,2021-02-26,196.0
神栄,2018,Q1,2018-05-31,1437.0
神栄,2018,Q2,2018-08-31,1288.0
神栄,2018,Q3,2018-11-30,1161.0
神栄,2018,Q4,2019-02-28,850.0
神栄,2019,Q1,2019-05-31,744.0
神栄,2019,Q2,2019-08-30,818.0
神栄,2019,Q3,2019-11-29,750.0
神栄,2019,Q4,2020-02-28,608.0
神栄,2020,Q1,2020-05-29,486.0
神栄,2020,Q2,2020-08-31,493.0
神栄,2020,Q3,2020-11-30,691.0
神栄,2020,Q4,2021-02-26,1359.0
神鋼商事,2018,Q1,2018-05-31,3085.0
神鋼商事,2018,Q2,2018-08-31,3250.0
神鋼商事,2018,Q3,2018-11-30,2758.0
神鋼商事,2018,Q4,2019-02-28,2533.0
神鋼商事,2019,Q1,2019-05-31,2264.0
神鋼商事,2019,Q2,2019-08-30,2110.0
神鋼商事,2019,Q3,2019-11-29,2575.0
神鋼商事,2019,Q4,2020-02-28,2181.0
神鋼商事,2020,Q1,2020-05-29,1950.0
神鋼商事,2020,Q2,2020-08-31,1775.0
神鋼商事,2020,Q3,2020-11-30,1860.0
神鋼商事,2020,Q4,2021-02-26,1924.0
福井コンピュータホールディング,2018,Q1,2018-05-31,1894.0
福井コンピュータホールディング,2018,Q2,2018-08-31,2185.0
福井コンピュータホールディング,2018,Q3,2018-11-30,1755.0
福井コンピュータホールディング,2018,Q4,2019-02-28,1934.0
福井コンピュータホールディング,2019,Q1,2019-05-31,2422.0
福井コンピュータホールディング,2019,Q2,2019-08-30,2067.0
福井コンピュータホールディング,2019,Q3,2019-11-29,3865.0
福井コンピュータホールディング,2019,Q4,2020-02-28,2690.0
福井コンピュータホールディング,2020,Q1,2020-05-29,3140.0
福井コンピュータホールディング,2020,Q2,2020-08-31,2741.0
福井コンピュータホールディング,2020,Q3,2020-11-30,3355.0
福井コンピュータホールディング,2020,Q4,2021-02-26,3345.0
科研製薬,2018,Q1,2018-05-31,6030.0
科研製薬,2018,Q2,2018-08-31,5710.0
科研製薬,2018,Q3,2018-11-30,5810.0
科研製薬,2018,Q4,2019-02-28,5380.0
科研製薬,2019,Q1,2019-05-31,5140.0
科研製薬,2019,Q2,2019-08-30,5090.0
科研製薬,2019,Q3,2019-11-29,5890.0
科研製薬,2019,Q4,2020-02-28,5240.0
科研製薬,2020,Q1,2020-05-29,5920.0
科研製薬,2020,Q2,2020-08-31,4900.0
科研製薬,2020,Q3,2020-11-30,3810.0
科研製薬,2020,Q4,2021-02-26,4235.0
稲畑産業,2018,Q1,2018-05-31,1575.0
稲畑産業,2018,Q2,2018-08-31,1673.0
稲畑産業,2018,Q3,2018-11-30,1628.0
稲畑産業,2018,Q4,2019-02-28,1567.0
稲畑産業,2019,Q1,2019-05-31,1349.0
稲畑産業,2019,Q2,2019-08-30,1242.0
稲畑産業,2019,Q3,2019-11-29,1570.0
稲畑産業,2019,Q4,2020-02-28,1257.0
稲畑産業,2020,Q1,2020-05-29,1319.0
稲畑産業,2020,Q2,2020-08-31,1310.0
稲畑産業,2020,Q3,2020-11-30,1378.0
稲畑産業,2020,Q4,2021-02-26,1501.0
積水化学工業,2018,Q1,2018-05-31,1788.0
積水化学工業,2018,Q2,2018-08-31,1932.0
積水化学工業,2018,Q3,2018-11-30,1842.0
積水化学工業,2018,Q4,2019-02-28,1747.0
積水化学工業,2019,Q1,2019-05-31,1597.0
積水化学工業,2019,Q2,2019-08-30,1531.0
積水化学工業,2019,Q3,2019-11-29,1905.0
積水化学工業,2019,Q4,2020-02-28,1609.0
積水化学工業,2020,Q1,2020-05-29,1505.0
積水化学工業,2020,Q2,2020-08-31,1697.0
積水化学工業,2020,Q3,2020-11-30,1803.0
積水化学工業,2020,Q4,2021-02-26,1895.0
積水化成品工業,2018,Q1,2018-05-31,1274.0
積水化成品工業,2018,Q2,2018-08-31,1013.0
積水化成品工業,2018,Q3,2018-11-30,1081.0
積水化成品工業,2018,Q4,2019-02-28,974.0
積水化成品工業,2019,Q1,2019-05-31,706.0
積水化成品工業,2019,Q2,2019-08-30,709.0
積水化成品工業,2019,Q3,2019-11-29,794.0
積水化成品工業,2019,Q4,2020-02-28,625.0
積水化成品工業,2020,Q1,2020-05-29,605.0
積水化成品工業,2020,Q2,2020-08-31,557.0
積水化成品工業,2020,Q3,2020-11-30,538.0
積水化成品工業,2020,Q4,2021-02-26,545.0
積水樹脂,2018,Q1,2018-05-31,2273.0
積水樹脂,2018,Q2,2018-08-31,2199.0
積水樹脂,2018,Q3,2018-11-30,2236.0
積水樹脂,2018,Q4,2019-02-28,2094.0
積水樹脂,2019,Q1,2019-05-31,2039.0
積水樹脂,2019,Q2,2019-08-30,1896.0
積水樹脂,2019,Q3,2019-11-29,2242.0
積水樹脂,2019,Q4,2020-02-28,2122.0
積水樹脂,2020,Q1,2020-05-29,2369.0
積水樹脂,2020,Q2,2020-08-31,2222.0
積水樹脂,2020,Q3,2020-11-30,2190.0
積水樹脂,2020,Q4,2021-02-26,1937.0
空港施設,2018,Q1,2018-05-31,627.0
空港施設,2018,Q2,2018-08-31,625.0
空港施設,2018,Q3,2018-11-30,599.0
空港施設,2018,Q4,2019-02-28,545.0
空港施設,2019,Q1,2019-05-31,511.0
空港施設,2019,Q2,2019-08-30,508.0
空港施設,2019,Q3,2019-11-29,548.0
空港施設,2019,Q4,2020-02-28,459.0
空港施設,2020,Q1,2020-05-29,438.0
空港施設,2020,Q2,2020-08-31,418.0
空港施設,2020,Q3,2020-11-30,464.0
空港施設,2020,Q4,2021-02-26,529.0
立花エレテック,2018,Q1,2018-05-31,2046.0
立花エレテック,2018,Q2,2018-08-31,1903.0
立花エレテック,2018,Q3,2018-11-30,1769.0
立花エレテック,2018,Q4,2019-02-28,1730.0
立花エレテック,2019,Q1,2019-05-31,1519.0
立花エレテック,2019,Q2,2019-08-30,1511.0
立花エレテック,2019,Q3,2019-11-29,1755.0
立花エレテック,2019,Q4,2020-02-28,1550.0
立花エレテック,2020,Q1,2020-05-29,1768.0
立花エレテック,2020,Q2,2020-08-31,1873.0
立花エレテック,2020,Q3,2020-11-30,1647.0
立花エレテック,2020,Q4,2021-02-26,1547.0
第一三共,2018,Q1,2018-05-31,3495.0
第一三共,2018,Q2,2018-08-31,4338.0
第一三共,2018,Q3,2018-11-30,4167.0
第一三共,2018,Q4,2019-02-28,4167.0
第一三共,2019,Q1,2019-05-31,5255.0
第一三共,2019,Q2,2019-08-30,7018.0
第一三共,2019,Q3,2019-11-29,6862.0
第一三共,2019,Q4,2020-02-28,6590.0
第一三共,2020,Q1,2020-05-29,10085.0
第一三共,2020,Q2,2020-08-31,9447.0
第一三共,2020,Q3,2020-11-30,3694.0
第一三共,2020,Q4,2021-02-26,3010.0
第一実業,2018,Q1,2018-05-31,3380.0
第一実業,2018,Q2,2018-08-31,3570.0
第一実業,2018,Q3,2018-11-30,4010.0
第一実業,2018,Q4,2019-02-28,3460.0
第一実業,2019,Q1,2019-05-31,3265.0
第一実業,2019,Q2,2019-08-30,2766.0
第一実業,2019,Q3,2019-11-29,3725.0
第一実業,2019,Q4,2020-02-28,3335.0
第一実業,2020,Q1,2020-05-29,3775.0
第一実業,2020,Q2,2020-08-31,3615.0
第一実業,2020,Q3,2020-11-30,4025.0
第一実業,2020,Q4,2021-02-26,4115.0
第一工業製薬,2018,Q1,2018-05-31,727.0
第一工業製薬,2018,Q2,2018-08-31,736.0
第一工業製薬,2018,Q3,2018-11-30,2753.0
第一工業製薬,2018,Q4,2019-02-28,2952.0
第一工業製薬,2019,Q1,2019-05-31,2886.0
第一工業製薬,2019,Q2,2019-08-30,2655.0
第一工業製薬,2019,Q3,2019-11-29,3730.0
第一工業製薬,2019,Q4,2020-02-28,3580.0
第一工業製薬,2020,Q1,2020-05-29,4715.0
第一工業製薬,2020,Q2,2020-08-31,4395.0
第一工業製薬,2020,Q3,2020-11-30,4510.0
第一工業製薬,2020,Q4,2021-02-26,3630.0
第一稀元素化学工業,2018,Q1,2018-05-31,999.0
第一稀元素化学工業,2018,Q2,2018-08-31,1404.0
第一稀元素化学工業,2018,Q3,2018-11-30,1046.0
第一稀元素化学工業,2018,Q4,2019-02-28,897.0
第一稀元素化学工業,2019,Q1,2019-05-31,788.0
第一稀元素化学工業,2019,Q2,2019-08-30,807.0
第一稀元素化学工業,2019,Q3,2019-11-29,873.0
第一稀元素化学工業,2019,Q4,2020-02-28,762.0
第一稀元素化学工業,2020,Q1,2020-05-29,789.0
第一稀元素化学工業,2020,Q2,2020-08-31,780.0
第一稀元素化学工業,2020,Q3,2020-11-30,697.0
第一稀元素化学工業,2020,Q4,2021-02-26,998.0
第一興商,2018,Q1,2018-05-31,5080.0
第一興商,2018,Q2,2018-08-31,5140.0
第一興商,2018,Q3,2018-11-30,5180.0
第一興商,2018,Q4,2019-02-28,5500.0
第一興商,2019,Q1,2019-05-31,4995.0
第一興商,2019,Q2,2019-08-30,4790.0
第一興商,2019,Q3,2019-11-29,5420.0
第一興商,2019,Q4,2020-02-28,4410.0
第一興商,2020,Q1,2020-05-29,3790.0
第一興商,2020,Q2,2020-08-31,3310.0
第一興商,2020,Q3,2020-11-30,3370.0
第一興商,2020,Q4,2021-02-26,4230.0
綜合警備保障,2018,Q1,2018-05-31,4985.0
綜合警備保障,2018,Q2,2018-08-31,4890.0
綜合警備保障,2018,Q3,2018-11-30,5340.0
綜合警備保障,2018,Q4,2019-02-28,4810.0
綜合警備保障,2019,Q1,2019-05-31,5250.0
綜合警備保障,2019,Q2,2019-08-30,5360.0
綜合警備保障,2019,Q3,2019-11-29,5690.0
綜合警備保障,2019,Q4,2020-02-28,5050.0
綜合警備保障,2020,Q1,2020-05-29,5300.0
綜合警備保障,2020,Q2,2020-08-31,4955.0
綜合警備保障,2020,Q3,2020-11-30,5590.0
綜合警備保障,2020,Q4,2021-02-26,4800.0
群栄化学工業,2018,Q1,2018-05-31,3470.0
群栄化学工業,2018,Q2,2018-08-31,3205.0
群栄化学工業,2018,Q3,2018-11-30,3150.0
群栄化学工業,2018,Q4,2019-02-28,2736.0
群栄化学工業,2019,Q1,2019-05-31,2386.0
群栄化学工業,2019,Q2,2019-08-30,2253.0
群栄化学工業,2019,Q3,2019-11-29,2472.0
群栄化学工業,2019,Q4,2020-02-28,2294.0
群栄化学工業,2020,Q1,2020-05-29,2738.0
群栄化学工業,2020,Q2,2020-08-31,2377.0
群栄化学工業,2020,Q3,2020-11-30,2533.0
群栄化学工業,2020,Q4,2021-02-26,2503.0
能美防災,2018,Q1,2018-05-31,2647.0
能美防災,2018,Q2,2018-08-31,2351.0
能美防災,2018,Q3,2018-11-30,2254.0
能美防災,2018,Q4,2019-02-28,1916.0
能美防災,2019,Q1,2019-05-31,2056.0
能美防災,2019,Q2,2019-08-30,2162.0
能美防災,2019,Q3,2019-11-29,2356.0
能美防災,2019,Q4,2020-02-28,2029.0
能美防災,2020,Q1,2020-05-29,2014.0
能美防災,2020,Q2,2020-08-31,2231.0
能美防災,2020,Q3,2020-11-30,2263.0
能美防災,2020,Q4,2021-02-26,2158.0
船井電機,2018,Q1,2018-05-31,664.0
船井電機,2018,Q2,2018-08-31,641.0
船井電機,2018,Q3,2018-11-30,747.0
船井電機,2018,Q4,2019-02-28,759.0
船井電機,2019,Q1,2019-05-31,700.0
船井電機,2019,Q2,2019-08-30,569.0
船井電機,2019,Q3,2019-11-29,735.0
船井電機,2019,Q4,2020-02-28,567.0
船井電機,2020,Q1,2020-05-29,535.0
船井電機,2020,Q2,2020-08-31,492.0
船井電機,2020,Q3,2020-11-30,420.0
船井電機,2020,Q4,2021-02-26,467.0
芝浦メカトロニクス,2018,Q1,2018-05-31,403.0
芝浦メカトロニクス,2018,Q2,2018-08-31,419.0
芝浦メカトロニクス,2018,Q3,2018-11-30,4060.0
芝浦メカトロニクス,2018,Q4,2019-02-28,3825.0
芝浦メカトロニクス,2019,Q1,2019-05-31,2583.0
芝浦メカトロニクス,2019,Q2,2019-08-30,2797.0
芝浦メカトロニクス,2019,Q3,2019-11-29,3990.0
